v,vi,i,x,y
18.644288366279184,0.7353998861621425,17.908888480117042,2011.869,716.121
18.72172299346196,0.724873082248997,17.996849911212962,1990.637,883.145
19.088316181984453,0.767736447461904,18.32057973452255,1992.493,864.59
20.194295768673697,0.8813969087495096,19.31289885992419,1990.961,908.549
19.9078182539983,0.8525848464315698,19.055233407566732,2018.201,399.802
18.581262131442585,0.7070629444440765,17.87419918699851,2014.842,559.506
17.94925876732982,0.7193918265943795,17.22986694073544,2032.687,695.432
18.9541063112451,0.7336709663028362,18.220435344942263,2036.17,753.879
20.32128431621437,0.8747258158953979,19.44655850031897,2026.539,796.952
19.99530927805659,0.85540050811239,19.139908769944203,2033.925,985.161
17.90296529622485,0.695299361200755,17.207665935024096,2038.15,517.961
19.2981063112451,0.7816709663028363,18.516435344942263,2049.748,756.612
