  R0000142     99.9999     99.9999     19.6467     18.6981     17.9687
  R0000143     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000144     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000145     18.4940     17.8733     17.7703     17.1325     16.6497
  R0000146     20.0421     19.1943     19.3513     18.4758     17.7501
  R0000147     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000148     99.9999     99.9999     99.9999     17.8589     17.1082
  R0000149     20.4505     19.5256     19.7299     18.7649     18.0103
  R0000150     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000151     99.9999     99.9999     99.9999     17.2615     16.4526
  R0000152     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000153     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000154     99.9999     99.9999     99.9999     17.9175     17.1841
  R0000155     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000156     19.6357     18.7522     18.9189     18.0267     17.3121
  R0000157     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000158     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000159     19.3442     18.3721     18.5179     17.5808     16.8498
  R0000160     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000161     99.9999     19.1583     19.3199     18.4006     17.6661
  R0000162     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000163     19.8886     19.0135     19.2135     18.2780     17.5499
  R0000164     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000165     19.3187     18.5568     18.7188     17.9358     17.3209
  R0000166     99.9999     99.9999     99.9999     27.9153     26.5183
  R0000167     19.8901     18.9824     19.1611     18.2539     17.5356
  R0000168     99.9999     99.9999     99.9999     18.4025     17.5972
  R0000169     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000170     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000171     99.9999     99.9999     99.9999     18.1301     17.3878
  R0000172     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000173     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000174     20.3384     19.3459     19.5621     18.6224     17.8817
  R0000175     20.4139     19.4497     19.6828     18.7141     17.9732
  R0000176     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000177     99.9999     99.9999     99.9999     14.4438     13.6326
  R0000178     20.1923     19.3325     19.4988     99.9999     99.9999
  R0000179     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000180     19.8806     18.9722     19.1542     18.2340     17.5101
  R0000181     17.8726     15.5614     14.6011     13.0070     11.9321
  R0000182     20.0074     19.1162     19.3200     18.3696     17.6559
  R0000183     17.0815     15.9629     15.6905     14.5057     13.9931
  R0000184     19.7351     18.8240     18.9733     18.0604     17.3483
  R0000185     19.6899     18.2246     18.2836     17.0893     16.2426
  R0000186     20.0890     19.1602     19.3343     18.4151     17.6906
  R0000187     19.7319     18.2961     18.2627     17.0635     16.1890
  R0000188     20.1512     19.2361     19.4559     18.4595     17.7469
  R0000189     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000190     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000191     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000192     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000193     99.9999     99.9999     18.8455     17.9587     17.2468
  R0000194     99.9999     99.9999     99.9999     24.4684     23.8439
  R0000195     19.5096     18.3170     18.4040     17.3245     16.5097
  R0000196     20.5232     19.5603     19.7666     18.8014     18.0619
  R0000197     20.1926     19.2631     19.4800     18.5293     17.7992
  R0000198     99.9999     99.9999     18.9367     18.0360     17.3284
  R0000199     20.1349     19.2373     19.3973     18.4545     17.7460
  R0000200     99.9999     99.9999     99.9999     17.7215     16.9771
  R0000201     20.1415     19.2124     19.3702     18.4787     17.7588
  R0000202     19.5980     18.6824     18.8232     17.9176     17.2065
  R0000203     20.4787     19.5039     19.7121     18.7210     17.9774
  R0000204     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000205     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000206     19.6582     18.8318     18.9961     18.0780     17.3670
  R0000207     19.4589     18.1781     18.2514     16.9336     16.0803
  R0000208     20.1271     19.1928     19.3950     18.4691     17.7446
  R0000209     20.4993     19.5341     19.7246     18.7683     18.0196
  R0000210     19.8272     18.9041     19.0352     18.1784     17.4597
  R0000211     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000212     20.6071     19.6165     19.7963     18.8309     18.0894
  R0000213     19.8485     18.9411     19.1131     18.1966     17.4824
  R0000214     19.6245     18.7226     18.8501     17.9299     17.2111
  R0000215     19.8841     18.8838     18.9990     17.9895     17.2214
  R0000216     20.2056     19.2905     19.4902     18.6062     17.8797
  R0000217     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000218     99.9999     99.9999     99.9999     18.5883     17.8473
  R0000219     99.9999     99.9999     99.9999     15.0458     14.0611
  R0000220     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000221     19.1880     17.5937     17.4000     16.1352     15.2333
  R0000222     99.9999     99.9999     99.9999     18.0122     17.1838
  R0000223     19.7196     18.7243     18.9500     18.0285     17.3144
  R0000224     99.9999     99.9999     99.9999     18.7064     17.9631
  R0000225     19.4772     18.5856     18.7685     17.8441     17.1235
  R0000226     19.4197     18.5324     18.7125     17.7652     17.0433
  R0000227     19.3950     18.4708     18.5544     17.6333     16.8987
  R0000228     20.0370     19.1122     19.2551     18.3073     17.5652
  R0000229     20.2448     19.3194     19.4925     18.5376     17.8047
  R0000230     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000231     99.9999     99.9999     99.9999     18.6819     17.9377
  R0000232     19.3265     18.4301     18.6100     17.6348     16.9105
  R0000233     19.9686     19.0516     19.2471     18.2806     17.5506
  R0000234     99.9999     99.9999     99.9999     18.5856     17.8430
  R0000235     19.5207     18.5428     18.6936     17.7910     17.0733
  R0000236     20.1762     19.2193     19.4361     18.4710     17.7395
  R0000237     20.7583     19.6919     19.9103     18.8273     18.0424
  R0000238     19.7635     18.9086     19.0764     18.2052     17.4968
  R0000239     20.4194     19.4795     19.6653     18.7350     17.9991
  R0000240     26.5234     99.9999     99.9999     99.9999     24.3225
  R0000241     19.3829     18.3711     18.4117     17.4558     16.6856
  R0000242     19.5408     18.6863     18.8889     17.9564     17.2417
  R0000243     19.5426     18.6320     18.6783     17.7936     17.0582
  R0000244     19.5286     18.5831     18.6776     17.7599     17.0247
  R0000245     19.3834     17.8710     17.8528     16.5632     15.6796
  R0000246     99.9999     99.9999     99.9999     17.3862     16.5919
  R0000247     20.3919     19.4205     19.6726     18.6761     17.9324
  R0000248     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000249     19.1615     17.6792     17.3777     16.1806     15.2563
  R0000250     19.6661     18.2714     18.1083     16.9193     16.0346
  R0000251     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000252     20.2129     19.2471     19.3670     18.3891     17.6317
  R0000253     20.1455     19.2969     19.4318     18.5353     17.8162
  R0000254     19.3418     18.4376     18.6837     17.7013     16.9780
  R0000255     18.6524     17.5352     17.6217     16.5718     15.7854
  R0000256     99.9999     99.9999     99.9999     18.2504     17.5011
  R0000257     16.2514     15.6371     15.1527     14.7224     14.3213
  R0000258     19.7063     18.8058     18.9695     18.0820     17.3715
  R0000259     19.9226     99.9999     19.1209     18.2642     17.5371
  R0000260     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000261     19.9697     19.0692     19.2181     18.3633     17.6457
  R0000262     20.1553     19.2147     19.4272     18.4765     17.7523
  R0000263     20.1188     19.2469     19.4771     18.5184     17.8001
  R0000264     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000265     18.5719     17.3591     17.4155     16.3224     15.5176
  R0000266     19.5796     18.6965     18.7801     17.9106     17.1962
  R0000267     99.9999     17.6396     17.4690     16.2164     15.3166
  R0000268     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000269     20.5278     19.6068     19.8136     18.8177     18.0709
  R0000270     25.9959     99.9999     26.9547     25.2382     16.9238
  R0000271     19.5421     18.2405     18.1482     16.9986     16.1383
  R0000272     20.0803     19.2038     19.3488     18.4577     17.7347
  R0000273     20.3026     19.4175     19.5523     18.6398     17.9101
  R0000274     20.3203     19.3760     19.5520     18.6519     17.9161
  R0000275     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000276     20.2762     19.3731     19.5302     18.6078     17.8772
  R0000277     19.3113     18.2977     18.4647     17.4542     16.6896
  R0000278     20.1278     19.2011     99.9999     18.4470     17.7254
  R0000279     19.4112     18.2895     18.4174     17.3214     16.5432
  R0000280     19.3837     18.4629     18.6454     17.6986     16.9804
  R0000281     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000282     20.2659     19.3015     19.5571     18.5651     17.8238
  R0000283     19.7704     99.9999     99.9999     18.1760     17.4577
  R0000284     20.3338     19.4192     19.6117     18.6572     17.9165
  R0000285     20.4174     19.4136     19.5521     18.5464     17.8067
  R0000286     99.9999     99.9999     99.9999     16.6074     15.8695
  R0000287     19.7482     18.8707     18.9568     18.1014     17.3724
  R0000288     19.6859     18.8345     18.9293     18.0583     17.3533
  R0000289     20.2701     19.4485     19.5928     18.6837     17.9487
  R0000290     20.3865     19.4460     19.5565     18.6715     17.9212
  R0000291     20.2829     19.3051     19.4701     18.5649     17.8272
  R0000292     99.9999     99.9999     99.9999     18.4441     17.7229
  R0000293     19.8941     19.0317     19.1129     18.2623     17.5422
  R0000294     19.3690     18.3641     18.4920     17.5113     16.7511
  R0000295     19.3832     18.2900     18.3303     17.3213     16.5232
  R0000296     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000297     20.0355     19.1497     19.3626     18.4114     17.6894
  R0000298     19.4571     18.2595     18.3683     17.2875     16.4710
  R0000299     19.4872     18.5825     18.7137     17.8337     17.1185
  R0000300     20.1611     19.2385     99.9999     18.4784     17.7419
  R0000301     20.4151     19.4199     19.6342     18.6431     17.9013
  R0000302     19.2955     18.5527     18.7479     17.8065     17.0911
  R0000303     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000304     20.0095     19.1082     19.2902     18.3445     17.6145
  R0000305     19.9667     19.0885     19.2058     18.3095     17.5777
  R0000306     19.3601     18.4129     18.5137     17.5895     16.8548
  R0000307     20.4024     19.4976     19.6334     18.7132     17.9826
  R0000308     19.7448     18.8344     19.0347     18.0927     17.3797
  R0000309     19.9414     19.0059     19.1188     18.1584     17.4333
  R0000310     19.7237     18.3885     18.3173     17.2135     16.3739
  R0000311     19.5215     18.6324     18.7933     17.8771     17.1636
  R0000312     19.3564     18.4361     18.5591     17.6421     16.9113
  R0000313     20.7039     19.6201     19.7129     18.7061     17.9163
  R0000314     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000315     99.9999     99.9999     99.9999     18.4659     17.7335
  R0000316     99.9999     99.9999     99.9999     17.8615     17.0876
  R0000317     20.1624     19.2468     19.4010     18.4829     17.7582
  R0000318     20.1593     19.2441     19.4764     18.5288     17.7996
  R0000319     19.5552     18.7597     18.8497     18.0025     17.2917
  R0000320     20.1611     99.9999     99.9999     18.5151     17.7858
  R0000321     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000322     99.9999     27.0453     99.9999     28.1298     99.9999
  R0000323     19.4537     99.9999     99.9999     17.3506     16.5454
  R0000324     19.6790     18.8558     18.9761     18.0957     17.3745
  R0000325     19.7017     18.4548     18.4794     17.3720     16.5388
  R0000326     19.5996     18.7911     18.9112     18.0909     17.4209
  R0000327     19.5958     18.6417     18.7625     17.8220     17.0784
  R0000328     19.4865     18.7032     18.8812     18.0407     17.3892
  R0000329     19.3425     18.3365     18.4941     17.5195     16.7800
  R0000330     19.6855     18.3148     18.2725     17.0749     16.2349
  R0000331     19.4086     18.5881     18.6964     17.7827     17.0547
  R0000332     19.4360     18.5436     18.7546     17.8288     17.1199
  R0000333     19.1927     17.6486     17.5960     16.3603     15.4718
  R0000334     19.0238     18.2008     18.3207     17.4323     16.7524
  R0000335     99.9999     99.9999     99.9999     17.7396     17.0242
  R0000336     16.8442     15.9300     15.5204     14.6012     13.9266
  R0000337     18.4206     17.3809     17.5043     16.5282     15.8022
  R0000338     19.7347     18.8401     18.9788     18.0784     17.3610
  R0000339     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000340     20.0138     19.0556     19.3101     18.3391     17.6234
  R0000341     19.4943     18.3421     18.3790     17.3603     16.5451
  R0000342     20.0984     19.1480     19.3684     18.4127     17.6916
  R0000343     99.9999     99.9999     99.9999     17.7610     17.0113
  R0000344     19.6271     18.7759     18.8840     17.9756     17.2803
  R0000345     18.9935     99.9999     99.9999     15.8118     14.8872
  R0000346     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000347     20.1259     19.2543     19.4412     18.5047     17.7849
  R0000348     99.9999     99.9999     99.9999     18.5816     17.8295
  R0000349     20.2249     19.3184     19.4265     18.5037     17.7866
  R0000350     19.5246     18.4224     18.4288     17.4840     16.7109
  R0000351     99.9999     99.9999     19.8201     18.8745     18.1346
  R0000352     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000353     19.6415     18.7030     18.8527     17.9650     17.2456
  R0000354     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000355     19.3276     18.4763     18.5696     17.6850     16.9598
  R0000356     20.2587     19.3427     19.5232     18.6111     17.8567
  R0000357     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000358     19.6295     18.7134     18.8190     17.9018     17.1736
  R0000359     19.4534     18.4247     18.4906     17.5339     16.7688
  R0000360     19.3321     18.4490     18.6197     17.6883     16.9630
  R0000361     20.5496     19.5775     19.8160     18.8246     18.0836
  R0000362     20.5278     19.3222     19.6714     18.7502     18.0027
  R0000363     19.8098     18.9520     19.0952     18.2114     17.4990
  R0000364     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000365     20.0430     19.1266     19.2665     18.3842     17.6632
  R0000366     19.1944     17.8465     17.6201     16.4213     15.5340
  R0000367     19.5392     18.1802     18.1062     16.9039     16.0471
  R0000368     19.6476     18.1365     18.0012     16.8153     15.9202
  R0000369     19.2350     18.2728     18.3975     17.4231     16.6611
  R0000370     20.5386     19.5555     19.7764     18.8173     18.0789
  R0000371     20.0633     19.1112     19.3476     18.3952     17.6728
  R0000372     20.0309     19.1299     19.2939     18.3836     17.6569
  R0000373     19.6197     18.3066     18.2668     17.1069     16.2519
  R0000374     20.4548     19.4650     19.6547     18.6991     17.9621
  R0000375     19.6273     18.7502     18.8504     17.9723     17.2439
  R0000376     19.9517     19.0905     19.2185     18.3310     17.6029
  R0000377     19.5493     18.7011     18.8519     17.9282     17.2135
  R0000378     20.2667     19.3159     19.4261     18.4986     17.7557
  R0000379     19.5553     18.3456     18.3313     17.2658     16.4258
  R0000380     19.3759     18.4707     18.6404     17.7351     17.0160
  R0000381     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000382     20.2857     19.2406     19.4703     18.4389     17.6707
  R0000383     25.1315     25.7776     99.9999     28.2868     99.9999
  R0000384     20.1534     19.1960     19.4154     18.4704     17.7450
  R0000385     18.8851     18.0096     18.1455     17.2410     16.5130
  R0000386     20.4903     19.5547     19.6906     18.7587     18.0193
  R0000387     19.2490     18.3245     18.4878     17.5581     16.8311
  R0000388     20.4203     19.5234     19.7073     18.7642     18.0020
  R0000389     19.7439     18.9104     19.0375     18.0783     17.3507
  R0000390     99.9999     27.1515     24.5365     26.3725     25.9529
  R0000391     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000392     19.6107     18.6898     18.8301     17.9404     17.2198
  R0000393     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000394     19.7463     18.8850     19.0499     18.1535     17.4431
  R0000395     99.9999     99.9999     99.9999     18.3203     17.6047
  R0000396     19.3323     18.4146     18.5169     17.6119     16.8885
  R0000397     20.4044     19.4464     19.6889     18.7300     17.9892
  R0000398     20.4086     19.4854     19.6482     18.7406     18.0079
  R0000399     19.2929     18.3558     18.4638     17.5390     16.7893
  R0000400     25.6980     28.5014     99.9999     99.9999     27.0836
  R0000401     99.9999     99.9999     99.9999     99.9999     17.2785
  R0000402     19.6182     18.7771     18.9691     18.0476     17.3491
  R0000403     99.9999     99.9999     99.9999     17.3112     16.4706
  R0000404     20.2493     19.4092     19.5302     18.6425     17.9136
  R0000405     20.2270     19.2587     19.4822     18.5419     17.8188
  R0000406     19.3535     18.2856     18.3615     17.3672     16.5926
  R0000407     19.8601     18.9889     19.1219     18.2397     17.5195
  R0000408     19.3114     18.4498     18.5968     17.6776     16.9725
  R0000409     18.3121     16.2988     15.8545     14.4223     13.4440
  R0000410     19.3261     18.3429     18.4339     17.4676     16.7016
  R0000411     20.6122     19.6003     19.8068     18.8431     18.0928
  R0000412     19.6634     18.6978     18.8626     17.8999     17.1455
  R0000413     20.4616     19.4843     19.7208     18.7268     17.9854
  R0000414     19.2458     17.6072     17.5213     16.2289     15.3341
  R0000415     19.5585     18.6742     18.8690     17.9410     17.2344
  R0000416     20.3195     19.3968     99.9999     18.6411     17.9012
  R0000417     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000418     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000419     19.3277     18.3547     18.4009     17.4231     16.6533
  R0000420     19.6500     18.7781     18.8611     17.9661     17.2248
  R0000421     19.7347     18.8383     18.9978     18.1165     17.4002
  R0000422     19.4753     18.5558     18.6436     17.7496     17.0263
  R0000423     19.7458     18.9371     19.1157     18.2046     17.4939
  R0000424     18.7791     17.1262     16.8775     15.6122     14.6868
  R0000425     19.9295     19.0746     19.1954     18.2917     17.5703
  R0000426     19.7941     18.8788     19.1122     18.1613     17.4488
  R0000427     19.5719     18.7464     18.9286     18.0086     17.3005
  R0000428     99.9999     99.9999     99.9999     18.2623     17.2838
  R0000429     20.3188     19.3824     19.6249     18.6566     17.9221
  R0000430     20.2774     19.3339     19.4832     18.5483     17.8008
  R0000431     20.2279     19.3259     19.5729     18.5839     17.8511
  R0000432     19.4229     18.4709     18.6547     17.7027     16.9789
  R0000433     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000434     19.5032     18.6717     18.7865     17.9091     17.1960
  R0000435     19.9581     19.0885     19.2712     18.3698     17.6475
  R0000436     19.4195     18.5500     18.7190     17.8340     17.1299
  R0000437     19.7686     18.8477     18.9645     18.0480     17.3018
  R0000438     20.3713     19.4896     19.6863     18.7486     18.0145
  R0000439     19.9120     18.9747     19.1515     18.2145     17.4801
  R0000440     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000441     19.6919     18.7853     18.9329     18.0167     17.2951
  R0000442     19.0377     17.5902     17.3904     16.1770     15.2864
  R0000443     20.2424     19.2816     19.4466     18.4900     17.7488
  R0000444     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000445     19.9783     19.0889     19.1868     18.2629     17.5345
  R0000446     99.9999     99.9999     99.9999     99.9999     99.9999
  R0000447     20.5791     19.5103     19.7418     18.7643     18.0194
  R0000448     20.1707     19.3418     19.5197     18.5662     17.8271
  R0000449     19.7883     18.9422     19.0513     18.1731     17.4569
  R0000450     19.4910     18.6904     18.7945     17.9872     17.3231
  R0000451     19.8626     18.9657     19.1255     18.2151     17.4880
  R0000452     18.1530     16.1578     15.7592     14.2993     13.3127
  R0000453     19.3253     18.4075     18.5034     17.6169     16.8841
  R0000454     19.9165     19.0042     19.1749     18.2888     17.5718
