InputX InputY InputF606W InputF814W OutputX OutputY OutputF606W OutputF814W
2310.332 2100.43 -10.95068945635331 -10.95313668721138 2310.332 2100.43 -10.944450947954415 -10.960490391777164
2300.538 2180.217 -10.777457887909687 -10.812986009737369 2300.538 2180.217 -10.774084704130196 -10.817017350284672
2307.968 2251.982 -10.83184557788659 -10.861907085037455 2307.968 2251.982 -10.830082540588876 -10.864004394026406
2303.737 2319.728 -13.505795572320299 -13.30920558337095 2303.737 2319.728 -13.503878145108331 -13.311071968489788
2308.086 2566.511 -14.12391838678434 -14.06094016876959 2308.086 2566.511 -14.143388507513041 -14.04537094549531
2290.208 2625.642 -12.55272130827733 -12.39348065390428 2290.208 2625.642 -12.55274843417807 -12.39345160770824
2289.636 2657.948 -11.02750633969163 -11.028338314420026 2289.636 2657.948 -11.026170864642502 -11.029905404489693
2301.023 2639.821 -13.342273911685627 -13.157182524899909 2301.023 2639.821 -13.346480405845075 -13.152910784723222
2305.3 2728.633 -12.447930693111154 -12.287954724233852 2305.3 2728.633 -12.443996563259343 -12.292199685446842
2293.827 2739.738 -11.950684896759842 -11.838460929842693 2293.827 2739.738 -11.949555695859338 -11.839713715306786
2305.523 2753.129 -12.600061119755253 -12.4290443594193 2305.523 2753.129 -12.595758553592141 -12.433634160946475
2312.58 2759.793 -14.15685914268439 -14.034577948915427 2312.58 2759.793 -14.143378145677303 -14.045357987482618
2305.186 2882.727 -12.79004633973122 -12.603709045268012 2305.186 2882.727 -12.783692970192156 -12.610435657360512
2311.722 2950.473 -12.67784191782328 -12.471571010151877 2311.722 2950.473 -12.658377758024749 -12.492334579375832
2318.383 2156.61 -13.336523385248658 -13.144694203152532 2318.383 2156.61 -13.33731746956401 -13.143887801967846
2318.7 2231.306 -14.187477599736106 -14.124662785480076 2318.7 2231.306 -14.199436225816786 -14.114872391822662
2324.615 2246.785 -13.34150968009197 -13.149017798626879 2324.615 2246.785 -13.3420105294752 -13.148509180677653
2337.247 2258.848 -10.76666849085851 -10.794456352510352 2337.247 2258.848 -10.758618920076511 -10.80407651055782
2322.627 2272.203 -13.36198832974073 -13.166335845691961 2322.627 2272.203 -13.361002250068786 -13.167325983975871
2318.905 2296.769 -12.803746594305046 -12.61817385403532 2318.905 2296.769 -12.798154357415399 -12.624094619080505
2324.897 2362.405 -13.228795572320298 -13.036205583370947 2324.897 2362.405 -13.228171604177472 -13.036844512864107
2327.115 2353.189 -11.929795572320298 -11.82920558337095 2327.115 2353.189 -11.933427316546332 -11.825176365564225
2336.034 2381.048 -12.098746594305048 -11.986173854035322 2336.034 2381.048 -12.104367196656817 -11.979988537244637
2336.931 2422.942 -10.451578636498919 -10.534059209432783 2336.931 2422.942 -10.450999999999997 -10.549369961053976
2313.246 2553.863 -11.226918386784341 -11.154940168769595 2313.246 2553.863 -11.203701431362486 -11.181940512728328
2335.344 2634.356 -11.489032846093163 -11.437356431259541 2335.344 2634.356 -11.492695318673633 -11.433189351906922
2323.878 2641.973 -13.189590082555899 -13.00639320980121 2323.878 2641.973 -13.193136918674085 -13.002740205914254
2323.439 2758.209 -12.988684896759843 -12.784460929842695 2323.439 2758.209 -12.978180320910496 -12.79544161376334
2319.413 2832.358 -11.27172985316621 -11.26316451404811 2319.413 2832.358 -11.28287866464482 -11.250313089406603
2325.87 2837.96 -13.42872985316621 -13.259164514048116 2325.87 2837.96 -13.440859632542988 -13.247156119010594
2330.083 2867.109 -13.688678500280389 -13.524131202184119 2330.083 2867.109 -13.69828834758874 -13.51537457742787
2324.969 2921.068 -10.952841917823282 -10.958571010151879 2324.969 2921.068 -10.948383424228854 -10.963826504351047
2336.091 2944.796 -11.8914248487416 -11.78562581840793 2336.091 2944.796 -11.890566657987591 -11.786581857373307
2346.448 2071.233 -10.762308639584536 -10.806547472950562 2346.448 2071.233 -10.762005284475784 -10.806910017012818
2339.786 2106.876 -10.912286107774829 -10.93053699782726 2339.786 2106.876 -10.910929875967703 -10.93214297808953
2350.917 2131.181 -11.648523385248659 -11.603694203152536 2350.917 2131.181 -11.664956790181886 -11.585155798351881
2347.35 2268.556 -11.19568945635331 -11.183136687211377 2347.35 2268.556 -11.199686561731038 -11.178488221550097
2362.454 2293.811 -10.943689456353312 -10.961136687211376 2362.454 2293.811 -10.944326968218359 -10.960385213683896
2339.609 2348.163 -13.215746594305049 -13.019173854035323 2339.609 2348.163 -13.212979073026634 -13.022007734239075
2362.553 2345.391 -12.36298832974073 -12.22033584569196 2362.553 2345.391 -12.36455181447079 -12.218642287395035
2353.803 2382.037 -11.244054274107373 -11.186046152696154 2353.803 2382.037 -11.228857042883767 -11.203641640147065
2347.893 2412.785 -11.723391398912668 -11.646933533183748 2347.893 2412.785 -11.728291722358591 -11.64142880346268
2343.216 2509.618 -12.707331673555082 -12.557889195088002 2343.216 2509.618 -12.717063125280426 -12.547546853270191
2351.289 2509.713 -11.043331673555084 -11.036889195088001 2351.289 2509.713 -11.039559687429001 -11.041315366887293
2358.485 2549.897 -13.43811307902908 -13.266072628240895 2358.485 2549.897 -13.448957943374623 -13.255336289916478
2343.041 2618.224 -14.129880940412285 -14.052251575363247 2343.041 2618.224 -14.141476178150981 -14.04297947850326
2359.369 2747.128 -11.894820853240123 -11.76521607469655 2359.369 2747.128 -11.88230161307536 -11.779162719260711
2356.929 2789.536 -13.074684896759841 -12.894460929842694 2356.929 2789.536 -13.077875627029652 -12.891157660220365
2345.888 2833.048 -11.70022892792235 -11.618828899768506 2345.888 2833.048 -11.701411749985137 -11.61750018834045
2354.469 2836.255 -10.83422892792235 -10.870828899768501 2354.469 2836.255 -10.835873565905711 -10.868872438591787
2352.844 2839.313 -12.554228927922345 -12.3868288997685 2352.844 2839.313 -12.55023561083042 -12.391104911548485
2341.91 2882.559 -12.942046339731217 -12.75870904526801 2341.91 2882.559 -12.940964747790495 -12.759839659145477
2346.11 2907.924 -11.912822595679732 -11.794224498619084 2346.11 2907.924 -11.906665952085394 -11.801054951551897
2352.638 2942.15 -12.27344417088516 -12.142972329940719 2352.638 2942.15 -12.277574811766932 -12.138480534810782
2341.501 2973.04 -10.646841917823284 -10.689571010151877 2341.501 2973.04 -10.636360162323616 -10.702215549782018
2372.953 2030.551 -13.718324789743527 -13.538889147228097 2372.953 2030.551 -13.71908441856398 -13.538196963021488
2369.737 2085.054 -12.034314432702509 -11.895219513031002 2369.737 2085.054 -12.023802338108194 -11.906834638652956
2375.458 2161.75 -11.83552338524866 -11.749694203152536 2375.458 2161.75 -11.841748104258222 -11.742759761253858
2378.629 2397.648 -10.482437153290785 -10.553966745815195 2378.629 2397.648 -10.472031209568854 -10.566639398512098
2374.215 2469.838 -14.737697437861247 -14.749804738438636 2374.215 2469.838 -14.757843045970645 -14.730471295959488
2379.955 2475.175 -12.074418132890173 -11.967618619647201 2379.955 2475.175 -12.081806655696845 -11.959487755495232
2381.756 2526.631 -14.298794325922717 -14.251199305698844 2381.756 2526.631 -14.307403876981564 -14.2438567743926
2366.31 2549.229 -10.503721308277331 -10.58148065390428 2366.31 2549.229 -10.498237853561193 -10.588158560209916
2367.647 2539.773 -12.33011307902908 -12.193072628240895 2367.647 2539.773 -12.333215174628549 -12.189712454879857
2367.373 2637.473 -11.589051109727933 -11.487364062224522 2367.373 2637.473 -11.573850000337007 -11.504585504008539
2370.229 2624.487 -10.517956540293767 -10.626632864798573 2370.229 2624.487 -10.528898959512098 -10.613370114147568
2380.829 2708.57 -16.40252292759827 -16.439682096102707 2380.829 2708.57 -16.401166010273027 -16.441008220910874
2375.968 2699.096 -11.015590082555896 -11.040393209801206 2375.968 2699.096 -11.025219048613401 -11.029094266328062
2377.078 2697.607 -11.011590082555898 -11.041393209801203 2377.078 2697.607 -11.023395554292428 -11.027540283430064
2387.718 2693.326 -11.26352292759827 -11.233682096102704 2387.718 2693.326 -11.263572155254746 -11.233625099890766
2365.783 2720.283 -14.239014314809676 -14.198678626482344 2365.783 2720.283 -14.25630114309066 -14.183935804589403
2374.208 2804.657 -15.491684896759846 -15.489460929842696 2374.208 2804.657 -15.486786554061553 -15.494064464937056
2377.722 2797.944 -11.330154205778268 -11.2441063885985 2377.722 2797.944 -11.30678116932171 -11.271048885315839
2369.378 2820.986 -11.153565648000356 -11.145050554364285 2369.378 2820.986 -11.156640844409239 -11.14147423011023
2371.212 2851.475 -11.171029714238095 -11.142361607127334 2371.212 2851.475 -11.165351903153297 -11.148964662930162
2379.478 2946.758 -12.126756979639769 -11.988846230645112 2379.478 2946.758 -12.121002968753317 -11.995153034453324
2411.498 2026.719 -10.492446569943336 -10.613305748831966 2411.498 2026.719 -10.507112172234297 -10.595445563404233
2391.22 2038.015 -11.593730573682414 -11.522494090860548 2391.22 2038.015 -11.593909330972036 -11.522291575492918
2407.15 2058.348 -11.872459941305571 -11.760648294978026 2407.15 2058.348 -11.867648005789604 -11.766008872251376
2392.115 2192.939 -10.655036330105649 -10.721036011164365 2392.115 2192.939 -10.656676760708258 -10.71905709744463
2397.083 2188.994 -13.61803633010565 -13.436036011164365 2397.083 2188.994 -13.621264380046192 -13.432954694757871
2411.749 2306.393 -11.225039229387896 -11.215703399337915 2411.749 2306.393 -11.232637120197595 -11.206906494794687
2400.381 2340.537 -11.942039229387895 -11.83570339933792 2400.381 2340.537 -11.94341414102275 -11.834178011508538
2403.756 2420.403 -12.560578636498917 -12.402059209432782 2403.756 2420.403 -12.561224658700311 -12.40136745406257
2391.286 2464.954 -10.989697437861242 -11.000804738438635 2391.286 2464.954 -10.990649300386458 -10.999682720906542
2397.593 2519.688 -11.342670703883737 -11.304119651975181 2397.593 2519.688 -11.343629026799618 -11.303014976848214
2394.436 2546.587 -13.501794325922717 -13.332199305698843 2394.436 2546.587 -13.513424165056982 -13.320879053978608
2392.187 2674.992 -12.314590082555899 -12.185393209801209 2392.187 2674.992 -12.321007254850091 -12.17844216309594
2396.829 2676.8 -11.542590082555897 -11.502393209801205 2396.829 2676.8 -11.555160734308721 -11.488090603510717
2402.034 2667.218 -12.703408939468293 -12.559271594706974 2402.034 2667.218 -12.71567241191379 -12.54623828503394
2411.317 2727.182 -12.79009840974652 -12.632398304815204 2411.317 2727.182 -12.798041777827986 -12.623988286247346
2393.171 2753.454 -12.634806286233413 -12.462871823963077 2393.171 2753.454 -12.63113075666276 -12.46679272851097
2392.435 2785.333 -13.102838920536541 -12.902892662436514 2392.435 2785.333 -13.096653729285364 -12.9092960098337
2406.396 2781.664 -12.647838920536547 -12.483892662436517 2406.396 2781.664 -12.648556116001842 -12.483127587660881
2409.526 2784.643 -12.185838920536547 -12.03489266243652 2409.526 2784.643 -12.17617289931108 -12.04548730688159
2390.283 2790.705 -11.059696446362388 -11.047133174425777 2390.283 2790.705 -11.05409683948724 -11.05370393614373
2404.244 2862.805 -13.575802741024628 -13.391875816533886 2404.244 2862.805 -13.579073032772008 -13.388754178454914
2398.421 2928.93 -15.792756979639769 -15.814846230645113 2398.421 2928.93 -15.79226843012794 -15.815316288392543
2411.92 2968.879 -10.625769175132646 -10.692521629185077 2411.92 2968.879 -10.625319869887722 -10.693063643161231
2414.332 2098.694 -15.252162971243376 -15.264451312657863 2414.332 2098.694 -15.262075144778912 -15.25509122587483
2414.24 2175.022 -10.70203633010565 -10.71703601116436 2414.24 2175.022 -10.68246791164481 -10.740531682147985
2416.756 2164.484 -10.654036330105647 -10.768036011164359 2416.756 2164.484 -10.679205981450593 -10.73781497679937
2416.987 2197.643 -12.270659140003279 -12.130118301191477 2416.987 2197.643 -12.269661345543984 -12.131203335795359
2417.73 2219.301 -11.274036330105648 -11.232036011164361 2417.73 2219.301 -11.26877936593641 -11.238122570334827
2425.017 2234.534 -11.35514341087777 -11.309107365941248 2425.017 2234.534 -11.353201013189494 -11.31133662047796
2419.908 2382.783 -12.06178431403351 -11.946865353155328 2419.908 2382.783 -12.064557552361268 -11.943813481395022
2434.603 2398.927 -14.478437153290784 -14.461966745815193 2434.603 2398.927 -14.492660450266428 -14.448795807217245
2431.897 2410.463 -13.097425327897415 -12.907291593896236 2431.897 2410.463 -13.096051289999632 -12.908714095099366
2434.94 2462.183 -12.823286159670172 -12.641197949339908 2434.94 2462.183 -12.819926544863435 -12.644740670708288
2430.974 2473.804 -14.372328618440012 -14.299226242337692 2430.974 2473.804 -14.363349712209935 -14.307215131671306
2413.909 2468.589 -12.967286159670174 -12.760197949339908 2413.909 2468.589 -12.95488741270637 -12.773158655547771
2424.929 2468.546 -10.91174032179189 -10.954166950699271 2424.929 2468.546 -10.92225948204771 -10.94171069974146
2436.907 2532.592 -14.535328618440012 -14.534226242337692 2436.907 2532.592 -14.555004095766659 -14.515863925235896
2413.065 2549.683 -15.63179432592272 -15.674199305698844 2413.065 2549.683 -15.645118860623123 -15.661504054290603
2418.263 2631.665 -14.541909150227834 -14.419934013860399 2418.263 2631.665 -14.501007316398674 -14.457809588196636
2429.991 2659.829 -11.580280510613186 -11.49318510648214 2429.991 2659.829 -11.571808303353613 -11.502783328582296
2414.519 2664.548 -10.637872673725695 -10.711580610544406 2414.519 2664.548 -10.641857975350813 -10.706772989880243
2420.901 2735.09 -11.223522927598271 -11.20268209610271 2420.901 2735.09 -11.225327289343394 -11.200592990266518
2436.721 2809.542 -15.632693893346088 -15.629129657481645 2436.721 2809.542 -15.623030272875393 -15.63828460514635
2425.901 2805.058 -13.001661259042962 -12.814108819008204 2425.901 2805.058 -12.999765306906355 -12.816090703040395
2435.217 2819.082 -12.768661259042961 -12.602108819008205 2435.217 2819.082 -12.771591883255816 -12.599006028882812
2447.79 2059.853 -11.339300901602176 -11.292209588539261 2447.79 2059.853 -11.335810871755701 -11.296232605311467
2438.485 2123.601 -12.17603633010565 -12.036036011164363 2438.485 2123.601 -12.171392533549916 -12.041125941367866
2441.66 2116.253 -13.213036330105648 -13.022036011164364 2441.66 2116.253 -13.213022514281196 -13.022050158261163
2448.582 2115.773 -11.246086289998413 -11.222402938591777 2448.582 2115.773 -11.24800584053692 -11.220180466161455
2439.491 2182.246 -10.828036330105647 -10.85603601116436 2439.491 2182.246 -10.824958681360755 -10.85969718179635
2443.788 2182.693 -13.242036330105648 -13.048036011164363 2443.788 2182.693 -13.24086237599655 -13.049238114048208
2456.299 2183.29 -12.314036330105647 -12.17003601116436 2456.299 2183.29 -12.313052576482242 -12.171105777300205
2446.569 2318.109 -11.950143410877768 -11.858107365941244 2446.569 2318.109 -11.959027409316892 -11.848251064814853
2457.816 2338.895 -12.209143410877768 -12.069107365941242 2457.816 2338.895 -12.205867390202098 -12.072683878854427
2460.839 2358.399 -11.39014341087777 -11.406107365941246 2460.839 2358.399 -11.421209674635627 -11.370607874012837
2438.87 2377.564 -12.363784314033506 -12.217865353155329 2438.87 2377.564 -12.363750232124662 -12.217902270496694
2442.336 2435.029 -11.395784314033506 -11.333865353155328 2442.336 2435.029 -11.388565397092933 -11.342150372972366
2455.841 2435.62 -11.03796532323424 -11.01598687903217 2455.841 2435.62 -11.02613210033492 -11.02987236952471
2458.982 2417.305 -11.36660674378475 -11.315747026725383 2458.982 2417.305 -11.363005810508746 -11.319879752423311
2460.369 2484.81 -10.64981066216695 -10.71288200275129 2460.369 2484.81 -10.6495731497605 -10.71316852298505
2456.153 2513.792 -11.26430265458599 -11.22521257237051 2456.153 2513.792 -11.259829036605918 -11.230392166460401
2449.454 2580.333 -12.910504396314781 -12.726004291325513 2449.454 2580.333 -12.908103807392294 -12.72852497140703
2452.688 2587.003 -12.276504396314781 -12.12800429132551 2452.688 2587.003 -12.271775073231666 -12.133147113226677
2445.666 2608.324 -13.237051109727936 -13.047364062224517 2445.666 2608.324 -13.237974834794294 -13.04641818831212
2453.369 2628.338 -12.200966258189027 -12.050972976405586 2453.369 2628.338 -12.19238853312487 -12.060337491314044
2444.279 2658.207 -12.552280510613187 -12.387185106482143 2444.279 2658.207 -12.549372559025294 -12.390298917621909
2462.947 2672.219 -12.95752553013768 -12.772349286537498 2462.947 2672.219 -12.955860615506609 -12.774089661549382
2456.113 2708.276 -12.32509840974652 -12.237398304815201 2456.113 2708.276 -12.352600148811547 -12.207608568159664
2441.668 2751.708 -10.668219162170615 -10.76747967774238 2441.668 2751.708 -10.687306562242934 -10.74456156236532
2445.999 2783.336 -13.161888680726658 -12.972592184887308 2445.999 2783.336 -13.161984661457563 -12.972493331156436
2454.69 2908.752 -11.528282599870508 -11.463528305315439 2454.69 2908.752 -11.527817016431925 -11.464058035734222
2460.635 2920.072 -12.046504788334541 -11.938342727769001 2460.635 2920.072 -12.051946732562307 -11.93235401928202
2462.346 2954.485 -11.58350654289406 -11.524344804797316 2462.346 2954.485 -11.589080892825034 -11.518029585272792
2439.892 2972.65 -13.191834950017789 -12.999230915399963 2439.892 2972.65 -13.19071285752116 -13.000386595593557
2458.486 2971.627 -11.776834950017793 -11.690230915399965 2458.486 2971.627 -11.779585788885697 -11.68715369374043
2486.307 2083.216 -12.313918449222413 -12.166622915777808 2486.307 2083.216 -12.311288136910385 -12.169483204137784
2473.048 2130.906 -10.67303633010565 -10.74903601116436 2473.048 2130.906 -10.681081117617808 -10.739376687857408
2477.429 2172.97 -11.033003190693197 -11.031681200153255 2477.429 2172.97 -11.031005436913652 -11.034025429730296
2485.235 2270.499 -10.740172084860266 -10.7884601092033 2485.235 2270.499 -10.740082906737705 -10.788566687262758
2465.71 2314.782 -13.536333518662737 -13.346234954787516 2465.71 2314.782 -13.537243197452014 -13.345349491733359
2481.387 2349.013 -14.103825286840475 -14.056563559274544 2481.387 2349.013 -14.133416793523207 -14.032900800271374
2475.636 2364.018 -11.140805834076438 -11.18221605284803 2475.636 2364.018 -11.167678016890047 -11.150964832965585
2472.175 2396.219 -11.437432634001208 -11.355966457881877 2472.175 2396.219 -11.423140766417898 -11.37229780824541
2463.954 2424.373 -12.28201826389309 -12.15002306463688 2463.954 2424.373 -12.285733377995367 -12.145983127031702
2466.425 2555.167 -11.085782780561736 -11.07819524369706 2466.425 2555.167 -11.084516591283265 -11.07967436252105
2472.104 2605.063 -10.681723220712893 -10.703481020429656 2472.104 2605.063 -10.663808477917875 -10.724991133948048
2467.612 2664.165 -13.207051109727935 -13.017364062224516 2467.612 2664.165 -13.207607895220011 -13.016790610421562
2475.724 2695.745 -16.04652553013768 -16.0793492865375 2475.724 2695.745 -16.04722172679982 -16.078670819883463
2476.5 2720.708 -13.235525530137679 -13.048349286537501 2476.5 2720.708 -13.237686448135019 -13.046136554594895
2484.551 2858.195 -12.282661259042964 -12.144108819008203 2484.551 2858.195 -12.283134995409867 -12.143593662458255
2473.667 2955.059 -10.48983495001779 -10.565230915399962 2473.667 2955.059 -10.481974217145456 -10.574803938308424
2487.029 2952.003 -11.10363103282221 -11.091426852556971 2487.029 2952.003 -11.101353454659957 -11.094087441135766
2503.543 1995.318 -12.793600530001317 -12.630743793936425 2503.543 1995.318 -12.79907705168036 -12.624968789510966
2490.195 2128.507 -11.773036330105647 -11.675036011164359 2490.195 2128.507 -11.76992446730895 -11.678517091685368
2494.602 2123.447 -11.02203633010565 -11.022036011164364 2494.602 2123.447 -11.019890857505242 -11.024553578833665
2506.846 2195.097 -16.25108628999842 -16.292402938591774 2506.846 2195.097 -16.25352157388722 -16.29002141086679
2497.863 2218.913 -12.922114664602901 -12.74008911831006 2497.863 2218.913 -12.921226123480768 -12.741022109330384
2498.412 2243.396 -12.976457887909689 -12.79598600973737 2498.412 2243.396 -12.97755288524224 -12.794841382883785
2488.951 2298.228 -10.651457887909682 -10.715986009737364 2488.951 2298.228 -10.652074567391214 -10.71524208586473
2511.644 2348.957 -10.423028418816383 -10.491700734826352 2511.644 2348.957 -10.450999999999997 -10.549369961053976
2506.418 2374.304 -12.88920567064578 -12.666151577171131 2506.418 2374.304 -12.867093061861137 -12.689469372858564
2489.608 2417.301 -12.919409076163877 -12.735952575491861 2489.608 2417.301 -12.917741535848098 -12.737703535691562
2490.77 2463.349 -11.159329488000012 -11.146897725094881 2490.77 2463.349 -11.160867722820488 -11.145108822610148
2510.725 2545.646 -11.989055696856752 -11.89238346027495 2510.725 2545.646 -11.99751144068157 -11.883040457710507
2507.363 2614.471 -10.45850439631478 -10.53500429132551 2507.363 2614.471 -10.450999999999997 -10.549369961053976
2491.722 2674.822 -12.00352553013768 -11.887349286537503 2491.722 2674.822 -12.002961275289575 -11.887972748482671
2508.414 2729.188 -12.195280510613188 -12.065185106482144 2508.414 2729.188 -12.196375599170782 -12.063989571180304
2492.367 2741.951 -12.19852553013768 -12.061349286537503 2492.367 2741.951 -12.196229585922072 -12.063855825704387
2504.817 2752.687 -13.20845322726484 -13.017634742453374 2504.817 2752.687 -13.208464906180701 -13.01762271395146
2490.219 2802.935 -12.818989493007447 -12.666325726615948 2490.219 2802.935 -12.830210526368635 -12.654493121704139
2498.081 2821.31 -10.952989493007443 -10.965325726615944 2498.081 2821.31 -10.951801430734921 -10.966726166977526
2512.958 2879.996 -12.436020208832897 -12.28068527760631 2512.958 2879.996 -12.433965098149255 -12.282902760371005
2489.988 2902.188 -13.889083899771933 -13.736726811105402 2489.988 2902.188 -13.891978787564867 -13.73424882077985
2503.475 2912.605 -12.391020208832895 -12.241685277606305 2503.475 2912.605 -12.390313666099637 -12.242447643519728
2537.667 2024.967 -12.501955890010304 -12.359649680678675 2537.667 2024.967 -12.508718640736085 -12.352380569262632
2520.232 2302.147 -10.563990761518166 -10.662008369454686 2520.232 2302.147 -10.573654408952667 -10.650295553143621
2525.353 2330.181 -11.709028418816388 -11.692700734826353 2525.353 2330.181 -11.743008417549351 -11.654529640405453
2535.303 2338.003 -13.252236763173428 -13.06984047586863 2535.303 2338.003 -13.256982591079627 -13.064980853701066
2532.818 2423.139 -12.60870275080659 -12.448820988735395 2532.818 2423.139 -12.610225916110231 -12.447196138315494
2520.594 2538.927 -11.063542537016087 -11.04770878090768 2520.594 2538.927 -11.056609009422871 -11.055844808792433
2532.234 2638.27 -12.75483556957748 -12.582560424938602 2532.234 2638.27 -12.754526545551883 -12.582887603254722
2524.419 2692.056 -13.590098409746517 -13.418398304815202 2524.419 2692.056 -13.59913548705163 -13.409772014925053
2524.637 2774.79 -11.088989493007446 -11.076325726615948 2524.637 2774.79 -11.085443597634626 -11.080467919795915
2518.034 2919.195 -10.723631032822212 -10.781426852556972 2518.034 2919.195 -10.726882683373557 -10.777522617186033
2517.954 2932.656 -13.666586054440216 -13.489062336776325 2517.954 2932.656 -13.67042797667801 -13.485474857221195
2541.861 2116.447 -11.135114664602902 -11.129089118310059 2541.861 2116.447 -11.138128499488175 -11.125568459916408
2541.786 2132.098 -11.219457887909687 -11.198986009737368 2541.786 2132.098 -11.221170679669168 -11.197002924432777
2556.657 2149.379 -13.550533336439155 -13.369369014023007 2556.657 2149.379 -13.55571441210802 -13.364325859076839
2563.032 2212.348 -11.411457887909688 -11.355986009737368 2563.032 2212.348 -11.408431104801132 -11.359459793719466
2553.298 2216.72 -13.707457887909687 -13.526986009737367 2553.298 2216.72 -13.708228771427116 -13.526283570096414
2542.406 2302.211 -12.802925902290514 -12.622299693401033 2542.406 2302.211 -12.799770837252435 -12.625626716578399
2546.336 2378.571 -13.18418512772746 -13.001473339765734 2546.336 2378.571 -13.187895892453891 -12.997651500380563
2542.154 2412.763 -14.697997142217009 -14.689682616783736 2542.154 2412.763 -14.708941071457819 -14.67928266957129
2556.545 2426.02 -13.548145441492743 -13.363450525697388 2556.545 2426.02 -13.551594503131877 -13.36009327840421
2560.291 2429.45 -12.020669214772187 -11.902466821282601 2560.291 2429.45 -12.01990689725788 -11.903309128551914
2541.18 2480.264 -11.984487664368192 -11.88034402691444 2541.18 2480.264 -11.989010401559892 -11.875346720224954
2550.862 2483.648 -10.560487664368189 -10.63934402691444 2550.862 2483.648 -10.560444310189439 -10.639396574312872
2540.489 2543.527 -11.680427292900799 -11.604299258274349 2540.489 2543.527 -11.683122493853933 -11.601258821645946
2545.071 2542.07 -13.203682794576782 -13.028469515405682 2545.071 2542.07 -13.211424392112729 -13.020496187925154
2549.875 2600.996 -12.719915844457915 -12.543617548644676 2549.875 2600.996 -12.716615202446949 -12.547125387850901
2547.922 2673.194 -13.32863198160377 -13.138422945526255 2547.922 2673.194 -13.330175783971875 -13.136855197574938
2548.751 2848.321 -12.150220035769376 -12.025146623926211 2548.751 2848.321 -12.151881742278015 -12.023325275801636
2542.74 2899.386 -11.209139791829447 -11.185095875808276 2542.74 2899.386 -11.208387899238542 -11.185970295309268
2563.595 2082.703 -10.492114664602902 -10.594089118310059 2563.595 2082.703 -10.497489220393621 -10.58754383219705
2587.186 2064.312 -10.947029316551767 -10.966365881388107 2587.186 2064.312 -10.948848721814095 -10.964221239122825
2579.254 2152.43 -11.466533336439156 -11.402369014023005 2579.254 2152.43 -11.462617014081385 -11.406844204699691
2571.172 2165.789 -11.3601146646029 -11.322089118310057 2571.172 2165.789 -11.362456653578008 -11.319401260113352
2576.656 2207.86 -11.365003190693198 -11.304681200153254 2576.656 2207.86 -11.356613451312565 -11.314309951612863
2565.421 2311.995 -11.48023676317343 -11.418840475868631 2565.421 2311.995 -11.478540330115415 -11.42077899387387
2578.499 2306.891 -12.62992590229052 -12.465299693401036 2578.499 2306.891 -12.62974449025284 -12.465493216339677
2581.595 2317.216 -10.74223676317343 -10.77284047586863 2581.595 2317.216 -10.733609949506963 -10.783150505206223
2564.667 2340.979 -10.51918512772746 -10.590473339765733 2564.667 2340.979 -10.51188448413249 -10.599364270104704
2565.761 2369.528 -10.77998553746735 -10.820343063550645 2565.761 2369.528 -10.779192296636687 -10.821291077099112
2564.323 2405.702 -12.015145441492741 -11.88245052569739 2564.323 2405.702 -12.006911804673997 -11.891548115632226
2578.965 2392.263 -11.901145441492748 -11.802450525697392 2578.965 2392.263 -11.904314085638575 -11.798935091619185
2585.45 2435.103 -11.67784302334119 -11.586583548917325 2585.45 2435.103 -11.672881467546112 -11.592180643989458
2584.107 2445.163 -10.665535027503868 -10.72004467561311 2584.107 2445.163 -10.662395477001233 -10.72381431319491
2563.171 2480.64 -11.582534023647408 -11.502042190973402 2563.171 2480.64 -11.577469223402353 -11.507780138140596
2579.297 2547.847 -10.623682794576787 -10.66346951540568 2579.297 2547.847 -10.60980908448969 -10.680205898640235
2578.152 2627.845 -12.368168387363106 -12.274114930843869 2578.152 2627.845 -12.394188624153497 -12.246038863177414
2579.481 2633.398 -10.830741453034967 -10.893496801205323 2579.481 2633.398 -10.844995342778233 -10.876540375425328
2576.885 2661.221 -11.312631981603769 -11.266422945526251 2576.885 2661.221 -11.307829757010968 -11.271958551504017
2584.14 2701.728 -12.758453227264837 -12.592634742453377 2584.14 2701.728 -12.761467483952224 -12.589443406681294
2570.699 2735.697 -10.98795611148822 -11.000635302616754 2570.699 2735.697 -10.989553137492848 -10.99875279213973
2574.878 2741.064 -10.530307639778762 -10.619202276529837 2574.878 2741.064 -10.532600083059645 -10.616423722445106
2587.365 2758.803 -10.800956111488219 -10.825635302616753 2587.365 2758.803 -10.794131592745483 -10.83379138331733
2570.346 2785.454 -10.749684624364413 -10.818121665259632 2570.346 2785.454 -10.760276346497673 -10.805463345496214
2568.161 2828.668 -11.117725316584899 -11.110816052994387 2568.161 2828.668 -11.119065887133754 -11.109250044525186
2586.87 2813.338 -12.769140864595649 -12.595759323298417 2586.87 2813.338 -12.76867577877303 -12.596251731602269
2581.521 2941.938 -12.800042165302873 -12.631032636706589 2581.521 2941.938 -12.802612852408675 -12.628321841372887
2609.989 2142.609 -12.521114664602901 -12.364089118310059 2609.989 2142.609 -12.52120244699557 -12.363994763214247
2604.546 2173.303 -10.771369544042976 -10.807259868658683 2604.546 2173.303 -10.767685422431125 -10.811662815490497
2588.989 2276.446 -13.64969212631933 -13.461810277547333 2588.989 2276.446 -13.64896481693441 -13.462489418713435
