v,vi,i,x,y
19.083009229989116,0.7529758438683621,18.330033386120753,1545.223,1257.188
18.562737493738673,0.7245488233762709,17.838188670362403,1546.542,1649.951
17.851596158887027,0.697503484694491,17.154092674192537,1586.856,1102.667
18.983515155619607,0.7574755512394059,18.2260396043802,1583.142,1362.57
17.772022840318687,0.718979476910684,17.053043363408005,1572.132,1783.129
17.49500922998912,0.7359758438683622,16.759033386120755,1605.745,1157.868
19.13075636214121,0.7408923859163817,18.389863976224827,1594.522,1248.302
18.127416020427706,0.7127870063614907,17.414629014066215,1604.979,1862.221
17.67365533490886,0.7165223200898829,16.95713301481898,1637.206,1070.615
18.167515155619608,0.7074755512394059,17.460039604380203,1633.754,1336.136
18.483405577177557,0.7327753514414443,17.750630225736113,1625.893,1433.61
19.09313721385203,0.7436785529647048,18.349458660887326,1630.855,1515.924
18.934646053913706,0.735851043861359,18.198795010052347,1624.018,1597.112
17.73787933712062,0.7092597879181369,17.028619549202485,1634.875,1611.862
18.874450824258815,0.7337895396415017,18.140661284617313,1613.683,1772.106
18.370984278448894,0.7256402381570304,17.645344040291864,1628.383,1837.121
19.33636139815066,0.7794242522200336,18.55693714593063,1644.373,1634.647
19.000542998088946,0.7841521123900927,18.216390885698853,1645.981,1684.247
18.04992514006144,0.695275977278783,17.354649162782657,1686.437,1083.905
18.73536932944412,0.777425990531742,17.957943338912376,1683.76,1219.479
19.302706442914044,0.7612048277538915,18.54150161516015,1686.597,1303.583
19.20814488934456,0.7790247361181349,18.429120153226425,1674.607,1777.906
17.94841598649405,0.728464253324161,17.21995173316989,1678.363,1969.701
19.124262557061495,0.7610558236224241,18.36320673343907,1695.347,1173.616
18.77285226908953,0.7382543884615553,18.034597880627974,1701.687,1376.828
17.33997046704125,0.7916265516456275,16.548343915395623,1710.238,1448.471
19.140331450116356,0.7654151683320571,18.374916281784298,1701.626,1673.813
18.838331450116357,0.7324151683320572,18.1059162817843,1712.622,1687.55
19.0758252837304,0.752910841371695,18.322914442358705,1736.721,1261.17
19.088262557061498,0.7450558236224238,18.343206733439075,1715.266,1395.428
18.511970467041248,0.7176265516456275,17.794343915395622,1716.677,1441.74
18.865931964372905,0.7439446181634521,18.12198734620945,1746.678,1401.804
18.288144889344558,0.7070247361181349,17.581120153226422,1755.004,1755.988
19.408756259403297,0.7885786884527567,18.620177570950542,1740.4,1951.357
17.581756259403296,0.7445786884527568,16.837177570950537,1753.983,1942.078
18.466700413979318,0.715228236166499,17.75147217781282,1758.332,1953.188
19.062083050010646,0.7543304774207102,18.307752572589937,1783.84,1272.894
19.047827892033375,0.7465780756443632,18.30124981638901,1785.017,1379.282
17.97629948771858,0.7237381404780561,17.252561347240526,1774.589,1550.075
19.30929948771858,0.7747381404780559,18.534561347240523,1775.509,1652.414
19.40475247093223,0.7972229079142938,18.607529563017938,1783.958,1687.254
18.331759978011508,0.7259053943887694,17.60585458362274,1782.09,1888.8
18.726083050010647,0.7393304774207103,17.986752572589936,1805.221,1298.965
18.74996727404808,0.7436273020541705,18.006339971993906,1811.391,1533.389
19.209452879810364,0.7754556816434944,18.43399719816687,1799.511,1548.308
19.042262557061495,0.753055823622424,18.28920673343907,1816.431,1235.972
18.8304658234559,0.7457909125011742,18.084674910954725,1815.781,1262.751
17.90998549345536,0.7053006526053972,17.20468484084996,1824.042,1635.039
19.153231532628766,0.761717283922897,18.391514248705867,1830.319,1678.725
18.232765104877785,0.7088844085724791,17.523880696305305,1842.086,1053.662
16.801452879810366,0.8814556816434945,15.919997198166872,1860.741,1541.35
18.316452879810367,0.7124556816434945,17.603997198166873,1848.893,1550.124
