,v,v_err,i,i_err,vi,vi_err,x,y
77,19.811,0.0046,19.291,0.0054,0.5221017699518558,0.0071,3303.078,620.544
78,19.346,0.0037,18.865,0.0044,0.4827705097473773,0.0058,3306.533,636.99
79,19.298,0.009,18.826,0.006,0.47495635738584496,0.0108,3346.082,834.433
80,19.93,0.007,19.402,0.005,0.530956357385845,0.0086,3347.32,825.137
87,19.535,0.013,19.047,0.002,0.4904854053044846,0.0132,3393.553,971.088
94,18.808,0.005,18.335,0.01,0.4740580101535279,0.0112,3461.239,913.813
97,19.311,0.003,18.835,0.005,0.4767584367814028,0.0058,3468.661,968.285
98,19.677,0.01,19.171,0.001,0.5057055740274556,0.01,3486.293,981.935
99,17.498,0.0016,16.878,0.0018,0.6224860976316661,0.0024,3497.828,536.91
101,18.595,0.003,18.145,0.007,0.4518224417392265,0.0076,3506.575,743.416
104,18.997,0.008,18.541,0.006,0.4577017046500384,0.01,3522.77,779.12
107,19.178,0.0034,18.698,0.0041,0.48297414401493305,0.0053,3548.154,498.111
108,19.857,0.021,19.332,0.002,0.5274860976316661,0.0211,3545.56,638.754
109,16.07,0.0036,15.392,0.004,0.6793603010403838,0.0054,3560.779,897.903
111,19.968,0.011,19.43,0.008,0.5397017046500384,0.0136,3547.444,894.806
112,19.524,0.004,19.044,0.0048,0.48297414401493305,0.0062,3567.061,471.78
113,19.348,0.0037,18.863,0.0044,0.4881764085594197,0.0057,3582.089,511.371
114,18.889,0.013,18.432,0.009,0.4599159627515853,0.0158,3579.333,590.128
115,19.703,0.008,19.196,0.01,0.5088224417392264,0.0128,3575.867,740.122
118,19.304,0.005,18.823,0.004,0.48236030104038374,0.0064,3580.649,863.297
123,19.883,0.013,19.358,0.004,0.5273060108131199,0.0136,3609.181,781.057
124,19.651,0.013,19.15,0.005,0.5028224417392264,0.0139,3605.838,805.391
126,19.961,0.004,19.428,0.014,0.534149041302955,0.0146,3634.927,770.68
127,19.383,0.005,18.902,0.009,0.48043964720788834,0.0103,3635.274,930.619
130,19.024,0.001,18.564,0.006,0.46411316235783256,0.0061,3652.44,560.046
136,18.749,0.006,18.303,0.005,0.44882392722685516,0.0078,3707.459,677.181
137,19.464,0.005,18.977,0.005,0.4890025285577726,0.0071,3692.279,758.556
138,18.74,0.015,18.29,0.008,0.45407780716136675,0.017,3722.651,493.323
139,18.765,0.008,18.312,0.01,0.45639308266985035,0.0128,3720.767,598.948
140,19.409,0.0038,18.926,0.0045,0.4870266482078296,0.0059,3761.367,412.645
151,17.815,0.01,17.269,0.003,0.547149041302955,0.0104,3800.342,812.795
156,19.48,0.018,18.988,0.01,0.49448609763166607,0.0206,3817.259,751.405
157,19.376,0.011,18.887,0.001,0.48931788759670625,0.011,3814.586,962.51
164,19.585,0.01,19.077,0.008,0.5082016327709615,0.0128,3848.514,956.526
181,19.954,0.007,19.418,0.004,0.5369303104462699,0.0081,3943.779,908.198
183,19.408,0.0037,18.939,0.0045,0.4723930826698503,0.0059,3977.539,348.091
187,18.584,0.009,18.207,0.005,0.380166979736606,0.0103,3978.367,729.66
190,19.934,0.016,19.381,0.028,0.5578035969495385,0.0322,4015.955,475.392
192,18.811,0.01,18.362,0.007,0.45018736979890017,0.0122,4017.758,824.937
193,19.112,0.008,18.641,0.004,0.4730461883112948,0.0089,4028.134,943.257
194,19.934,0.0048,19.384,0.0056,0.5533930826698503,0.0073,4055.521,306.862
196,17.257,0.0062,16.626,0.0069,0.6346869791086438,0.0093,4052.579,491.703
202,18.671,0.009,18.227,0.016,0.44739308266985034,0.0184,4078.549,455.019
207,19.564,0.01,19.072,0.007,0.4957104712232835,0.0122,4084.633,821.913
208,18.542,0.0025,18.112,0.0031,0.4333930826698503,0.004,4094.762,313.016
216,18.512,0.006,18.062,0.004,0.45346888914527816,0.0072,4149.76,866.381
219,19.837,0.013,19.322,0.009,0.5183930826698504,0.0158,4186.572,510.219
220,18.952,0.02,18.489,0.016,0.4662217832230617,0.0256,4186.48,584.728
222,18.724,0.01,18.27,0.002,0.45938453402095375,0.0102,4177.82,794.05
223,18.147,0.012,17.674,0.005,0.47799477017517766,0.013,4185.671,851.912
225,19.974,0.025,19.431,0.009,0.5465351070369004,0.0266,4227.213,549.18
227,19.505,0.016,19.018,0.013,0.4913761380945105,0.0206,4235.974,738.863
230,19.208,0.013,18.736,0.008,0.47637613809451046,0.0153,4246.481,783.842
231,18.102,0.02,17.634,0.01,0.4720501403224694,0.0224,4283.094,497.031
235,19.421,0.005,18.94,0.008,0.4862866064180862,0.0094,4273.136,949.206
236,17.744,0.022,17.191,0.01,0.5565351070369005,0.0242,4299.388,431.824
237,16.074,0.0036,15.407,0.0039,0.6726958490754318,0.0053,4290.463,861.585
243,18.317,0.021,17.868,0.019,0.4538850928416336,0.0283,4341.062,486.034
250,18.844,0.017,18.384,0.005,0.46751426700913795,0.0177,4430.478,981.722
258,18.874,0.032,18.372,0.069,0.5091728205080233,0.0761,4532.59,961.352
261,19.114,0.0032,18.662,0.004,0.45871988386734813,0.0051,4624.277,985.898
262,18.709,0.0028,18.235,0.0034,0.46216662778105333,0.0044,320.836,1800.781
271,17.438,0.007,16.795,0.0078,0.6310343307246911,0.0105,484.002,1963.783
273,19.522,0.0041,19.009,0.0049,0.5042414143783821,0.0064,508.312,1772.076
274,19.232,0.0036,18.749,0.0043,0.4742414143783821,0.0056,512.599,1774.014
279,19.916,0.007,19.366,0.018,0.54188503088075,0.0193,535.393,1796.706
281,19.641,0.016,19.123,0.004,0.5084996780212345,0.0165,526.553,1818.588
282,19.784,0.0047,19.277,0.0055,0.4986211725387223,0.0072,561.927,1760.976
283,18.788,0.015,18.308,0.024,0.4712414143783821,0.0283,541.6,1825.191
284,19.914,0.009,19.383,0.012,0.5226211725387223,0.015,575.012,1814.408
287,19.35,0.005,18.862,0.004,0.476034330724691,0.0064,575.278,1987.136
290,18.731,0.011,18.27,0.0035,0.45145091287131794,0.0115,606.816,1961.031
295,19.374,0.003,18.877,0.005,0.4865116220589808,0.0058,649.4,1982.87
298,19.563,0.003,19.062,0.005,0.49417079275463094,0.0058,679.786,1797.275
301,19.389,0.0039,18.898,0.0046,0.4838996973386925,0.006,724.877,1653.854
302,16.488,0.0046,15.824,0.005,0.6577621766194799,0.0068,737.517,1756.633
303,19.022,0.008,18.53,0.002,0.4857621766194799,0.0082,728.93,1837.206
304,19.728,0.006,19.206,0.007,0.51388503088075,0.0092,733.495,1973.397
306,19.952,0.005,19.423,0.015,0.5227621766194799,0.0158,742.781,1777.881
307,18.278,0.004,17.808,0.012,0.4637621766194799,0.0126,749.596,1765.857
308,19.875,0.0048,19.36,0.0057,0.5079226853030545,0.0075,768.524,1663.402
309,19.942,0.027,19.382,0.063,0.55376217661948,0.0685,765.333,1689.597
312,19.429,0.009,18.931,0.005,0.4907634059499061,0.0103,774.667,1874.08
317,19.236,0.005,18.754,0.004,0.47476340594990607,0.0064,810.914,1945.964
318,19.764,0.009,19.241,0.01,0.5146420046199609,0.0135,806.686,1979.038
320,19.694,0.003,19.167,0.004,0.5201827870010063,0.005,837.492,1739.991
323,19.546,0.006,19.046,0.006,0.4927634059499061,0.0085,833.469,1933.953
324,19.251,0.0036,18.767,0.0044,0.47642365064519715,0.0057,850.859,1635.548
325,19.519,0.006,19.024,0.004,0.4888831781711299,0.0072,852.07,1770.637
327,19.802,0.0047,19.289,0.0056,0.5057583717229281,0.0073,886.527,1561.187
329,19.554,0.008,19.049,0.004,0.4983740691057252,0.0089,863.734,1830.32
333,18.307,0.006,17.851,0.002,0.4487634059499061,0.0063,911.838,1845.158
339,18.701,0.0028,18.225,0.0034,0.4687583717229281,0.0044,959.468,1526.291
344,18.414,0.005,17.955,0.005,0.45260223141233347,0.0071,941.075,1902.504
347,19.524,0.004,19.019,0.006,0.49922858667645004,0.0072,969.665,1828.433
350,18.131,0.007,17.648,0.011,0.47542365064519715,0.013,989.203,1653.711
353,19.456,0.005,18.955,0.001,0.494120395832886,0.0051,1013.547,1972.806
354,19.904,0.0,19.37,0.005,0.5268219734121697,0.005,1053.49,1680.042
357,18.003,0.004,17.506,0.005,0.49057420359346876,0.0064,1056.495,1880.242
358,19.6,0.006,19.1,0.007,0.4931938711760957,0.0092,1047.331,1901.384
360,18.301,0.0,17.832,0.0,0.46154188051095074,0.0,1067.995,1647.552
362,19.474,0.007,18.973,0.006,0.49328177881299906,0.0092,1078.626,1680.482
363,18.484,0.006,18.022,0.008,0.45359501581060196,0.01,1091.947,1646.647
368,19.607,0.0,19.1,0.0051,0.4990394537949525,0.0051,1131.183,1676.048
369,19.243,0.001,18.77,0.001,0.4658219734121697,0.0014,1135.891,1757.624
370,19.369,0.007,18.877,0.001,0.48528323086880853,0.0071,1119.526,1845.793
371,19.676,0.008,19.158,0.002,0.511120395832886,0.0082,1113.098,1887.837
373,19.138,0.001,18.661,0.008,0.4700132555168886,0.0081,1118.093,1938.715
377,18.01,0.01,17.495,0.011,0.5070394537949525,0.0149,1198.133,1577.219
379,19.34,0.004,18.85,0.007,0.4830223645822934,0.0081,1192.362,1894.66
380,19.423,0.006,18.927,0.004,0.4891938711760957,0.0072,1201.938,1978.518
381,19.7,0.0045,19.165,0.0052,0.5259291539900911,0.0069,1230.504,1500.975
382,16.312,0.0042,15.635,0.0046,0.668247132485839,0.0062,1217.323,1532.055
386,19.937,0.01,19.401,0.002,0.5275745408044422,0.0102,1219.329,1578.792
387,18.944,0.004,18.48,0.002,0.45653056777733475,0.0045,1234.623,1767.369
388,18.253,0.008,17.782,0.007,0.46380168402654215,0.0106,1229.129,1824.153
391,19.494,0.001,18.993,0.008,0.4941295048982908,0.0081,1234.845,1916.813
392,17.681,0.0018,17.086,0.002,0.585929153990091,0.0027,1243.207,1447.246
395,19.262,0.003,18.774,0.005,0.4805305677773347,0.0058,1245.511,1730.382
398,17.954,0.003,17.437,0.002,0.5101295048982908,0.0036,1240.98,1973.643
399,19.85,0.0048,19.311,0.0056,0.5304858981483566,0.0074,1284.985,1394.808
401,19.055,0.002,18.578,0.004,0.4686686965361967,0.0045,1277.936,1623.359
404,19.397,0.008,18.907,0.007,0.48240898533076415,0.0106,1286.738,1765.191
405,19.95,0.018,19.421,0.009,0.5199291539900911,0.0201,1309.826,1537.742
407,16.05,0.0037,15.367,0.004,0.6754089853307642,0.0055,1292.673,1773.098
419,19.495,0.008,18.986,0.006,0.5017547307751422,0.01,1349.59,1859.27
420,19.615,0.005,19.1,0.006,0.5077547307751422,0.0078,1344.612,1878.246
423,17.627,0.0017,17.029,0.007,0.590863854127645,0.0072,1358.41,1955.165
425,19.932,0.031,19.407,0.013,0.5159291539900911,0.0336,1369.077,1620.015
426,18.868,0.01,18.394,0.002,0.466776146230911,0.0102,1364.302,1846.006
431,19.727,0.005,19.201,0.005,0.5167402715970987,0.0071,1416.925,1535.832
436,19.314,0.004,18.822,0.006,0.4849754113308934,0.0072,1421.552,1953.635
440,19.727,0.003,19.208,0.011,0.5107978319115751,0.0114,1451.623,1632.614
444,19.146,0.005,18.664,0.003,0.4746205247588767,0.0058,1473.448,1438.122
447,19.982,0.004,19.443,0.013,0.5301162000475405,0.0136,1472.304,1884.157
449,19.489,0.004,18.982,0.0048,0.5002107796976552,0.0063,1504.538,1377.473
450,19.309,0.0037,18.83,0.0045,0.4728556929997183,0.0058,1507.482,1371.14
453,19.794,0.007,19.26,0.008,0.5273276460640227,0.0106,1507.466,1597.895
454,19.935,0.006,19.398,0.005,0.5281162000475405,0.0078,1501.417,1895.313
456,19.525,0.013,19.017,0.009,0.5002228035849552,0.0158,1510.583,1933.009
459,18.394,0.007,17.932,0.008,0.45532764606402265,0.0106,1536.665,1664.094
460,19.758,0.006,19.228,0.009,0.5227761462309111,0.0108,1521.212,1722.841
463,19.835,0.003,19.311,0.006,0.5175340020014614,0.0067,1537.388,1773.782
465,18.959,0.003,18.489,0.006,0.4611162000475404,0.0067,1521.961,1872.674
467,19.376,0.019,18.875,0.013,0.49316949019419226,0.023,1534.124,1927.885
468,19.373,0.008,18.882,0.002,0.4848556929997183,0.0082,1560.128,1392.494
470,18.4,0.005,17.938,0.009,0.45448737770075076,0.0103,1560.554,1522.552
478,18.161,0.001,17.679,0.008,0.474776146230911,0.0081,1581.132,1709.324
480,18.435,0.0025,17.978,0.003,0.4508556929997184,0.0039,1612.902,1338.62
481,19.823,0.002,19.313,0.002,0.50474697531888,0.0028,1597.541,1447.83
488,18.996,0.003,18.519,0.007,0.4686617638879455,0.0076,1609.413,1816.366
489,19.79,0.005,19.264,0.005,0.5182228035849552,0.0071,1599.356,1958.789
499,18.444,0.004,17.97,0.004,0.46609865724856675,0.0057,1621.828,1890.069
501,18.849,0.005,18.39,0.006,0.4510986572485668,0.0078,1616.05,1987.54
503,19.356,0.0038,18.838,0.0045,0.5128035764944011,0.0059,1638.417,1268.748
504,19.355,0.0038,18.865,0.0045,0.48474697531888,0.0059,1642.944,1269.267
505,18.007,0.007,17.51,0.006,0.49174697531888,0.0092,1662.127,1333.759
513,19.412,0.002,18.912,0.001,0.49436336870562225,0.0022,1680.77,1407.058
516,19.297,0.008,18.812,0.003,0.48039658230316423,0.0085,1670.473,1516.438
517,18.567,0.015,18.116,0.002,0.4458629438011711,0.0151,1682.356,1560.56
522,19.09,0.003,18.615,0.004,0.4656750538708107,0.005,1682.934,1786.107
527,19.208,0.007,18.723,0.013,0.47943608228711015,0.0148,1705.238,1533.423
530,19.337,0.003,18.844,0.005,0.4845786843262523,0.0058,1693.351,1773.262
532,19.893,0.004,19.365,0.006,0.5189481038994913,0.0072,1710.552,1853.449
533,19.448,0.007,18.954,0.001,0.4888035764944011,0.0071,1726.935,1324.065
537,19.111,0.008,18.629,0.002,0.4783059998513045,0.0082,1728.38,1443.363
542,18.686,0.004,18.228,0.003,0.45063865992656743,0.005,1722.96,1622.966
547,19.329,0.004,18.837,0.001,0.4836087808768041,0.0041,1722.07,1813.153
548,19.338,0.003,18.844,0.005,0.4849481038994913,0.0058,1729.834,1879.192
554,19.7,0.001,19.182,0.006,0.5130955052591593,0.0061,1755.469,1405.095
555,18.798,0.007,18.338,0.005,0.4529462643074482,0.0086,1758.204,1514.026
557,19.861,0.006,19.327,0.001,0.5269462643074483,0.0061,1754.943,1631.622
561,19.47,0.007,18.976,0.003,0.48843608228711016,0.0076,1774.912,1557.192
563,19.968,0.005,19.423,0.003,0.538645797088313,0.0058,1783.262,1614.922
564,19.46,0.008,18.953,0.006,0.4991785864562891,0.01,1763.454,1683.937
566,19.545,0.003,19.037,0.003,0.4996087808768041,0.0042,1767.31,1801.064
567,19.121,0.006,18.646,0.004,0.4665441199800986,0.0072,1763.842,1909.572
569,19.625,0.018,19.106,0.011,0.5137465637452374,0.0211,1792.909,1323.801
577,19.792,0.014,19.283,0.002,0.5037465637452374,0.0141,1837.212,1326.318
578,19.688,0.007,19.167,0.012,0.5158031649207584,0.0139,1821.659,1445.935
583,18.037,0.004,17.532,0.009,0.4976386599265674,0.0098,1829.113,1619.955
586,18.78,0.003,18.319,0.005,0.4508931107607059,0.0058,1836.325,1728.225
590,18.522,0.004,18.06,0.001,0.45541353150428776,0.0041,1834.015,1849.396
592,19.388,0.006,18.894,0.004,0.48722621044043396,0.0072,1833.543,1911.537
593,19.221,0.003,18.734,0.004,0.48213990571127613,0.005,1817.784,1962.063
596,18.72,0.006,18.259,0.007,0.45580316492075845,0.0092,1854.679,1328.405
597,19.861,0.005,19.324,0.011,0.5299462643074482,0.0121,1856.013,1538.771
598,18.6,0.002,18.14,0.008,0.4529462643074482,0.0082,1839.683,1577.611
601,19.789,0.01,19.254,0.012,0.5266522592966537,0.0156,1861.669,1682.268
605,18.487,0.012,18.029,0.011,0.4496522592966537,0.0163,1848.683,1780.456
606,17.186,0.0063,16.525,0.0069,0.6526522592966537,0.0093,1847.314,1776.376
607,18.098,0.003,17.611,0.004,0.48041353150428767,0.005,1853.148,1850.843
613,19.475,0.004,18.98,0.01,0.48739017192228773,0.0108,1868.146,1503.181
617,19.292,0.006,18.808,0.004,0.47816898178647343,0.0072,1863.734,1962.286
618,19.165,0.005,18.686,0.005,0.47187886497093273,0.0071,1869.351,1940.423
620,19.811,0.008,19.277,0.009,0.5281689817864734,0.012,1863.914,1970.456
622,18.986,0.0032,18.51,0.0038,0.47263299244102314,0.005,1902.913,1200.367
625,18.599,0.0,18.148,0.013,0.44580316492075844,0.013,1901.659,1293.167
627,19.968,0.006,19.428,0.004,0.5339912486163405,0.0072,1904.811,1397.551
628,19.277,0.009,18.788,0.001,0.4807717562965602,0.0091,1891.114,1600.065
634,17.432,0.007,16.838,0.0018,0.588230383687508,0.0072,1911.293,1937.761
635,19.007,0.003,18.533,0.007,0.4681689817864734,0.0076,1902.654,1957.677
637,19.56,0.0042,19.05,0.0049,0.5078137799586958,0.0065,1923.706,1142.724
638,18.709,0.0028,18.26,0.0034,0.44620968321415155,0.0044,1935.131,1193.276
641,19.367,0.006,18.865,0.011,0.4963746147960534,0.0125,1926.919,1352.91
645,19.369,0.0,18.872,0.002,0.48857812327506245,0.002,1936.169,1532.892
647,18.894,0.002,18.431,0.003,0.4548103453924696,0.0036,1915.524,1593.41
649,18.016,0.006,17.515,0.002,0.49366413176222124,0.0063,1929.954,1743.758
652,19.642,0.0043,19.136,0.0051,0.5040438400298183,0.0067,1948.511,1161.141
653,19.659,0.0043,19.147,0.0052,0.5100438400298183,0.0068,1953.895,1163.644
658,18.868,0.005,18.406,0.002,0.45388448141406085,0.0054,1955.85,1635.415
665,19.14,0.003,18.66,0.018,0.47243503326689024,0.0182,1941.191,1754.458
666,19.01,0.003,18.541,0.007,0.46065225929665365,0.0076,1944.967,1788.127
669,18.734,0.004,18.275,0.004,0.451524637978401,0.0057,1974.734,1534.615
673,19.959,0.004,19.41,0.021,0.5413326423226326,0.0214,1978.283,1675.997
675,19.329,0.003,18.837,0.006,0.48521050801953314,0.0067,1974.277,1938.793
676,18.695,0.007,18.237,0.004,0.45121050801953316,0.0081,1978.955,1943.217
678,19.885,0.0048,19.37,0.0057,0.5144774227187552,0.0075,1998.191,1134.989
681,19.769,0.004,19.246,0.007,0.517781693659362,0.0081,1997.267,1443.496
685,19.79,0.005,19.263,0.01,0.51933287621914,0.0112,1998.234,1550.237
687,19.524,0.003,19.017,0.003,0.49943503326689026,0.0042,1999.271,1626.421
691,19.773,0.006,19.243,0.005,0.5220672475911448,0.0078,2007.646,1980.51
692,19.285,0.0037,18.803,0.0044,0.4826530466306278,0.0057,2030.997,1096.331
693,18.12,0.003,17.641,0.006,0.4770433250033539,0.0067,2035.833,1305.121
696,17.385,0.0069,16.826,0.003,0.5506294298010926,0.0075,2022.647,1732.932
697,19.853,0.006,19.32,0.011,0.5244404354359685,0.0125,2029.486,1768.879
699,19.437,0.003,18.929,0.021,0.4997421549185932,0.0212,2035.633,1824.301
700,18.584,0.007,18.13,0.003,0.44531866638598583,0.0076,2018.967,1851.087
703,18.159,0.002,17.685,0.005,0.4672105080195331,0.0054,2030.247,1913.627
704,16.86,0.0054,16.196,0.0059,0.6579368366230953,0.008,2033.285,1938.212
706,19.797,0.006,19.273,0.008,0.516025620425357,0.01,2024.935,1970.518
715,19.454,0.01,18.954,0.005,0.4909851153553369,0.0112,2050.26,1670.283
716,19.736,0.009,19.215,0.003,0.5124404354359685,0.0095,2050.943,1737.892
717,19.263,0.008,18.772,0.006,0.4826294298010926,0.01,2052.31,1725.773
718,19.557,0.003,19.051,0.005,0.4974404354359685,0.0058,2055.714,1716.77
722,18.441,0.002,17.977,0.004,0.45534571549803515,0.0045,2046.568,1878.153
724,19.918,0.0049,19.386,0.0058,0.5324872153393043,0.0076,2068.344,1095.191
729,19.748,0.004,19.226,0.006,0.5129851153553369,0.0072,2075.188,1704.767
730,19.409,0.004,18.914,0.005,0.4864404354359685,0.0064,2085.571,1703.713
731,19.091,0.006,18.606,0.013,0.4764404354359685,0.0143,2086.96,1689.207
735,19.633,0.012,19.114,0.004,0.5098749113028211,0.0126,2073.035,1872.268
737,19.754,0.003,19.23,0.018,0.5149450564609889,0.0182,2075.126,1976.545
739,19.902,0.003,19.381,0.005,0.5198826049060874,0.0058,2110.074,1286.542
743,18.879,0.003,18.413,0.006,0.45854148735832906,0.0067,2099.444,1560.471
746,19.968,0.013,19.427,0.008,0.5329833300389213,0.0153,2090.842,1683.764
752,18.492,0.003,18.035,0.003,0.4481233279952391,0.0042,2091.235,1980.365
756,18.908,0.006,18.455,0.001,0.45334783357242925,0.0061,2133.635,1198.61
764,16.942,0.0056,16.285,0.0062,0.6477718364681871,0.0083,2130.857,1880.363
765,19.925,0.023,19.407,0.011,0.5083836370836197,0.0255,2120.076,1863.644
771,19.631,0.013,19.129,0.005,0.4964452723529492,0.0139,2141.186,1412.63
772,17.326,0.0067,16.72,0.0016,0.5993957454638703,0.0069,2138.425,1488.655
775,19.032,0.01,18.554,0.003,0.47106152572594995,0.0104,2148.968,1620.568
776,19.642,0.007,19.127,0.008,0.5062142406117905,0.0106,2140.255,1670.675
783,19.538,0.008,19.038,0.005,0.5006530466306278,0.0094,2163.621,1200.92
784,19.099,0.006,18.634,0.006,0.4645135561926992,0.0085,2166.344,1247.75
786,19.952,0.011,19.405,0.009,0.5414677255852206,0.0142,2172.408,1428.427
787,18.038,0.007,17.544,0.007,0.48752772291894947,0.0099,2174.844,1498.445
788,19.236,0.004,18.747,0.012,0.480530331057908,0.0126,2169.702,1657.774
789,19.029,0.006,18.551,0.008,0.4687817936000813,0.01,2178.528,1711.444
791,19.375,0.006,18.874,0.019,0.49152402222102043,0.0199,2182.154,1776.517
792,18.976,0.007,18.549,0.012,0.4174317962593616,0.0139,2166.508,1935.332
793,19.723,0.015,19.198,0.006,0.5157718364681871,0.0162,2165.843,1957.383
795,19.138,0.0034,18.666,0.0041,0.4763633097407156,0.0054,2207.883,1148.164
796,18.382,0.004,17.927,0.004,0.4555109171936842,0.0057,2209.695,1262.009
799,19.469,0.008,18.978,0.013,0.4915109171936842,0.0153,2200.779,1291.769
802,19.804,0.004,19.285,0.011,0.5129987296719651,0.0117,2193.124,1523.142
807,18.528,0.002,18.066,0.004,0.4527718364681871,0.0045,2188.291,1946.595
809,19.832,0.003,19.3,0.013,0.5362541393928371,0.0133,2234.24,1194.914
814,19.441,0.005,18.948,0.003,0.48685177727851847,0.0058,2232.39,1483.844
816,19.359,0.005,18.862,0.009,0.48964682174120877,0.0103,2235.987,1513.689
817,19.159,0.005,18.687,0.004,0.46499212896492037,0.0064,2218.621,1543.361
821,18.3,0.004,17.825,0.008,0.46553447164009937,0.0089,2216.738,1779.404
825,19.553,0.007,19.045,0.006,0.49836050297983464,0.0092,2228.464,1862.959
826,19.403,0.009,18.911,0.006,0.48199305105391355,0.0108,2236.753,1881.573
827,19.899,0.007,19.364,0.004,0.5249930510539136,0.0081,2218.401,1913.896
830,19.443,0.012,18.95,0.012,0.4904488704030049,0.017,2257.402,1329.254
833,19.962,0.01,19.398,0.022,0.5555920051124328,0.0242,2261.781,1555.969
834,18.394,0.006,17.931,0.005,0.4545920051124328,0.0078,2254.701,1570.573
836,18.084,0.001,17.595,0.002,0.4795344716400994,0.0022,2256.451,1810.266
837,19.798,0.008,19.273,0.006,0.5156676594196756,0.01,2240.715,1827.923
842,19.69,0.004,19.168,0.017,0.5122141974728833,0.0175,2242.968,1925.576
845,18.657,0.0027,18.204,0.0033,0.4562857735968173,0.0043,2280.005,995.615
848,18.273,0.005,17.806,0.006,0.4608349902142961,0.0078,2275.841,1414.859
851,19.114,0.003,18.638,0.004,0.46759200511243276,0.005,2277.231,1594.913
852,17.952,0.002,17.434,0.005,0.5068009829709227,0.0054,2266.611,1705.901
853,18.52,0.005,18.058,0.001,0.45156901581802034,0.0051,2273.818,1715.805
855,19.965,0.004,19.412,0.005,0.5430957264346514,0.0064,2268.261,1775.26
857,19.506,0.014,18.995,0.015,0.5005690158180203,0.0205,2283.637,1862.638
860,19.596,0.017,19.084,0.012,0.5077158939798508,0.0208,2294.42,1387.53
862,19.763,0.007,19.247,0.008,0.5089921289649204,0.0106,2299.349,1468.649
874,19.748,0.006,19.238,0.016,0.5115511705047293,0.0171,2328.373,1207.608
875,18.637,0.013,18.188,0.021,0.4502077820170206,0.0247,2316.814,1223.406
876,18.285,0.006,17.817,0.014,0.4650395499074771,0.0152,2330.994,1340.445
877,19.425,0.006,18.933,0.01,0.488663591271763,0.0117,2313.486,1373.984
881,17.757,0.0018,17.183,0.005,0.5640957264346513,0.0053,2319.485,1793.102
883,19.819,0.004,19.289,0.009,0.520460531679647,0.0098,2319.278,1836.762
884,17.42,0.0069,16.806,0.001,0.6038337923632036,0.007,2331.172,1842.019
885,19.736,0.011,19.216,0.005,0.5103578562989093,0.0121,2314.7,1889.642
886,19.057,0.008,18.576,0.002,0.4713578562989092,0.0082,2322.512,1890.246
