v,vi
14.596,0.7408875346894945
14.665626262626263,0.7378172895273395
14.735252525252525,0.7347225722523745
14.804878787878788,0.7316058501470603
14.87450505050505,0.7284695904938581
14.944131313131313,0.7253162605752285
15.013757575757577,0.7221483276736322
15.083383838383838,0.7189682590715305
15.153010101010102,0.7157785220513839
15.222636363636363,0.7125815838956534
15.292262626262627,0.7093799118867997
15.361888888888888,0.7061759733072838
15.431515151515152,0.7029722354395663
15.501141414141415,0.6997711655661081
15.570767676767677,0.6965752309693704
15.64039393939394,0.6933868989318136
15.710020202020202,0.6902086367358989
15.779646464646465,0.6870429116640869
15.849272727272727,0.6838921909988385
15.91889898989899,0.6807589420226148
15.988525252525253,0.6776456320178762
16.058151515151515,0.6745547282670838
16.127777777777776,0.6714886980526985
16.19740404040404,0.668450008657181
16.267030303030303,0.665441127362992
16.336656565656565,0.662464521452593
16.40628282828283,0.6595226582084437
16.47590909090909,0.6566180049130061
16.545535353535353,0.6537530288487406
16.615161616161615,0.6509301972981082
16.68478787878788,0.6481519775435689
16.75441414141414,0.6454208368675849
16.824040404040403,0.6427392425526159
16.893666666666668,0.6401096618811234
16.96329292929293,0.6375345621355681
17.03291919191919,0.6350063594307591
17.102545454545456,0.6324532947799847
17.172171717171718,0.6297783743401655
17.24179797979798,0.6268845439486597
17.31142424242424,0.6236747494428249
17.381050505050506,0.6200519366600191
17.450676767676768,0.6159190514376007
17.52030303030303,0.6109501941619737
17.589929292929295,0.6025827427405916
17.659555555555556,0.588445440715511
17.729181818181818,0.5699107121282599
17.79880808080808,0.5497431834760893
17.868434343434345,0.5303416513217691
17.938060606060606,0.5124425872528893
18.007686868686868,0.496589833514862
18.077313131313133,0.4833272323531002
18.146939393939395,0.4730758738227171
18.216565656565656,0.465571454053925
18.28619191919192,0.46031188802344225
18.355818181818183,0.4567948560816393
18.425444444444445,0.45452967750362716
18.495070707070706,0.4532376608222845
18.56469696969697,0.4528251179136451
18.634323232323233,0.45320457100831707
18.703949494949494,0.45428854233690874
18.773575757575756,0.4559895541300289
18.84320202020202,0.4582201286182858
18.912828282828283,0.4608927880322878
18.982454545454544,0.46392005460264346
19.05208080808081,0.4672245784060689
19.12170707070707,0.4707864590112817
19.191333333333333,0.4746060277948648
19.260959595959598,0.478683638719057
19.33058585858586,0.4830196457460968
19.40021212121212,0.4876144028382225
19.469838383838386,0.49246826395767335
19.539464646464648,0.49758158306668737
19.60909090909091,0.5029547141275031
19.678717171717174,0.5085880111023601
19.748343434343436,0.5144818279534956
19.817969696969698,0.5206365186431491
19.88759595959596,0.5270524371335585
19.95722222222222,0.5337299373869631
20.026848484848486,0.5406693733656017
20.096474747474748,0.5478710990317117
20.16610101010101,0.5553354683475326
20.235727272727274,0.563062575222388
20.305353535353536,0.5710475621533546
20.374979797979798,0.5792811326198033
20.444606060606063,0.58775383291061
20.514232323232324,0.596456209314649
20.583858585858586,0.6053788081207958
20.65348484848485,0.6145121756179258
20.723111111111113,0.6238468580949134
20.792737373737374,0.6333734018406342
20.862363636363636,0.6430823531439629
20.9319898989899,0.6529642582937757
21.001616161616163,0.6630096635789462
21.071242424242424,0.6732091152883501
21.140868686868686,0.6835531597108626
21.21049494949495,0.6940323431353597
21.280121212121212,0.7046372118507148
21.349747474747474,0.7153583121458038
21.41937373737374,0.7261861903095025
21.489,0.7371113926306845
