#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   433.687592      -15.2073336              73  0.986486495    
   636.075134      -15.2073336              72  0.986301363    
   838.462646      -15.2073336              86   1.00000000    
   1040.85022      -15.2073336             151   1.00000000    
   1243.23779      -15.2073336             129  0.984732807    
   1445.62537      -15.2073336             135   1.00000000    
   1648.01294      -15.2073336             126   1.00000000    
   1850.40051      -15.2073336             125   1.00000000    
   2052.78809      -15.2073336             142  0.972602725    
   2891.25049      -15.2073336             147  0.936305761    
   433.687592      -14.9898663              67   1.00000000    
   636.075134      -14.9898663              59   1.00000000    
   838.462646      -14.9898663              92   1.00000000    
   1040.85022      -14.9898663             131   1.00000000    
   1243.23779      -14.9898663             142  0.986111104    
   1445.62537      -14.9898663             147   1.00000000    
   1648.01294      -14.9898663             153  0.993506491    
   1850.40051      -14.9898663             145   1.00000000    
   2052.78809      -14.9898663             115  0.966386557    
   2891.25049      -14.9898663             158  0.934911251    
   433.687592      -14.7723999              75   1.00000000    
   636.075134      -14.7723999              85   1.00000000    
   838.462646      -14.7723999             104   1.00000000    
   1040.85022      -14.7723999             139   1.00000000    
   1243.23779      -14.7723999             144   1.00000000    
   1445.62537      -14.7723999             155   1.00000000    
   1648.01294      -14.7723999             175   1.00000000    
   1850.40051      -14.7723999             125   1.00000000    
   2052.78809      -14.7723999             122  0.983870983    
   2891.25049      -14.7723999             154  0.956521749    
   433.687592      -14.5549335              71  0.972602725    
   636.075134      -14.5549335              81   1.00000000    
   838.462646      -14.5549335             127   1.00000000    
   1040.85022      -14.5549335             129   1.00000000    
   1243.23779      -14.5549335             137   1.00000000    
   1445.62537      -14.5549335             134   1.00000000    
   1648.01294      -14.5549335             135   1.00000000    
   1850.40051      -14.5549335             131   1.00000000    
   2052.78809      -14.5549335             140   1.00000000    
   2891.25049      -14.5549335             144   1.00000000    
   433.687592      -14.3374662              66   1.00000000    
   636.075134      -14.3374662              61   1.00000000    
   838.462646      -14.3374662              92  0.989247322    
   1040.85022      -14.3374662             138   1.00000000    
   1243.23779      -14.3374662             136   1.00000000    
   1445.62537      -14.3374662             147   1.00000000    
   1648.01294      -14.3374662             149   1.00000000    
   1850.40051      -14.3374662             152   1.00000000    
   2052.78809      -14.3374662             132   1.00000000    
   2891.25049      -14.3374662             184   1.00000000    
   433.687592      -14.1199999              81  0.987804890    
   636.075134      -14.1199999              93   1.00000000    
   838.462646      -14.1199999             119  0.991666675    
   1040.85022      -14.1199999             124   1.00000000    
   1243.23779      -14.1199999             128   1.00000000    
   1445.62537      -14.1199999             142   1.00000000    
   1648.01294      -14.1199999             132  0.992481232    
   1850.40051      -14.1199999             159   1.00000000    
   2052.78809      -14.1199999             151   1.00000000    
   2891.25049      -14.1199999             155   1.00000000    
   433.687592      -13.6485004             151   1.00000000    
   636.075134      -13.6485004             175  0.994318187    
   838.462646      -13.6485004             234   1.00000000    
   1040.85022      -13.6485004             279  0.996428549    
   1243.23779      -13.6485004             326   1.00000000    
   1445.62537      -13.6485004             289   1.00000000    
   1648.01294      -13.6485004             312  0.996805131    
   1850.40051      -13.6485004             331   1.00000000    
   2052.78809      -13.6485004             288   1.00000000    
   2891.25049      -13.6485004             360   1.00000000    
   433.687592      -13.1770000             112  0.982456148    
   636.075134      -13.1770000             104  0.990476191    
   838.462646      -13.1770000             170   1.00000000    
   1040.85022      -13.1770000             232   1.00000000    
   1243.23779      -13.1770000             239   1.00000000    
   1445.62537      -13.1770000             250   1.00000000    
   1648.01294      -13.1770000             215   1.00000000    
   1850.40051      -13.1770000             259   1.00000000    
   2052.78809      -13.1770000             278  0.992857158    
   2891.25049      -13.1770000             287   1.00000000    
   433.687592      -12.7054996             156   1.00000000    
   636.075134      -12.7054996             143   1.00000000    
   838.462646      -12.7054996             202  0.995073915    
   1040.85022      -12.7054996             267  0.996268630    
   1243.23779      -12.7054996             289   1.00000000    
   1445.62537      -12.7054996             284   1.00000000    
   1648.01294      -12.7054996             286  0.996515691    
   1850.40051      -12.7054996             281   1.00000000    
   2052.78809      -12.7054996             260   1.00000000    
   2891.25049      -12.7054996             361   1.00000000    
   433.687592      -12.2340002             166  0.976470590    
   636.075134      -12.2340002             147  0.986577153    
   838.462646      -12.2340002             278   1.00000000    
   1040.85022      -12.2340002             315   1.00000000    
   1243.23779      -12.2340002             303  0.996710539    
   1445.62537      -12.2340002             306   1.00000000    
   1648.01294      -12.2340002             339   1.00000000    
   1850.40051      -12.2340002             304   1.00000000    
   2052.78809      -12.2340002             344  0.997101426    
   2891.25049      -12.2340002             400  0.997506261    
   433.687592      -11.7625008             163  0.970238090    
   636.075134      -11.7625008             191  0.989637315    
   838.462646      -11.7625008             250   1.00000000    
   1040.85022      -11.7625008             321  0.993808031    
   1243.23779      -11.7625008             350  0.997151017    
   1445.62537      -11.7625008             333   1.00000000    
   1648.01294      -11.7625008             320  0.993788838    
   1850.40051      -11.7625008             341  0.991279066    
   2052.78809      -11.7625008             362  0.994505465    
   2891.25049      -11.7625008             405  0.997536957    
   433.687592      -11.2910004             177  0.994382024    
   636.075134      -11.2910004             192  0.994818628    
   838.462646      -11.2910004             250  0.996015966    
   1040.85022      -11.2910004             330  0.982142866    
   1243.23779      -11.2910004             383  0.992227972    
   1445.62537      -11.2910004             357   1.00000000    
   1648.01294      -11.2910004             378   1.00000000    
   1850.40051      -11.2910004             371  0.997311831    
   2052.78809      -11.2910004             340   1.00000000    
   2891.25049      -11.2910004             391  0.994910955    
