#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   433.687592      -15.0778675             107  0.990740716    
   636.075134      -15.0778675             107  0.990740716    
   838.462646      -15.0778675             139   1.00000000    
   1040.85022      -15.0778675             236   1.00000000    
   1243.23779      -15.0778675             217  0.986363649    
   1445.62537      -15.0778675             228   1.00000000    
   1648.01294      -15.0778675             224   1.00000000    
   1850.40051      -15.0778675             212   1.00000000    
   2052.78809      -15.0778675             210  0.967741907    
   2891.25049      -15.0778675             231  0.935222685    
   433.687592      -14.7460337             113  0.982608676    
   636.075134      -14.7460337             131   1.00000000    
   838.462646      -14.7460337             165   1.00000000    
   1040.85022      -14.7460337             219   1.00000000    
   1243.23779      -14.7460337             231  0.995689631    
   1445.62537      -14.7460337             232   1.00000000    
   1648.01294      -14.7460337             263  0.996212125    
   1850.40051      -14.7460337             212   1.00000000    
   2052.78809      -14.7460337             190  0.984455943    
   2891.25049      -14.7460337             247  0.957364321    
   433.687592      -14.4141998             112   1.00000000    
   636.075134      -14.4141998             104   1.00000000    
   838.462646      -14.4141998             173  0.994252861    
   1040.85022      -14.4141998             199   1.00000000    
   1243.23779      -14.4141998             217   1.00000000    
   1445.62537      -14.4141998             219   1.00000000    
   1648.01294      -14.4141998             214   1.00000000    
   1850.40051      -14.4141998             220   1.00000000    
   2052.78809      -14.4141998             201   1.00000000    
   2891.25049      -14.4141998             262   1.00000000    
   433.687592      -14.0823669             122  0.991869926    
   636.075134      -14.0823669             138   1.00000000    
   838.462646      -14.0823669             169  0.994117618    
   1040.85022      -14.0823669             201   1.00000000    
   1243.23779      -14.0823669             217   1.00000000    
   1445.62537      -14.0823669             218   1.00000000    
   1648.01294      -14.0823669             228  0.995633185    
   1850.40051      -14.0823669             245   1.00000000    
   2052.78809      -14.0823669             250   1.00000000    
   2891.25049      -14.0823669             249   1.00000000    
   433.687592      -13.7505341             111   1.00000000    
   636.075134      -13.7505341             134  0.992592573    
   838.462646      -13.7505341             174   1.00000000    
   1040.85022      -13.7505341             193  0.994845390    
   1243.23779      -13.7505341             219   1.00000000    
   1445.62537      -13.7505341             226   1.00000000    
   1648.01294      -13.7505341             220  0.995475113    
   1850.40051      -13.7505341             241   1.00000000    
   2052.78809      -13.7505341             196   1.00000000    
   2891.25049      -13.7505341             268   1.00000000    
   433.687592      -13.4187002             104  0.981132090    
   636.075134      -13.4187002              88  0.988764048    
   838.462646      -13.4187002             162   1.00000000    
   1040.85022      -13.4187002             223   1.00000000    
   1243.23779      -13.4187002             223   1.00000000    
   1445.62537      -13.4187002             219   1.00000000    
   1648.01294      -13.4187002             192   1.00000000    
   1850.40051      -13.4187002             237   1.00000000    
   2052.78809      -13.4187002             252  0.996047437    
   2891.25049      -13.4187002             264   1.00000000    
   433.687592      -13.0853996             113   1.00000000    
   636.075134      -13.0853996              98   1.00000000    
   838.462646      -13.0853996             158   1.00000000    
   1040.85022      -13.0853996             200   1.00000000    
   1243.23779      -13.0853996             221   1.00000000    
   1445.62537      -13.0853996             214   1.00000000    
   1648.01294      -13.0853996             206  0.995169103    
   1850.40051      -13.0853996             216   1.00000000    
   2052.78809      -13.0853996             211  0.995283008    
   2891.25049      -13.0853996             245   1.00000000    
   433.687592      -12.7521000             108  0.990825713    
   636.075134      -12.7521000             111  0.991071403    
   838.462646      -12.7521000             149  0.993333340    
   1040.85022      -12.7521000             192  0.994818628    
   1243.23779      -12.7521000             214   1.00000000    
   1445.62537      -12.7521000             205   1.00000000    
   1648.01294      -12.7521000             225   1.00000000    
   1850.40051      -12.7521000             204   1.00000000    
   2052.78809      -12.7521000             205   1.00000000    
   2891.25049      -12.7521000             299  0.996666670    
   433.687592      -12.4188004             117  0.983193278    
   636.075134      -12.4188004             105  0.990566015    
   838.462646      -12.4188004             197   1.00000000    
   1040.85022      -12.4188004             229   1.00000000    
   1243.23779      -12.4188004             208  0.995215297    
   1445.62537      -12.4188004             215   1.00000000    
   1648.01294      -12.4188004             239   1.00000000    
   1850.40051      -12.4188004             216   1.00000000    
   2052.78809      -12.4188004             246   1.00000000    
   2891.25049      -12.4188004             267   1.00000000    
   433.687592      -12.0854998             115  0.991379321    
   636.075134      -12.0854998             131  0.992424250    
   838.462646      -12.0854998             173   1.00000000    
   1040.85022      -12.0854998             226   1.00000000    
   1243.23779      -12.0854998             224  0.995555580    
   1445.62537      -12.0854998             216   1.00000000    
   1648.01294      -12.0854998             211   1.00000000    
   1850.40051      -12.0854998             222  0.995515704    
   2052.78809      -12.0854998             239  0.995833337    
   2891.25049      -12.0854998             258  0.996138990    
   433.687592      -11.7521992             101  0.952830195    
   636.075134      -11.7521992             110  0.990990996    
   838.462646      -11.7521992             165   1.00000000    
   1040.85022      -11.7521992             204  0.990291238    
   1243.23779      -11.7521992             236   1.00000000    
   1445.62537      -11.7521992             222   1.00000000    
   1648.01294      -11.7521992             211  0.990610301    
   1850.40051      -11.7521992             219  0.995454550    
   2052.78809      -11.7521992             213   1.00000000    
   2891.25049      -11.7521992             259   1.00000000    
   433.687592      -11.4188995             114  0.982758641    
   636.075134      -11.4188995             132  0.992481232    
   838.462646      -11.4188995             154  0.993548393    
   1040.85022      -11.4188995             198  0.985074639    
   1243.23779      -11.4188995             244  0.987854242    
   1445.62537      -11.4188995             225   1.00000000    
   1648.01294      -11.4188995             245   1.00000000    
   1850.40051      -11.4188995             243  0.991836727    
   2052.78809      -11.4188995             226   1.00000000    
   2891.25049      -11.4188995             254  0.992187500    
