#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   443.357605      -14.9874172              58   1.00000000    
   650.257812      -14.9874172              82   1.00000000    
   857.158081      -14.9874172              85   1.00000000    
   1064.05835      -14.9874172             119  0.991666675    
   1270.95862      -14.9874172             114   1.00000000    
   1477.85889      -14.9874172             161   1.00000000    
   1684.75916      -14.9874172             190  0.994764388    
   1891.65942      -14.9874172             184   1.00000000    
   2098.55957      -14.9874172             149  0.980263174    
   2955.71753      -14.9874172             178  0.908163249    
   443.357605      -14.8194332              60   1.00000000    
   650.257812      -14.8194332              53  0.981481493    
   857.158081      -14.8194332              81   1.00000000    
   1064.05835      -14.8194332             107  0.990740716    
   1270.95862      -14.8194332             135   1.00000000    
   1477.85889      -14.8194332             178  0.994413435    
   1684.75916      -14.8194332             177   1.00000000    
   1891.65942      -14.8194332             179  0.994444430    
   2098.55957      -14.8194332             170  0.965909064    
   2955.71753      -14.8194332             182  0.962962985    
   443.357605      -14.6514502              64   1.00000000    
   650.257812      -14.6514502              64   1.00000000    
   857.158081      -14.6514502              78   1.00000000    
   1064.05835      -14.6514502             121   1.00000000    
   1270.95862      -14.6514502             139   1.00000000    
   1477.85889      -14.6514502             148   1.00000000    
   1684.75916      -14.6514502             150  0.993377507    
   1891.65942      -14.6514502             169   1.00000000    
   2098.55957      -14.6514502             155  0.968750000    
   2955.71753      -14.6514502             195  0.989847720    
   443.357605      -14.4834671              74   1.00000000    
   650.257812      -14.4834671              51   1.00000000    
   857.158081      -14.4834671              97   1.00000000    
   1064.05835      -14.4834671             125   1.00000000    
   1270.95862      -14.4834671             136   1.00000000    
   1477.85889      -14.4834671             152   1.00000000    
   1684.75916      -14.4834671             168   1.00000000    
   1891.65942      -14.4834671             170   1.00000000    
   2098.55957      -14.4834671             144   1.00000000    
   2955.71753      -14.4834671             187  0.979057610    
   443.357605      -14.3154831              60   1.00000000    
   650.257812      -14.3154831              69   1.00000000    
   857.158081      -14.3154831              77   1.00000000    
   1064.05835      -14.3154831             108   1.00000000    
   1270.95862      -14.3154831             118  0.983333349    
   1477.85889      -14.3154831             149   1.00000000    
   1684.75916      -14.3154831             168   1.00000000    
   1891.65942      -14.3154831             182   1.00000000    
   2098.55957      -14.3154831             187  0.994680822    
   2955.71753      -14.3154831             185   1.00000000    
   443.357605      -14.1475000              45   1.00000000    
   650.257812      -14.1475000              68   1.00000000    
   857.158081      -14.1475000              90   1.00000000    
   1064.05835      -14.1475000             118  0.991596639    
   1270.95862      -14.1475000             138   1.00000000    
   1477.85889      -14.1475000             176  0.994350255    
   1684.75916      -14.1475000             161   1.00000000    
   1891.65942      -14.1475000             185   1.00000000    
   2098.55957      -14.1475000             160   1.00000000    
   2955.71753      -14.1475000             182   1.00000000    
   443.357605      -13.6226664             173   1.00000000    
   650.257812      -13.6226664             185   1.00000000    
   857.158081      -13.6226664             261   1.00000000    
   1064.05835      -13.6226664             365   1.00000000    
   1270.95862      -13.6226664             459   1.00000000    
   1477.85889      -13.6226664             509   1.00000000    
   1684.75916      -13.6226664             532  0.998123825    
   1891.65942      -13.6226664             564   1.00000000    
   2098.55957      -13.6226664             553   1.00000000    
   2955.71753      -13.6226664             565  0.998233199    
   443.357605      -13.0978336             156   1.00000000    
   650.257812      -13.0978336             181   1.00000000    
   857.158081      -13.0978336             220   1.00000000    
   1064.05835      -13.0978336             313   1.00000000    
   1270.95862      -13.0978336             332   1.00000000    
   1477.85889      -13.0978336             419   1.00000000    
   1684.75916      -13.0978336             470   1.00000000    
   1891.65942      -13.0978336             487   1.00000000    
   2098.55957      -13.0978336             479   1.00000000    
   2955.71753      -13.0978336             501   1.00000000    
   443.357605      -12.5730000             165   1.00000000    
   650.257812      -12.5730000             175   1.00000000    
   857.158081      -12.5730000             247  0.995967746    
   1064.05835      -12.5730000             344  0.997101426    
   1270.95862      -12.5730000             387   1.00000000    
   1477.85889      -12.5730000             471   1.00000000    
   1684.75916      -12.5730000             534   1.00000000    
   1891.65942      -12.5730000             525   1.00000000    
   2098.55957      -12.5730000             492  0.995951414    
   2955.71753      -12.5730000             527   1.00000000    
   443.357605      -12.0481663             164   1.00000000    
   650.257812      -12.0481663             226   1.00000000    
   857.158081      -12.0481663             310   1.00000000    
   1064.05835      -12.0481663             357  0.997206688    
   1270.95862      -12.0481663             490   1.00000000    
   1477.85889      -12.0481663             522  0.996183217    
   1684.75916      -12.0481663             560   1.00000000    
   1891.65942      -12.0481663             571   1.00000000    
   2098.55957      -12.0481663             568   1.00000000    
   2955.71753      -12.0481663             602   1.00000000    
   443.357605      -11.5233326             184   1.00000000    
   650.257812      -11.5233326             210  0.990566015    
   857.158081      -11.5233326             269   1.00000000    
   1064.05835      -11.5233326             354   1.00000000    
   1270.95862      -11.5233326             458   1.00000000    
   1477.85889      -11.5233326             556   1.00000000    
   1684.75916      -11.5233326             645   1.00000000    
   1891.65942      -11.5233326             623   1.00000000    
   2098.55957      -11.5233326             610  0.996731997    
   2955.71753      -11.5233326             627  0.998407662    
   443.357605      -10.9984999             198   1.00000000    
   650.257812      -10.9984999             229  0.995652199    
   857.158081      -10.9984999             332  0.996996999    
   1064.05835      -10.9984999             403  0.997524738    
   1270.95862      -10.9984999             519   1.00000000    
   1477.85889      -10.9984999             584  0.994889259    
   1684.75916      -10.9984999             674  0.997041404    
   1891.65942      -10.9984999             665  0.998498499    
   2098.55957      -10.9984999             603   1.00000000    
   2955.71753      -10.9984999             685  0.995639563    
