v,v_err,i,i_err,vi,vi_err,x,y
15.529,0.0025,14.748,0.0026,0.781,0.0036,3819.935,576.723
18.805,0.002,18.245,0.009,0.56,0.0092,3813.598,588.193
19.835,0.008,19.234,0.004,0.601,0.0089,3827.506,799.094
20.635,0.023,19.924,0.008,0.711,0.0244,3829.217,851.565
20.16,0.014,19.521,0.008,0.639,0.0161,3825.824,917.875
18.342,0.009,17.783,0.006,0.559,0.0108,3834.197,987.156
20.961,0.0083,20.197,0.0081,0.764,0.0116,3840.416,461.127
21.458,0.0383,20.661,0.0101,0.797,0.0396,3843.141,504.423
19.507,0.011,18.891,0.006,0.616,0.0125,3852.269,527.443
21.42,0.007,20.596,0.006,0.824,0.0092,3860.811,603.002
21.133,0.012,20.357,0.02,0.776,0.0233,3838.527,645.772
19.656,0.009,19.071,0.002,0.585,0.0092,3845.365,649.395
21.456,0.012,20.616,0.007,0.84,0.0139,3846.441,642.432
20.062,0.003,19.426,0.008,0.636,0.0085,3846.987,677.936
18.318,0.007,17.759,0.002,0.559,0.0073,3843.298,700.986
19.861,0.007,19.244,0.007,0.617,0.0099,3844.29,705.924
20.162,0.014,19.507,0.004,0.655,0.0146,3857.816,720.28
18.554,0.01,18.008,0.002,0.546,0.0102,3850.512,876.342
18.83,0.004,18.288,0.002,0.542,0.0045,3858.176,883.573
18.544,0.009,17.994,0.005,0.55,0.0103,3841.436,920.813
20.25,0.016,19.607,0.013,0.643,0.0206,3850.886,966.701
20.377,0.012,19.707,0.008,0.67,0.0144,3861.017,973.167
20.698,0.005,19.939,0.065,0.759,0.0652,3884.603,500.557
19.804,0.003,19.206,0.006,0.598,0.0067,3867.948,800.85
20.587,0.007,19.909,0.0071,0.678,0.01,3892.661,429.284
18.74,0.003,18.18,0.0032,0.56,0.0044,3905.753,484.703
20.403,0.014,19.729,0.009,0.674,0.0166,3900.021,611.306
21.635,0.025,20.731,0.001,0.904,0.025,3893.836,667.93
21.122,0.004,20.344,0.012,0.778,0.0126,3910.729,765.367
18.1,0.01,17.48,0.007,0.62,0.0122,3898.789,855.713
21.026,0.0085,20.279,0.0085,0.747,0.012,3929.177,467.863
19.024,0.0034,18.464,0.0037,0.56,0.005,3930.882,479.681
21.624,0.032,20.743,0.01,0.881,0.0335,3931.579,622.656
19.217,0.006,18.648,0.007,0.569,0.0092,3935.75,632.897
19.788,0.011,19.202,0.007,0.586,0.013,3936.987,677.203
18.395,0.004,17.837,0.005,0.558,0.0064,3937.318,688.059
20.492,0.014,19.816,0.013,0.676,0.0191,3935.321,760.152
20.906,0.005,20.154,0.008,0.752,0.0094,3937.383,781.892
19.455,0.014,18.879,0.007,0.576,0.0157,3932.5,817.613
19.264,0.002,18.685,0.006,0.579,0.0063,3934.234,828.883
20.122,0.009,19.488,0.005,0.634,0.0103,3914.606,849.214
19.353,0.006,18.762,0.011,0.591,0.0125,3928.626,912.496
21.664,0.025,20.782,0.024,0.882,0.0347,3916.268,965.87
19.921,0.0051,19.296,0.0054,0.625,0.0074,3946.923,407.972
19.244,0.0038,18.611,0.0039,0.633,0.0054,3947.776,426.41
18.893,0.0032,18.341,0.0035,0.552,0.0047,3941.449,462.696
20.39,0.008,19.728,0.001,0.662,0.0081,3940.121,554.555
19.355,0.006,18.779,0.005,0.576,0.0078,3946.367,566.04
20.74,0.009,20.024,0.008,0.716,0.012,3955.855,577.698
19.379,0.003,18.805,0.009,0.574,0.0095,3961.949,631.114
20.768,0.028,20.06,0.013,0.708,0.0309,3943.297,659.292
19.304,0.005,18.739,0.006,0.565,0.0078,3960.353,723.849
20.106,0.005,19.473,0.003,0.633,0.0058,3940.844,739.129
19.514,0.006,18.929,0.01,0.585,0.0117,3946.444,763.009
20.57,0.007,19.885,0.009,0.685,0.0114,3946.145,840.431
21.231,0.01,20.439,0.01,0.792,0.0141,3958.245,858.45
18.439,0.0026,17.972,0.0029,0.467,0.0039,3978.144,375.228
19.804,0.0049,19.2,0.0051,0.604,0.0071,3967.74,439.631
21.153,0.005,20.31,0.016,0.843,0.0168,3986.663,610.889
18.192,0.004,17.594,0.001,0.598,0.0041,3967.229,637.757
21.337,0.016,20.516,0.003,0.821,0.0163,3984.791,647.85
20.294,0.009,19.65,0.008,0.644,0.012,3986.114,779.654
18.361,0.008,17.807,0.005,0.554,0.0094,3964.083,826.302
20.215,0.011,19.562,0.004,0.653,0.0117,3969.286,948.096
20.278,0.018,19.629,0.005,0.649,0.0187,3990.337,792.594
20.659,0.02,19.947,0.008,0.712,0.0215,3995.3,811.453
21.191,0.017,20.413,0.016,0.778,0.0233,4000.996,840.202
18.786,0.004,18.245,0.0,0.541,0.004,4028.193,474.525
20.35,0.012,19.694,0.007,0.656,0.0139,4037.352,646.723
18.941,0.009,18.394,0.004,0.547,0.0098,4033.805,712.957
20.443,0.007,19.767,0.009,0.676,0.0114,4028.282,747.251
19.659,0.01,19.086,0.01,0.573,0.0141,4029.485,945.963
19.416,0.0041,18.849,0.0044,0.567,0.006,4046.236,383.69
18.204,0.0023,17.616,0.0025,0.588,0.0034,4057.468,405.355
19.311,0.008,18.743,0.004,0.568,0.0089,4060.296,874.526
21.417,0.006,20.569,0.023,0.848,0.0238,4061.987,949.776
21.415,0.0102,20.588,0.0098,0.827,0.0141,4065.211,390.789
19.336,0.008,18.738,0.0042,0.598,0.009,4079.503,445.325
19.377,0.005,18.799,0.006,0.578,0.0078,4076.17,500.62
20.694,0.016,19.991,0.014,0.703,0.0213,4072.274,677.368
20.907,0.011,20.185,0.011,0.722,0.0156,4080.854,735.29
21.183,0.016,20.374,0.01,0.809,0.0189,4084.662,785.829
17.491,0.008,16.782,0.001,0.709,0.0081,4077.763,788.414
20.717,0.013,20.0,0.017,0.717,0.0214,4072.358,944.789
18.405,0.008,17.855,0.003,0.55,0.0085,4078.094,984.913
19.937,0.014,19.327,0.005,0.61,0.0149,4099.415,444.182
18.741,0.009,18.188,0.002,0.553,0.0092,4099.925,528.161
20.854,0.0079,20.103,0.0078,0.751,0.0111,4135.279,333.799
18.119,0.013,17.477,0.0023,0.642,0.0132,4135.293,438.475
18.759,0.009,18.219,0.009,0.54,0.0127,4129.833,647.716
20.271,0.019,19.613,0.009,0.658,0.021,4135.341,702.359
19.395,0.01,18.836,0.008,0.559,0.0128,4128.009,891.526
20.831,0.0078,20.128,0.0079,0.703,0.0111,4149.669,366.202
18.838,0.0031,18.289,0.0034,0.549,0.0046,4139.482,409.023
19.358,0.008,18.785,0.004,0.573,0.0089,4153.891,520.197
21.182,0.004,20.394,0.001,0.788,0.0041,4147.96,554.655
20.63,0.02,19.93,0.009,0.7,0.0219,4153.915,747.993
21.378,0.028,20.529,0.01,0.849,0.0297,4155.344,748.215
20.75,0.022,20.043,0.015,0.707,0.0266,4156.057,810.09
20.719,0.011,20.007,0.017,0.712,0.0202,4144.21,930.012
18.539,0.005,17.992,0.006,0.547,0.0078,4160.79,959.73
18.797,0.005,18.252,0.005,0.545,0.0071,4175.813,585.77
18.992,0.007,18.447,0.006,0.545,0.0092,4178.629,679.75
18.291,0.009,17.731,0.004,0.56,0.0098,4182.804,953.75
21.092,0.016,20.336,0.017,0.756,0.0233,4196.894,716.828
20.646,0.015,19.947,0.015,0.699,0.0212,4199.771,787.343
21.48,0.004,20.623,0.02,0.857,0.0204,4192.458,887.321
18.394,0.001,17.835,0.001,0.559,0.0014,4226.599,564.991
18.5,0.009,17.957,0.005,0.543,0.0103,4224.724,659.553
18.741,0.02,18.177,0.005,0.564,0.0206,4226.288,656.013
21.605,0.032,20.723,0.024,0.882,0.04,4215.698,697.578
19.884,0.015,19.283,0.01,0.601,0.018,4233.955,790.419
20.665,0.002,19.954,0.001,0.711,0.0022,4218.217,933.034
21.024,0.0085,20.247,0.0084,0.777,0.012,4253.15,511.399
20.422,0.026,19.695,0.1,0.727,0.1033,4243.727,591.56
20.255,0.006,19.61,0.013,0.645,0.0143,4240.273,621.456
16.034,0.0031,15.286,0.0033,0.748,0.0046,4247.301,861.49
20.019,0.012,19.39,0.006,0.629,0.0134,4240.634,986.056
21.605,0.0112,20.719,0.0104,0.886,0.0153,4282.099,588.128
20.91,0.0081,20.204,0.0082,0.706,0.0115,4284.48,598.988
20.54,0.0068,19.854,0.007,0.686,0.0098,4277.208,649.161
21.377,0.009,20.544,0.01,0.833,0.0135,4268.71,722.773
18.741,0.009,18.201,0.004,0.54,0.0098,4287.29,768.032
19.92,0.001,19.314,0.0054,0.606,0.0055,4306.235,773.853
20.067,0.016,19.447,0.009,0.62,0.0184,4305.103,791.345
20.468,0.0066,19.8,0.0068,0.668,0.0095,4311.927,914.838
18.323,0.0025,17.764,0.0027,0.559,0.0036,4332.355,598.0
20.308,0.0061,19.647,0.0063,0.661,0.0088,4352.63,746.604
20.802,0.025,20.066,0.0,0.736,0.025,4339.72,957.005
20.566,0.025,19.885,0.008,0.681,0.0262,4365.616,951.777
21.33,0.029,20.491,0.021,0.839,0.0358,4369.392,940.824
19.774,0.0,19.182,0.015,0.592,0.015,4386.515,963.887
20.973,0.0084,20.206,0.0082,0.767,0.0117,4400.421,804.32
19.933,0.0052,19.323,0.0055,0.61,0.0075,4402.249,835.099
21.146,0.009,20.354,0.0088,0.792,0.0126,4408.927,848.971
20.624,0.0071,19.92,0.0072,0.704,0.0101,4392.573,956.044
19.756,0.0048,19.153,0.005,0.603,0.0069,4430.208,956.2
21.272,0.0091,20.479,0.0089,0.793,0.0127,251.199,1970.645
20.969,0.0079,20.26,0.008,0.709,0.0113,279.228,1853.461
20.243,0.0057,19.617,0.006,0.626,0.0082,295.759,1835.3
20.362,0.006,19.741,0.0063,0.621,0.0087,318.104,1720.054
19.006,0.0032,18.472,0.025,0.534,0.0252,333.495,1968.662
19.137,0.023,18.585,0.007,0.552,0.024,339.12,1933.489
21.043,0.001,20.289,0.032,0.754,0.032,349.75,1936.621
21.026,0.046,20.263,0.024,0.763,0.0519,379.942,1820.15
21.299,0.011,20.494,0.022,0.805,0.0246,387.149,1975.014
19.9,0.0049,19.319,0.0052,0.581,0.0071,432.673,1629.89
19.769,0.018,19.183,0.0049,0.586,0.0187,437.233,1752.698
19.713,0.008,19.134,0.006,0.579,0.01,462.031,1911.868
20.143,0.004,19.505,0.009,0.638,0.0098,484.298,1677.189
19.84,0.024,19.233,0.004,0.607,0.0243,467.831,1725.774
21.594,0.013,20.736,0.013,0.858,0.0184,512.124,1694.234
21.416,0.033,20.563,0.001,0.853,0.033,490.674,1790.485
19.896,0.008,19.295,0.004,0.601,0.0089,499.851,1819.265
20.667,0.002,19.922,0.01,0.745,0.0102,502.908,1985.38
19.461,0.004,18.893,0.0043,0.568,0.0058,513.078,1588.964
18.585,0.001,18.042,0.007,0.543,0.0071,524.502,1755.429
19.709,0.002,19.127,0.015,0.582,0.0151,534.976,1756.887
20.35,0.007,19.701,0.01,0.649,0.0122,528.679,1904.819
21.492,0.021,20.626,0.015,0.866,0.0258,554.305,1769.644
18.214,0.007,17.631,0.008,0.583,0.0106,562.752,1854.146
19.717,0.005,19.129,0.005,0.588,0.0071,557.174,1870.305
20.019,0.006,19.401,0.005,0.618,0.0078,558.671,1900.915
20.192,0.0056,19.554,0.0058,0.638,0.008,586.719,1587.647
21.578,0.0106,20.665,0.0097,0.913,0.0143,584.922,1608.458
21.22,0.0089,20.419,0.031,0.801,0.0323,565.325,1716.37
19.909,0.006,19.309,0.011,0.6,0.0125,575.924,1748.07
19.608,0.011,19.024,0.006,0.584,0.0125,569.628,1784.163
20.395,0.0061,19.77,0.0064,0.625,0.0089,589.07,1593.078
18.587,0.006,18.052,0.001,0.535,0.0061,604.668,1677.074
18.775,0.008,18.231,0.006,0.544,0.01,605.65,1831.447
20.374,0.006,19.714,0.014,0.66,0.0152,598.734,1941.518
20.103,0.027,19.479,0.009,0.624,0.0285,625.681,1703.767
19.847,0.0,19.252,0.006,0.595,0.006,614.158,1738.117
19.977,0.005,19.373,0.015,0.604,0.0158,615.598,1759.602
19.953,0.005,19.319,0.034,0.634,0.0344,628.964,1767.642
19.741,0.015,19.151,0.01,0.59,0.018,634.605,1908.605
19.123,0.006,18.564,0.004,0.559,0.0072,634.725,1941.35
20.696,0.018,19.996,0.007,0.7,0.0193,634.55,1985.91
20.781,0.0073,20.072,0.0074,0.709,0.0104,642.891,1545.888
20.438,0.004,19.756,0.013,0.682,0.0136,651.29,1876.281
18.682,0.0028,18.148,0.003,0.534,0.0041,668.15,1589.894
20.743,0.019,20.033,0.014,0.71,0.0236,677.403,1929.086
21.01,0.009,20.241,0.032,0.769,0.0332,699.365,1670.698
18.654,0.004,18.112,0.007,0.542,0.0081,712.834,1682.383
21.295,0.015,20.482,0.008,0.813,0.017,688.387,1815.637
18.938,0.007,18.345,0.008,0.593,0.0106,704.129,1939.484
19.056,0.012,18.498,0.01,0.558,0.0156,691.65,1967.281
19.372,0.012,18.802,0.011,0.57,0.0163,722.72,1769.16
21.196,0.008,20.417,0.009,0.779,0.012,721.473,1894.276
19.734,0.01,19.144,0.014,0.59,0.0172,747.334,1714.249
20.763,0.014,20.051,0.01,0.712,0.0172,748.677,1759.169
20.035,0.016,19.426,0.012,0.609,0.02,752.449,1819.927
19.25,0.009,18.698,0.006,0.552,0.0108,753.026,1906.052
19.413,0.002,18.855,0.004,0.558,0.0045,785.097,1580.078
19.714,0.013,19.125,0.039,0.589,0.0411,771.76,1602.524
20.288,0.019,19.631,0.01,0.657,0.0215,787.766,1713.418
20.422,0.0062,19.768,0.0064,0.654,0.0089,797.832,1544.298
18.989,0.003,18.445,0.008,0.544,0.0085,791.191,1769.086
19.896,0.003,19.301,0.005,0.595,0.0058,808.924,1783.65
20.139,0.005,19.506,0.01,0.633,0.0112,806.258,1970.021
20.606,0.0068,19.945,0.007,0.661,0.0097,828.214,1490.419
21.214,0.016,20.414,0.007,0.8,0.0175,833.552,1666.664
20.887,0.004,20.15,0.004,0.737,0.0057,837.437,1718.155
20.104,0.0054,19.467,0.0056,0.637,0.0078,860.849,1458.505
20.581,0.0067,19.912,0.0069,0.669,0.0096,857.359,1488.05
17.988,0.002,17.315,0.0021,0.673,0.0029,855.848,1530.169
19.957,0.012,19.356,0.019,0.601,0.0225,848.769,1620.648
21.037,0.0083,20.284,0.0082,0.753,0.0116,886.463,1443.676
