14.712871287128714, 13.880769191470232
14.910891089108912, 14.075458010197307
15.05940594059406, 14.248564407524347
15.207920792079207, 14.399998978225998
15.316831683168317, 14.529833246482546
15.514851485148515, 14.72452206520962
15.663366336633663, 14.875956635911272
15.762376237623762, 14.994972871900195
15.900990099009901, 15.135589410334225
16.02970297029703, 15.265387916500632
16.14851485148515, 15.39520430371211
16.26732673267327, 15.514184777610891
16.405940594059405, 15.676473142670307
16.544554455445546, 15.82792559441703
16.702970297029704, 16.001014110699
16.91089108910891, 16.195685048381
17.07920792079208, 16.357919770305205
17.26732673267327, 16.563462383390046
17.524752475247524, 16.812223482410165
17.722772277227723, 17.028584127762624
17.84158415841584, 17.147564601661408
17.930693069306933, 17.25576280538271
18.0990099009901, 17.46134118055769
18.178217821782177, 17.569557265324057
18.287128712871286, 17.7102274468933
18.40594059405941, 17.85087974741747
18.544554455445546, 17.991496285851497
18.712871287128714, 18.164566921088397
18.89108910891089, 18.337619675280223
18.95049504950495, 18.40252786888596
19.03960396039604, 18.489054245981876
19.198019801980198, 18.640470935638458
19.346534653465348, 18.781069593027418
19.524752475247524, 18.94328643390655
19.643564356435647, 19.05143099449264
19.861386138613863, 19.246084051129575
20.11881188118812, 19.462337410211614
20.346534653465348, 19.678644412428863
20.495049504950497, 19.808407156505126
20.762376237623762, 20.035478547854787
21.01980198019802, 20.251731906936826
21.26732673267327, 20.457167233751242
21.613861386138616, 20.71660331667842
