,v,v_err,i,i_err,vi,vi_err,x,y
1772,19.68,0.034,19.062,0.004,0.618,0.0342,3804.29,1476.841
1774,18.153,0.007,17.551,0.002,0.602,0.0073,3789.789,1750.48
1776,18.61,0.013,18.072,0.006,0.538,0.0143,3788.398,1949.039
1777,18.612,0.008,18.067,0.003,0.545,0.0085,3811.172,1958.786
1779,19.895,0.005,19.285,0.008,0.61,0.0094,3817.852,1015.222
1781,18.477,0.006,17.923,0.003,0.554,0.0067,3825.673,1074.458
1782,19.671,0.004,19.078,0.002,0.593,0.0045,3815.828,1137.4
1784,19.371,0.007,18.777,0.008,0.594,0.0106,3813.286,1370.101
1785,18.979,0.007,18.425,0.002,0.554,0.0073,3819.35,1508.776
1789,19.929,0.012,19.304,0.021,0.625,0.0242,3813.734,1708.164
1791,19.489,0.008,18.874,0.005,0.615,0.0094,3833.54,1768.106
1792,18.221,0.009,17.669,0.004,0.552,0.0098,3831.224,1828.25
1795,19.236,0.011,18.676,0.007,0.56,0.013,3828.785,1937.083
1796,18.754,0.008,18.217,0.005,0.537,0.0094,3815.299,1980.373
1800,19.649,0.005,19.06,0.003,0.589,0.0058,3855.813,1294.595
1801,19.142,0.014,18.576,0.005,0.566,0.0149,3838.852,1410.629
1802,19.478,0.006,18.914,0.007,0.564,0.0092,3838.368,1482.181
1804,18.734,0.007,18.197,0.005,0.537,0.0086,3841.552,1572.557
1808,18.555,0.008,18.009,0.004,0.546,0.0089,3860.007,1635.912
1809,19.266,0.009,18.715,0.003,0.551,0.0095,3843.51,1661.011
1810,20.164,0.002,19.515,0.011,0.649,0.0112,3848.291,1669.781
1812,18.44,0.006,17.896,0.004,0.544,0.0072,3861.076,1742.545
1815,19.39,0.007,18.832,0.006,0.558,0.0092,3851.723,1823.317
1816,19.921,0.01,19.308,0.015,0.613,0.018,3843.75,1870.215
1818,19.948,0.007,19.344,0.007,0.604,0.0099,3860.373,1887.533
1819,19.933,0.008,19.311,0.01,0.622,0.0128,3839.191,1893.743
1823,19.009,0.004,18.471,0.006,0.538,0.0072,3870.46,1142.621
1827,19.835,0.011,19.236,0.006,0.599,0.0125,3883.159,1331.695
1829,18.166,0.006,17.562,0.002,0.604,0.0063,3866.418,1453.258
1831,19.632,0.003,19.038,0.004,0.594,0.005,3867.167,1583.207
1832,19.551,0.007,18.976,0.002,0.575,0.0073,3880.852,1579.516
1834,19.749,0.007,19.143,0.005,0.606,0.0086,3868.874,1659.081
1835,19.068,0.01,18.519,0.006,0.549,0.0117,3880.533,1725.278
1836,20.02,0.004,19.393,0.009,0.627,0.0098,3866.695,1762.216
1837,19.444,0.006,18.87,0.009,0.574,0.0108,3864.802,1771.147
1839,20.18,0.012,19.533,0.011,0.647,0.0163,3892.647,1076.478
1841,18.821,0.004,18.275,0.007,0.546,0.0081,3906.167,1068.508
1842,19.748,0.006,19.163,0.006,0.585,0.0085,3888.221,1118.302
1844,17.563,0.008,16.864,0.004,0.699,0.0089,3910.71,1296.795
1845,18.722,0.006,18.173,0.006,0.549,0.0085,3890.709,1466.195
1846,18.506,0.014,17.965,0.005,0.541,0.0149,3900.137,1504.372
1847,19.818,0.011,19.227,0.016,0.591,0.0194,3888.222,1554.324
1848,19.562,0.008,18.985,0.007,0.577,0.0106,3904.354,1611.575
1849,19.462,0.004,18.885,0.004,0.577,0.0057,3906.998,1620.983
1851,19.196,0.009,18.633,0.002,0.563,0.0092,3891.394,1878.487
1852,19.231,0.007,18.672,0.003,0.559,0.0076,3897.809,1887.305
1853,19.202,0.005,18.643,0.007,0.559,0.0086,3894.817,1902.124
1854,18.919,0.004,18.352,0.002,0.567,0.0045,3910.594,1927.459
1857,19.684,0.006,19.086,0.007,0.598,0.0092,3919.664,1135.007
1858,19.501,0.009,18.941,0.009,0.56,0.0127,3923.913,1122.874
1861,19.247,0.002,18.682,0.009,0.565,0.0092,3927.146,1290.901
1863,17.793,0.004,17.108,0.005,0.685,0.0064,3923.275,1479.394
1864,18.905,0.009,18.353,0.002,0.552,0.0092,3920.917,1617.833
1867,19.363,0.006,18.838,0.004,0.525,0.0072,3932.654,1867.884
1868,18.968,0.009,18.406,0.006,0.562,0.0108,3919.108,1986.394
1869,18.402,0.007,17.854,0.001,0.548,0.0071,3919.557,1969.347
1871,20.118,0.011,19.482,0.002,0.636,0.0112,3960.535,1184.67
1874,19.445,0.01,18.878,0.004,0.567,0.0108,3950.62,1349.478
1877,18.358,0.009,17.807,0.006,0.551,0.0108,3946.844,1429.865
1878,20.157,0.009,19.517,0.004,0.64,0.0098,3948.638,1448.85
1879,19.611,0.008,18.991,0.003,0.62,0.0085,3949.772,1599.465
1880,17.256,0.0015,16.549,0.0015,0.707,0.0021,3952.522,1662.314
1882,17.876,0.01,17.193,0.005,0.683,0.0112,3977.198,1036.475
1883,19.468,0.014,18.898,0.004,0.57,0.0146,3985.485,1045.612
1885,19.06,0.009,18.523,0.007,0.537,0.0114,3975.317,1403.273
1887,19.777,0.008,19.18,0.009,0.597,0.012,3985.461,1508.437
1888,19.929,0.011,19.334,0.012,0.595,0.0163,3966.658,1710.121
1890,19.66,0.011,19.083,0.008,0.577,0.0136,3987.994,1870.572
1893,17.353,0.006,16.66,0.0016,0.693,0.0062,3998.344,1090.934
1894,19.716,0.012,19.119,0.011,0.597,0.0163,3998.938,1194.662
1895,19.454,0.009,18.879,0.003,0.575,0.0095,4006.351,1252.164
1896,18.082,0.006,17.426,0.004,0.656,0.0072,4006.209,1338.179
1898,18.576,0.006,18.04,0.004,0.536,0.0072,3999.41,1659.6
1900,19.481,0.012,18.902,0.011,0.579,0.0163,4005.532,1732.938
1901,18.454,0.001,17.922,0.006,0.532,0.0061,4007.981,1934.145
1902,19.628,0.011,19.034,0.005,0.594,0.0121,3992.081,1944.376
1909,19.868,0.014,19.261,0.007,0.607,0.0157,4032.922,1453.453
1910,19.577,0.005,19.002,0.006,0.575,0.0078,4034.641,1510.725
1911,19.593,0.01,19.012,0.001,0.581,0.01,4035.363,1975.45
1912,18.152,0.004,17.539,0.004,0.613,0.0057,4047.344,1381.312
1914,20.034,0.008,19.417,0.009,0.617,0.012,4043.48,1540.285
1915,18.762,0.005,18.217,0.005,0.545,0.0071,4059.203,1616.843
1916,18.216,0.006,17.706,0.006,0.51,0.0085,4056.088,1652.009
1917,18.612,0.009,18.065,0.002,0.547,0.0092,4053.762,1796.138
1919,19.615,0.006,19.006,0.006,0.609,0.0085,4064.41,1054.735
1921,20.18,0.008,19.531,0.005,0.649,0.0094,4070.694,1249.6
1922,17.079,0.0051,16.362,0.0054,0.717,0.0074,4067.083,1406.164
1923,18.195,0.007,17.612,0.001,0.583,0.0071,4073.562,1512.589
1924,18.542,0.005,17.994,0.004,0.548,0.0064,4066.766,1631.436
1926,19.338,0.013,18.773,0.004,0.565,0.0136,4074.056,1778.676
1927,19.822,0.008,19.216,0.007,0.606,0.0106,4073.105,1932.671
1928,19.971,0.007,19.357,0.012,0.614,0.0139,4079.395,1973.01
1929,18.665,0.003,18.124,0.002,0.541,0.0036,4082.996,1976.943
1930,18.909,0.008,18.369,0.004,0.54,0.0089,4103.426,1024.724
1931,19.984,0.011,19.359,0.01,0.625,0.0149,4095.552,1051.415
1933,19.392,0.007,18.832,0.003,0.56,0.0076,4101.092,1052.196
1935,18.428,0.011,17.876,0.004,0.552,0.0117,4088.778,1151.105
1937,16.855,0.0046,16.151,0.0049,0.704,0.0067,4100.074,1513.756
1938,19.748,0.008,19.155,0.01,0.593,0.0128,4111.002,1638.214
1940,19.11,0.003,18.551,0.005,0.559,0.0058,4098.082,1746.997
1942,18.991,0.006,18.437,0.007,0.554,0.0092,4103.602,1846.119
1945,19.325,0.013,18.759,0.008,0.566,0.0153,4113.591,1019.582
1946,19.989,0.006,19.373,0.009,0.616,0.0108,4114.174,1013.897
1953,18.909,0.012,18.37,0.008,0.539,0.0144,4131.529,1652.551
1955,17.321,0.001,16.612,0.0061,0.709,0.0062,4135.552,1875.967
1956,19.458,0.011,18.853,0.006,0.605,0.0125,4125.565,1948.899
1957,19.674,0.015,19.093,0.004,0.581,0.0155,4150.042,1035.612
1961,20.111,0.011,19.462,0.008,0.649,0.0136,4160.563,1565.668
1962,20.059,0.018,19.415,0.004,0.644,0.0184,4144.543,1649.855
1964,19.416,0.01,18.849,0.003,0.567,0.0104,4139.84,1715.656
1965,19.67,0.003,19.079,0.01,0.591,0.0104,4154.458,1728.47
1967,17.333,0.0015,16.632,0.0061,0.701,0.0063,4148.183,1862.575
1971,20.043,0.009,19.416,0.005,0.627,0.0103,4187.147,1084.236
1972,20.003,0.016,19.376,0.01,0.627,0.0189,4185.806,1111.506
1973,18.14,0.014,17.514,0.005,0.626,0.0149,4181.336,1223.933
1974,19.075,0.012,18.536,0.012,0.539,0.017,4182.77,1222.457
1975,18.951,0.009,18.412,0.003,0.539,0.0095,4166.919,1249.288
1976,18.901,0.009,18.356,0.005,0.545,0.0103,4173.753,1404.867
1977,19.24,0.013,18.653,0.008,0.587,0.0153,4180.307,1389.499
1979,19.472,0.016,18.901,0.006,0.571,0.0171,4165.338,1493.866
1980,19.052,0.005,18.505,0.005,0.547,0.0071,4182.749,1516.037
1982,20.008,0.008,19.38,0.006,0.628,0.01,4169.133,1602.221
1983,19.87,0.017,19.253,0.002,0.617,0.0171,4166.768,1640.383
1987,18.768,0.013,18.229,0.009,0.539,0.0158,4185.223,1953.647
1989,19.867,0.008,19.266,0.004,0.601,0.0089,4189.063,1319.966
1990,19.126,0.003,18.573,0.006,0.553,0.0067,4209.786,1334.025
1991,18.121,0.007,17.493,0.003,0.628,0.0076,4207.458,1602.078
1992,20.109,0.016,19.468,0.008,0.641,0.0179,4197.526,1650.039
1995,18.618,0.01,18.067,0.005,0.551,0.0112,4210.623,1779.129
1996,19.986,0.007,19.364,0.012,0.622,0.0139,4197.177,1805.663
1997,18.7,0.006,18.155,0.004,0.545,0.0072,4206.829,1804.42
1998,17.388,0.0058,16.655,0.0062,0.733,0.0085,4199.001,1879.733
1999,16.989,0.0048,16.242,0.0051,0.747,0.007,4202.273,1879.92
2000,19.68,0.01,19.091,0.006,0.589,0.0117,4207.001,1907.033
2001,19.833,0.003,19.227,0.008,0.606,0.0085,4188.954,1961.589
2004,19.761,0.014,19.15,0.004,0.611,0.0146,4235.209,1143.172
2005,19.585,0.007,19.008,0.009,0.577,0.0114,4213.998,1195.851
2008,19.301,0.004,18.745,0.002,0.556,0.0045,4216.369,1383.859
2013,18.445,0.011,17.893,0.002,0.552,0.0112,4223.933,1689.692
2014,19.172,0.008,18.63,0.002,0.542,0.0082,4234.884,1748.83
2018,19.051,0.007,18.503,0.004,0.548,0.0081,4226.817,1913.92
2020,19.478,0.01,18.898,0.008,0.58,0.0128,4232.943,1963.402
2021,18.487,0.01,17.943,0.002,0.544,0.0102,4232.922,1983.479
2022,19.915,0.021,19.302,0.008,0.613,0.0225,4249.592,1001.004
2024,19.68,0.022,19.084,0.005,0.596,0.0226,4250.618,1110.234
2025,18.541,0.008,17.998,0.003,0.543,0.0085,4239.067,1275.517
2026,17.383,0.0058,16.677,0.0016,0.706,0.0061,4262.29,1381.825
2027,20.112,0.013,19.482,0.008,0.63,0.0153,4253.33,1481.005
2028,19.169,0.013,18.618,0.002,0.551,0.0132,4248.878,1632.096
2029,19.329,0.008,18.767,0.009,0.562,0.012,4247.577,1771.74
2030,19.619,0.003,19.046,0.009,0.573,0.0095,4243.047,1817.089
2031,20.189,0.018,19.546,0.008,0.643,0.0197,4253.982,1871.702
2033,16.355,0.0036,15.618,0.0038,0.737,0.0053,4265.013,1216.32
2036,19.245,0.008,18.656,0.011,0.589,0.0136,4274.699,1728.82
2037,19.353,0.019,18.792,0.005,0.561,0.0196,4267.837,1953.789
2039,19.136,0.003,18.578,0.014,0.558,0.0143,4289.601,1010.421
2040,17.462,0.002,16.809,0.006,0.653,0.0063,4290.343,1134.299
2041,19.157,0.003,18.61,0.003,0.547,0.0042,4309.625,1135.386
2044,19.455,0.004,18.876,0.008,0.579,0.0089,4291.933,1671.116
2048,18.248,0.006,17.671,0.003,0.577,0.0067,4306.284,1850.473
2049,19.392,0.011,18.752,0.009,0.64,0.0142,4305.294,1928.229
2050,19.724,0.011,19.134,0.006,0.59,0.0125,4331.96,1412.996
2051,19.605,0.005,19.02,0.002,0.585,0.0054,4324.375,1611.185
2052,17.525,0.007,16.83,0.001,0.695,0.0071,4317.949,1661.946
2053,17.11,0.0051,16.414,0.0055,0.696,0.0076,4319.482,1832.453
2055,20.15,0.013,19.519,0.008,0.631,0.0153,4319.943,1870.066
2058,20.05,0.009,19.416,0.007,0.634,0.0114,4335.928,1957.467
2059,18.74,0.006,18.192,0.012,0.548,0.0134,4334.752,1970.494
2060,19.447,0.0,18.881,0.0,0.566,0.0,4357.296,1014.384
2062,16.843,0.0045,16.126,0.0049,0.717,0.0066,4354.808,1616.823
2063,19.803,0.008,19.204,0.004,0.599,0.0089,4352.058,1626.66
2064,18.962,0.006,18.421,0.008,0.541,0.01,4359.383,1652.21
2065,19.628,0.014,19.037,0.009,0.591,0.0166,4339.611,1691.344
2066,19.523,0.003,18.947,0.003,0.576,0.0042,4374.87,1135.735
2067,18.21,0.007,17.631,0.007,0.579,0.0099,4363.424,1150.574
2068,18.637,0.011,18.066,0.005,0.571,0.0121,4385.167,1412.289
2069,19.369,0.012,18.776,0.005,0.593,0.013,4375.372,1455.323
2070,18.193,0.006,17.602,0.002,0.591,0.0063,4370.364,1551.478
2071,19.424,0.006,18.853,0.014,0.571,0.0152,4373.741,1580.886
2074,17.217,0.0054,16.506,0.0058,0.711,0.0079,4379.341,1813.227
2075,18.969,0.004,18.424,0.006,0.545,0.0072,4393.914,1230.854
2076,18.53,0.009,17.985,0.002,0.545,0.0092,4391.185,1248.864
2078,19.812,0.009,19.207,0.008,0.605,0.012,4389.195,1869.219
2079,19.041,0.006,18.491,0.008,0.55,0.01,4391.691,1917.319
2080,19.593,0.0044,19.008,0.0047,0.585,0.0064,4424.078,1018.664
2081,19.272,0.001,18.649,0.0,0.623,0.001,4437.527,1077.587
2085,19.743,0.014,19.086,0.004,0.657,0.0146,4413.222,1500.022
2086,19.617,0.009,19.039,0.009,0.578,0.0127,4414.348,1554.436
2087,20.022,0.007,19.388,0.015,0.634,0.0166,4432.618,1558.001
2088,20.107,0.008,19.474,0.027,0.633,0.0282,4421.555,1810.047
2090,19.256,0.013,18.694,0.007,0.562,0.0148,4428.685,1965.698
2091,19.646,0.0045,19.034,0.0048,0.612,0.0066,4445.905,1035.157
2092,19.342,0.0039,18.78,0.0042,0.562,0.0058,4454.189,1060.22
2093,19.523,0.009,18.954,0.001,0.569,0.0091,4439.201,1199.333
2097,18.454,0.012,17.882,0.002,0.572,0.0122,4440.513,1378.108
2100,18.6,0.007,18.059,0.005,0.541,0.0086,4458.861,1600.275
2101,18.766,0.008,18.213,0.002,0.553,0.0082,4457.638,1691.906
2102,18.841,0.005,18.3,0.004,0.541,0.0064,4441.793,1793.543
2103,19.02,0.012,18.509,0.002,0.511,0.0122,4455.658,1803.18
2104,17.113,0.0014,16.416,0.0055,0.697,0.0057,4454.398,1816.045
2105,19.117,0.009,18.562,0.005,0.555,0.0103,4455.911,1840.191
2107,18.533,0.002,17.984,0.006,0.549,0.0063,4468.131,1403.991
2108,19.623,0.003,19.022,0.008,0.601,0.0085,4465.396,1583.986
2110,18.695,0.006,18.153,0.005,0.542,0.0078,4480.373,1571.863
2111,19.32,0.009,18.751,0.001,0.569,0.0091,4471.002,1838.951
2112,18.603,0.01,18.058,0.004,0.545,0.0108,4473.566,1950.795
2114,18.086,0.0022,17.533,0.0024,0.553,0.0032,4506.228,1094.375
2115,19.354,0.0039,18.8,0.0043,0.554,0.0058,4499.042,1123.267
2117,20.021,0.001,19.38,0.01,0.641,0.01,4488.076,1239.796
2118,19.585,0.005,19.004,0.002,0.581,0.0054,4493.889,1466.47
2121,17.381,0.005,16.69,0.0063,0.691,0.008,4492.733,1749.894
2124,19.279,0.0038,18.714,0.0041,0.565,0.0056,4534.282,1252.609
2126,19.025,0.006,18.49,0.003,0.535,0.0067,4517.859,1292.567
2128,19.869,0.003,19.262,0.027,0.607,0.0272,4527.079,1421.083
2131,20.106,0.006,19.464,0.009,0.642,0.0108,4513.356,1515.649
2132,19.877,0.012,19.279,0.004,0.598,0.0126,4524.315,1730.052
2133,19.925,0.011,19.307,0.009,0.618,0.0142,4516.333,1866.381
2134,18.996,0.01,18.453,0.006,0.543,0.0117,4522.337,1933.854
2135,19.637,0.0045,19.061,0.0048,0.576,0.0066,4542.277,1167.527
2139,16.917,0.0047,16.191,0.005,0.726,0.0069,4550.956,1980.032
2141,19.211,0.005,18.654,0.006,0.557,0.0078,4568.781,1464.775
2143,18.589,0.008,18.016,0.007,0.573,0.0106,4569.793,1867.803
2144,19.686,0.0046,19.088,0.0049,0.598,0.0067,4611.681,1498.518
2145,18.202,0.002,17.626,0.004,0.576,0.0045,4603.912,1552.729
2146,19.714,0.006,19.119,0.009,0.595,0.0108,4602.067,1598.572
2147,17.876,0.017,17.197,0.01,0.679,0.0197,4590.571,1632.36
2148,18.184,0.015,17.585,0.002,0.599,0.0151,4597.733,1671.455
2149,19.194,0.007,18.64,0.008,0.554,0.0106,4611.305,1771.891
2150,19.287,0.0038,18.726,0.0041,0.561,0.0056,4637.447,1433.958
2151,18.667,0.0029,18.126,0.0031,0.541,0.0042,4621.156,1490.43
2152,19.014,0.044,18.445,0.05,0.569,0.0666,4617.214,1521.913
2153,19.597,0.002,19.016,0.007,0.581,0.0073,4617.789,1546.544
2157,18.94,0.003,18.393,0.005,0.547,0.0058,4636.38,1806.354
2158,18.471,0.01,17.924,0.001,0.547,0.01,4613.589,1821.473
2160,19.818,0.008,19.208,0.007,0.61,0.0106,4630.38,1879.682
2163,19.743,0.0047,19.136,0.005,0.607,0.0069,4642.772,1393.42
2166,19.941,0.0052,19.311,0.004,0.63,0.0065,4653.426,1769.898
2167,18.175,0.008,17.597,0.005,0.578,0.0094,4641.54,1875.665
2170,19.716,0.009,19.084,0.002,0.632,0.0092,4648.61,1940.434
2173,19.143,0.0036,18.59,0.0039,0.553,0.0053,4671.366,1453.294
2174,18.359,0.0025,17.813,0.0027,0.546,0.0037,4668.28,1497.99
2175,18.17,0.0023,17.576,0.0024,0.594,0.0033,4669.095,1509.364
2177,18.512,0.0027,17.956,0.0029,0.556,0.0039,4679.076,1523.711
2178,19.583,0.005,19.007,0.004,0.576,0.0064,4677.464,1773.328
2180,19.611,0.031,19.039,0.0,0.572,0.031,4680.57,1889.654
2186,19.434,0.0041,18.87,0.0044,0.564,0.006,4706.298,1913.667
2187,19.505,0.0042,18.925,0.0045,0.58,0.0062,4719.866,1675.928
2189,19.34,0.004,18.779,0.009,0.561,0.0098,4728.924,1956.027
2191,19.773,0.024,19.196,0.008,0.577,0.0253,4721.192,1965.371
2192,19.002,0.0033,18.458,0.0036,0.544,0.0049,4747.747,1762.63
2193,18.258,0.0024,17.71,0.0026,0.548,0.0035,4759.372,1752.838
2194,19.106,0.0035,18.578,0.0038,0.528,0.0052,4764.351,1746.681
2196,19.46,0.0041,18.903,0.0045,0.557,0.0061,4777.091,1890.831
2197,20.016,0.008,19.396,0.009,0.62,0.012,4774.125,1986.512
2198,19.495,0.0042,18.913,0.0045,0.582,0.0061,4808.4,1784.933
2199,18.399,0.0025,17.863,0.0028,0.536,0.0037,4793.093,1875.966
2200,19.397,0.004,18.84,0.0043,0.557,0.0059,4798.96,1967.763
2202,20.042,0.0054,19.391,0.0056,0.651,0.0078,4821.589,1816.994
2203,18.629,0.0028,18.077,0.003,0.552,0.0041,4830.914,1867.091
2204,19.974,0.0052,19.352,0.0055,0.622,0.0076,4821.37,1974.228
2205,19.048,0.0034,18.516,0.0037,0.532,0.005,4851.436,1930.303
2206,16.402,0.0037,15.662,0.0039,0.74,0.0054,4868.853,1946.83
2211,19.659,0.0043,19.066,0.0046,0.593,0.0063,349.191,2122.266
2212,18.428,0.0025,17.84,0.0026,0.588,0.0036,350.412,2116.225
2213,18.046,0.008,17.396,0.003,0.65,0.0085,370.665,2010.736
2214,19.638,0.0043,19.041,0.0046,0.597,0.0063,379.998,2293.302
2217,19.809,0.017,19.21,0.003,0.599,0.0173,439.826,2061.054
2218,19.438,0.018,18.879,0.015,0.559,0.0234,452.194,2050.049
2220,18.632,0.0027,18.089,0.0029,0.543,0.004,455.024,2343.009
2223,19.532,0.008,18.961,0.007,0.571,0.0106,486.603,2236.346
2224,16.616,0.019,15.918,0.029,0.698,0.0347,480.517,2291.663
2226,19.193,0.0035,18.637,0.0038,0.556,0.0051,474.585,2487.587
2229,19.989,0.005,19.381,0.0053,0.608,0.0073,499.541,2456.83
2230,19.93,0.0049,19.303,0.0051,0.627,0.0071,491.592,2553.988
2231,19.573,0.016,18.94,0.004,0.633,0.0165,526.053,2056.793
2232,20.186,0.017,19.538,0.01,0.648,0.0197,521.353,2135.23
2233,19.228,0.005,18.673,0.007,0.555,0.0086,528.647,2200.401
2235,19.638,0.015,19.055,0.012,0.583,0.0192,514.675,2327.508
2240,20.106,0.01,19.472,0.01,0.634,0.0141,583.398,2200.553
2241,19.404,0.003,18.841,0.004,0.563,0.005,585.362,2478.579
2244,20.027,0.0051,19.423,0.0054,0.604,0.0075,577.03,2664.16
2246,19.701,0.0044,19.111,0.0047,0.59,0.0064,576.958,2715.306
2248,20.025,0.018,19.401,0.016,0.624,0.0241,590.017,2336.203
2249,19.952,0.009,19.333,0.009,0.619,0.0127,600.653,2392.986
2251,19.514,0.017,18.936,0.003,0.578,0.0173,599.82,2436.354
2253,19.71,0.006,19.121,0.007,0.589,0.0092,615.572,2159.199
2254,19.468,0.022,18.891,0.025,0.577,0.0333,623.626,2417.605
2257,19.466,0.004,18.885,0.0042,0.581,0.0058,636.928,2884.576
2260,18.949,0.006,18.396,0.006,0.553,0.0085,644.865,2135.269
2262,18.174,0.008,17.573,0.009,0.601,0.012,662.286,2340.315
2263,19.637,0.01,19.044,0.008,0.593,0.0128,645.127,2450.941
2264,19.367,0.005,18.802,0.01,0.565,0.0112,648.441,2490.654
2267,20.054,0.013,19.381,0.009,0.673,0.0158,677.884,2074.907
2269,18.217,0.008,17.633,0.005,0.584,0.0094,671.771,2118.443
2273,18.71,0.003,18.166,0.011,0.544,0.0114,667.63,2519.925
2275,18.807,0.0029,18.245,0.0032,0.562,0.0043,666.42,2796.473
2276,19.162,0.012,18.609,0.022,0.553,0.0251,686.007,2817.643
2277,18.759,0.0029,18.211,0.0031,0.548,0.0042,684.829,2841.843
2278,20.183,0.0055,19.481,0.0056,0.702,0.0078,663.435,2889.732
2280,19.097,0.0033,18.552,0.0036,0.545,0.0049,677.331,2916.416
2282,18.586,0.007,18.051,0.0114,0.535,0.0134,688.905,2209.672
2284,18.715,0.006,18.175,0.005,0.54,0.0078,699.122,2343.235
2285,18.713,0.007,18.171,0.01,0.542,0.0122,692.208,2797.591
2286,19.19,0.01,18.634,0.019,0.556,0.0215,701.92,2857.926
2287,18.77,0.0029,18.23,0.0031,0.54,0.0042,693.72,2935.17
2289,17.88,0.004,17.195,0.006,0.685,0.0072,729.43,2386.794
2291,19.842,0.014,19.25,0.005,0.592,0.0149,734.029,2501.606
2292,20.152,0.01,19.507,0.011,0.645,0.0149,726.613,2555.079
2294,19.969,0.052,19.418,0.038,0.551,0.0644,722.658,2645.378
2295,17.466,0.009,16.737,0.0015,0.729,0.0091,727.575,2646.725
2297,20.14,0.013,19.528,0.013,0.612,0.0184,747.713,2002.402
2298,19.141,0.006,18.594,0.007,0.547,0.0092,761.184,2003.782
2300,17.525,0.005,16.843,0.005,0.682,0.0071,755.002,2245.962
2301,18.071,0.01,17.399,0.004,0.672,0.0108,756.14,2302.582
2305,19.497,0.009,18.937,0.007,0.56,0.0114,752.203,2649.786
2307,17.034,0.0048,16.318,0.0051,0.716,0.007,774.383,2060.007
2309,19.332,0.005,18.767,0.007,0.565,0.0086,768.663,2248.563
2310,18.875,0.027,18.317,0.01,0.558,0.0288,771.222,2249.564
2311,19.671,0.032,19.079,0.006,0.592,0.0326,782.444,2263.296
2313,18.988,0.007,18.39,0.013,0.598,0.0148,777.104,2568.322
2318,19.613,0.0042,19.019,0.0045,0.594,0.0062,782.132,2916.477
2319,19.769,0.014,19.186,0.017,0.583,0.022,776.999,2957.014
2320,19.822,0.006,19.224,0.004,0.598,0.0072,783.932,2971.574
2321,19.251,0.015,18.69,0.005,0.561,0.0158,807.2,2154.8
2323,18.71,0.005,18.163,0.005,0.547,0.0071,807.184,2561.084
2325,18.002,0.007,17.329,0.005,0.673,0.0086,814.614,2180.383
2328,17.305,0.0054,16.628,0.0015,0.677,0.0056,837.168,2231.216
2329,20.009,0.005,19.37,0.002,0.639,0.0054,829.961,2531.402
2331,19.647,0.013,19.064,0.006,0.583,0.0143,837.702,2756.87
2332,18.161,0.009,17.519,0.006,0.642,0.0108,848.984,2236.759
2333,18.767,0.007,18.215,0.006,0.552,0.0092,848.284,2264.606
2338,19.458,0.011,18.874,0.018,0.584,0.0211,884.42,2020.244
2339,19.461,0.005,18.893,0.005,0.568,0.0071,883.605,2043.589
2340,18.777,0.012,18.229,0.008,0.548,0.0144,868.508,2100.979
2341,19.253,0.018,18.72,0.01,0.533,0.0206,880.32,2287.313
2343,19.608,0.008,18.979,0.009,0.629,0.012,863.495,2607.843
2344,19.824,0.015,19.217,0.007,0.607,0.0166,866.972,2670.765
2346,18.587,0.006,18.038,0.003,0.549,0.0067,869.605,2862.965
2348,19.183,0.015,18.619,0.007,0.564,0.0166,901.722,2252.742
2349,19.065,0.007,18.511,0.008,0.554,0.0106,907.94,2308.0
2358,19.633,0.007,19.031,0.006,0.602,0.0092,917.131,2518.683
2359,19.904,0.006,19.273,0.011,0.631,0.0125,918.528,2580.834
2363,20.004,0.006,19.379,0.011,0.625,0.0125,934.689,2842.177
2365,16.946,0.0046,16.186,0.0048,0.76,0.0066,956.414,2056.293
2366,20.066,0.007,19.432,0.009,0.634,0.0114,951.836,2041.68
2367,19.868,0.017,19.239,0.016,0.629,0.0233,960.209,2067.272
2368,19.056,0.004,18.509,0.008,0.547,0.0089,948.019,2286.935
2371,17.814,0.004,17.114,0.004,0.7,0.0057,951.365,2506.291
2372,19.131,0.005,18.598,0.002,0.533,0.0054,940.904,2538.383
2373,20.128,0.008,19.495,0.012,0.633,0.0144,953.719,2545.779
2374,20.136,0.009,19.504,0.01,0.632,0.0135,946.793,2667.867
2375,18.56,0.006,18.007,0.006,0.553,0.0085,944.395,2747.163
2378,18.768,0.01,18.225,0.001,0.543,0.01,940.509,2950.834
2379,18.415,0.01,17.854,0.005,0.561,0.0112,968.973,2033.696
2381,19.587,0.011,19.007,0.004,0.58,0.0117,971.796,2222.671
2382,17.963,0.008,17.341,0.003,0.622,0.0085,975.592,2269.761
2384,19.478,0.003,18.902,0.008,0.576,0.0085,966.444,2642.881
2387,18.834,0.009,18.289,0.005,0.545,0.0103,980.488,2793.215
2390,19.103,0.006,18.563,0.013,0.54,0.0143,987.352,2935.594
2391,20.042,0.012,19.429,0.017,0.613,0.0208,978.376,2945.818
2392,19.029,0.011,18.478,0.008,0.551,0.0136,1010.437,2174.049
2393,19.786,0.005,19.187,0.007,0.599,0.0086,995.278,2220.646
2400,18.462,0.012,17.908,0.005,0.554,0.013,998.356,2809.551
2401,19.533,0.008,18.949,0.009,0.584,0.012,1002.173,2826.159
2402,20.056,0.003,19.43,0.014,0.626,0.0143,1004.961,2838.584
2403,18.583,0.007,18.033,0.01,0.55,0.0122,1030.77,2081.777
2407,16.501,0.0037,15.754,0.0039,0.747,0.0054,1020.367,2388.036
