#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   431.412842      -11.9499998             167   1.00000000    
   431.412842      -12.3216667             173   1.00000000    
   431.412842      -12.6933336             141  0.992957771    
   431.412842      -13.0650005             157  0.987421393    
   431.412842      -13.4366665             158  0.993710697    
   431.412842      -13.8083334             161   1.00000000    
   431.412842      -14.1800003             121   1.00000000    
   431.412842      -14.4748497             132  0.992481232    
   431.412842      -14.7697001             115  0.991379321    
   431.412842      -15.0645504             138  0.985714257    
   431.412842      -15.3593998             127  0.954887211    
   431.412842      -15.6542492             118  0.959349573    
   632.738831      -11.9499998             162  0.981818199    
   632.738831      -12.3216667             168  0.994082868    
   632.738831      -12.6933336             191  0.994791687    
   632.738831      -13.0650005             196  0.994923830    
   632.738831      -13.4366665             183   1.00000000    
   632.738831      -13.8083334             191   1.00000000    
   632.738831      -14.1800003             154   1.00000000    
   632.738831      -14.4748497             148   1.00000000    
   632.738831      -14.7697001             144  0.993103445    
   632.738831      -15.0645504             148  0.993288577    
   632.738831      -15.3593998             137  0.985611498    
   632.738831      -15.6542492             168   1.00000000    
   834.064819      -11.9499998             259  0.996153831    
   834.064819      -12.3216667             257  0.996124029    
   834.064819      -12.6933336             255  0.996093750    
   834.064819      -13.0650005             285  0.993031383    
   834.064819      -13.4366665             261   1.00000000    
   834.064819      -13.8083334             259  0.996153831    
   834.064819      -14.1800003             193  0.984693885    
   834.064819      -14.4748497             192   1.00000000    
   834.064819      -14.7697001             206  0.995169103    
   834.064819      -15.0645504             204  0.985507250    
   834.064819      -15.3593998             195  0.989847720    
   834.064819      -15.6542492             187   1.00000000    
   1035.39075      -11.9499998             300  0.996677756    
   1035.39075      -12.3216667             320   1.00000000    
   1035.39075      -12.6933336             318  0.996865213    
   1035.39075      -13.0650005             355  0.997191012    
   1035.39075      -13.4366665             306   1.00000000    
   1035.39075      -13.8083334             302  0.996699691    
   1035.39075      -14.1800003             236   1.00000000    
   1035.39075      -14.4748497             250   1.00000000    
   1035.39075      -14.7697001             268   1.00000000    
   1035.39075      -15.0645504             269  0.996296287    
   1035.39075      -15.3593998             262   1.00000000    
   1035.39075      -15.6542492             261   1.00000000    
   1236.71667      -11.9499998             322  0.990769207    
   1236.71667      -12.3216667             333  0.994029880    
   1236.71667      -12.6933336             374  0.997333348    
   1236.71667      -13.0650005             332  0.996996999    
   1236.71667      -13.4366665             319  0.993769467    
   1236.71667      -13.8083334             326  0.996941924    
   1236.71667      -14.1800003             270   1.00000000    
   1236.71667      -14.4748497             272   1.00000000    
   1236.71667      -14.7697001             256   1.00000000    
   1236.71667      -15.0645504             283  0.996478856    
   1236.71667      -15.3593998             271  0.992673993    
   1236.71667      -15.6542492             253  0.992156863    
   1438.04260      -11.9499998             349  0.994301975    
   1438.04260      -12.3216667             364  0.997260273    
   1438.04260      -12.6933336             345   1.00000000    
   1438.04260      -13.0650005             384   1.00000000    
   1438.04260      -13.4366665             357   1.00000000    
   1438.04260      -13.8083334             348  0.997134686    
   1438.04260      -14.1800003             289   1.00000000    
   1438.04260      -14.4748497             299   1.00000000    
   1438.04260      -14.7697001             313   1.00000000    
   1438.04260      -15.0645504             280  0.996441305    
   1438.04260      -15.3593998             262   1.00000000    
   1438.04260      -15.6542492             251  0.996031761    
   1639.36853      -11.9499998             379   1.00000000    
   1639.36853      -12.3216667             329  0.993957698    
   1639.36853      -12.6933336             374  0.997333348    
   1639.36853      -13.0650005             349   1.00000000    
   1639.36853      -13.4366665             347   1.00000000    
   1639.36853      -13.8083334             322  0.996904016    
   1639.36853      -14.1800003             250   1.00000000    
   1639.36853      -14.4748497             287   1.00000000    
   1639.36853      -14.7697001             265  0.996240616    
   1639.36853      -15.0645504             249   1.00000000    
   1639.36853      -15.3593998             276   1.00000000    
   1639.36853      -15.6542492             290   1.00000000    
   1840.69446      -11.9499998             351   1.00000000    
   1840.69446      -12.3216667             329   1.00000000    
   1840.69446      -12.6933336             347  0.997126460    
   1840.69446      -13.0650005             367   1.00000000    
   1840.69446      -13.4366665             333   1.00000000    
   1840.69446      -13.8083334             318   1.00000000    
   1840.69446      -14.1800003             281   1.00000000    
   1840.69446      -14.4748497             287   1.00000000    
   1840.69446      -14.7697001             268  0.996282518    
   1840.69446      -15.0645504             259  0.996153831    
   1840.69446      -15.3593998             254  0.992187500    
   1840.69446      -15.6542492             257   1.00000000    
   2042.02039      -11.9499998             359  0.997222245    
   2042.02039      -12.3216667             366  0.997275233    
   2042.02039      -12.6933336             374   1.00000000    
   2042.02039      -13.0650005             342  0.997084558    
   2042.02039      -13.4366665             353   1.00000000    
   2042.02039      -13.8083334             359   1.00000000    
   2042.02039      -14.1800003             282   1.00000000    
   2042.02039      -14.4748497             307  0.996753275    
   2042.02039      -14.7697001             257  0.988461554    
   2042.02039      -15.0645504             290  0.976430953    
   2042.02039      -15.3593998             263  0.959854007    
   2042.02039      -15.6542492             253  0.958333313    
   2876.08545      -11.9499998             454  0.993435442    
   2876.08545      -12.3216667             435  0.997706413    
   2876.08545      -12.6933336             429  0.995359600    
   2876.08545      -13.0650005             420   1.00000000    
   2876.08545      -13.4366665             416  0.997601926    
   2876.08545      -13.8083334             449   1.00000000    
   2876.08545      -14.1800003             331   1.00000000    
   2876.08545      -14.4748497             326   1.00000000    
   2876.08545      -14.7697001             336  0.959999979    
   2876.08545      -15.0645504             312  0.923076928    
   2876.08545      -15.3593998             316  0.923976600    
   2876.08545      -15.6542492             316  0.915942013    
