InputX InputY InputF606W InputF814W OutputX OutputY OutputF606W OutputF814W
3446.224 1153.54 -11.57 -11.468000000000004 3446.224 1153.54 -11.568058675526846 -11.470174464108826
3446.256 1167.589 -13.261 -13.065000000000001 3446.256 1167.589 -13.261433267817132 -13.064575163971977
3451.205 1251.987 -10.779 -10.784000000000002 3451.205 1251.987 -10.780010806238593 -10.782818998109352
3441.564 1274.447 -13.119 -12.928 3441.564 1274.447 -13.122229949585012 -12.92474294630231
3443.768 1563.062 -10.829 -10.838000000000001 3443.768 1563.062 -10.835557721543935 -10.830331542314813
3451.746 1598.231 -13.684000000000001 -13.531000000000002 3451.746 1598.231 -13.685771086687389 -13.52952683449723
3455.107 1783.284 -11.584 -11.48 3455.107 1783.284 -11.581808599166642 -11.482452921501462
3438.606 1832.873 -11.387 -11.304000000000002 3438.606 1832.873 -11.384333183640695 -11.307018384548517
3451.316 1835.409 -13.364 -13.163000000000004 3451.316 1835.409 -13.360220331547456 -13.166608234458373
3455.412 1824.461 -11.565000000000001 -11.478000000000002 3455.412 1824.461 -11.570244371288315 -11.472125816009921
3458.713 1873.784 -12.073 -11.926000000000002 3458.713 1873.784 -12.072346895884078 -11.926711025332601
3446.358 1907.689 -12.525000000000002 -12.342000000000002 3446.358 1907.689 -12.521909314633763 -12.345273773975162
3447.164 1966.084 -11.389 -11.312000000000001 3447.164 1966.084 -11.389425914720508 -11.31151793665624
3476.351 1004.426 -11.684999999999999 -11.572000000000003 3476.351 1004.426 -11.683560884300437 -11.573602234153135
3485.63 1206.155 -11.306000000000001 -11.23 3485.63 1206.155 -11.302042990142795 -11.234501471861314
3479.439 1306.139 -10.937000000000001 -10.925 3479.439 1306.139 -10.94084489964579 -10.920524473919315
3486.31 1292.036 -11.878 -11.747000000000003 3486.31 1292.036 -11.876895860542763 -11.748215826233398
3474.244 1347.612 -13.695 -13.549000000000003 3474.244 1347.612 -13.699100790218214 -13.54561236759065
3482.591 1433.411 -10.86 -10.850000000000001 3482.591 1433.411 -10.85938911871759 -10.850714079537099
3486.014 1619.614 -14.332 -14.318000000000001 3486.014 1619.614 -14.343199850688656 -14.30745027357795
3476.187 1623.493 -12.367 -12.197000000000003 3476.187 1623.493 -12.36563253324319 -12.198462551459073
3484.195 1634.446 -11.633 -11.542000000000002 3484.195 1634.446 -11.63983585124852 -11.534371364404919
3475.309 1781.049 -10.793 -10.805000000000003 3475.309 1781.049 -10.798466013967932 -10.798610130435016
3487.624 1795.438 -11.84 -11.708000000000002 3487.624 1795.438 -11.836643902108303 -11.71170460993454
3479.179 1884.881 -12.262 -12.102000000000004 3479.179 1884.881 -12.262055718425419 -12.10194002612381
3464.025 1893.29 -11.489 -11.401000000000003 3464.025 1893.29 -11.489616310437786 -11.400306602301718
3470.219 1891.725 -10.238 -10.320000000000004 3470.219 1891.725 -10.233789225049733 -10.32561939317877
3499.746 1076.318 -10.765 -10.768 3499.746 1076.318 -10.764027969668494 -10.769134774815551
3505.231 1081.81 -10.218 -10.311000000000003 3505.231 1081.81 -10.216491307726582 -10.313188107037863
3490.437 1135.367 -11.916 -11.790000000000003 3490.437 1135.367 -11.919103433704873 -11.786591039243373
3493.151 1179.689 -10.806000000000001 -10.822000000000003 3493.151 1179.689 -10.814369846541293 -10.812212699809496
3491.189 1224.4 -12.179000000000002 -12.024000000000001 3491.189 1224.4 -12.178512182857098 -12.024527799309915
3497.824 1229.689 -11.033999999999999 -10.996000000000002 3497.824 1229.689 -11.03162170546555 -10.998751591260419
3501.059 1276.809 -10.993000000000002 -10.961000000000002 3501.059 1276.809 -10.99081843459749 -10.963531102676175
3500.897 1340.802 -11.093 -11.055000000000003 3500.897 1340.802 -11.094530425736913 -11.053236357652512
3510.364 1382.239 -10.303 -10.372000000000003 3510.364 1382.239 -10.298251458269533 -10.377670297088976
3495.071 1417.797 -11.549 -11.470000000000002 3495.071 1417.797 -11.557361113184434 -11.460628444432658
3494.405 1419.084 -10.971 -10.940000000000001 3494.405 1419.084 -10.967806629514307 -10.943709539173465
3490.401 1442.779 -11.023 -10.987000000000002 3490.401 1442.779 -11.020872233581581 -10.989463712965001
3501.813 1581.096 -10.370000000000001 -10.439000000000004 3501.813 1581.096 -10.370719388443614 -10.438133364410714
3491.887 1612.315 -11.744 -11.629000000000001 3491.887 1612.315 -11.74450441301904 -11.628440320032748
3491.492 1618.497 -13.143 -12.952000000000002 3491.492 1618.497 -13.146312781803598 -12.948672559143787
3498.144 1647.585 -11.739 -11.620000000000001 3498.144 1647.585 -11.737269596528108 -11.621920654583526
3488.449 1701.91 -10.388000000000002 -10.502000000000002 3488.449 1701.91 -10.412302560116075 -10.472514501725666
3495.819 1690.389 -12.046 -11.906000000000002 3495.819 1690.389 -12.047728120421908 -11.90411590222664
3504.15 1710.783 -12.347000000000001 -12.176000000000002 3504.15 1710.783 -12.344479173600039 -12.178700179217024
3496.069 1737.94 -10.725999999999999 -10.787000000000003 3496.069 1737.94 -10.750931789871625 -10.757913946603285
3492.405 1768.768 -12.293 -12.126000000000001 3492.405 1768.768 -12.290649976763778 -12.128525734602391
3506.111 1814.949 -11.301000000000002 -11.236 3506.111 1814.949 -11.302197716886237 -11.234637484096385
3494.125 1850.2 -13.323 -13.126000000000001 3494.125 1850.2 -13.3220809808323 -13.126886774501575
3503.981 1909.36 -11.96 -11.824000000000002 3503.981 1909.36 -11.960068151203867 -11.82392529813259
3512.317 1893.245 -10.608 -10.631000000000004 3512.317 1893.245 -10.605851536229519 -10.633522905400763
3497.031 1961.891 -11.384 -11.3 3497.031 1961.891 -11.380663735373172 -11.303777439610045
3511.134 1945.715 -10.498999999999999 -10.571000000000002 3511.134 1945.715 -10.51230085952217 -10.55494682721266
3535.019 990.618 -12.732 -12.535000000000004 3535.019 990.618 -12.726977970185274 -12.540243107910818
3526.122 1134.042 -12.751000000000001 -12.567000000000004 3526.122 1134.042 -12.7528643432586 -12.565057095090527
3533.271 1118.607 -11.288 -11.226000000000003 3533.271 1118.607 -11.289903123632456 -11.223833421337766
3528.969 1277.809 -11.894000000000002 -11.750000000000004 3528.969 1277.809 -11.887153680408613 -11.757533562234805
3514.487 1307.301 -11.553 -11.464000000000002 3514.487 1307.301 -11.556607722004433 -11.459956283991108
3517.145 1370.365 -11.29 -11.205000000000002 3517.145 1370.365 -11.280620771084287 -11.21568156984381
3520.01 1365.261 -12.55 -12.373000000000001 3520.01 1365.261 -12.550589418672313 -12.372376930210098
3537.504 1368.278 -10.850999999999999 -10.840000000000003 3537.504 1368.278 -10.84925237284951 -10.842043368225095
3537.321 1451.074 -11.639 -11.544 3537.321 1451.074 -11.644158304632192 -11.538245395730513
3533.306 1506.899 -10.795000000000002 -10.808000000000003 3533.306 1506.899 -10.801102814555442 -10.80086569898699
3520.514 1527.713 -13.591999999999999 -13.433000000000003 3520.514 1527.713 -13.598664231241784 -13.42720170592268
3522.219 1542.168 -13.292000000000002 -13.100000000000001 3522.219 1542.168 -13.294070589531792 -13.097985379004971
3523.033 1555.497 -11.837 -11.711000000000002 3523.033 1555.497 -11.83648889263495 -11.711564183013515
3530.247 1592.665 -10.915 -10.900000000000002 3530.247 1592.665 -10.915820821003031 -10.899042973332762
3513.348 1624.613 -10.204 -10.298000000000002 3513.348 1624.613 -10.207321533410983 -10.30700881933712
3525.333 1669.806 -11.254000000000001 -11.182000000000002 3525.333 1669.806 -11.24888120181377 -11.187842589902111
3526.198 1835.88 -12.979 -12.779000000000003 3526.198 1835.88 -12.976540649862297 -12.781519326381769
3527.021 1818.543 -12.533000000000001 -12.354000000000003 3527.021 1818.543 -12.532127117855204 -12.354923844498781
3519.395 1875.172 -10.713000000000001 -10.723000000000003 3519.395 1875.172 -10.71183303891323 -10.724358172531836
3536.006 1910.547 -14.772000000000002 -14.699000000000002 3536.006 1910.547 -14.744554363713409 -14.725475786115046
3522.928 1922.695 -13.489 -13.307000000000002 3522.928 1922.695 -13.49031871297376 -13.30579513928119
3535.289 1956.827 -10.329 -10.364 3535.289 1956.827 -10.309605111690786 -10.387174953949003
3527.738 1965.217 -15.741 -15.752000000000002 3527.738 1965.217 -15.737238970745413 -15.755613243343321
3550.294 1256.858 -16.213 -16.248000000000005 3550.294 1256.858 -16.210883095612978 -16.25002136430487
3560.283 1277.776 -12.119 -11.963000000000001 3560.283 1277.776 -12.115701548966548 -11.966581871199075
3552.617 1386.669 -10.933 -10.966000000000001 3552.617 1386.669 -10.958822386687139 -10.935979257972974
3557.189 1377.15 -11.245000000000001 -11.182000000000002 3557.189 1377.15 -11.243789502434687 -11.18338166041995
3539.866 1424.159 -13.36 -13.180000000000003 3539.866 1424.159 -13.366807157776623 -13.173513661403337
3555.957 1419.679 -10.649000000000001 -10.670000000000002 3555.957 1419.679 -10.648806917421016 -10.670225183142659
3542.401 1421.97 -11.341999999999999 -11.262 3542.401 1421.97 -11.338196313277159 -11.266317569997998
3539.848 1469.616 -14.913 -14.913000000000002 3539.848 1469.616 -14.919458476396102 -14.906768871365022
3555.098 1470.751 -11.777000000000001 -11.662000000000003 3555.098 1470.751 -11.77911076282842 -11.659662783079359
3556.912 1562.844 -11.224 -11.172 3556.912 1562.844 -11.22694547443028 -11.16863425215016
3547.841 1589.356 -11.004999999999999 -10.999000000000002 3547.841 1589.356 -11.016498334152018 -10.985686228957743
3551.733 1611.736 -12.644000000000002 -12.466000000000001 3551.733 1611.736 -12.646488866368518 -12.463385543481603
3559.648 1623.761 -12.658000000000001 -12.486 3559.648 1623.761 -12.663818324043351 -12.479895990866133
3552.06 1640.673 -12.370000000000001 -12.201 3552.06 1640.673 -12.3692287050647 -12.201824925744909
3543.145 1756.002 -12.277999999999999 -12.116000000000003 3543.145 1756.002 -12.277621686318223 -12.116406903814713
3560.346 1760.676 -10.693999999999999 -10.717000000000002 3560.346 1760.676 -10.697938717219674 -10.71241734010874
3549.977 1808.305 -11.620999999999999 -11.527000000000001 3549.977 1808.305 -11.625721294187468 -11.521727623564832
3550.452 1813.438 -12.954 -12.757000000000001 3550.452 1813.438 -12.95273457014558 -12.758298873168208
3562.635 1836.881 -12.179000000000002 -12.025000000000002 3562.635 1836.881 -12.179010635463992 -12.024988492838688
3551.405 1881.053 -12.011 -11.864 3551.405 1881.053 -12.007779282259634 -11.867520246360485
3543.049 1980.058 -10.583000000000002 -10.587000000000003 3543.049 1980.058 -10.569636825405443 -10.602842068704842
3559.241 1981.846 -13.675 -13.499000000000002 3559.241 1981.846 -13.666333530620122 -13.506281858101264
3569.545 1010.618 -10.865000000000002 -10.836000000000002 3569.545 1010.618 -10.85536130448352 -10.847268560236564
3581.715 1016.464 -12.527999999999999 -12.351000000000003 3581.715 1016.464 -12.527987380471043 -12.35101336170958
3577.567 1055.062 -11.82 -11.708000000000002 3577.567 1055.062 -11.825657106979204 -11.701753264882242
3564.882 1111.247 -10.401 -10.443000000000001 3564.882 1111.247 -10.391077517515626 -10.454996412922245
3583.051 1144.605 -10.785 -10.777000000000001 3583.051 1144.605 -10.780015873182126 -10.782823334849347
3573.539 1350.51 -10.478000000000002 -10.545000000000002 3573.539 1350.51 -10.487032056826042 -10.53405309287518
3585.042 1450.654 -11.010000000000002 -11.001000000000001 3585.042 1450.654 -11.020351573098704 -10.98901404861424
3585.737 1444.392 -11.100999999999999 -11.054000000000002 3585.737 1444.392 -11.09859801723804 -11.056766928308946
3580.663 1564.858 -10.824000000000002 -10.826 3580.663 1564.858 -10.826742323109691 -10.822793116446082
3569.718 1674.155 -12.690999999999999 -12.512 3569.718 1674.155 -12.694079922984546 -12.508775905331333
3584.407 1730.735 -10.222999999999999 -10.335 3584.407 1730.735 -10.231244372152368 -10.323723296540262
3580.518 1786.458 -12.274000000000001 -12.116000000000003 3580.518 1786.458 -12.275476237289482 -12.114412199681258
3581.059 1771.042 -12.277000000000001 -12.112000000000002 3581.059 1771.042 -12.275090619927578 -12.114053676810094
3582.824 1846.843 -14.692 -14.671000000000003 3582.824 1846.843 -14.692003434011703 -14.670996687736775
3565.112 1961.158 -11.503 -11.414000000000001 3565.112 1961.158 -11.503891007578286 -11.412998238665889
3576.486 1965.135 -11.821000000000002 -11.732000000000003 3576.486 1965.135 -11.838153229436578 -11.71307208522677
3588.894 1126.716 -11.058 -11.019000000000002 3588.894 1126.716 -11.056727946988428 -11.020469371535238
3609.386 1181.745 -12.620000000000001 -12.441000000000003 3609.386 1181.745 -12.621404288314434 -12.439522328222996
3607.192 1348.524 -10.303 -10.361 3607.192 1348.524 -10.292844616116984 -10.373142700618459
3599.897 1393.921 -12.863 -12.679000000000002 3599.897 1393.921 -12.866913125708251 -12.674956017627231
3600.915 1411.754 -11.611 -11.511000000000003 3600.915 1411.754 -11.61221723450069 -11.509639777298837
3592.601 1487.434 -11.743000000000002 -11.632000000000001 3592.601 1487.434 -11.745444543745869 -11.62928761528353
3593.86 1500.001 -11.665 -11.566000000000003 3593.86 1500.001 -11.669505069924256 -11.560980907452944
3607.202 1566.912 -11.501999999999999 -11.407000000000004 3607.202 1566.912 -11.49985687789789 -11.409410347368556
3611.64 1613.684 -10.392 -10.469000000000001 3611.64 1613.684 -10.398498674709721 -10.461127319414398
3598.38 1724.404 -14.472999999999999 -14.427000000000001 3598.38 1724.404 -14.464633465967466 -14.435026924025204
3593.189 1786.066 -10.55 -10.581000000000003 3593.189 1786.066 -10.547370397464416 -10.584142658318736
3612.901 1789.816 -12.059999999999999 -11.907000000000004 3612.901 1789.816 -12.055828254168752 -11.911546642516399
3595.658 1883.127 -12.245999999999999 -12.080000000000002 3595.658 1883.127 -12.242493613580095 -12.083778394620147
3599.941 1872.392 -11.315000000000001 -11.239 3599.941 1872.392 -11.31158006952619 -11.242887638433519
3593.537 1916.46 -15.931000000000001 -15.953000000000003 3593.537 1916.46 -15.928747968831512 -15.955158922415896
3621.51 988.25 -10.357 -10.430000000000003 3621.51 988.25 -10.358606234202771 -10.428069165103445
3615.328 1029.473 -11.514 -11.413000000000004 3615.328 1029.473 -11.509534594416007 -11.418018734519997
3632.938 1016.797 -11.678 -11.554000000000002 3632.938 1016.797 -11.670739499173237 -11.562088914534115
3635.159 1183.082 -10.921 -10.896 3635.159 1183.082 -10.917301155729575 -10.900312624301389
3630.614 1199.841 -11.892 -11.764000000000003 3630.614 1199.841 -11.893026583892304 -11.762870762644319
3623.676 1223.651 -12.491 -12.315000000000001 3623.676 1223.651 -12.490440479081798 -12.315593849243488
3625.958 1233.596 -12.129999999999999 -11.969000000000001 3625.958 1233.596 -12.12464185118198 -11.974816430675741
3630.823 1331.871 -13.683 -13.531000000000002 3630.823 1331.871 -13.68536214923622 -13.529035196813357
3624.113 1352.49 -11.805 -11.691000000000003 3624.113 1352.49 -11.808950424781319 -11.686633293199186
3629.638 1350.361 -13.763000000000002 -13.629000000000001 3629.638 1350.361 -13.765209497527795 -13.627245534102865
3635.18 1365.753 -11.389 -11.345000000000002 3635.18 1365.753 -11.405805881650135 -11.325998939507514
3614.421 1398.96 -11.417000000000002 -11.285000000000004 3614.421 1398.96 -11.391748372320937 -11.313570349889954
3630.549 1418.464 -11.966000000000001 -11.842000000000002 3630.549 1418.464 -11.97230449759968 -11.835094423204911
3629.974 1450.234 -11.317 -11.255000000000003 3629.974 1450.234 -11.320642404180738 -11.250860977580611
3633.162 1456.547 -13.748999999999999 -13.621000000000002 3633.162 1456.547 -13.755864624407955 -13.61550858867955
3628.566 1473.095 -12.670000000000002 -12.488000000000003 3628.566 1473.095 -12.671103580913293 -12.48684273517809
3629.107 1484.726 -10.408000000000001 -10.452000000000002 3629.107 1484.726 -10.399668519919224 -10.462092993481146
3633.853 1522.429 -12.927 -12.734000000000002 3633.853 1522.429 -12.927375896771704 -12.733613407781554
3613.219 1671.671 -11.922 -11.790000000000003 3613.219 1671.671 -11.92238430373073 -11.789577862309539
3635.838 1679.704 -12.158999999999999 -11.999000000000002 3635.838 1679.704 -12.15526068843343 -12.003051729847556
3615.962 1707.312 -14.39 -14.358000000000002 3615.962 1707.312 -14.390549848710812 -14.357477416797474
3620.487 1694.764 -10.702000000000002 -10.720000000000002 3620.487 1694.764 -10.704022675205643 -10.71764637540219
3613.171 1717.969 -13.047 -12.773000000000003 3613.171 1717.969 -13.008288334191505 -12.81255605350896
3629.612 1728.678 -12.437999999999999 -12.263000000000002 3629.612 1728.678 -12.436369588921284 -12.264736510436798
3617.479 1756.296 -11.646 -11.535000000000004 3617.479 1756.296 -11.64356644918016 -11.5377148691162
3634.978 1810.908 -10.244 -10.335 3634.978 1810.908 -10.24479120659776 -10.333986481816268
3635.802 1921.615 -12.078 -11.925 3635.802 1921.615 -12.07456061447386 -11.928744411002839
3617.469 1979.94 -10.507000000000001 -10.546000000000003 3617.469 1979.94 -10.504762479102066 -10.548703845194886
3653.55 1075.242 -12.943999999999999 -12.749000000000002 3653.55 1075.242 -12.94360478879456 -12.749405856683794
3641.314 1127.052 -10.823 -10.823 3641.314 1127.052 -10.82468290332336 -10.821032020720793
3662.318 1309.568 -11.244 -11.185000000000002 3662.318 1309.568 -11.244710734553287 -11.184188768462239
3662.228 1317.964 -11.215 -11.154000000000003 3662.228 1317.964 -11.212926276179385 -11.156371399626295
3640.746 1342.461 -12.365000000000002 -12.205000000000002 3640.746 1342.461 -12.368556391023432 -12.20119632078481
3662.002 1377.765 -11.524000000000001 -11.424000000000003 3662.002 1377.765 -11.520576001543098 -11.42784564026583
3657.9 1464.261 -12.012 -11.882000000000001 3657.9 1464.261 -12.0172886252499 -11.87622366657044
3659.962 1554.096 -11.075 -11.060000000000002 3659.962 1554.096 -11.086734292847634 -11.04647224474083
3662.977 1577.1 -11.478000000000002 -11.385000000000002 3662.977 1577.1 -11.475524711881764 -11.387787795303954
3643.199 1637.748 -11.884 -11.761000000000003 3643.199 1637.748 -11.887151782465168 -11.757531837429596
3645.492 1658.117 -12.184000000000001 -12.038000000000004 3645.492 1658.117 -12.188187299971066 -12.03347283416803
3661.284 1638.76 -11.791 -11.673000000000002 3661.284 1638.76 -11.792291668661196 -11.671570739305725
3643.934 1672.84 -12.324000000000002 -12.158000000000001 3643.934 1672.84 -12.323205931803415 -12.158851524984108
3639.437 1701.751 -10.328 -10.412000000000003 3639.437 1701.751 -10.332646059136685 -10.406434664839878
3650.812 1803.409 -13.062000000000001 -12.863000000000003 3650.812 1803.409 -13.060870178339592 -12.864148544914219
3642.564 1856.698 -11.280000000000001 -11.221000000000004 3642.564 1856.698 -11.282907148680074 -11.217689182879365
3650.515 1883.036 -12.793 -12.609000000000002 3650.515 1883.036 -12.795686254276493 -12.60620951950197
3649.224 1884.833 -12.392 -12.212000000000003 3649.224 1884.833 -12.38644632343616 -12.217933104508496
3657.371 1971.802 -10.943000000000001 -10.974000000000004 3657.371 1971.802 -10.968535506661091 -10.944336995754835
3687.362 1002.1 -11.027999999999999 -10.981000000000002 3687.362 1002.1 -11.020768072203893 -10.989373754806444
3683.956 1077.819 -11.815000000000001 -11.721000000000004 3683.956 1077.819 -11.829378233028532 -11.705123154552172
3686.05 1210.242 -10.57 -10.616000000000003 3686.05 1210.242 -10.576339651438428 -10.60849800511285
3672.891 1292.424 -11.937999999999999 -11.813000000000002 3672.891 1292.424 -11.942580001895127 -11.807976210761392
3671.414 1290.445 -10.822 -10.819000000000003 3671.414 1290.445 -10.822129533127498 -10.818848524566238
3679.835 1333.475 -10.89 -10.879000000000001 3679.835 1333.475 -10.891030739785275 -10.877796499466442
3668.189 1447.661 -10.853000000000002 -10.855 3668.189 1447.661 -10.857817042244104 -10.849369198410727
3685.469 1507.198 -10.737000000000002 -10.749000000000002 3685.469 1507.198 -10.738498607942692 -10.747253090954445
3687.739 1537.511 -13.123000000000001 -12.931000000000001 3687.739 1537.511 -13.125747507730356 -12.92823206095277
3664.866 1559.103 -13.769000000000002 -13.645000000000003 3664.866 1559.103 -13.775322296790627 -13.640017136606321
3685.034 1621.034 -13.594000000000001 -13.431000000000001 3685.034 1621.034 -13.598535541833293 -13.427053797595661
3671.624 1652.159 -12.347999999999999 -12.186000000000003 3671.624 1652.159 -12.350001477369542 -12.183856928142248
3668.094 1666.958 -11.001000000000001 -10.977000000000004 3668.094 1666.958 -11.00331919384142 -10.974311392211256
3676.836 1674.225 -13.254000000000001 -13.065000000000001 3676.836 1674.225 -13.257997846953543 -13.061074145157356
3668.038 1690.293 -12.181000000000001 -12.033000000000001 3668.038 1690.293 -12.184076950318332 -12.029672082105062
3665.277 1713.326 -12.687999999999999 -12.495000000000001 3665.277 1713.326 -12.684019962803443 -12.499168176452358
3671.194 1759.635 -10.879000000000001 -10.851000000000003 3671.194 1759.635 -10.870851633337075 -10.860521413056752
3677.004 1755.791 -11.948 -11.809000000000001 3677.004 1755.791 -11.946049636376866 -11.811139347538635
3669.468 1867.087 -10.687000000000001 -10.704 3669.468 1867.087 -10.687486515270567 -10.703433916179538
3684.383 1935.711 -12.315999999999999 -12.14 3684.383 1935.711 -12.3099481830269 -12.146494583139525
3663.44 1985.092 -11.112000000000002 -11.054000000000002 3663.44 1985.092 -11.10486876863217 -11.062211502503914
3712.112 1049.428 -12.119 -11.967000000000002 3712.112 1049.428 -12.117694773056677 -11.968417378869393
3694.379 1075.057 -10.492 -10.540000000000003 3694.379 1075.057 -10.492906347619481 -10.538902457151629
3708.045 1087.577 -13.053 -12.853000000000002 3708.045 1087.577 -13.051296009836843 -12.854734495393256
3702.794 1159.385 -11.27 -11.203000000000003 3702.794 1159.385 -11.268334160538554 -11.20489855421079
3708.85 1162.505 -10.368000000000002 -10.432000000000002 3708.85 1162.505 -10.366094127795296 -10.43429342235898
3696.899 1319.484 -10.744 -10.757000000000001 3696.899 1319.484 -10.746484927687842 -10.754102143556953
3710.488 1371.251 -12.705000000000002 -12.544 3710.488 1371.251 -12.717384219671107 -12.531059036422494
3691.269 1453.98 -12.111 -11.990000000000002 3691.269 1453.98 -12.124828687721113 -11.974988546194194
3696.224 1444.214 -11.966000000000001 -11.830000000000002 3696.224 1444.214 -11.966329210990388 -11.829639273453232
3692.699 1479.883 -10.73 -10.756000000000004 3692.699 1479.883 -10.737925449591302 -10.746761399838647
3700.084 1488.443 -12.059000000000001 -11.923000000000002 3700.084 1488.443 -12.063255829932753 -11.918363389502225
3707.841 1598.426 -12.32 -12.169 3707.841 1598.426 -12.326553045943953 -12.161972792050797
3709.055 1748.89 -12.650000000000002 -12.466000000000001 3709.055 1748.89 -12.649635767443733 -12.466382447361365
3709.163 1934.289 -11.108 -11.089000000000002 3709.163 1934.289 -11.119918302612891 -11.075286963485603
3707.498 1933.697 -10.263000000000002 -10.341000000000001 3707.498 1933.697 -10.259363708726895 -10.34551642002226
3731.183 1015.327 -12.716999999999999 -12.545000000000002 3731.183 1015.327 -12.724148266048964 -12.537533712038087
3717.995 1087.894 -11.115000000000002 -11.085 3717.995 1087.894 -11.121926885307413 -11.077033120292867
3721.855 1102.14 -12.248999999999999 -12.087000000000003 3721.855 1102.14 -12.247595729400672 -12.088513207000695
3736.283 1099.817 -11.241 -11.183000000000003 3736.283 1099.817 -11.242021780076321 -11.181833304590224
3715.387 1250.714 -10.426000000000002 -10.493000000000002 3715.387 1250.714 -10.430515009813078 -10.487514568756623
3731.74 1282.786 -13.574000000000002 -13.406000000000002 3731.74 1282.786 -13.577452458229107 -13.402960533007079
3722.237 1353.314 -12.075 -11.931000000000001 3722.237 1353.314 -12.075922665347356 -11.929995507118253
3715.31 1422.74 -10.454 -10.515 3715.31 1422.74 -10.458003478632378 -10.510135380473681
3716.744 1484.157 -11.139 -11.109000000000002 3716.744 1484.157 -11.147477905376054 -11.09926432290995
3713.917 1510.924 -12.684000000000001 -12.457 3713.917 1510.924 -12.662957625034565 -12.479075575033342
3717.182 1530.914 -12.118000000000002 -11.976000000000003 3717.182 1530.914 -12.121638790644415 -11.972049984006496
3734.219 1528.045 -10.422 -10.478000000000002 3734.219 1528.045 -10.420771003608117 -10.479491962793333
3716.904 1560.901 -12.913 -12.724000000000004 3716.904 1560.901 -12.915178357717181 -12.721757469637751
3727.631 1574.852 -13.266000000000002 -13.070000000000004 3727.631 1574.852 -13.266383525110523 -13.069624503838277
3718.06 1672.493 -16.128999999999998 -16.173000000000002 3718.06 1672.493 -16.133334569056604 -16.168856031704387
3721.544 1782.97 -12.953 -12.755000000000003 3721.544 1782.97 -12.951221870613761 -12.756825122539446
3733.301 1783.762 -11.043 -11.008000000000003 3733.301 1783.762 -11.042708172034217 -11.00833736390122
3717.904 1844.853 -11.258 -11.184000000000001 3717.904 1844.853 -11.252133796746364 -11.190693174558167
3734.918 1974.893 -13.207 -12.999000000000002 3734.918 1974.893 -13.201787773260843 -13.004181558127037
3747.859 1022.756 -12.142 -11.992 3747.859 1022.756 -12.142589527317774 -11.99136075050075
3743.133 1095.233 -11.940999999999999 -11.801000000000002 3743.133 1095.233 -11.938243848249822 -11.80402428390476
3749.073 1192.876 -14.052 -13.994000000000003 3749.073 1192.876 -14.056336954760297 -13.990285214976147
3745.005 1316.25 -11.221 -11.175 3745.005 1316.25 -11.226733337533467 -11.168448604314026
3744.948 1445.985 -11.846 -11.718000000000004 3744.948 1445.985 -11.8449133228361 -11.719198688294398
3757.004 1532.746 -10.424 -10.491000000000003 3757.004 1532.746 -10.428341401536361 -10.48572549105904
3755.482 1548.816 -12.992 -12.804000000000002 3755.482 1548.816 -12.99568778103637 -12.800227970880705
3758.611 1611.926 -16.362000000000002 -16.409000000000002 3758.611 1611.926 -16.330488198799436 -16.37540055743168
3750.543 1697.746 -10.853000000000002 -10.856000000000002 3750.543 1697.746 -10.858311012318662 -10.849791780289834
3743.634 1753.488 -13.266000000000002 -13.069000000000003 3743.634 1753.488 -13.265883636992694 -13.06911392699308
3741.628 1769.593 -13.606000000000002 -13.439000000000004 3741.628 1769.593 -13.607661353497587 -13.437558884160705
3741.442 1808.408 -11.918 -11.786000000000001 3741.442 1808.408 -11.91820584166938 -11.785773893616
3755.42 1911.034 -10.407 -10.472000000000001 3755.42 1911.034 -10.408893499230157 -10.46970428296203
3756.404 1925.7 -10.204 -10.299000000000003 3756.404 1925.7 -10.207321533410983 -10.30700881933712
3751.633 1958.79 -11.583000000000002 -11.478000000000002 3751.633 1958.79 -11.580259297734216 -11.481068807749885
3744.283 1978.594 -12.044 -11.895000000000003 3744.283 1978.594 -12.041162133350614 -11.898095121702951
3770.06 1042.047 -11.361 -11.282000000000004 3770.06 1042.047 -11.358807228542531 -11.284486312877828
3778.556 1077.914 -11.501999999999999 -11.411000000000001 3778.556 1077.914 -11.50184292976224 -11.411176594335178
3784.709 1133.024 -10.324000000000002 -10.396 3784.709 1133.024 -10.322418779140698 -10.397891494297948
3763.291 1207.134 -12.981000000000002 -12.785000000000004 3763.291 1207.134 -12.980563072595682 -12.785447358655574
3773.374 1232.41 -10.934999999999999 -10.924000000000003 3773.374 1232.41 -10.939199892020902 -10.919111256987893
3775.395 1213.085 -12.415 -12.245000000000001 3775.395 1213.085 -12.415157407950463 -12.244832156852283
3768.229 1319.058 -11.585 -11.491000000000003 3768.229 1319.058 -11.587830279414476 -11.487833019135799
3779.753 1322.124 -10.485 -10.542000000000002 3779.753 1322.124 -10.489726446055439 -10.536276503898854
3776.558 1487.535 -11.353000000000002 -11.278000000000002 3776.558 1487.535 -11.352322950077706 -11.278767962844604
3786.66 1493.076 -12.690999999999999 -12.518 3786.66 1493.076 -12.697077922501329 -12.511640375581834
3773.799 1541.072 -10.793 -10.814000000000004 3773.799 1541.072 -10.802911036821808 -10.802412374484504
3783.03 1568.739 -14.684999999999999 -14.671000000000003 3783.03 1568.739 -14.688629720275621 -14.667498966795998
3767.193 1571.792 -10.883 -10.867 3767.193 1571.792 -10.881063764676181 -10.869261988896056
