v,v_err,i,i_err,vi,vi_err,x,y
19.193,0.009,18.565,0.013,0.628,0.0158,1064.921,2787.596
19.101,0.009,18.488,0.006,0.613,0.0108,1068.671,2900.573
18.902,0.006,18.304,0.006,0.598,0.0085,1088.927,2056.031
17.28,0.002,16.682,0.004,0.598,0.0045,1108.199,2197.83
18.993,0.006,18.389,0.008,0.604,0.01,1100.465,2301.948
19.074,0.015,18.457,0.014,0.617,0.0205,1107.174,2353.931
18.19,0.006,17.632,0.006,0.558,0.0085,1107.601,2502.201
18.727,0.009,18.147,0.004,0.58,0.0098,1091.946,2546.136
17.437,0.003,16.867,0.006,0.57,0.0067,1111.374,2731.186
18.225,0.003,17.674,0.008,0.551,0.0085,1092.041,2850.275
18.912,0.007,18.31,0.002,0.602,0.0073,1102.384,2894.567
17.764,0.003,17.215,0.002,0.549,0.0036,1093.791,2962.854
18.523,0.006,17.957,0.003,0.566,0.0067,1113.482,2058.923
18.868,0.008,18.265,0.005,0.603,0.0094,1125.358,2087.855
18.554,0.003,17.98,0.007,0.574,0.0076,1124.714,2261.896
17.866,0.004,17.368,0.008,0.498,0.0089,1128.344,2371.655
18.026,0.002,17.476,0.009,0.55,0.0092,1114.86,2488.628
18.836,0.007,18.24,0.008,0.596,0.0106,1117.884,2619.194
19.129,0.01,18.515,0.005,0.614,0.0112,1113.84,2781.139
18.85,0.008,18.257,0.004,0.593,0.0089,1118.689,2786.394
19.157,0.005,18.534,0.006,0.623,0.0078,1119.162,2794.141
18.985,0.007,18.38,0.005,0.605,0.0086,1155.55,2061.666
19.075,0.01,18.463,0.004,0.612,0.0108,1161.677,2535.823
18.543,0.003,17.969,0.005,0.574,0.0058,1148.039,2552.907
18.144,0.004,17.591,0.004,0.553,0.0057,1157.031,2610.742
19.119,0.005,18.508,0.003,0.611,0.0058,1147.91,2687.357
18.26,0.006,17.71,0.008,0.55,0.01,1155.266,2717.797
17.695,0.006,17.143,0.006,0.552,0.0085,1160.623,2897.262
18.375,0.01,17.818,0.009,0.557,0.0135,1147.563,2971.518
18.756,0.008,18.171,0.007,0.585,0.0106,1167.272,1992.232
18.378,0.004,17.807,0.008,0.571,0.0089,1179.697,2022.79
18.88,0.006,18.285,0.005,0.595,0.0078,1163.753,2180.076
18.555,0.004,17.974,0.004,0.581,0.0057,1176.013,2295.69
18.48,0.005,17.912,0.003,0.568,0.0058,1173.957,2399.002
18.352,0.005,17.786,0.006,0.566,0.0078,1209.84,2460.137
17.842,0.007,17.296,0.003,0.546,0.0076,1190.18,2482.165
18.709,0.004,18.126,0.002,0.583,0.0045,1203.978,2626.694
17.758,0.005,17.209,0.006,0.549,0.0078,1205.053,2614.605
18.505,0.015,17.93,0.019,0.575,0.0242,1202.422,2658.789
18.973,0.001,18.37,0.008,0.603,0.0081,1201.732,2964.707
18.18,0.002,17.622,0.006,0.558,0.0063,1219.046,2089.097
17.951,0.005,17.384,0.005,0.567,0.0071,1237.635,2190.239
18.95,0.002,18.35,0.007,0.6,0.0073,1219.642,2443.369
19.153,0.003,18.521,0.008,0.632,0.0085,1225.995,2558.759
17.506,0.006,16.946,0.004,0.56,0.0072,1227.46,2790.078
18.976,0.006,18.367,0.004,0.609,0.0072,1251.258,2060.776
17.697,0.003,17.142,0.002,0.555,0.0036,1256.004,2079.39
19.152,0.009,18.534,0.006,0.618,0.0108,1259.488,2310.061
18.938,0.005,18.34,0.013,0.598,0.0139,1240.898,2469.928
18.366,0.005,17.802,0.004,0.564,0.0064,1256.772,2525.324
17.876,0.01,17.329,0.005,0.547,0.0112,1256.272,2630.184
19.195,0.01,18.573,0.006,0.622,0.0117,1258.805,2729.913
18.337,0.004,17.781,0.006,0.556,0.0072,1258.422,2772.442
17.545,0.007,16.992,0.004,0.553,0.0081,1255.507,2850.152
18.095,0.007,17.539,0.014,0.556,0.0157,1240.556,2877.944
18.416,0.003,17.849,0.004,0.567,0.005,1261.63,2876.956
18.467,0.005,17.905,0.008,0.562,0.0094,1246.151,2906.496
18.949,0.006,18.33,0.007,0.619,0.0092,1258.814,2978.229
18.702,0.007,18.109,0.004,0.593,0.0081,1277.005,2016.177
18.853,0.004,18.25,0.002,0.603,0.0045,1287.274,2047.166
18.529,0.004,17.958,0.003,0.571,0.005,1275.993,2139.855
18.43,0.002,17.862,0.012,0.568,0.0122,1269.549,2192.17
18.871,0.007,18.261,0.007,0.61,0.0099,1308.667,2183.3
18.286,0.004,17.733,0.005,0.553,0.0064,1290.47,2244.258
18.174,0.005,17.622,0.006,0.552,0.0078,1306.861,2499.803
17.355,0.005,16.774,0.006,0.581,0.0078,1300.739,2696.304
19.196,0.007,18.566,0.01,0.63,0.0122,1293.118,2791.929
18.202,0.002,17.646,0.003,0.556,0.0036,1290.098,2951.782
18.979,0.012,18.377,0.007,0.602,0.0139,1331.231,2197.358
19.222,0.001,18.582,0.003,0.64,0.0032,1334.098,2378.708
18.848,0.003,18.247,0.004,0.601,0.005,1326.403,2482.515
19.046,0.009,18.434,0.008,0.612,0.012,1335.398,2637.692
17.794,0.004,17.246,0.005,0.548,0.0064,1319.63,2712.355
18.005,0.005,17.46,0.007,0.545,0.0086,1321.785,2701.257
18.295,0.007,17.733,0.005,0.562,0.0086,1314.692,2767.341
18.225,0.012,17.662,0.016,0.563,0.02,1335.721,2783.246
19.149,0.012,18.543,0.019,0.606,0.0225,1336.029,2781.62
17.866,0.003,17.319,0.008,0.547,0.0085,1318.723,2809.922
18.831,0.008,18.241,0.019,0.59,0.0206,1347.738,2100.101
18.131,0.006,17.581,0.004,0.55,0.0072,1351.253,2094.184
18.302,0.006,17.745,0.006,0.557,0.0085,1356.935,2239.619
18.311,0.002,17.729,0.008,0.582,0.0082,1362.285,2356.865
18.238,0.01,17.689,0.01,0.549,0.0141,1387.562,2207.065
18.665,0.005,18.093,0.004,0.572,0.0064,1365.096,2276.898
18.456,0.004,17.889,0.004,0.567,0.0057,1367.517,2319.766
19.02,0.001,18.402,0.008,0.618,0.0081,1368.361,2370.691
19.267,0.01,18.636,0.012,0.631,0.0156,1366.003,2427.67
18.141,0.007,17.588,0.007,0.553,0.0099,1383.963,2492.032
18.356,0.003,17.79,0.005,0.566,0.0058,1386.368,2740.3
19.001,0.011,18.392,0.005,0.609,0.0121,1386.529,2812.463
18.904,0.005,18.298,0.012,0.606,0.013,1366.759,2979.055
16.279,0.0055,15.543,0.0059,0.736,0.0081,1406.209,2006.25
19.128,0.012,18.506,0.007,0.622,0.0139,1395.641,2086.677
18.849,0.005,18.254,0.001,0.595,0.0051,1408.935,2085.907
19.021,0.004,18.407,0.002,0.614,0.0045,1401.067,2103.831
18.016,0.011,17.477,0.003,0.539,0.0114,1388.681,2198.735
18.794,0.005,18.206,0.009,0.588,0.0103,1412.41,2193.587
18.866,0.005,18.272,0.002,0.594,0.0054,1412.167,2390.012
18.681,0.004,18.092,0.006,0.589,0.0072,1406.21,2635.82
18.316,0.006,17.751,0.004,0.565,0.0072,1412.335,2717.38
18.121,0.004,17.573,0.001,0.548,0.0041,1398.256,2786.528
18.02,0.005,17.471,0.004,0.549,0.0064,1399.794,2780.35
18.819,0.004,18.223,0.005,0.596,0.0064,1404.683,2904.033
18.097,0.005,17.538,0.002,0.559,0.0054,1434.896,1989.115
18.494,0.005,17.928,0.005,0.566,0.0071,1417.143,2349.527
17.83,0.003,17.285,0.003,0.545,0.0042,1417.337,2395.157
18.947,0.006,18.354,0.009,0.593,0.0108,1421.511,2447.721
15.784,0.0044,15.052,0.0047,0.732,0.0064,1432.263,2488.384
18.841,0.007,18.256,0.008,0.585,0.0106,1413.454,2555.983
19.172,0.002,18.549,0.009,0.623,0.0092,1435.792,2590.43
19.215,0.009,18.587,0.011,0.628,0.0142,1420.423,2626.544
18.537,0.004,17.957,0.006,0.58,0.0072,1421.55,2911.901
18.271,0.007,17.712,0.007,0.559,0.0099,1436.365,2980.876
15.794,0.0044,15.059,0.0047,0.735,0.0064,1445.24,2208.123
18.855,0.005,18.255,0.006,0.6,0.0078,1454.098,2327.326
18.194,0.005,17.637,0.003,0.557,0.0058,1458.184,2364.33
17.814,0.002,17.265,0.004,0.549,0.0045,1445.457,2443.531
17.454,0.002,16.891,0.001,0.563,0.0022,1458.584,2438.306
18.577,0.005,18.002,0.008,0.575,0.0094,1446.517,2532.792
16.798,0.0016,16.109,0.0017,0.689,0.0023,1444.818,2552.67
18.96,0.005,18.356,0.003,0.604,0.0058,1459.03,2587.339
18.799,0.009,18.207,0.013,0.592,0.0158,1442.303,2628.455
18.557,0.005,17.978,0.005,0.579,0.0071,1459.432,2772.527
18.321,0.008,17.754,0.005,0.567,0.0094,1456.397,2884.282
18.81,0.008,18.156,0.008,0.654,0.0113,1443.797,2936.165
17.55,0.001,16.99,0.004,0.56,0.0041,1453.043,2965.802
18.703,0.003,18.121,0.005,0.582,0.0058,1460.411,2974.751
19.114,0.006,18.489,0.003,0.625,0.0067,1484.99,2087.897
18.817,0.012,18.23,0.01,0.587,0.0156,1475.297,2152.327
18.206,0.007,17.653,0.006,0.553,0.0092,1473.951,2305.296
15.884,0.0046,15.14,0.0049,0.744,0.0067,1485.534,2378.038
18.408,0.006,17.843,0.003,0.565,0.0067,1487.478,2504.204
18.151,0.005,17.594,0.012,0.557,0.013,1478.353,2547.512
18.306,0.005,17.75,0.004,0.556,0.0064,1474.565,2667.747
18.746,0.007,18.159,0.012,0.587,0.0139,1469.266,2931.808
18.888,0.005,18.282,0.005,0.606,0.0071,1471.26,2956.663
18.33,0.006,17.773,0.004,0.557,0.0072,1486.072,2980.507
18.333,0.003,17.764,0.002,0.569,0.0036,1494.381,2066.467
18.971,0.002,18.372,0.007,0.599,0.0073,1488.119,2208.663
17.913,0.002,17.36,0.004,0.553,0.0045,1499.365,2342.326
18.566,0.013,17.999,0.003,0.567,0.0133,1507.26,2406.691
18.249,0.008,17.69,0.005,0.559,0.0094,1513.048,2691.807
17.874,0.007,17.333,0.005,0.541,0.0086,1499.319,2727.513
19.059,0.007,18.401,0.008,0.658,0.0106,1504.775,2760.911
18.681,0.004,18.102,0.003,0.579,0.005,1529.895,2048.961
18.8,0.006,18.136,0.006,0.664,0.0085,1535.332,2398.972
19.198,0.008,18.584,0.006,0.614,0.01,1514.825,2551.297
18.664,0.007,18.083,0.004,0.581,0.0081,1523.392,2620.002
16.563,0.0062,15.851,0.0068,0.712,0.0092,1533.058,2774.33
18.255,0.007,17.67,0.011,0.585,0.013,1537.407,2828.014
18.871,0.007,18.282,0.004,0.589,0.0081,1555.283,2027.153
18.296,0.005,17.736,0.004,0.56,0.0064,1549.66,2087.664
16.727,0.0068,16.01,0.0073,0.717,0.01,1557.888,2201.543
19.144,0.009,18.522,0.012,0.622,0.015,1561.977,2202.594
17.473,0.003,16.907,0.005,0.566,0.0058,1562.326,2322.48
18.281,0.008,17.74,0.005,0.541,0.0094,1559.35,2414.042
18.762,0.005,18.183,0.005,0.579,0.0071,1562.447,2456.41
18.547,0.003,17.979,0.004,0.568,0.005,1552.823,2528.795
17.575,0.007,17.016,0.003,0.559,0.0076,1555.057,2653.618
18.968,0.006,18.36,0.002,0.608,0.0063,1543.384,2920.571
18.898,0.005,18.301,0.005,0.597,0.0071,1564.787,2066.764
18.097,0.006,17.543,0.004,0.554,0.0072,1575.495,2157.044
18.976,0.005,18.373,0.003,0.603,0.0058,1563.794,2225.23
18.985,0.002,18.343,0.043,0.642,0.043,1571.933,2318.083
18.715,0.007,18.132,0.006,0.583,0.0092,1563.207,2383.573
18.029,0.002,17.476,0.002,0.553,0.0028,1583.403,2679.143
19.008,0.004,18.401,0.008,0.607,0.0089,1569.255,2691.087
18.105,0.002,17.546,0.003,0.559,0.0036,1583.413,2843.522
18.804,0.002,18.21,0.005,0.594,0.0054,1566.547,2914.003
19.218,0.009,18.59,0.005,0.628,0.0103,1588.975,2104.099
18.375,0.008,17.809,0.005,0.566,0.0094,1604.162,2254.829
18.794,0.009,18.197,0.009,0.597,0.0127,1603.16,2341.096
15.84,0.0045,15.118,0.0048,0.722,0.0066,1603.735,2454.118
18.38,0.005,17.811,0.008,0.569,0.0094,1595.459,2448.032
18.195,0.005,17.635,0.001,0.56,0.0051,1608.971,2560.156
18.585,0.006,18.007,0.006,0.578,0.0085,1602.863,2582.122
18.809,0.005,18.213,0.006,0.596,0.0078,1589.071,2612.789
18.197,0.002,17.634,0.005,0.563,0.0054,1593.327,2762.255
19.094,0.003,18.481,0.001,0.613,0.0032,1610.165,2844.648
16.448,0.0059,15.719,0.0064,0.729,0.0087,1591.261,2932.325
18.664,0.005,18.083,0.01,0.581,0.0112,1627.565,2057.938
17.586,0.001,17.035,0.003,0.551,0.0032,1633.365,2141.629
18.051,0.005,17.5,0.007,0.551,0.0086,1637.691,2461.816
17.436,0.004,16.865,0.004,0.571,0.0057,1623.737,2497.254
19.174,0.009,18.547,0.009,0.627,0.0127,1626.34,2698.182
17.93,0.005,17.38,0.002,0.55,0.0054,1629.564,2704.56
18.897,0.005,18.304,0.012,0.593,0.013,1637.142,2760.326
18.706,0.006,18.12,0.004,0.586,0.0072,1620.833,2923.318
19.227,0.006,18.587,0.006,0.64,0.0085,1655.014,2003.263
18.446,0.008,17.884,0.008,0.562,0.0113,1653.905,2066.771
17.667,0.007,17.118,0.006,0.549,0.0092,1648.443,2160.201
18.971,0.003,18.37,0.003,0.601,0.0042,1649.211,2200.708
18.633,0.003,18.062,0.005,0.571,0.0058,1642.092,2340.185
18.594,0.005,18.02,0.004,0.574,0.0064,1662.652,2381.142
18.924,0.003,18.327,0.008,0.597,0.0085,1662.704,2421.282
18.292,0.01,17.728,0.011,0.564,0.0149,1639.472,2457.991
19.241,0.011,18.6,0.007,0.641,0.013,1657.924,2466.464
18.669,0.01,18.08,0.006,0.589,0.0117,1655.117,2556.819
19.147,0.003,18.527,0.004,0.62,0.005,1643.384,2623.557
16.475,0.006,15.786,0.0066,0.689,0.0089,1644.847,2749.255
18.938,0.01,18.337,0.007,0.601,0.0122,1649.061,2841.061
17.227,0.004,16.622,0.003,0.605,0.005,1651.055,2941.357
17.388,0.003,16.81,0.003,0.578,0.0042,1646.335,2971.197
17.721,0.008,17.169,0.008,0.552,0.0113,1667.233,2007.76
18.314,0.007,17.713,0.006,0.601,0.0092,1679.813,2386.459
18.574,0.007,18.005,0.013,0.569,0.0148,1671.96,2437.905
17.989,0.01,17.436,0.004,0.553,0.0108,1680.949,2525.466
17.533,0.003,16.969,0.007,0.564,0.0076,1673.089,2543.263
17.88,0.003,17.334,0.009,0.546,0.0095,1673.578,2563.776
18.703,0.012,18.124,0.009,0.579,0.015,1674.258,2970.298
16.588,0.0063,15.87,0.0069,0.718,0.0093,1691.646,2004.777
17.1,0.006,16.451,0.005,0.649,0.0078,1694.064,2093.727
18.523,0.004,17.955,0.007,0.568,0.0081,1705.15,2090.487
18.32,0.007,17.77,0.004,0.55,0.0081,1704.868,2233.687
18.725,0.002,18.147,0.006,0.578,0.0063,1692.524,2358.075
17.555,0.002,16.999,0.004,0.556,0.0045,1695.353,2380.564
18.4,0.005,17.829,0.009,0.571,0.0103,1693.487,2480.292
17.347,0.005,16.765,0.003,0.582,0.0058,1708.853,2516.211
18.119,0.005,17.564,0.006,0.555,0.0078,1693.476,2777.293
18.826,0.002,18.227,0.006,0.599,0.0063,1707.396,2785.175
17.366,0.006,16.792,0.002,0.574,0.0063,1721.01,2139.279
19.082,0.009,18.471,0.007,0.611,0.0114,1732.87,2169.684
18.56,0.011,17.997,0.007,0.563,0.013,1736.439,2192.469
18.782,0.006,18.196,0.007,0.586,0.0092,1724.98,2235.686
17.983,0.003,17.438,0.002,0.545,0.0036,1725.638,2244.489
18.953,0.004,18.35,0.007,0.603,0.0081,1715.244,2326.131
18.022,0.002,17.466,0.003,0.556,0.0036,1721.247,2692.531
18.683,0.006,18.033,0.004,0.65,0.0072,1725.852,2814.648
17.861,0.014,17.313,0.005,0.548,0.0149,1731.039,2832.866
18.777,0.008,18.181,0.007,0.596,0.0106,1729.779,2831.567
19.146,0.025,18.519,0.012,0.627,0.0277,1729.041,2829.59
17.957,0.004,17.403,0.008,0.554,0.0089,1715.289,2911.094
19.038,0.008,18.428,0.005,0.61,0.0094,1724.97,2909.169
16.873,0.0017,16.187,0.0017,0.686,0.0024,1716.916,2922.464
18.625,0.004,18.046,0.002,0.579,0.0045,1751.911,2139.765
18.426,0.005,17.861,0.01,0.565,0.0112,1756.653,2155.377
17.595,0.003,17.031,0.002,0.564,0.0036,1753.223,2238.175
18.003,0.005,17.458,0.004,0.545,0.0064,1744.154,2381.265
17.724,0.004,17.178,0.004,0.546,0.0057,1762.243,2428.719
18.549,0.014,17.968,0.013,0.581,0.0191,1758.687,2565.867
18.579,0.008,17.986,0.008,0.593,0.0113,1762.326,2818.016
19.128,0.013,18.509,0.009,0.619,0.0158,1756.123,2869.194
18.975,0.001,18.375,0.006,0.6,0.0061,1747.67,2969.339
18.989,0.003,18.376,0.004,0.613,0.005,1779.164,1991.96
18.762,0.007,18.179,0.002,0.583,0.0073,1766.139,2205.397
17.848,0.003,17.306,0.01,0.542,0.0104,1780.831,2314.98
16.548,0.0062,15.82,0.0067,0.728,0.0091,1767.675,2498.09
18.379,0.004,17.812,0.006,0.567,0.0072,1787.325,2654.281
18.21,0.003,17.65,0.002,0.56,0.0036,1780.315,2784.446
18.182,0.005,17.623,0.009,0.559,0.0103,1812.778,2088.001
19.14,0.043,18.555,0.013,0.585,0.0449,1794.439,2253.443
18.758,0.004,18.153,0.029,0.605,0.0293,1812.67,2239.801
15.849,0.0045,15.155,0.0049,0.694,0.0066,1808.123,2310.195
18.046,0.006,17.495,0.005,0.551,0.0078,1793.331,2430.228
18.72,0.006,18.134,0.005,0.586,0.0078,1805.167,2433.168
18.861,0.004,18.275,0.008,0.586,0.0089,1795.46,2477.799
17.729,0.003,17.185,0.003,0.544,0.0042,1803.008,2663.161
18.092,0.004,17.546,0.003,0.546,0.005,1792.328,2870.611
18.647,0.017,18.077,0.013,0.57,0.0214,1826.954,2009.958
18.479,0.003,17.915,0.005,0.564,0.0058,1822.172,2138.786
18.271,0.01,17.722,0.01,0.549,0.0141,1821.763,2150.758
18.831,0.007,18.26,0.008,0.571,0.0106,1816.862,2221.981
19.0,0.003,18.315,0.006,0.685,0.0067,1822.442,2603.01
18.63,0.005,18.055,0.01,0.575,0.0112,1820.097,2623.33
17.486,0.006,16.918,0.004,0.568,0.0072,1842.682,2123.459
18.742,0.014,18.15,0.004,0.592,0.0146,1853.292,2303.834
18.688,0.01,18.1,0.009,0.588,0.0135,1855.737,2300.53
18.624,0.005,18.049,0.007,0.575,0.0086,1840.034,2407.208
19.27,0.014,18.638,0.007,0.632,0.0157,1857.482,2405.947
17.358,0.004,16.775,0.002,0.583,0.0045,1853.968,2436.177
18.54,0.007,17.967,0.007,0.573,0.0099,1839.816,2891.331
19.165,0.007,18.542,0.007,0.623,0.0099,1841.999,2911.862
17.89,0.003,17.341,0.005,0.549,0.0058,1845.819,2898.77
19.261,0.003,18.631,0.006,0.63,0.0067,1866.602,2130.812
19.029,0.004,18.419,0.009,0.61,0.0098,1865.372,2190.39
18.769,0.029,18.219,0.007,0.55,0.0298,1880.226,2269.698
19.192,0.003,18.552,0.008,0.64,0.0085,1870.474,2297.234
18.118,0.003,17.537,0.005,0.581,0.0058,1868.432,2343.658
18.645,0.008,18.066,0.006,0.579,0.01,1886.169,2464.884
18.816,0.005,18.23,0.004,0.586,0.0064,1873.679,2508.907
18.612,0.003,18.044,0.006,0.568,0.0067,1864.381,2576.623
18.616,0.002,18.04,0.006,0.576,0.0063,1872.055,2855.311
18.534,0.005,17.964,0.002,0.57,0.0054,1896.22,2059.214
18.444,0.004,17.876,0.007,0.568,0.0081,1907.813,2458.927
19.182,0.007,18.565,0.009,0.617,0.0114,1892.397,2614.36
18.968,0.006,18.364,0.01,0.604,0.0117,1916.579,1988.75
18.569,0.001,17.992,0.005,0.577,0.0051,1913.922,2034.121
18.603,0.007,18.025,0.006,0.578,0.0092,1921.762,2162.611
18.895,0.008,18.303,0.006,0.592,0.01,1925.1,2214.571
18.717,0.005,18.138,0.004,0.579,0.0064,1930.706,2288.146
18.833,0.004,18.251,0.008,0.582,0.0089,1917.406,2403.508
18.563,0.007,17.994,0.005,0.569,0.0086,1929.145,2403.297
17.784,0.006,17.24,0.006,0.544,0.0085,1918.297,2417.184
19.165,0.012,18.552,0.005,0.613,0.013,1913.486,2515.595
19.092,0.01,18.401,0.004,0.691,0.0108,1919.466,2529.758
17.193,0.004,16.577,0.004,0.616,0.0057,1934.648,2616.594
16.625,0.0064,15.896,0.0069,0.729,0.0094,1923.031,2736.296
17.536,0.006,16.98,0.003,0.556,0.0067,1920.685,2796.146
17.749,0.005,17.213,0.004,0.536,0.0064,1917.285,2917.115
19.079,0.012,18.473,0.001,0.606,0.012,1939.51,2038.368
18.995,0.004,18.384,0.003,0.611,0.005,1941.096,2128.676
19.122,0.008,18.503,0.007,0.619,0.0106,1952.831,2172.971
18.389,0.004,17.82,0.005,0.569,0.0064,1949.454,2240.101
19.25,0.01,18.624,0.005,0.626,0.0112,1945.402,2377.049
18.196,0.013,17.626,0.008,0.57,0.0153,1945.012,2476.216
18.337,0.004,17.764,0.011,0.573,0.0117,1944.164,2474.203
18.872,0.004,18.277,0.004,0.595,0.0057,1956.25,2611.35
19.203,0.002,18.583,0.009,0.62,0.0092,1949.204,2681.873
19.201,0.004,18.584,0.004,0.617,0.0057,1952.649,2692.546
18.396,0.001,17.834,0.006,0.562,0.0061,1960.602,2753.691
18.991,0.007,18.396,0.007,0.595,0.0099,1951.334,2763.899
18.83,0.0,18.238,0.009,0.592,0.009,1960.155,2767.076
18.073,0.007,17.522,0.004,0.551,0.0081,1949.325,2906.986
18.083,0.004,17.535,0.003,0.548,0.005,1940.005,2917.138
15.762,0.0043,15.027,0.0046,0.735,0.0063,1957.785,2949.478
19.022,0.011,18.415,0.005,0.607,0.0121,1979.496,2095.761
18.765,0.004,18.179,0.006,0.586,0.0072,1986.286,2112.828
18.933,0.005,18.326,0.004,0.607,0.0064,1963.383,2150.303
15.491,0.0038,14.742,0.004,0.749,0.0055,1977.477,2500.798
19.12,0.003,18.512,0.009,0.608,0.0095,1971.007,2566.388
18.228,0.004,17.681,0.002,0.547,0.0045,1964.667,2667.076
19.027,0.009,18.418,0.005,0.609,0.0103,1969.183,2731.523
16.74,0.0067,16.035,0.0016,0.705,0.0069,1975.905,2757.699
17.282,0.001,16.693,0.002,0.589,0.0022,1968.302,2784.913
18.716,0.003,18.156,0.007,0.56,0.0076,1986.691,2781.988
18.962,0.011,18.354,0.009,0.608,0.0142,1970.847,2795.907
19.003,0.009,18.396,0.013,0.607,0.0158,1966.161,2858.274
19.25,0.007,18.603,0.014,0.647,0.0157,1991.272,2032.161
18.346,0.009,17.79,0.008,0.556,0.012,1990.98,2051.21
19.129,0.002,18.503,0.016,0.626,0.0161,1996.669,2090.765
18.854,0.009,18.243,0.011,0.611,0.0142,2002.477,2149.226
18.689,0.002,18.106,0.004,0.583,0.0045,1990.122,2182.071
18.544,0.002,17.972,0.005,0.572,0.0054,2001.285,2255.723
18.432,0.007,17.868,0.003,0.564,0.0076,1991.328,2300.538
18.726,0.002,18.144,0.003,0.582,0.0036,2001.516,2305.292
18.31,0.005,17.763,0.007,0.547,0.0086,1993.557,2359.684
17.38,0.005,16.805,0.002,0.575,0.0054,1988.957,2422.198
18.612,0.007,18.04,0.005,0.572,0.0086,1992.548,2420.427
18.774,0.007,18.196,0.002,0.578,0.0073,1995.889,2563.185
19.125,0.006,18.507,0.006,0.618,0.0085,1989.524,2599.35
18.334,0.007,17.785,0.003,0.549,0.0076,1990.351,2667.758
18.851,0.005,18.255,0.003,0.596,0.0058,1989.402,2760.348
18.173,0.009,17.624,0.004,0.549,0.0098,1999.703,2809.838
18.959,0.007,18.362,0.001,0.597,0.0071,1999.205,2847.006
18.062,0.005,17.516,0.004,0.546,0.0064,2016.05,2114.471
18.086,0.004,17.545,0.003,0.541,0.005,2026.698,2335.049
18.44,0.005,17.88,0.002,0.56,0.0054,2029.792,2323.004
18.833,0.005,18.219,0.004,0.614,0.0064,2032.228,2497.557
17.815,0.007,17.272,0.001,0.543,0.0071,2020.834,2563.316
16.07,0.0049,15.336,0.0053,0.734,0.0073,2021.011,2650.56
18.623,0.004,18.047,0.005,0.576,0.0064,2032.574,2699.861
19.102,0.011,18.449,0.013,0.653,0.017,2023.375,2827.269
17.973,0.019,17.438,0.004,0.535,0.0194,2035.12,2919.435
17.338,0.011,16.752,0.004,0.586,0.0117,2048.957,2007.354
18.214,0.003,17.71,0.006,0.504,0.0067,2045.078,2060.657
18.498,0.009,17.926,0.008,0.572,0.012,2040.488,2211.772
16.44,0.0059,15.72,0.0064,0.72,0.0087,2048.578,2302.035
19.034,0.019,18.424,0.008,0.61,0.0206,2045.343,2294.023
18.907,0.01,18.309,0.002,0.598,0.0102,2052.698,2297.329
17.933,0.004,17.384,0.001,0.549,0.0041,2059.878,2373.265
17.851,0.006,17.3,0.003,0.551,0.0067,2086.066,2079.586
18.964,0.001,18.357,0.008,0.607,0.0081,2068.363,2124.217
18.135,0.002,17.585,0.003,0.55,0.0036,2065.055,2162.438
18.575,0.002,17.999,0.004,0.576,0.0045,2064.071,2320.224
18.61,0.008,18.053,0.007,0.557,0.0106,2071.389,2387.43
19.053,0.006,18.451,0.005,0.602,0.0078,2077.254,2410.745
18.944,0.007,18.342,0.006,0.602,0.0092,2085.451,2445.466
17.571,0.003,17.02,0.001,0.551,0.0032,2071.416,2615.312
17.431,0.004,16.867,0.003,0.564,0.005,2081.563,2815.155
17.267,0.006,16.671,0.002,0.596,0.0063,2067.857,2879.195
17.922,0.008,17.375,0.003,0.547,0.0085,2068.392,2909.463
18.689,0.005,18.111,0.003,0.578,0.0058,2106.842,2050.028
19.144,0.006,18.531,0.007,0.613,0.0092,2096.959,2184.499
19.13,0.008,18.509,0.002,0.621,0.0082,2108.99,2273.044
16.61,0.0063,15.904,0.0069,0.706,0.0094,2110.808,2506.57
18.463,0.004,17.907,0.009,0.556,0.0098,2098.723,2603.078
17.717,0.005,17.171,0.006,0.546,0.0078,2106.255,2603.866
18.772,0.005,18.177,0.008,0.595,0.0094,2110.643,2808.648
18.068,0.003,17.48,0.003,0.588,0.0042,2108.468,2944.369
18.283,0.009,17.736,0.002,0.547,0.0092,2094.998,2982.947
18.224,0.009,17.666,0.002,0.558,0.0092,2115.771,1996.91
17.81,0.005,17.264,0.004,0.546,0.0064,2123.011,2033.049
18.576,0.003,18.004,0.009,0.572,0.0095,2135.463,2027.068
19.229,0.01,18.598,0.004,0.631,0.0108,2124.209,2075.271
18.851,0.007,18.25,0.007,0.601,0.0099,2132.306,2178.083
18.107,0.003,17.556,0.004,0.551,0.005,2122.25,2229.245
18.773,0.006,18.198,0.006,0.575,0.0085,2116.778,2357.093
17.836,0.003,17.291,0.004,0.545,0.005,2115.409,2436.333
19.165,0.008,18.538,0.009,0.627,0.012,2122.246,2421.77
18.651,0.007,18.015,0.004,0.636,0.0081,2117.361,2464.879
17.286,0.005,16.694,0.002,0.592,0.0054,2114.412,2641.129
18.923,0.003,18.333,0.012,0.59,0.0124,2123.736,2759.517
18.264,0.004,17.705,0.005,0.559,0.0064,2119.587,2765.275
18.23,0.003,17.629,0.003,0.601,0.0042,2126.865,2777.167
18.544,0.003,17.983,0.005,0.561,0.0058,2136.657,2824.884
18.57,0.004,17.975,0.006,0.595,0.0072,2117.283,2953.547
19.007,0.008,18.402,0.009,0.605,0.012,2150.327,2046.245
18.87,0.01,18.211,0.002,0.659,0.0102,2147.509,2072.502
19.214,0.005,18.588,0.011,0.626,0.0121,2153.65,2068.926
