,v,v_err,i,i_err,vi,vi_err,x,y
3143,16.428,0.002,15.73,0.0022,0.6955658266067117,0.003,3535.789,2993.129
3144,22.185,0.014,21.587,0.008,0.5947473056146612,0.0161,3531.988,3085.819
3145,21.584,0.006,21.073,0.014,0.508254316649388,0.0152,3522.209,3125.214
3146,22.414,0.024,21.789,0.009,0.6224846393709155,0.0256,3526.349,3130.07
3147,22.332,0.012,21.736,0.017,0.593925203880389,0.0208,3534.436,3203.192
3148,22.042,0.017,21.483,0.009,0.5577693680057615,0.0192,3534.054,3265.222
3149,22.515,0.015,21.873,0.019,0.6416843825975267,0.0242,3516.762,3378.757
3150,22.72,0.026,22.057,0.014,0.6628358278022695,0.0295,3529.377,3549.878
3151,20.626,0.003,20.186,0.007,0.4391132261901275,0.0076,3515.761,3583.452
3152,22.86,0.031,22.165,0.02,0.6942725799418276,0.0369,3526.488,3596.212
3153,22.258,0.009,21.661,0.0101,0.5962725799418276,0.0136,3528.808,3625.653
3154,22.774,0.017,22.12,0.028,0.6543921005320035,0.0328,3521.998,3667.891
3155,20.192,0.007,19.779,0.006,0.41940565693553594,0.0092,3532.695,3917.481
3156,21.61,0.023,21.103,0.01,0.5037473056146612,0.0251,3539.972,3080.508
3157,20.876,0.011,20.422,0.006,0.4507473056146612,0.0125,3543.81,3091.262
3158,21.901,0.016,21.339,0.026,0.5595881510877126,0.0305,3547.883,3149.304
3159,22.383,0.027,21.759,0.018,0.6214846393709155,0.0324,3544.751,3172.509
3160,22.718,0.017,22.053,0.005,0.6649700937783797,0.0177,3539.194,3368.34
3161,20.84,0.006,20.397,0.006,0.44245165258478814,0.0085,3542.864,3384.359
3162,22.251,0.027,21.662,0.006,0.5919377801918948,0.0277,3556.398,3755.383
3163,20.62,0.007,20.196,0.007,0.4297142167531424,0.0099,3556.799,3877.355
3164,22.759,0.016,22.102,0.027,0.6542543166493879,0.0314,3565.819,3114.67
3165,22.367,0.017,21.753,0.007,0.6119252038803891,0.0184,3567.96,3163.871
3166,22.913,0.052,22.228,0.022,0.6835135024488813,0.0565,3569.336,3297.781
3167,18.956,0.003,18.369,0.005,0.5871388555392447,0.0058,3565.952,3402.213
3168,19.729,0.005,19.304,0.004,0.42492636031051273,0.0064,3569.233,3621.368
3169,21.917,0.005,21.359,0.011,0.5622764982441811,0.0121,3587.542,3823.822
3170,21.455,0.007,20.961,0.009,0.4919252038803891,0.0114,3611.093,3194.334
3171,21.656,0.009,21.129,0.016,0.527551599623108,0.0184,3601.799,3356.588
3172,22.49,0.011,21.848,0.022,0.6425240054429285,0.0246,3592.201,3435.346
