id x y Vvega err VIvega err Ivega err Vground Iground Nv  Ni wV wI xsig ysig othv othi qfitV qfitI RA Dec               
                                                                                                                        
                                                                                                                        
  3472 2171.938 2029.529   26.675   0.9590   -0.119   1.5795   26.794   1.2550   26.633   26.741  2  4  1  1  0.133  0.121  0.000  0.000  0.961  0.945   182.5380359    18.5286876
  3473 2185.475 2021.769   21.081   0.0120    0.468   0.0150   20.613   0.0090   21.188   20.570  5  4  1  1  0.002  0.003  0.000  0.000  0.019  0.022   182.5378375    18.5285798
  3474 2186.528 2052.797   21.218   0.0120    0.486   0.0177   20.732   0.0130   21.332   20.689  3  4  1  1  0.000  0.001  0.000  0.000  0.019  0.019   182.5378222    18.5290108
  3475 2171.139 2132.841   27.837   0.2500    2.205   0.3593   25.632   0.2580   28.392   25.665  2  4  1  1  0.013  0.090  0.000  0.000  0.774  0.617   182.5380477    18.5301224
  3476 2181.966 2158.544   21.974   0.0100    0.541   0.0135   21.433   0.0090   22.111   21.391  5  5  1  1  0.002  0.001  0.000  0.000  0.027  0.034   182.5378891    18.5304794
  3477 2169.725 2178.474   22.781   0.0140    0.662   0.0198   22.119   0.0140   22.964   22.078  5  4  1  1  0.002  0.010  0.000  0.000  0.048  0.053   182.5380684    18.5307562
  3478 2184.074 2182.794   25.424   0.0780    1.062   0.1340   24.362   0.1090   25.738   24.332  4  5  1  1  0.002  0.028  0.000  0.000  0.301  0.227   182.5378583    18.5308162
  3479 2166.317 2255.172   23.159   0.0200    0.711   0.0328   22.448   0.0260   23.360   22.408  5  5  1  1  0.001  0.004  0.000  0.000  0.066  0.065   182.5381184    18.5318214
  3480 2184.155 2246.905   23.063   0.0400    0.674   0.0452   22.389   0.0210   23.250   22.349  5  5  1  1  0.004  0.001  0.000  0.000  0.052  0.058   182.5378571    18.5317067
  3481 2175.926 2279.605   25.002   0.0920    1.074   0.0937   23.928   0.0180   25.319   23.898  5  4  1  1  0.014  0.003  0.005  0.003  0.169  0.171   182.5379777    18.5321608
  3482 2164.990 2321.822   25.649   0.1010    0.981   0.1909   24.668   0.1620   25.938   24.635  3  3  1  1  0.020  0.058  0.000  0.000  0.317  0.304   182.5381380    18.5327471
  3483 2174.058 2357.078   21.754   0.0420    0.489   0.0465   21.265   0.0200   21.870   21.222  4  5  1  1  0.001  0.005  0.021  0.029  0.053  0.032   182.5380051    18.5332369
  3484 2177.295 2352.314   21.332   0.0110    0.486   0.0130   20.846   0.0070   21.446   20.803  4  5  1  1  0.001  0.001  0.009  0.011  0.023  0.025   182.5379578    18.5331706
  3485 2176.285 2371.795   24.989   0.1370    1.073   0.1789   23.916   0.1150   25.306   23.887  4  4  1  1  0.002  0.018  0.000  0.000  0.186  0.170   182.5379726    18.5334412
  3486 2170.101 2401.324   26.163   0.3360    1.267   0.3860   24.896   0.1900   26.534   24.874  5  2  1  1  0.011  0.042  0.000  0.000  0.538  0.385   182.5380632    18.5338513
  3487 2164.663 2456.666   26.609   0.2250    1.704   0.2431   24.905   0.0920   27.079   24.906  3  3  1  1  0.012  0.016  0.000  0.000  0.446  0.365   182.5381429    18.5346201
  3488 2163.848 2483.407   20.784   0.0060    0.463   0.0134   20.321   0.0120   20.889   20.278  5  5  1  1  0.001  0.001  0.008  0.009  0.024  0.024   182.5381548    18.5349914
  3489 2171.433 2493.482   25.379   0.1030    0.994   0.1471   24.385   0.1050   25.673   24.352  5  5  1  1  0.006  0.013  0.221  0.184  0.267  0.249   182.5380438    18.5351313
  3490 2181.270 2492.175   24.676   0.0280    1.086   0.0425   23.590   0.0320   24.997   23.561  3  5  1  1  0.020  0.002  0.001  0.002  0.152  0.148   182.5378996    18.5351133
  3491 2178.505 2534.745   24.407   0.0510    0.982   0.0592   23.425   0.0300   24.697   23.392  4  3  1  1  0.020  0.000  0.004  0.007  0.114  0.102   182.5379403    18.5357045
  3492 2186.290 2531.260   24.634   0.1140    0.999   0.1729   23.635   0.1300   24.929   23.603  5  4  1  1  0.001  0.002  0.005  0.009  0.135  0.124   182.5378261    18.5356560
  3493 2175.580 2566.276   22.251   0.0150    0.560   0.0205   21.691   0.0140   22.395   21.649  5  3  1  1  0.003  0.003  0.000  0.000  0.038  0.050   182.5379831    18.5361424
  3494 2182.819 2590.331   23.670   0.0130    0.832   0.0206   22.838   0.0160   23.913   22.801  5  4  1  1  0.002  0.003  0.851  0.689  0.123  0.151   182.5378770    18.5364765
  3495 2183.112 2629.155   24.998   0.0150    1.105   0.1259   23.893   0.1250   25.324   23.865  5  5  1  1  0.007  0.003  0.087  0.067  0.171  0.173   182.5378728    18.5370158
  3496 2169.635 2652.811   26.091   0.3060    1.178   0.3235   24.913   0.1050   26.438   24.887  4  4  1  1  0.033  0.015  0.000  0.001  0.465  0.440   182.5380702    18.5373442
  3497 2173.736 2642.470   26.832   0.4910    0.857   0.5687   25.975   0.2870   27.083   25.939  5  5  1  1  0.007  0.000  9.900  0.005  0.848  0.621   182.5380101    18.5372006
  3498 2183.639 2650.868   26.309   0.4300    1.111   0.5570   25.198   0.3540   26.637   25.170  4  4  1  1  0.034  0.064  0.004  0.003  0.730  0.602   182.5378651    18.5373173
  3499 2163.946 2674.706   26.761   0.7620    1.142   0.8445   25.619   0.3640   27.098   25.592  4  4  1  1  0.009  0.068  0.000  0.000  0.768  0.705   182.5381535    18.5376484
  3500 2177.933 2671.811   25.905   0.2140    1.246   0.3062   24.659   0.2190   26.271   24.636  5  5  1  1  0.006  0.009  0.020  0.013  0.325  0.249   182.5379487    18.5376081
  3501 2186.790 2665.427   23.359   0.0200    0.773   0.0269   22.586   0.0180   23.581   22.547  5  5  1  1  0.015  0.002  0.000  0.000  0.080  0.086   182.5378189    18.5375195
  3502 2163.856 2706.706   25.424   0.1660    0.982   0.1918   24.442   0.0960   25.713   24.410  5  5  1  1  0.004  0.025  0.010  0.007  0.294  0.228   182.5381549    18.5380928
  3503 2180.143 2695.193   24.861   0.1100    1.041   0.1298   23.820   0.0690   25.169   23.789  2  4  1  1  0.021  0.004  0.000  0.000  0.174  0.154   182.5379164    18.5379328
  3504 2169.985 2736.723   27.228   0.1570    1.525   0.4112   25.703   0.3800   27.660   25.694  4  4  1  1  0.015  0.045  0.000  0.000  1.079  0.833   182.5380651    18.5385096
  3505 2180.620 2725.339   25.030   0.1020    0.978   0.1822   24.052   0.1510   25.318   24.019  5  5  1  1  0.006  0.003  0.000  0.000  0.185  0.184   182.5379094    18.5383516
  3506 2180.533 2762.721   19.944   0.0030    0.452   0.0153   19.492   0.0150   20.044   19.449  4  5  1  1  0.000  0.002  0.000  0.001  0.014  0.020   182.5379107    18.5388708
  3507 2176.381 2762.841   25.794   0.3330    1.247   0.3677   24.547   0.1560   26.160   24.524  5  5  1  1  0.099  0.048  9.900  9.276  0.599  0.565   182.5379715    18.5388724
  3508 2168.870 2765.915   23.883   0.0320    0.860   0.0512   23.023   0.0400   24.134   22.987  4  4  1  1  0.003  0.005  0.041  0.050  0.105  0.101   182.5380816    18.5389152
  3509 2170.042 2780.957   27.478   0.1010    1.602   0.5415   25.876   0.5320   27.928   25.871  3  2  1  1  0.004  0.040  0.000  0.000  0.698  0.644   182.5380644    18.5391241
  3510 2180.760 2871.665   23.310   0.0080    0.692   0.0197   22.618   0.0180   23.503   22.578  2  4  1  1  0.006  0.012  0.000  0.001  0.065  0.078   182.5379075    18.5403840
  3511 2185.098 2878.017   26.689   0.1800    1.010   0.4810   25.679   0.4460   26.987   25.648  5  4  1  1  0.003  0.003  0.237  9.900  0.725  0.550   182.5378439    18.5404722
  3512 2167.374 2893.133   17.515   0.0026   -0.018   0.0048   17.533   0.0040   17.490   17.486  1  1  2  2  0.002  0.002  0.000  0.000  0.040  0.031   182.5381037    18.5406820
  3513 2183.555 2927.377   25.382   0.0620    1.387   0.1194   23.995   0.1020   25.783   23.979  2  2  1  1  0.044  0.040  0.011  0.009  0.190  0.212   182.5378667    18.5411577
  3514 2167.698 2958.156   26.460   0.2280    1.338   0.2630   25.122   0.1310   26.849   25.103  4  5  1  1  0.018  0.003  0.632  0.556  0.586  0.482   182.5380989    18.5415852
  3515 2184.026 2948.004   21.828   0.0090    0.529   0.0120   21.299   0.0080   21.959   21.257  4  3  1  1  0.001  0.003  0.000  0.000  0.032  0.035   182.5378597    18.5414441
  3516 2167.810 2959.490   26.948   0.4030    1.452   0.4451   25.496   0.1890   27.364   25.483  4  5  1  1  0.053  0.014  3.183  1.086  0.684  0.675   182.5380973    18.5416037
  3517 2180.471 2961.611   27.168   0.9190    1.208   0.9514   25.960   0.2460   27.524   25.935  2  4  1  1  0.005  0.003  9.900  0.540  0.921  0.790   182.5379118    18.5416331
  3518 2166.635 2982.446   25.974   0.1230    0.988   0.2724   24.986   0.2430   26.266   24.953  4  4  1  1  0.014  0.014  0.004  0.006  0.355  0.357   182.5381144    18.5419226
  3519 2183.932 2965.678   23.702   0.2520    0.655   0.2550   23.047   0.0390   23.881   23.007  3  3  1  1  0.014  0.042  0.001  0.003  0.106  0.104   182.5378611    18.5416897
  3520 2192.661 2027.294   24.384   0.0610    0.938   0.0899   23.446   0.0660   24.661   23.412  5  4  1  1  0.008  0.007  0.085  0.075  0.128  0.097   182.5377323    18.5286565
  3521 2190.627 2078.099   23.937   0.0630    0.862   0.0667   23.075   0.0220   24.190   23.038  4  5  1  1  0.001  0.001  0.001  0.002  0.081  0.097   182.5377621    18.5293622
  3522 2201.815 2078.362   24.079   0.0210    0.837   0.0366   23.242   0.0300   24.323   23.205  4  4  1  1  0.016  0.003  0.001  0.002  0.093  0.097   182.5375984    18.5293658
  3523 2202.159 2107.920   23.709   0.0300    0.857   0.0439   22.852   0.0320   23.960   22.816  4  3  1  1  0.009  0.016  0.000  0.000  0.073  0.069   182.5375933    18.5297763
  3524 2206.315 2144.747   27.348   0.4090    1.728   0.5707   25.620   0.3980   27.823   25.622  2  3  1  1  0.091  0.003  0.000  0.000  1.005  0.856   182.5375325    18.5302879
  3525 2212.496 2177.738   25.324   0.1870    1.074   0.2164   24.250   0.1090   25.642   24.221  5  5  1  1  0.022  0.021  0.007  0.011  0.237  0.181   182.5374419    18.5307461
  3526 2207.010 2200.414   20.020   0.0030    0.452   0.0076   19.568   0.0070   20.121   19.525  4  3  1  1  0.001  0.005  0.000  0.000  0.016  0.016   182.5375223    18.5310609
  3527 2205.087 2230.411   24.881   0.0330    1.020   0.1091   23.861   0.1040   25.183   23.830  4  5  1  1  0.002  0.017  0.000  0.000  0.161  0.142   182.5375505    18.5314776
  3528 2201.836 2245.009   26.837   0.0815    0.375   1.0601   26.462   1.0570   26.905   26.419  1  4  1  1  0.044  0.014  0.000  0.000  1.041  0.914   182.5375981    18.5316804
  3529 2188.068 2308.920   20.274   0.0040    0.436   0.0081   19.838   0.0070   20.367   19.795  5  4  1  1  0.002  0.000  0.000  0.000  0.018  0.016   182.5377999    18.5325680
  3530 2207.080 2312.883   25.904   0.2040    0.058   0.5521   25.846   0.5130   25.893   25.802  5  4  1  1  0.250  0.080  0.000  0.000  0.688  0.987   182.5375214    18.5326230
  3531 2198.247 2348.875   20.359   0.0050    0.439   0.0158   19.920   0.0150   20.454   19.877  5  5  1  1  0.001  0.003  0.001  0.002  0.020  0.029   182.5376508    18.5331230
  3532 2208.340 2345.050   25.115   0.0640    1.039   0.0978   24.076   0.0740   25.423   24.045  5  4  1  1  0.021  0.002  0.149  0.127  0.232  0.203   182.5375030    18.5330698
  3533 2197.934 2353.692   24.804   0.0970    1.124   0.1057   23.680   0.0420   25.135   23.652  5  4  1  1  0.005  0.034  1.971  1.344  0.263  0.188   182.5376555    18.5331898
  3534 2196.416 2368.059   25.933   0.0280    1.222   0.0425   24.711   0.0320   26.292   24.687  3  3  1  1  0.036  0.024  0.000  0.000  0.444  0.296   182.5376776    18.5333894
  3535 2208.001 2381.409   23.617   0.0230    0.757   0.0890   22.860   0.0860   23.833   22.821  5  5  1  1  0.005  0.004  0.000  0.000  0.071  0.076   182.5375080    18.5335748
  3536 2191.034 2396.609   25.659   0.0930    1.059   0.1410   24.600   0.1060   25.972   24.570  4  5  1  1  0.012  0.046  0.122  0.091  0.301  0.308   182.5377566    18.5337859
  3537 2197.159 2394.773   23.351   0.0310    0.733   0.0431   22.618   0.0300   23.559   22.579  5  5  1  1  0.011  0.005  0.001  0.003  0.054  0.063   182.5376668    18.5337604
  3538 2204.866 2411.724   23.885   0.0550    0.842   0.0717   23.043   0.0460   24.130   23.007  4  5  1  1  0.004  0.002  0.098  0.176  0.080  0.098   182.5375539    18.5339958
  3539 2208.778 2404.967   27.596   0.3270    1.467   0.3332   26.129   0.0640   28.015   26.117  4  2  1  1  0.100  0.069  0.248  0.144  1.154  0.646   182.5374966    18.5339020
  3540 2188.042 2428.062   26.149   0.3620    1.268   0.3954   24.881   0.1590   26.521   24.860  5  4  1  1  0.000  0.009  0.000  0.000  0.451  0.315   182.5378004    18.5342227
  3541 2200.869 2414.106   22.514   0.0110    0.617   0.0367   21.897   0.0350   22.680   21.856  5  5  1  1  0.003  0.003  0.011  0.024  0.037  0.051   182.5376125    18.5340290
  3542 2205.030 2424.172   26.059   0.0300    1.044   0.1510   25.015   0.1480   26.368   24.985  5  5  1  1  0.017  0.049  0.042  0.033  0.449  0.364   182.5375515    18.5341687
  3543 2194.490 2455.522   21.513   0.0030    0.492   0.0173   21.021   0.0170   21.629   20.978  5  5  1  1  0.004  0.004  0.000  0.000  0.029  0.032   182.5377060    18.5346041
  3544 2202.066 2499.805   22.526   0.0110    0.638   0.0186   21.888   0.0150   22.699   21.847  3  4  1  1  0.003  0.003  0.002  0.002  0.040  0.049   182.5375950    18.5352191
  3545 2205.970 2509.409   22.668   0.0040    0.597   0.0184   22.071   0.0180   22.825   22.030  3  4  1  1  0.002  0.004  0.004  0.003  0.044  0.058   182.5375378    18.5353526
  3546 2188.802 2553.954   23.495   0.0260    0.742   0.0581   22.753   0.0520   23.706   22.714  5  5  1  1  0.016  0.008  0.000  0.000  0.074  0.071   182.5377894    18.5359712
  3547 2209.467 2582.972   20.358   0.0070    0.432   0.0130   19.926   0.0110   20.450   19.883  5  5  1  1  0.001  0.001  0.000  0.000  0.018  0.022   182.5374866    18.5363743
  3548 2193.127 2590.749   17.718   0.0029    0.663   0.0043   17.055   0.0032   17.901   17.014  1  1  2  2  0.002  0.002  0.000  0.000  0.051  0.028   182.5377260    18.5364823
  3549 2189.817 2633.356   22.044   0.0150    0.526   0.0219   21.518   0.0160   22.175   21.475  4  4  1  1  0.001  0.005  0.000  0.001  0.029  0.033   182.5377745    18.5370741
  3550 2193.493 2618.480   23.729   0.0850    0.806   0.0935   22.923   0.0390   23.963   22.885  5  5  1  1  0.007  0.005  0.000  0.000  0.086  0.096   182.5377208    18.5368674
  3551 2201.793 2634.869   27.486   0.4850    1.555   0.5080   25.931   0.1510   27.926   25.923  3  5  1  1  0.012  0.031  9.900  0.109  0.803  0.657   182.5375992    18.5370951
  3552 2205.271 2659.915   17.728   0.0029    0.667   0.0043   17.061   0.0032   17.912   17.021  1  1  2  2  0.004  0.004  0.000  0.000  0.035  0.028   182.5375482    18.5374430
  3553 2196.957 2654.582   24.244   0.0390    0.864   0.0390   23.380   0.0000   24.497   23.344  5  2  1  1  0.014  0.003  1.030  0.836  0.182  0.138   182.5376700    18.5373688
  3554 2209.761 2646.976   25.377   0.1020    0.950   0.2580   24.427   0.2370   25.657   24.394  5  4  1  1  0.095  0.096  0.095  0.117  0.727  0.509   182.5374824    18.5372633
  3555 2201.820 2672.606   23.955   0.0680    0.856   0.0703   23.099   0.0180   24.204   23.063  4  4  1  1  0.022  0.003  0.041  0.086  0.141  0.160   182.5375988    18.5376193
  3556 2195.253 2749.888   21.593   0.0030    0.508   0.0076   21.085   0.0070   21.716   21.042  5  5  1  1  0.003  0.001  0.000  0.000  0.025  0.027   182.5376951    18.5386926
  3557 2212.205 2744.388   25.992   0.3790    1.173   0.4382   24.819   0.2200   26.337   24.793  3  5  1  1  0.038  0.032  0.000  0.000  0.370  0.342   182.5374466    18.5386162
  3558 2188.181 2768.834   24.436   0.0760    0.949   0.0859   23.487   0.0400   24.715   23.453  4  3  1  1  0.018  0.003  0.186  0.158  0.245  0.128   182.5377987    18.5389556
  3559 2199.216 2782.044   19.683   0.0050    0.495   0.0103   19.188   0.0090   19.801   19.146  3  4  1  1  0.002  0.002  0.001  0.001  0.014  0.012   182.5376370    18.5391391
  3560 2204.870 2778.053   22.147   0.0030    0.572   0.0114   21.575   0.0110   22.296   21.533  5  5  1  1  0.006  0.007  0.080  0.121  0.030  0.040   182.5375542    18.5390837
  3561 2190.315 2798.880   26.291   0.4740    0.953   0.4993   25.338   0.1570   26.572   25.304  4  4  1  1  0.076  0.023  9.900  0.027  0.664  0.472   182.5377675    18.5393730
  3562 2199.491 2798.357   24.474   0.0490    0.975   0.0714   23.499   0.0520   24.762   23.466  5  4  1  1  0.002  0.011  0.001  0.001  0.130  0.126   182.5376330    18.5393658
  3563 2208.374 2795.772   28.133   0.5800    1.839   0.6832   26.294   0.3610   28.630   26.303  4  4  1  1  0.027  0.163  9.900  9.900  1.043  0.794   182.5375029    18.5393298
  3564 2198.005 2825.478   23.372   0.0420    0.747   0.0489   22.625   0.0250   23.585   22.586  5  5  1  1  0.004  0.006  0.000  0.000  0.064  0.064   182.5376549    18.5397424
  3565 2212.018 2825.399   24.514   0.0410    1.048   0.0485   23.466   0.0260   24.824   23.435  4  4  1  1  0.003  0.018  0.033  0.022  0.158  0.142   182.5374495    18.5397413
  3566 2197.874 2858.309   26.941   0.5050    1.193   0.8893   25.748   0.7320   27.292   25.723  4  4  1  1  0.132  0.036  0.000  0.000  0.730  0.526   182.5376568    18.5401984
  3567 2207.231 2892.068   22.444   0.0050    0.610   0.0196   21.834   0.0190   22.607   21.792  5  5  1  1  0.002  0.004  0.004  0.006  0.043  0.044   182.5375197    18.5406673
  3568 2210.075 2906.894   27.462   0.9980    1.625   1.0106   25.837   0.1590   27.917   25.833  5  4  1  1  0.090  0.149  0.000  0.000  1.075  0.756   182.5374781    18.5408732
  3569 2190.513 2926.265   25.556   0.2160    1.335   0.2688   24.221   0.1600   25.944   24.202  3  3  1  1  0.050  0.003  0.016  0.018  0.244  0.206   182.5377647    18.5411422
  3570 2198.239 2927.567   27.713   1.2050    1.461   1.2396   26.252   0.2910   28.132   26.239  4  4  1  1  0.009  0.032  9.900  0.309  0.855  0.879   182.5376515    18.5411604
  3571 2209.645 2916.161   27.757   0.1510    2.189   0.1591   25.568   0.0500   28.311   25.601  4  3  1  1  0.074  0.071  0.004  0.002  1.112  0.787   182.5374843    18.5410019
  3572 2198.948 2985.630   25.845   0.1870    1.178   0.1938   24.667   0.0510   26.192   24.641  4  4  1  1  0.029  0.003  2.735  1.924  0.504  0.321   182.5376411    18.5419668
  3573 2232.420 2114.469   21.546   0.0140    0.489   0.0191   21.057   0.0130   21.662   21.014  4  5  1  1  0.003  0.005  0.000  0.000  0.027  0.031   182.5371500    18.5298673
  3574 2232.218 2130.284   26.381   0.1510    0.836   0.4766   25.545   0.4520   26.624   25.508  4  5  1  1  0.012  0.057  0.000  0.000  0.641  0.446   182.5371530    18.5300869
  3575 2228.712 2142.673   28.923   0.3185    1.536   1.3190   27.387   1.2800   29.358   27.378  1  4  1  1  0.192  0.050  0.003  9.900  1.344  1.199   182.5372044    18.5302590
  3576 2215.389 2159.137   27.625   0.3260    1.691   0.3341   25.934   0.0730   28.093   25.934  4  4  1  1  0.095  0.004  9.900  0.345  1.059  0.762   182.5373995    18.5304877
  3577 2221.201 2167.762   20.620   0.0110    0.452   0.0149   20.168   0.0100   20.719   20.125  4  5  1  1  0.003  0.000  0.000  0.000  0.022  0.019   182.5373144    18.5306075
  3578 2218.160 2255.735   26.313   0.3690    1.427   0.4006   24.886   0.1560   26.723   24.872  4  2  1  1  0.036  0.013  0.002  0.002  0.484  0.476   182.5373590    18.5318294
  3579 2222.444 2264.749   26.319   0.3820    1.099   0.4240   25.220   0.1840   26.644   25.191  3  5  1  1  0.003  0.006  0.003  0.003  0.609  0.455   182.5372963    18.5319546
  3580 2236.294 2273.588   24.404   0.0650    0.989   0.0858   23.415   0.0560   24.696   23.383  5  5  1  1  0.002  0.008  0.000  0.000  0.123  0.119   182.5370935    18.5320773
  3581 2236.365 2311.236   25.699   0.1480    0.949   0.2072   24.750   0.1450   25.979   24.717  4  5  1  1  0.049  0.057  0.000  0.000  0.346  0.261   182.5370925    18.5326003
  3582 2220.969 2351.052   21.100   0.0120    0.483   0.0156   20.617   0.0100   21.213   20.574  5  4  1  1  0.002  0.000  0.000  0.000  0.025  0.035   182.5373180    18.5331532
  3583 2216.997 2371.800   24.463   0.0860    0.861   0.1350   23.602   0.1040   24.714   23.565  5  5  1  1  0.009  0.006  0.001  0.000  0.132  0.115   182.5373761    18.5334414
  3584 2226.931 2387.357   24.484   0.0220    0.967   0.1774   23.517   0.1760   24.769   23.483  4  3  1  1  0.006  0.011  0.008  0.006  0.132  0.196   182.5372307    18.5336575
  3585 2227.755 2375.792   27.856   0.5420    1.299   0.5737   26.557   0.1880   28.235   26.537  5  3  1  1  0.108  0.135  9.900  9.900  1.239  1.045   182.5372187    18.5334968
  3586 2235.808 2371.743   26.727   0.1780    1.666   0.2210   25.061   0.1310   27.190   25.059  4  4  1  1  0.021  0.008  0.001  0.001  0.679  0.535   182.5371006    18.5334405
  3587 2224.320 2407.783   26.203   0.3510    0.948   0.5707   25.255   0.4500   26.483   25.221  5  5  1  1  0.041  0.003  0.000  0.000  0.519  0.396   182.5372689    18.5339411
  3588 2235.499 2393.622   22.799   0.0170    0.643   0.0255   22.156   0.0190   22.974   22.115  5  5  1  1  0.005  0.003  0.000  0.001  0.044  0.053   182.5371052    18.5337444
  3589 2221.295 2474.228   21.925   0.0100    0.526   0.0224   21.399   0.0200   22.056   21.356  5  5  1  1  0.000  0.002  0.000  0.000  0.032  0.033   182.5373134    18.5348640
  3590 2227.906 2506.314   24.131   0.0130    0.976   0.0282   23.155   0.0250   24.419   23.122  4  5  1  1  0.005  0.016  0.001  0.001  0.104  0.091   182.5372164    18.5353096
  3591 2213.095 2519.004   22.398   0.0260    0.602   0.0305   21.796   0.0160   22.558   21.754  4  5  1  1  0.004  0.006  0.001  0.001  0.040  0.045   182.5374335    18.5354858
  3592 2225.729 2516.836   24.888   0.1170    0.994   0.1369   23.894   0.0710   25.181   23.862  4  5  1  1  0.001  0.009  0.008  0.011  0.183  0.150   182.5372484    18.5354558
  3593 2217.395 2571.246   25.323   0.1020    1.189   0.1414   24.134   0.0980   25.672   24.109  4  5  1  1  0.013  0.016  0.002  0.001  0.276  0.264   182.5373705    18.5362115
  3594 2232.834 2580.741   21.746   0.0100    0.511   0.0215   21.235   0.0190   21.870   21.192  5  5  1  1  0.001  0.008  0.000  0.000  0.027  0.029   182.5371444    18.5363433
  3595 2233.013 2605.987   27.023   0.2060    0.930   0.2176   26.093   0.0700   27.297   26.059  4  3  1  1  0.109  0.129  0.064  0.102  0.902  0.785   182.5371418    18.5366940
  3596 2214.387 2622.283   26.401   0.4850    1.531   0.4899   24.870   0.0690   26.836   24.860  5  4  1  1  0.021  0.081  0.000  0.000  0.532  0.355   182.5374146    18.5369202
  3597 2227.639 2635.259   20.649   0.0090    0.435   0.0127   20.214   0.0090   20.741   20.171  4  4  1  1  0.002  0.004  0.000  0.000  0.023  0.021   182.5372205    18.5371005
  3598 2232.067 2614.798   24.958   0.2070    1.173   0.2089   23.785   0.0280   25.304   23.760  5  3  1  1  0.020  0.010  9.900  0.002  0.412  0.170   182.5371556    18.5368164
  3599 2229.996 2680.848   22.184   0.0080    0.548   0.0234   21.636   0.0220   22.323   21.594  3  5  1  1  0.002  0.001  0.000  0.000  0.041  0.044   182.5371860    18.5377337
  3600 2237.331 2666.783   26.311   0.0540    1.333   0.0551   24.978   0.0110   26.699   24.959  2  2  1  1  0.050  0.031  0.000  0.000  0.527  0.375   182.5370786    18.5375383
  3601 2231.622 2744.749   25.231   0.1370    1.175   0.1424   24.056   0.0390   25.577   24.030  3  4  1  1  0.013  0.023  0.000  0.000  0.266  0.214   182.5371623    18.5386212
  3602 2216.606 2815.708   21.284   0.0050    0.470   0.0094   20.814   0.0080   21.392   20.771  5  5  1  1  0.000  0.003  0.000  0.000  0.021  0.024   182.5373823    18.5396068
  3603 2226.547 2820.529   26.729   0.0790    1.058   0.0968   25.671   0.0560   27.042   25.641  3  2  1  1  0.008  0.057  0.268  0.194  0.785  0.695   182.5372367    18.5396737
  3604 2231.932 2833.539   20.873   0.0060    0.456   0.0143   20.417   0.0130   20.974   20.374  4  2  1  1  0.000  0.001  0.000  0.000  0.019  0.019   182.5371578    18.5398544
  3605 2236.339 2859.748   21.692   0.0140    0.493   0.0198   21.199   0.0140   21.808   21.156  5  4  1  1  0.003  0.004  0.002  0.003  0.027  0.037   182.5370933    18.5402185
  3606 2214.312 2884.490   21.350   0.0080    0.475   0.0094   20.875   0.0050   21.460   20.832  4  4  1  1  0.000  0.003  0.001  0.001  0.025  0.025   182.5374160    18.5405620
  3607 2215.385 2872.561   23.281   0.0260    0.730   0.0375   22.551   0.0270   23.489   22.511  5  4  1  1  0.006  0.006  0.006  0.006  0.064  0.072   182.5374002    18.5403964
  3608 2224.393 2879.057   24.100   0.0400    0.936   0.0850   23.164   0.0750   24.376   23.130  4  4  1  1  0.039  0.003  0.355  0.346  0.129  0.106   182.5372683    18.5404866
  3609 2225.539 2878.536   25.308   0.0750    1.045   0.1340   24.263   0.1110   25.617   24.233  4  5  1  1  0.025  0.013  3.194  2.820  0.406  0.317   182.5372515    18.5404794
  3610 2235.930 2864.420   25.729   0.0810    1.167   0.1084   24.562   0.0720   26.072   24.536  4  4  1  1  0.037  0.031  1.474  1.149  0.462  0.425   182.5370993    18.5402833
  3611 2233.219 2897.935   19.952   0.0080    0.448   0.0106   19.504   0.0070   20.051   19.461  4  4  1  1  0.001  0.000  0.000  0.000  0.018  0.014   182.5371390    18.5407489
  3612 2219.701 2938.175   27.287   1.0830    1.292   1.0994   25.995   0.1890   27.664   25.974  5  4  1  1  0.098  0.036  0.000  0.000  0.970  0.622   182.5373371    18.5413077
  3613 2236.678 2921.813   26.159   0.1330    0.799   0.2377   25.360   0.1970   26.391   25.322  4  3  1  1  0.050  0.051  0.003  0.005  0.574  0.456   182.5370883    18.5410804
  3614 2215.478 2951.058   25.511   0.1440    1.266   0.2123   24.245   0.1560   25.882   24.223  5  5  1  1  0.026  0.001  0.000  0.000  0.222  0.243   182.5373989    18.5414866
  3615 2231.707 2947.608   25.421   0.1410    1.106   0.2505   24.315   0.2070   25.748   24.287  4  4  1  1  0.014  0.017  0.011  0.006  0.298  0.238   182.5371612    18.5414387
  3616 2216.312 2966.711   26.313   0.2320    1.745   0.2801   24.568   0.1570   26.791   24.570  3  3  1  1  0.016  0.011  0.000  0.000  0.414  0.344   182.5373868    18.5417040
  3617 2255.121 2058.096   26.141   0.3170    0.922   0.3802   25.219   0.2100   26.413   25.184  5  5  1  1  0.003  0.008  0.000  0.000  0.462  0.352   182.5368174    18.5290844
  3618 2238.359 2074.215   22.600   0.0220    0.692   0.0734   21.908   0.0700   22.793   21.868  4  4  1  1  0.010  0.009  0.000  0.000  0.041  0.120   182.5370630    18.5293083
  3619 2246.543 2142.613   27.640   1.5240    1.771   1.5244   25.869   0.0370   28.124   25.873  2  2  1  1  0.222  0.005  0.000  0.000  0.922  0.752   182.5369432    18.5302582
  3620 2252.517 2167.352   25.102   0.0400    0.627   0.1485   24.475   0.1430   25.271   24.433  4  5  1  1  0.059  0.199  0.000  0.000  0.662  0.707   182.5368556    18.5306018
