,v,v_err,i,i_err,vi,vi_err,x,y
0,21.024,0.005,20.569,0.006,0.46310069815023347,0.0078,2070.301,981.386
3,21.404,0.0059,20.895,0.007,0.5187466899680304,0.0091,2837.333,828.268
6,20.98,0.0048,20.526,0.0058,0.464918338196593,0.0076,3074.474,698.167
8,21.331,0.022,20.859,0.004,0.47950824074310483,0.0224,3148.576,904.358
9,21.178,0.005,20.7,0.011,0.48550824074310484,0.0121,3186.197,978.251
10,19.866,0.007,19.405,0.005,0.4703434144625288,0.0086,3237.209,892.243
11,19.95,0.001,19.485,0.015,0.4751477291867371,0.015,3324.077,758.127
12,21.056,0.0,20.592,0.029,0.4740293429737788,0.029,3459.762,841.143
14,21.225,0.008,20.759,0.006,0.47596687206707883,0.01,3579.746,876.477
17,21.083,0.007,20.617,0.001,0.4758128416174731,0.0071,3710.826,782.353
18,20.001,0.019,19.541,0.017,0.47133746294016576,0.0255,3748.292,638.642
22,21.531,0.019,21.034,0.013,0.5073827486368903,0.023,3958.168,930.443
24,20.624,0.006,20.181,0.013,0.4536910340071662,0.0143,3980.111,972.284
26,20.999,0.009,20.544,0.009,0.465201891517232,0.0127,4083.278,906.58
27,20.09,0.011,19.652,0.006,0.44838274863689026,0.0125,4066.833,923.874
30,19.746,0.009,19.271,0.01,0.4856789438975448,0.0135,4187.799,733.707
31,21.543,0.003,21.046,0.011,0.5076789438975449,0.0114,4201.672,779.689
32,21.263,0.015,20.787,0.003,0.4866789438975448,0.0153,4251.927,938.427
34,20.384,0.042,19.956,0.0046,0.43307538427665804,0.0423,462.772,1691.515
37,19.585,0.01,19.038,0.015,0.5526479248601789,0.018,706.418,1796.17
40,20.55,0.01,20.111,0.016,0.4447003892423267,0.0189,836.047,1707.761
41,20.498,0.012,20.057,0.012,0.4470451033075169,0.017,863.586,1674.178
45,20.689,0.019,20.24,0.018,0.45457653753417127,0.0262,1059.323,1890.992
46,20.42,0.013,20.015,0.01,0.4107148962717519,0.0164,1077.877,1708.974
48,20.524,0.012,20.079,0.01,0.4508534082528147,0.0156,1118.207,1633.518
50,21.365,0.013,20.884,0.022,0.4868230877475318,0.0256,1132.817,1973.276
51,21.497,0.012,20.988,0.014,0.5148534082528147,0.0184,1149.396,1618.626
53,18.021,0.034,17.433,0.013,0.5935618772612639,0.0364,1176.789,1357.426
55,20.594,0.017,20.152,0.018,0.44778202092680713,0.0248,1204.677,1810.867
57,20.154,0.012,19.715,0.012,0.44478202092680713,0.017,1261.167,1806.341
58,21.665,0.0067,21.117,0.107,0.5538534082528147,0.1072,1274.637,1335.136
61,20.941,0.011,20.462,0.036,0.48485340825281464,0.0376,1332.921,1338.579
67,19.017,0.003,18.406,0.004,0.6168534082528147,0.005,1456.93,1401.831
71,21.492,0.017,20.995,0.017,0.5025618772612639,0.024,1478.589,1540.99
72,21.373,0.012,20.897,0.014,0.48156187726126387,0.0184,1472.312,1730.299
73,20.054,0.009,19.61,0.009,0.4498020954197965,0.0127,1508.175,1880.807
74,20.65,0.001,20.212,0.007,0.44371489627175187,0.0071,1527.248,1394.861
75,19.497,0.011,18.928,0.005,0.5747349707647411,0.0121,1532.158,1823.608
76,20.894,0.0047,20.436,0.0057,0.4684859275318526,0.0074,1544.262,1150.998
78,20.334,0.011,19.901,0.015,0.44040967448315516,0.0186,1581.053,1317.148
79,20.135,0.006,19.695,0.008,0.4460757266806748,0.01,1577.128,1735.814
80,21.118,0.0052,20.644,0.0063,0.4834570771933254,0.0082,1597.973,1159.101
82,21.566,0.025,21.074,0.009,0.4980346598599501,0.0266,1615.204,1562.65
83,20.691,0.009,20.253,0.01,0.44371489627175187,0.0135,1618.804,1544.755
86,21.121,0.0052,20.651,0.0063,0.4794570771933254,0.0082,1663.971,1064.577
88,20.27,0.013,19.829,0.01,0.44803172271156916,0.0164,1687.039,1607.809
89,20.99,0.007,20.532,0.018,0.4638008903101521,0.0193,1673.47,1819.72
90,20.301,0.012,19.862,0.017,0.4448008903101521,0.0208,1669.382,1981.834
91,21.016,0.007,20.559,0.009,0.46303465985995007,0.0114,1691.054,1723.142
94,20.925,0.01,20.461,0.013,0.4698008903101521,0.0164,1698.234,1918.85
97,21.235,0.009,20.745,0.013,0.49660580405936827,0.0158,1737.126,1866.508
101,21.153,0.007,20.678,0.007,0.48105473435293944,0.0099,1745.463,1818.238
103,18.75,0.015,18.123,0.006,0.6342792164327974,0.0162,1771.166,1799.334
105,20.439,0.022,20.007,0.01,0.44086363217847446,0.0242,1793.743,1486.296
107,20.413,0.004,19.982,0.008,0.4389069892163472,0.0089,1807.224,1941.468
108,21.564,0.012,21.07,0.012,0.5009858365844735,0.017,1837.031,1841.297
112,18.73,0.002,18.147,0.005,0.5920009188395801,0.0054,1927.049,1224.263
113,19.862,0.006,19.396,0.011,0.47695445151519866,0.0125,1915.962,1531.194
118,20.574,0.002,20.135,0.018,0.44712542700678065,0.0181,1962.808,1084.093
119,21.605,0.001,21.121,0.024,0.49212542700678064,0.024,1962.865,1112.24
124,20.945,0.006,20.487,0.009,0.4653053793631276,0.0108,1949.929,1883.469
126,21.409,0.015,20.923,0.009,0.493835652751182,0.0175,1965.579,1798.406
128,21.167,0.012,20.688,0.018,0.48763520040997027,0.0216,1995.232,1481.381
129,21.547,0.01,21.043,0.022,0.5116259614508362,0.0242,2002.169,1776.922
130,20.294,0.008,19.858,0.005,0.44327921643279733,0.0094,1998.836,1824.912
131,21.319,0.007,20.837,0.008,0.4878191778002004,0.0106,1988.725,1976.808
134,21.454,0.003,20.962,0.008,0.49904320626835097,0.0085,2013.602,1923.458
135,20.518,0.009,20.081,0.014,0.44512542700678065,0.0166,2057.115,1240.076
139,21.17,0.017,20.702,0.014,0.47914250316799145,0.022,2064.412,1611.872
141,20.757,0.004,20.312,0.005,0.4508191778002004,0.0064,2101.685,1953.668
143,20.399,0.012,19.963,0.006,0.44412542700678065,0.0134,2134.61,1296.505
144,21.454,0.01,20.965,0.006,0.49712542700678064,0.0117,2127.715,1505.743
146,21.109,0.01,20.645,0.013,0.47127921643279735,0.0164,2121.013,1765.344
147,19.799,0.004,19.316,0.006,0.4886448054208492,0.0072,2126.257,1874.509
149,20.909,0.01,20.45,0.009,0.4676352004099703,0.0135,2209.449,1184.325
153,19.996,0.001,19.532,0.013,0.4726352004099703,0.013,2224.822,1207.256
154,21.053,0.012,20.585,0.008,0.47568580451755116,0.0144,2229.458,1445.649
156,21.63,0.018,21.126,0.012,0.5126352004099703,0.0216,2226.873,1571.888
159,21.342,0.013,20.855,0.016,0.4957438357822645,0.0206,2251.586,1234.99
160,20.962,0.014,20.505,0.003,0.46538804165680736,0.0143,2257.259,1355.374
162,21.428,0.013,20.941,0.013,0.4924778041680239,0.0184,2241.192,1936.075
166,20.474,0.005,20.039,0.008,0.44388884044548693,0.0094,2277.42,1733.213
168,20.733,0.01,20.293,0.006,0.4481292165909572,0.0117,2268.034,1803.49
169,21.72,0.01,21.196,0.019,0.5306424050561959,0.0215,2278.703,1891.146
173,21.221,0.014,20.747,0.014,0.4827438357822645,0.0198,2292.627,1546.7
174,21.603,0.003,21.083,0.012,0.5280875096849948,0.0124,2310.953,1604.526
176,21.053,0.009,20.586,0.013,0.47218268248270573,0.0158,2304.437,1927.28
181,19.898,0.011,19.431,0.012,0.47494841916757785,0.0163,2338.2,1395.801
183,20.399,0.006,19.96,0.009,0.44386534238976105,0.0108,2347.466,1905.173
186,21.689,0.02,21.178,0.017,0.5204812853550496,0.0262,2383.51,1263.048
188,20.86,0.005,20.401,0.005,0.4633368042265641,0.0071,2407.952,1704.145
194,21.3,0.008,20.82,0.009,0.4843368042265641,0.012,2428.391,1756.017
196,21.516,0.018,21.021,0.019,0.5036352004099702,0.0262,2451.617,1333.754
203,20.93,0.013,20.473,0.009,0.4637172008397668,0.0158,2466.906,1969.309
204,20.976,0.013,20.509,0.007,0.4737172008397668,0.0148,2474.492,1971.391
207,21.532,0.008,21.039,0.017,0.5014966770291016,0.0188,2523.682,1227.836
209,21.468,0.014,20.968,0.013,0.5048754181370252,0.0191,2516.799,1592.493
216,21.503,0.009,21.009,0.007,0.5016861068403753,0.0114,2560.518,1217.8
217,20.608,0.009,20.166,0.014,0.4499045740843227,0.0166,2561.841,1411.494
223,21.663,0.012,21.144,0.017,0.521124853183756,0.0208,2573.473,1769.031
225,21.214,0.005,20.74,0.012,0.48067699650259454,0.013,2599.261,1374.562
227,19.984,0.006,19.538,0.005,0.44910932883384785,0.0078,2609.355,1966.319
233,20.741,0.01,20.296,0.007,0.4518200689613483,0.0122,2660.594,1064.733
238,20.799,0.011,20.358,0.011,0.44314784015247977,0.0156,2654.613,1775.605
240,21.734,0.01,21.21,0.006,0.5255772400039762,0.0117,2661.178,1903.005
243,20.824,0.008,20.374,0.011,0.4563919702082025,0.0136,2688.528,1147.049
247,21.13,0.01,20.658,0.016,0.4780304305055013,0.0189,2700.793,1375.15
248,21.489,0.012,20.997,0.01,0.49595524071645847,0.0156,2705.651,1553.185
251,20.973,0.011,20.505,0.007,0.47307047713561023,0.013,2720.762,1415.146
254,20.781,0.017,20.346,0.009,0.43547594377688537,0.0192,2731.194,1755.919
255,20.891,0.006,20.428,0.006,0.4634759437768854,0.0085,2720.5,1783.522
260,20.216,0.011,19.777,0.01,0.4417629146303601,0.0149,2744.605,1877.497
262,21.352,0.007,20.859,0.006,0.4993919702082025,0.0092,2774.29,1180.878
264,20.715,0.003,20.266,0.006,0.4550304305055013,0.0067,2779.711,1288.747
266,20.534,0.008,20.094,0.004,0.4430000400125975,0.0089,2770.104,1585.698
269,21.18,0.007,20.699,0.005,0.4833445668761186,0.0086,2786.106,1896.158
270,21.483,0.009,20.983,0.008,0.5001723932378707,0.012,2802.999,1686.573
271,20.283,0.012,19.852,0.006,0.4313577264251449,0.0134,2810.927,1724.155
273,20.103,0.007,19.663,0.004,0.4468200689613483,0.0081,2823.877,1110.672
277,21.068,0.007,20.599,0.02,0.4693577264251449,0.0212,2821.78,1758.84
278,20.115,0.012,19.67,0.006,0.44535772642514493,0.0134,2824.885,1795.22
279,19.594,0.002,19.045,0.002,0.548922606008799,0.0028,2834.12,1840.65
280,20.95,0.006,20.486,0.009,0.46556274750542803,0.0108,2823.339,1920.009
283,20.746,0.011,20.294,0.006,0.4583919702082025,0.0125,2854.844,1289.486
285,21.101,0.006,20.633,0.011,0.4687342477177926,0.0125,2840.272,1874.017
286,21.071,0.009,20.595,0.005,0.4763577264251449,0.0103,2846.313,1875.757
288,20.074,0.004,19.63,0.008,0.4453121320651001,0.0089,2864.193,1551.22
290,21.346,0.016,20.866,0.008,0.47896104741063616,0.0179,2887.157,1765.78
295,20.635,0.006,20.177,0.007,0.4581723932378707,0.0092,2892.729,1681.607
296,20.978,0.005,20.509,0.005,0.46839105181560425,0.0071,2906.228,1699.038
297,21.645,0.012,21.126,0.021,0.5183910518156043,0.0242,2888.194,1724.298
311,21.379,0.004,20.887,0.005,0.4913451650542569,0.0064,2957.844,1618.749
313,20.744,0.007,20.292,0.008,0.4517343689094588,0.0106,2969.647,1605.795
315,19.157,0.003,18.54,0.005,0.6171265064765232,0.0058,2963.815,1671.589
317,21.651,0.004,21.128,0.006,0.5225742742094932,0.0072,2974.884,1877.842
318,19.447,0.006,18.869,0.01,0.5848200689613483,0.0117,2999.959,1013.209
321,19.439,0.004,18.84,0.003,0.5978778530503663,0.005,3002.881,1906.224
325,21.522,0.005,20.983,0.008,0.5382739399649201,0.0094,3025.913,1686.267
326,21.379,0.008,20.882,0.005,0.4960364539270643,0.0094,3013.675,1962.126
328,20.521,0.007,20.083,0.006,0.438434489738899,0.0092,3040.48,1555.879
330,19.983,0.005,19.523,0.006,0.4588778530503663,0.0078,3061.091,1910.163
331,20.117,0.007,19.671,0.002,0.44778772893770585,0.0073,3085.005,1425.238
332,20.504,0.015,20.065,0.006,0.43944093985446353,0.0162,3063.519,1458.569
334,20.735,0.004,20.283,0.007,0.4502327377392389,0.0081,3070.54,1796.947
335,21.733,0.007,21.206,0.01,0.5254089098023207,0.0122,3080.213,1836.643
340,21.092,0.015,20.619,0.008,0.4730347031540319,0.017,3088.457,1574.769
341,21.0,0.011,20.542,0.003,0.4576114218873008,0.0114,3102.844,1653.09
342,20.854,0.012,20.389,0.015,0.4634228279621315,0.0192,3093.811,1758.995
344,21.189,0.003,20.71,0.011,0.47740890980232065,0.0114,3103.861,1847.274
345,20.971,0.009,20.503,0.009,0.4667287620314384,0.0127,3106.909,1905.4
351,20.616,0.01,20.174,0.006,0.44378772893770585,0.0117,3137.093,1433.867
354,21.443,0.01,20.951,0.01,0.4897171616454521,0.0141,3131.015,1815.729
356,21.691,0.011,21.16,0.016,0.5287171616454521,0.0194,3155.437,1812.016
358,20.489,0.004,20.058,0.008,0.4377438108699527,0.0089,3164.079,1056.067
359,21.046,0.009,20.578,0.009,0.4676114218873008,0.0127,3187.732,1963.814
361,21.714,0.009,21.187,0.018,0.5262295220640121,0.0201,3192.953,1710.963
363,21.442,0.012,20.954,0.015,0.49439197020820247,0.0192,3235.637,1202.577
364,19.639,0.004,19.105,0.007,0.5321272795025115,0.0081,3229.278,1730.936
366,19.681,0.004,19.163,0.005,0.5172295220640121,0.0064,3216.601,1869.756
367,18.524,0.0041,17.851,0.004,0.6726114218873008,0.0057,3219.32,1909.164
370,19.793,0.005,19.306,0.003,0.4881310886026822,0.0058,3249.495,1626.044
379,21.309,0.011,20.812,0.012,0.49596153515585595,0.0163,3284.2,1937.011
381,21.09,0.022,20.631,0.01,0.4657438108699527,0.0242,3299.029,1202.559
382,21.037,0.012,20.563,0.01,0.47444093985446345,0.0156,3300.637,1663.141
385,18.988,0.003,18.357,0.006,0.629762665464274,0.0067,3301.162,1888.798
392,20.5,0.01,20.058,0.017,0.443989412290356,0.0197,3355.702,1554.499
396,21.587,0.01,21.076,0.014,0.5095298923398565,0.0172,3346.002,1854.476
400,20.538,0.011,20.087,0.005,0.449762665464274,0.0121,3381.23,1794.831
401,20.277,0.008,19.833,0.005,0.44475710144927016,0.0094,3383.087,1955.401
402,20.617,0.012,20.172,0.006,0.44550553588876757,0.0134,3395.655,1609.36
403,20.799,0.003,20.353,0.003,0.44645769572402616,0.0042,3412.771,1751.57
404,20.573,0.011,20.133,0.012,0.43927220988980786,0.0163,3399.694,1786.784
405,21.473,0.004,20.971,0.004,0.500762665464274,0.0057,3388.608,1883.951
410,19.978,0.008,19.518,0.009,0.4610870088726772,0.012,3435.159,1740.14
411,21.655,0.007,21.15,0.009,0.5047186971416662,0.0114,3427.592,1788.246
416,19.663,0.008,19.146,0.004,0.522139301478381,0.0089,3477.632,1543.538
417,21.115,0.019,20.64,0.004,0.4760870088726771,0.0194,3485.467,1767.559
422,19.83,0.008,19.362,0.006,0.47290568146291234,0.01,3504.837,1471.463
424,21.51,0.007,21.008,0.015,0.5087318365052393,0.0166,3536.013,1252.726
427,21.404,0.003,20.916,0.016,0.49427683614858525,0.0163,3548.166,1313.073
428,21.692,0.02,21.167,0.016,0.5302578836562738,0.0256,3547.36,1511.486
429,20.159,0.011,19.727,0.004,0.4367871166197197,0.0117,3556.434,1680.874
431,21.692,0.016,21.173,0.012,0.5215068148150108,0.02,3540.722,1785.123
434,21.094,0.006,20.63,0.01,0.47338043117064876,0.0117,3563.751,1071.341
435,19.791,0.008,19.317,0.008,0.48027683614858524,0.0113,3586.919,1287.445
438,21.272,0.019,20.783,0.008,0.48928461096930653,0.0206,3570.59,1951.115
444,20.244,0.004,19.811,0.005,0.4397318365052393,0.0064,3625.88,1284.902
445,20.868,0.012,20.428,0.009,0.4467318365052393,0.015,3620.694,1291.257
447,21.307,0.009,20.813,0.011,0.5002768361485852,0.0142,3632.176,1583.22
448,20.939,0.007,20.476,0.009,0.4686659175507368,0.0114,3636.296,1590.505
449,18.686,0.0,18.055,0.003,0.6357871166197198,0.003,3613.106,1798.491
450,21.505,0.019,21.02,0.016,0.49428094355582886,0.0248,3649.354,1078.006
452,20.654,0.014,20.212,0.018,0.4467871166197197,0.0228,3639.24,1724.421
453,19.487,0.002,18.921,0.004,0.5706138513165846,0.0045,3647.885,1837.782
455,21.372,0.013,20.878,0.008,0.4973397345687699,0.0153,3658.249,1968.547
456,20.75,0.009,20.275,0.009,0.4777541035354592,0.0127,3661.879,1975.225
458,21.338,0.004,20.843,0.012,0.4981893801783683,0.0126,3677.427,1926.877
462,21.469,0.012,20.971,0.012,0.5028474713320532,0.017,3728.978,1894.201
463,21.109,0.01,20.657,0.005,0.4561338868175863,0.0112,3720.165,1974.606
464,21.175,0.006,20.693,0.012,0.4905869574074311,0.0134,3743.094,1350.63
465,19.638,0.005,19.12,0.003,0.5257386301635913,0.0058,3741.444,1416.706
466,20.035,0.004,19.592,0.004,0.44911456604658445,0.0057,3739.071,1627.395
467,20.872,0.008,20.413,0.006,0.465678607729567,0.01,3746.351,1784.218
470,19.775,0.006,19.297,0.001,0.485054536828338,0.0061,3768.746,1677.534
471,21.617,0.015,21.113,0.016,0.508401104396343,0.0219,3772.121,1904.447
478,17.992,0.0032,17.354,0.0035,0.6459887562003651,0.0047,3858.884,1715.616
479,21.211,0.002,20.738,0.015,0.47979375315589623,0.0151,3838.148,1977.259
482,20.89,0.008,20.431,0.014,0.46758695740743117,0.0161,3895.428,1371.046
486,21.536,0.006,21.025,0.009,0.5189887562003651,0.0108,3925.788,1740.583
487,19.936,0.003,19.49,0.006,0.4531753125855731,0.0067,3932.019,1836.551
488,21.047,0.009,20.59,0.014,0.46785575581911,0.0166,3953.779,1047.827
490,20.689,0.007,20.241,0.009,0.455175858104084,0.0114,3949.528,1599.294
491,20.973,0.009,20.517,0.009,0.46630137913205194,0.0127,3981.869,1193.933
495,21.655,0.011,21.151,0.017,0.5123941576790285,0.0202,3980.957,1879.219
496,20.582,0.012,20.143,0.009,0.4480248887989685,0.015,4009.004,1383.805
498,21.162,0.014,20.682,0.01,0.4906910340071662,0.0172,4036.638,1062.73
499,21.732,0.022,21.224,0.015,0.517637592106424,0.0266,4027.13,1636.216
501,19.657,0.005,19.139,0.006,0.5292759813070114,0.0078,4019.857,1946.65
502,20.413,0.006,19.984,0.009,0.4396910340071662,0.0108,4041.199,1059.629
504,21.182,0.013,20.723,0.019,0.469201891517232,0.023,4048.635,1311.119
505,20.969,0.007,20.513,0.008,0.46489174507818926,0.0106,4062.397,1337.731
509,21.655,0.015,21.148,0.007,0.5164979652216288,0.0166,4040.185,1921.015
512,21.74,0.017,21.204,0.009,0.5466910340071662,0.0192,4104.723,1267.22
513,21.682,0.014,21.177,0.019,0.5154083878220301,0.0236,4095.649,1636.827
514,21.455,0.008,20.959,0.008,0.5049583807251927,0.0113,4101.239,1947.431
515,21.747,0.016,21.218,0.012,0.5388128416174731,0.02,4115.368,1243.341
517,21.619,0.014,21.109,0.008,0.5204083878220301,0.0161,4126.954,1662.899
520,21.075,0.013,20.607,0.008,0.47689174507818927,0.0153,4160.526,1713.449
523,21.733,0.006,21.211,0.013,0.5308917450781893,0.0143,4181.919,1705.303
524,21.498,0.01,21.007,0.004,0.5015630621096009,0.0108,4187.197,1912.4
529,20.976,0.005,20.515,0.011,0.4681129591056109,0.0121,4213.936,1508.865
530,20.242,0.012,19.801,0.007,0.4493941576790285,0.0139,4233.463,1634.235
532,20.776,0.008,20.336,0.006,0.4505630621096009,0.01,4216.403,1888.238
533,21.701,0.019,21.167,0.015,0.5423941576790285,0.0242,4258.442,1543.932
534,21.706,0.002,21.203,0.013,0.5113941576790285,0.0132,4259.036,1621.338
538,19.728,0.006,19.232,0.008,0.5043941576790285,0.01,4276.698,1633.761
539,21.621,0.009,21.108,0.014,0.522637592106424,0.0166,4287.19,1847.541
541,21.43,0.009,20.945,0.009,0.4938917450781892,0.0127,4317.931,1458.266
551,21.421,0.002,20.93,0.011,0.501201891517232,0.0112,4474.062,1075.524
552,21.433,0.008,20.93,0.018,0.5103510943718802,0.0197,4473.915,1417.332
553,21.361,0.008,20.869,0.012,0.49862117858687166,0.0144,4468.052,1711.958
558,20.358,0.0036,19.909,0.0044,0.4585311883918012,0.0057,4565.425,1131.906
559,20.852,0.0045,20.402,0.0055,0.4598128416174731,0.0071,4631.423,1150.025
563,21.258,0.0055,20.769,0.0066,0.4927090336696285,0.0086,4775.087,1552.043
567,20.89,0.0048,20.43,0.0058,0.46322781665690227,0.0075,557.203,2333.993
569,21.61,0.0067,21.1,0.0079,0.5129256340689896,0.0104,620.98,2317.443
570,19.534,0.019,18.961,0.024,0.5762278166569021,0.0306,619.229,2354.648
571,21.625,0.023,21.122,0.0,0.5087985530941563,0.023,656.558,2106.311
576,21.632,0.0068,21.115,0.0081,0.5208200582984701,0.0106,690.697,2882.763
579,20.892,0.008,20.425,0.01,0.46998920157180185,0.0128,730.155,2415.842
581,20.796,0.005,20.347,0.01,0.45198920157180184,0.0112,755.709,2463.819
583,20.864,0.01,20.408,0.014,0.46107538427665806,0.0172,782.406,2102.381
586,20.949,0.007,20.503,0.03,0.44960630913974053,0.0308,764.783,2675.273
587,21.326,0.017,20.809,0.025,0.5180380225374477,0.0302,779.648,2759.009
588,19.606,0.013,19.062,0.013,0.5496479248601789,0.0184,800.805,2013.073
589,21.571,0.01,21.073,0.005,0.5000369654497983,0.0112,827.755,2524.331
591,21.717,0.009,21.192,0.019,0.5260380225374477,0.021,839.517,2785.246
594,20.593,0.007,20.151,0.021,0.4436103001952041,0.0221,906.288,2787.744
595,21.682,0.009,21.098,0.077,0.5852614108169443,0.0775,888.473,2925.916
596,20.524,0.009,20.071,0.008,0.4533698409789093,0.012,900.15,2961.683
597,19.723,0.01,19.225,0.008,0.4996103001952041,0.0128,928.58,2838.332
600,20.894,0.004,20.44,0.008,0.45590631818872607,0.0089,973.439,2472.11
606,19.715,0.006,19.214,0.01,0.5065765375341713,0.0117,1051.043,2321.61
607,21.517,0.004,21.009,0.032,0.5090380225374476,0.0322,1058.139,2723.645
608,21.145,0.015,20.676,0.019,0.4684668988588998,0.0242,1059.563,2937.358
609,21.285,0.013,20.799,0.01,0.4881473475580097,0.0164,1075.089,2469.63
615,20.446,0.009,20.008,0.002,0.4409245491022534,0.0092,1142.501,2601.924
617,20.679,0.008,20.232,0.005,0.4491473475580097,0.0094,1177.783,2369.598
619,19.917,0.008,19.44,0.018,0.478050224871974,0.0197,1179.473,2536.125
622,20.373,0.006,19.929,0.006,0.4454163586309402,0.0085,1191.206,2459.319
626,20.801,0.01,20.337,0.011,0.46273295736017933,0.0149,1224.79,2943.371
628,20.978,0.004,20.506,0.007,0.473050224871974,0.0081,1239.638,2461.612
629,20.781,0.011,20.323,0.007,0.45861780470616254,0.013,1247.353,2703.513
631,20.83,0.006,20.367,0.013,0.46350789610798415,0.0143,1268.037,2687.482
633,21.026,0.007,20.552,0.011,0.47750852369295144,0.013,1308.708,2259.019
640,21.652,0.008,21.134,0.014,0.5194163586309402,0.0161,1331.543,2467.323
643,21.198,0.009,20.714,0.012,0.48440846521755554,0.015,1335.905,2775.699
645,20.789,0.013,20.342,0.003,0.4486868347154567,0.0133,1349.015,2343.577
646,20.72,0.014,20.279,0.013,0.4424163586309402,0.0191,1360.767,2373.174
647,21.175,0.011,20.7,0.019,0.47535616965870925,0.022,1347.137,2433.457
649,20.21,0.013,19.767,0.012,0.44350789610798413,0.0177,1361.11,2783.508
651,20.742,0.013,20.291,0.008,0.45659906372721265,0.0153,1368.583,2103.683
652,21.491,0.009,20.993,0.009,0.5028955405863653,0.0127,1375.592,2153.403
655,21.172,0.009,20.692,0.015,0.47716838175034915,0.0175,1387.069,2947.323
659,19.778,0.008,19.282,0.01,0.49640846521755555,0.0128,1413.277,2752.144
662,20.747,0.01,20.302,0.005,0.45068457576646903,0.0112,1453.852,2026.724
667,18.747,0.006,18.117,0.007,0.6300058131689183,0.0092,1479.013,2532.177
670,21.419,0.012,20.917,0.019,0.49889857310752983,0.0225,1481.763,2882.916
672,20.985,0.014,20.518,0.015,0.462560803606653,0.0205,1468.764,2970.746
673,21.591,0.015,21.082,0.01,0.5138955405863652,0.018,1493.245,1993.419
675,21.371,0.007,20.864,0.005,0.5077974068508111,0.0086,1499.364,2508.511
679,21.623,0.032,21.111,0.017,0.5079477685628095,0.0362,1512.646,2918.243
682,21.453,0.016,20.947,0.008,0.5059274276199754,0.0179,1513.612,2560.362
683,21.509,0.012,21.004,0.011,0.5096241642172656,0.0163,1540.399,2099.224
684,20.897,0.014,20.437,0.018,0.46291905529781235,0.0228,1541.157,2305.638
685,20.362,0.012,19.921,0.013,0.4449980449067691,0.0177,1555.089,2361.731
688,21.74,0.007,21.213,0.008,0.5241683817503492,0.0106,1541.061,2870.02
691,19.505,0.009,18.923,0.007,0.5830796715872069,0.0114,1572.22,2525.797
693,21.297,0.018,20.818,0.012,0.48480209541979646,0.0216,1597.929,2045.35
694,21.289,0.013,20.812,0.015,0.4815053452735848,0.0198,1591.124,2213.739
696,20.709,0.007,20.26,0.012,0.45249162023771494,0.0139,1607.818,2483.001
703,21.16,0.01,20.659,0.015,0.5051906656134226,0.018,1628.683,2367.075
706,21.568,0.013,21.062,0.016,0.5050666649836844,0.0206,1620.985,2712.76
707,21.053,0.011,20.571,0.021,0.47831265441243936,0.0237,1628.201,2759.683
714,21.454,0.02,20.959,0.021,0.5003771222657043,0.029,1681.204,2081.766
716,19.963,0.006,19.508,0.004,0.459538431347982,0.0072,1682.945,2283.761
723,21.736,0.015,21.195,0.01,0.541011296642546,0.018,1692.387,2617.081
726,20.22,0.006,19.784,0.008,0.4401358015555482,0.01,1720.021,2373.021
728,21.564,0.019,21.057,0.01,0.5033510601213997,0.0215,1728.483,2833.799
729,20.457,0.009,20.005,0.009,0.44800602149560814,0.0127,1721.572,2945.543
731,20.514,0.005,20.071,0.007,0.44736150833659893,0.0086,1761.602,2360.095
733,20.694,0.026,20.228,0.013,0.4630696822355646,0.0291,1758.667,2860.417
734,21.51,0.016,21.001,0.015,0.5050060214956081,0.0219,1741.633,2962.127
738,19.557,0.009,18.993,0.007,0.5716972979160012,0.0114,1800.549,2029.189
742,21.021,0.006,20.539,0.016,0.48577741830783494,0.0171,1804.078,2451.055
743,21.016,0.011,20.553,0.006,0.4616321382406724,0.0125,1809.369,2798.419
746,21.586,0.013,21.085,0.016,0.5084612877515549,0.0206,1814.995,2132.162
748,21.304,0.012,20.828,0.008,0.48036150833659885,0.0144,1819.046,2360.068
750,21.189,0.005,20.707,0.009,0.4873802152338155,0.0103,1827.424,2572.179
751,20.885,0.005,20.414,0.012,0.4750790185352767,0.013,1816.429,2640.649
752,21.599,0.01,21.08,0.007,0.5199179962980591,0.0122,1827.539,2863.619
755,20.789,0.005,20.333,0.006,0.4628236576108583,0.0078,1850.069,2187.858
760,20.386,0.006,19.945,0.012,0.44798583658447355,0.0134,1886.127,2005.991
761,20.962,0.011,20.506,0.012,0.4633053793631276,0.0163,1872.472,2052.782
762,20.897,0.008,20.445,0.01,0.4593053793631276,0.0128,1882.494,2051.577
765,20.78,0.008,20.339,0.008,0.4474266649884917,0.0113,1864.213,2519.059
766,21.36,0.009,20.869,0.007,0.4964629683332401,0.0114,1864.901,2660.22
769,21.491,0.013,20.983,0.012,0.5069179059537405,0.0177,1883.095,2887.436
771,20.851,0.006,20.4,0.004,0.45794747352585874,0.0072,1896.104,2326.912
772,21.388,0.009,20.897,0.01,0.4984421559885843,0.0135,1912.077,2365.105
774,20.913,0.013,20.455,0.009,0.46379694527638027,0.0158,1900.345,2670.406
775,19.982,0.008,19.535,0.003,0.45279694527638026,0.0085,1892.521,2781.75
779,21.371,0.018,20.89,0.014,0.47833068666323775,0.0228,1900.119,2984.377
782,21.258,0.009,20.776,0.01,0.4897480973166985,0.0135,1925.872,2194.916
