#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   432.077911      -11.7102003             201  0.948113203    
   432.077911      -12.1001673             208  0.967441857    
   432.077911      -12.4901333             196  0.975124359    
   432.077911      -12.8801003             223  0.978070199    
   432.077911      -13.2700672             226  0.982608676    
   432.077911      -13.6600332             221  0.986607134    
   432.077911      -14.0500002             144  0.959999979    
   432.077911      -14.3245001             149  0.973856211    
   432.077911      -14.5990000             164  0.953488350    
   432.077911      -14.8734999             149  0.980263174    
   432.077911      -15.1479998             145  0.960264921    
   432.077911      -15.4224997             142  0.946666658    
   633.714233      -11.7102003             223  0.973799109    
   633.714233      -12.1001673             237  0.975308657    
   633.714233      -12.4901333             244  0.987854242    
   633.714233      -12.8801003             229  0.991342008    
   633.714233      -13.2700672             279  0.982394338    
   633.714233      -13.6600332             294  0.989898980    
   633.714233      -14.0500002             199  0.985148489    
   633.714233      -14.3245001             186  0.989361703    
   633.714233      -14.5990000             173  0.994252861    
   633.714233      -14.8734999             185   1.00000000    
   633.714233      -15.1479998             162   1.00000000    
   633.714233      -15.4224997             171  0.988439322    
   835.350586      -11.7102003             330  0.973451316    
   835.350586      -12.1001673             354  0.991596639    
   835.350586      -12.4901333             346   1.00000000    
   835.350586      -12.8801003             334  0.982352912    
   835.350586      -13.2700672             325  0.996932507    
   835.350586      -13.6600332             372   1.00000000    
   835.350586      -14.0500002             255   1.00000000    
   835.350586      -14.3245001             199  0.995000005    
   835.350586      -14.5990000             232   1.00000000    
   835.350586      -14.8734999             236  0.995780587    
   835.350586      -15.1479998             220  0.982142866    
   835.350586      -15.4224997             250   1.00000000    
   1036.98694      -11.7102003             372  0.991999984    
   1036.98694      -12.1001673             378  0.994736850    
   1036.98694      -12.4901333             355  0.997191012    
   1036.98694      -12.8801003             356   1.00000000    
   1036.98694      -13.2700672             332   1.00000000    
   1036.98694      -13.6600332             334  0.997014940    
   1036.98694      -14.0500002             243  0.987804890    
   1036.98694      -14.3245001             253   1.00000000    
   1036.98694      -14.5990000             270   1.00000000    
   1036.98694      -14.8734999             247   1.00000000    
   1036.98694      -15.1479998             230  0.995670974    
   1036.98694      -15.4224997             230  0.987124443    
   1238.62329      -11.7102003             345  0.994236290    
   1238.62329      -12.1001673             368  0.997289956    
   1238.62329      -12.4901333             352  0.997167110    
   1238.62329      -12.8801003             337   1.00000000    
   1238.62329      -13.2700672             373   1.00000000    
   1238.62329      -13.6600332             358   1.00000000    
   1238.62329      -14.0500002             227   1.00000000    
   1238.62329      -14.3245001             273   1.00000000    
   1238.62329      -14.5990000             241  0.991769552    
   1238.62329      -14.8734999             239  0.995833337    
   1238.62329      -15.1479998             240  0.987654328    
   1238.62329      -15.4224997             243   1.00000000    
   1440.25964      -11.7102003             345  0.997109830    
   1440.25964      -12.1001673             316   1.00000000    
   1440.25964      -12.4901333             388   1.00000000    
   1440.25964      -12.8801003             349  0.997142851    
   1440.25964      -13.2700672             383   1.00000000    
   1440.25964      -13.6600332             330  0.996978879    
   1440.25964      -14.0500002             275   1.00000000    
   1440.25964      -14.3245001             242   1.00000000    
   1440.25964      -14.5990000             246   1.00000000    
   1440.25964      -14.8734999             239   1.00000000    
   1440.25964      -15.1479998             236   1.00000000    
   1440.25964      -15.4224997             257   1.00000000    
   1641.89600      -11.7102003             377  0.997354507    
   1641.89600      -12.1001673             366   1.00000000    
   1641.89600      -12.4901333             368   1.00000000    
   1641.89600      -12.8801003             338  0.997050166    
   1641.89600      -13.2700672             350  0.997151017    
   1641.89600      -13.6600332             348   1.00000000    
   1641.89600      -14.0500002             247   1.00000000    
   1641.89600      -14.3245001             237   1.00000000    
   1641.89600      -14.5990000             231   1.00000000    
   1641.89600      -14.8734999             256  0.992248058    
   1641.89600      -15.1479998             240   1.00000000    
   1641.89600      -15.4224997             283   1.00000000    
   1843.53235      -11.7102003             345  0.997109830    
   1843.53235      -12.1001673             343   1.00000000    
   1843.53235      -12.4901333             353   1.00000000    
   1843.53235      -12.8801003             368  0.997289956    
   1843.53235      -13.2700672             339   1.00000000    
   1843.53235      -13.6600332             349  0.997142851    
   1843.53235      -14.0500002             264  0.996226430    
   1843.53235      -14.3245001             233   1.00000000    
   1843.53235      -14.5990000             255   1.00000000    
   1843.53235      -14.8734999             249   1.00000000    
   1843.53235      -15.1479998             230   1.00000000    
   1843.53235      -15.4224997             265   1.00000000    
   2045.16870      -11.7102003             357  0.997206688    
   2045.16870      -12.1001673             337   1.00000000    
   2045.16870      -12.4901333             333   1.00000000    
   2045.16870      -12.8801003             336   1.00000000    
   2045.16870      -13.2700672             348   1.00000000    
   2045.16870      -13.6600332             315   1.00000000    
   2045.16870      -14.0500002             226  0.995594740    
   2045.16870      -14.3245001             271  0.996323526    
   2045.16870      -14.5990000             239  0.995833337    
   2045.16870      -14.8734999             219  0.995454550    
   2045.16870      -15.1479998             238  0.991666675    
   2045.16870      -15.4224997             222  0.977973580    
   2880.51929      -11.7102003             377   1.00000000    
   2880.51929      -12.1001673             361   1.00000000    
   2880.51929      -12.4901333             358   1.00000000    
   2880.51929      -12.8801003             383  0.997395813    
   2880.51929      -13.2700672             340   1.00000000    
   2880.51929      -13.6600332             343   1.00000000    
   2880.51929      -14.0500002             264   1.00000000    
   2880.51929      -14.3245001             254   1.00000000    
   2880.51929      -14.5990000             236   1.00000000    
   2880.51929      -14.8734999             226  0.978354990    
   2880.51929      -15.1479998             264  0.967032969    
   2880.51929      -15.4224997             265  0.953237414    
