#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   432.038544      -15.2599163             124  0.961240292    
   633.656494      -15.2599163             162  0.987804890    
   835.274475      -15.2599163             222   1.00000000    
   1036.89246      -15.2599163             202  0.985365868    
   1238.51038      -15.2599163             228   1.00000000    
   1440.12830      -15.2599163             212   1.00000000    
   1641.74622      -15.2599163             248   1.00000000    
   1843.36414      -15.2599163             229   1.00000000    
   2044.98206      -15.2599163             207  0.981042683    
   2880.25684      -15.2599163             236  0.955465615    
   432.038544      -15.0109329             134  0.937062919    
   633.656494      -15.0109329             135   1.00000000    
   835.274475      -15.0109329             192  0.979591846    
   1036.89246      -15.0109329             194  0.994871795    
   1238.51038      -15.0109329             212  0.990654230    
   1440.12830      -15.0109329             222   1.00000000    
   1641.74622      -15.0109329             225   1.00000000    
   1843.36414      -15.0109329             217   1.00000000    
   2044.98206      -15.0109329             202  0.995073915    
   2880.25684      -15.0109329             224  0.957264960    
   432.038544      -14.7619495             114  0.982758641    
   633.656494      -14.7619495             169   1.00000000    
   835.274475      -14.7619495             209  0.995238066    
   1036.89246      -14.7619495             218   1.00000000    
   1238.51038      -14.7619495             198  0.990000010    
   1440.12830      -14.7619495             197   1.00000000    
   1641.74622      -14.7619495             211  0.995283008    
   1843.36414      -14.7619495             208   1.00000000    
   2044.98206      -14.7619495             192  0.984615386    
   2880.25684      -14.7619495             205  0.976190448    
   432.038544      -14.5129671             151  0.974193573    
   633.656494      -14.5129671             142   1.00000000    
   835.274475      -14.5129671             217   1.00000000    
   1036.89246      -14.5129671             212   1.00000000    
   1238.51038      -14.5129671             213  0.995327115    
   1440.12830      -14.5129671             220   1.00000000    
   1641.74622      -14.5129671             205  0.995145619    
   1843.36414      -14.5129671             202   1.00000000    
   2044.98206      -14.5129671             189  0.994736850    
   2880.25684      -14.5129671             190  0.994764388    
   432.038544      -14.2639837             141  0.965753436    
   633.656494      -14.2639837             148  0.980132461    
   835.274475      -14.2639837             169   1.00000000    
   1036.89246      -14.2639837             227   1.00000000    
   1238.51038      -14.2639837             206  0.995169103    
   1440.12830      -14.2639837             200   1.00000000    
   1641.74622      -14.2639837             210   1.00000000    
   1843.36414      -14.2639837             230   1.00000000    
   2044.98206      -14.2639837             213  0.995327115    
   2880.25684      -14.2639837             221   1.00000000    
   432.038544      -14.0150003             120  0.975609779    
   633.656494      -14.0150003             158   1.00000000    
   835.274475      -14.0150003             173  0.994252861    
   1036.89246      -14.0150003             222   1.00000000    
   1238.51038      -14.0150003             227   1.00000000    
   1440.12830      -14.0150003             211   1.00000000    
   1641.74622      -14.0150003             182   1.00000000    
   1843.36414      -14.0150003             186  0.994652390    
   2044.98206      -14.0150003             231   1.00000000    
   2880.25684      -14.0150003             218   1.00000000    
   432.038544      -13.5678339             202  0.985365868    
   633.656494      -13.5678339             286  0.989619374    
   835.274475      -13.5678339             369  0.997297287    
   1036.89246      -13.5678339             323  0.990797520    
   1238.51038      -13.5678339             332   1.00000000    
   1440.12830      -13.5678339             372   1.00000000    
   1641.74622      -13.5678339             371   1.00000000    
   1843.36414      -13.5678339             364   1.00000000    
   2044.98206      -13.5678339             323  0.996913552    
   2880.25684      -13.5678339             365   1.00000000    
   432.038544      -13.1206665             215  0.986238539    
   633.656494      -13.1206665             265  0.985130131    
   835.274475      -13.1206665             319  0.996874988    
   1036.89246      -13.1206665             308  0.996763766    
   1238.51038      -13.1206665             343   1.00000000    
   1440.12830      -13.1206665             332  0.996996999    
   1641.74622      -13.1206665             324   1.00000000    
   1843.36414      -13.1206665             321  0.996894419    
   2044.98206      -13.1206665             304   1.00000000    
   2880.25684      -13.1206665             322   1.00000000    
   432.038544      -12.6735001             254  0.980695009    
   633.656494      -12.6735001             290  0.983050823    
   835.274475      -12.6735001             367  0.986559153    
   1036.89246      -12.6735001             398   1.00000000    
   1238.51038      -12.6735001             404  0.997530878    
   1440.12830      -12.6735001             389   1.00000000    
   1641.74622      -12.6735001             371  0.994638085    
   1843.36414      -12.6735001             398   1.00000000    
   2044.98206      -12.6735001             380   1.00000000    
   2880.25684      -12.6735001             377  0.997354507    
   432.038544      -12.2263336             233  0.974895418    
   633.656494      -12.2263336             286  0.989619374    
   835.274475      -12.2263336             413  0.992788434    
   1036.89246      -12.2263336             432  0.997690558    
   1238.51038      -12.2263336             418  0.997613370    
   1440.12830      -12.2263336             451  0.997787595    
   1641.74622      -12.2263336             422  0.997635961    
   1843.36414      -12.2263336             425  0.997652590    
   2044.98206      -12.2263336             385   1.00000000    
   2880.25684      -12.2263336             464   1.00000000    
   432.038544      -11.7791662             264  0.967032969    
   633.656494      -11.7791662             303  0.980582535    
   835.274475      -11.7791662             429  0.993055582    
   1036.89246      -11.7791662             443  0.995505631    
   1238.51038      -11.7791662             438  0.997722089    
   1440.12830      -11.7791662             419   1.00000000    
   1641.74622      -11.7791662             453   1.00000000    
   1843.36414      -11.7791662             420   1.00000000    
   2044.98206      -11.7791662             424   1.00000000    
   2880.25684      -11.7791662             431   1.00000000    
   432.038544      -11.3319998             251  0.950757563    
   633.656494      -11.3319998             279  0.975524485    
   835.274475      -11.3319998             428  0.970521569    
   1036.89246      -11.3319998             455  0.991285384    
   1238.51038      -11.3319998             420  0.995260656    
   1440.12830      -11.3319998             421  0.997630358    
   1641.74622      -11.3319998             467  0.997863233    
   1843.36414      -11.3319998             421  0.997630358    
   2044.98206      -11.3319998             438  0.995454550    
   2880.25684      -11.3319998             449   1.00000000    
