,v,v_err,i,i_err,vi,vi_err,x,y
7431,19.496,0.009,18.996,0.012,0.5,0.015,3607.003,1135.675
7432,18.947,0.001,18.442,0.008,0.505,0.0081,3612.095,1128.718
7433,20.633,0.037,20.079,0.045,0.554,0.0583,3605.187,1135.42
7446,18.844,0.01,18.338,0.008,0.506,0.0128,3600.185,1354.694
7450,19.589,0.007,19.079,0.005,0.51,0.0086,3596.84,1390.656
7451,18.939,0.004,18.44,0.006,0.499,0.0072,3607.269,1407.782
7452,20.307,0.012,19.757,0.003,0.55,0.0124,3594.94,1465.263
7456,19.206,0.005,18.719,0.001,0.487,0.0051,3601.765,1488.564
7457,20.344,0.016,19.786,0.011,0.558,0.0194,3599.537,1530.018
7458,19.685,0.015,19.182,0.009,0.503,0.0175,3603.887,1530.729
7462,19.976,0.006,19.441,0.001,0.535,0.0061,3605.893,1555.971
7464,20.488,0.012,19.91,0.015,0.578,0.0192,3606.356,1566.099
7467,20.116,0.005,19.573,0.014,0.543,0.0149,3612.882,1567.792
7472,20.317,0.008,19.784,0.013,0.533,0.0153,3594.292,1637.556
7476,20.141,0.008,19.622,0.013,0.519,0.0153,3599.572,1649.395
7481,17.544,0.001,16.863,0.004,0.681,0.0041,3597.271,1714.183
7482,18.427,0.005,17.863,0.003,0.564,0.0058,3589.484,1737.378
7485,18.717,0.004,18.179,0.003,0.538,0.005,3589.906,1777.096
7486,20.326,0.012,19.793,0.012,0.533,0.017,3594.705,1778.062
7487,18.291,0.004,17.67,0.002,0.621,0.0045,3597.652,1763.8
7488,19.558,0.006,19.057,0.007,0.501,0.0092,3604.377,1769.623
7489,19.44,0.003,18.954,0.004,0.486,0.005,3612.213,1767.7
7491,18.677,0.004,18.156,0.004,0.521,0.0057,3593.682,1804.411
7497,20.323,0.005,19.781,0.005,0.542,0.0071,3596.878,1858.228
7498,19.921,0.008,19.422,0.015,0.499,0.017,3598.993,1843.374
7499,19.844,0.009,19.33,0.01,0.514,0.0135,3601.436,1845.949
7500,20.484,0.01,19.93,0.008,0.554,0.0128,3610.134,1845.58
7501,20.369,0.01,19.816,0.01,0.553,0.0141,3612.739,1862.678
7506,19.601,0.005,19.106,0.01,0.495,0.0112,3612.571,1881.973
7507,18.683,0.002,18.157,0.004,0.526,0.0045,3590.995,1906.418
7511,19.464,0.004,18.96,0.005,0.504,0.0064,3609.04,1937.509
7512,16.845,0.0036,16.163,0.0039,0.682,0.0053,3597.951,1956.659
7514,19.446,0.005,18.946,0.009,0.5,0.0103,3610.656,1948.145
7517,18.992,0.006,18.492,0.004,0.5,0.0072,3606.196,1974.648
7518,19.215,0.014,18.727,0.008,0.488,0.0161,3605.777,1977.471
7519,19.48,0.012,18.979,0.012,0.501,0.017,3609.293,1973.667
7522,19.986,0.023,19.473,0.001,0.513,0.023,3629.309,1145.438
7525,20.581,0.026,20.021,0.021,0.56,0.0334,3637.377,1182.972
7535,18.718,0.003,18.197,0.01,0.521,0.0104,3624.71,1417.049
7536,20.172,0.016,19.626,0.011,0.546,0.0194,3630.464,1474.374
7537,20.587,0.015,20.018,0.007,0.569,0.0166,3633.824,1469.338
7538,19.652,0.008,19.143,0.003,0.509,0.0085,3631.98,1530.898
7543,19.716,0.009,19.193,0.005,0.523,0.0103,3619.844,1573.255
7546,19.624,0.009,19.131,0.006,0.493,0.0108,3636.298,1656.776
7547,19.189,0.005,18.694,0.003,0.495,0.0058,3613.345,1684.412
7549,20.476,0.009,19.91,0.005,0.566,0.0103,3617.625,1669.837
7551,17.393,0.0046,16.727,0.0051,0.666,0.0068,3635.201,1719.553
7555,18.627,0.004,18.103,0.003,0.524,0.005,3619.668,1762.557
7559,19.61,0.008,19.104,0.008,0.506,0.0113,3630.861,1803.393
7569,19.302,0.014,18.826,0.029,0.476,0.0322,3622.244,1909.823
7574,20.632,0.009,20.045,0.01,0.587,0.0135,3623.688,1937.402
7577,17.355,0.0045,16.659,0.0015,0.696,0.0048,3627.327,1961.356
7582,18.654,0.005,18.127,0.004,0.527,0.0064,3616.917,1974.092
7586,20.18,0.011,19.635,0.006,0.545,0.0125,3660.865,992.109
7587,20.063,0.039,19.561,0.013,0.502,0.0411,3650.896,1025.858
7590,20.635,0.016,20.054,0.013,0.581,0.0206,3654.666,1097.371
7591,20.059,0.002,19.526,0.002,0.533,0.0028,3644.406,1164.595
7592,18.5,0.005,17.893,0.002,0.607,0.0054,3646.942,1180.273
7594,20.455,0.012,19.885,0.009,0.57,0.015,3649.78,1164.942
7596,19.86,0.011,19.349,0.017,0.511,0.0202,3645.448,1194.315
7600,19.828,0.013,19.328,0.008,0.5,0.0153,3646.839,1297.187
7601,18.827,0.024,18.307,0.005,0.52,0.0245,3650.674,1303.051
7602,19.261,0.011,18.76,0.002,0.501,0.0112,3651.854,1307.041
7603,19.843,0.02,19.309,0.005,0.534,0.0206,3646.938,1336.531
7604,20.157,0.012,19.626,0.013,0.531,0.0177,3641.958,1355.096
7606,19.458,0.011,18.945,0.003,0.513,0.0114,3655.277,1398.145
7614,20.435,0.018,19.866,0.01,0.569,0.0206,3640.261,1525.669
7615,19.236,0.008,18.742,0.004,0.494,0.0089,3655.718,1521.209
7618,17.824,0.002,17.143,0.003,0.681,0.0036,3643.34,1539.607
7625,20.029,0.019,19.51,0.01,0.519,0.0215,3658.439,1590.883
7626,20.177,0.001,19.629,0.011,0.548,0.011,3643.386,1636.217
7627,19.482,0.005,18.978,0.01,0.504,0.0112,3644.762,1631.183
7631,17.557,0.005,16.868,0.001,0.689,0.0051,3656.124,1645.91
7632,20.506,0.008,19.932,0.005,0.574,0.0094,3644.455,1639.551
7634,19.444,0.003,18.943,0.012,0.501,0.0124,3657.996,1659.934
7636,18.727,0.013,18.218,0.004,0.509,0.0136,3652.995,1665.465
7640,20.27,0.006,19.731,0.011,0.539,0.0125,3653.288,1706.271
7643,20.356,0.002,19.797,0.013,0.559,0.0132,3660.911,1730.539
7645,20.401,0.006,19.843,0.014,0.558,0.0152,3645.143,1761.396
7647,19.247,0.007,18.763,0.006,0.484,0.0092,3638.078,1776.865
7655,19.39,0.01,18.897,0.012,0.493,0.0156,3642.753,1869.051
7659,20.583,0.01,20.026,0.015,0.557,0.018,3644.816,1893.489
7660,18.478,0.002,17.917,0.004,0.561,0.0045,3656.308,1888.522
7664,18.406,0.005,17.819,0.003,0.587,0.0058,3638.286,1957.812
7666,19.903,0.008,19.384,0.006,0.519,0.01,3645.819,1960.887
7668,18.783,0.003,18.273,0.008,0.51,0.0085,3652.32,1959.598
7669,19.732,0.017,19.221,0.004,0.511,0.0175,3662.488,1938.358
7676,20.07,0.014,19.534,0.007,0.536,0.0157,3674.519,1026.173
7679,20.259,0.003,19.733,0.01,0.526,0.0104,3686.312,1094.704
7683,18.961,0.003,18.463,0.003,0.498,0.0042,3668.837,1168.533
7686,20.01,0.011,19.453,0.081,0.557,0.0817,3665.376,1307.0
7689,19.837,0.009,19.31,0.006,0.527,0.0108,3670.127,1353.895
7697,20.448,0.015,19.888,0.003,0.56,0.0153,3686.337,1460.88
7700,19.618,0.006,19.108,0.006,0.51,0.0085,3670.236,1516.916
7701,18.135,0.004,17.473,0.004,0.662,0.0057,3670.878,1530.855
7706,20.548,0.002,19.981,0.006,0.567,0.0063,3684.47,1687.78
7707,20.628,0.009,20.034,0.013,0.594,0.0158,3664.837,1696.384
7708,20.076,0.005,19.555,0.01,0.521,0.0112,3675.47,1703.968
7709,20.558,0.012,19.931,0.009,0.627,0.015,3678.775,1711.455
7710,20.6,0.008,20.037,0.009,0.563,0.012,3686.849,1724.101
7711,19.269,0.003,18.782,0.004,0.487,0.005,3676.562,1741.984
7712,20.477,0.005,19.911,0.003,0.566,0.0058,3683.99,1758.175
7714,19.66,0.007,19.133,0.012,0.527,0.0139,3668.902,1807.999
7716,20.485,0.007,19.908,0.018,0.577,0.0193,3675.537,1797.282
7719,20.594,0.017,20.015,0.018,0.579,0.0248,3672.678,1824.585
7725,19.924,0.007,19.404,0.009,0.52,0.0114,3675.011,1841.821
7736,19.915,0.013,19.402,0.01,0.513,0.0164,3680.473,1939.406
7740,19.826,0.005,19.316,0.01,0.51,0.0112,3693.295,1018.209
7742,19.55,0.008,19.038,0.003,0.512,0.0085,3707.071,1043.383
7744,19.27,0.006,18.768,0.002,0.502,0.0063,3689.015,1146.031
7746,19.55,0.014,19.04,0.007,0.51,0.0157,3710.812,1148.327
7747,19.71,0.014,19.212,0.007,0.498,0.0157,3707.54,1167.724
7748,20.116,0.009,19.555,0.005,0.561,0.0103,3693.449,1206.501
7749,20.506,0.009,19.939,0.013,0.567,0.0158,3707.967,1201.335
7750,20.151,0.018,19.617,0.008,0.534,0.0197,3702.222,1223.218
7751,18.961,0.014,18.457,0.002,0.504,0.0141,3708.274,1223.59
7753,20.101,0.008,19.564,0.006,0.537,0.01,3697.048,1301.246
7754,19.276,0.007,18.773,0.003,0.503,0.0076,3693.495,1316.15
7759,18.773,0.003,18.258,0.003,0.515,0.0042,3711.198,1393.597
7760,20.046,0.005,19.516,0.005,0.53,0.0071,3698.866,1457.526
7764,20.163,0.023,19.584,0.018,0.579,0.0292,3696.637,1524.933
7765,20.271,0.011,19.706,0.01,0.565,0.0149,3698.689,1560.573
7766,19.686,0.002,19.164,0.014,0.522,0.0141,3705.705,1546.137
7770,20.584,0.015,20.025,0.011,0.559,0.0186,3700.844,1607.198
7774,19.839,0.011,19.306,0.01,0.533,0.0149,3695.451,1620.456
7776,19.072,0.005,18.585,0.002,0.487,0.0054,3689.519,1694.446
7783,19.429,0.004,18.931,0.008,0.498,0.0089,3709.71,1714.209
7784,20.18,0.005,19.637,0.01,0.543,0.0112,3688.358,1781.286
7788,19.09,0.005,18.599,0.003,0.491,0.0058,3700.26,1803.137
7790,19.697,0.014,19.192,0.003,0.505,0.0143,3701.735,1848.662
7791,19.453,0.007,18.95,0.009,0.503,0.0114,3692.669,1909.603
7795,20.008,0.004,19.493,0.007,0.515,0.0081,3695.288,1931.698
7798,18.125,0.005,17.483,0.001,0.642,0.0051,3709.294,1927.946
7800,20.432,0.005,19.878,0.007,0.554,0.0086,3695.591,1938.412
7801,17.414,0.0046,16.726,0.005,0.688,0.0068,3693.604,1986.378
7804,19.866,0.009,19.348,0.005,0.518,0.0103,3706.29,1967.144
7807,20.639,0.01,20.07,0.014,0.569,0.0172,3729.013,1006.855
7809,20.532,0.014,19.964,0.009,0.568,0.0166,3719.688,1068.655
7811,19.146,0.006,18.656,0.002,0.49,0.0063,3731.124,1089.508
7812,20.62,0.005,20.052,0.005,0.568,0.0071,3721.249,1115.135
7814,17.049,0.0039,16.348,0.0042,0.701,0.0058,3720.197,1146.91
7816,19.85,0.011,19.345,0.008,0.505,0.0136,3721.927,1180.395
7817,19.235,0.004,18.746,0.006,0.489,0.0072,3736.609,1186.807
7818,19.926,0.01,19.399,0.016,0.527,0.0189,3714.311,1204.393
7821,20.038,0.026,19.498,0.007,0.54,0.0269,3725.832,1224.88
7822,20.47,0.015,19.909,0.009,0.561,0.0175,3731.485,1226.514
7825,19.888,0.004,19.359,0.03,0.529,0.0303,3719.477,1254.533
7829,19.774,0.004,19.265,0.004,0.509,0.0057,3731.032,1299.048
7830,20.041,0.004,19.506,0.014,0.535,0.0146,3718.114,1324.034
7835,20.025,0.017,19.477,0.008,0.548,0.0188,3717.274,1507.34
7837,20.413,0.011,19.852,0.018,0.561,0.0211,3719.225,1511.694
7841,20.422,0.017,19.845,0.012,0.577,0.0208,3726.921,1543.987
7844,19.599,0.008,19.09,0.009,0.509,0.012,3715.406,1604.951
7847,18.161,0.004,17.503,0.004,0.658,0.0057,3725.002,1648.856
7848,19.967,0.007,19.45,0.006,0.517,0.0092,3737.577,1651.878
7850,20.396,0.012,19.857,0.004,0.539,0.0126,3733.123,1684.911
7854,19.785,0.007,19.229,0.01,0.556,0.0122,3721.62,1726.438
7856,19.959,0.006,19.441,0.013,0.518,0.0143,3736.661,1747.581
7860,17.221,0.0042,16.541,0.0046,0.68,0.0063,3723.404,1830.106
7863,20.052,0.016,19.54,0.014,0.512,0.0213,3724.147,1856.155
7865,20.566,0.012,19.952,0.02,0.614,0.0233,3730.896,1858.966
7866,20.511,0.006,19.953,0.009,0.558,0.0108,3732.0,1854.841
7868,19.586,0.01,19.085,0.018,0.501,0.0206,3726.108,1876.748
7869,19.51,0.015,19.016,0.006,0.494,0.0162,3727.022,1882.244
7874,19.801,0.015,19.293,0.015,0.508,0.0212,3729.01,1909.014
7876,19.03,0.017,18.542,0.014,0.488,0.022,3731.333,1910.046
7877,19.512,0.011,18.974,0.005,0.538,0.0121,3737.385,1900.952
7884,20.431,0.017,19.88,0.017,0.551,0.024,3728.549,1985.943
7886,20.204,0.008,19.67,0.004,0.534,0.0089,3751.459,994.779
7889,19.868,0.007,19.354,0.008,0.514,0.0106,3739.559,1075.057
7890,19.679,0.012,19.167,0.009,0.512,0.015,3748.237,1086.457
7891,18.19,0.008,17.538,0.001,0.652,0.0081,3759.498,1073.13
7894,19.419,0.008,18.924,0.002,0.495,0.0082,3749.072,1152.247
7897,19.146,0.006,18.653,0.003,0.493,0.0067,3741.463,1201.097
7899,19.63,0.007,19.131,0.009,0.499,0.0114,3762.141,1252.885
7900,19.335,0.005,18.845,0.01,0.49,0.0112,3744.958,1291.634
7901,19.267,0.008,18.774,0.003,0.493,0.0085,3747.402,1299.378
7903,20.213,0.008,19.687,0.021,0.526,0.0225,3758.978,1315.933
7907,18.574,0.008,18.027,0.001,0.547,0.0081,3743.477,1424.874
7911,20.382,0.01,19.834,0.012,0.548,0.0156,3743.335,1501.433
7912,19.694,0.023,19.158,0.005,0.536,0.0235,3754.894,1525.417
7913,17.637,0.007,16.951,0.01,0.686,0.0122,3738.442,1547.521
7914,20.602,0.017,19.994,0.012,0.608,0.0208,3754.283,1538.685
7917,19.534,0.008,19.03,0.005,0.504,0.0094,3758.53,1678.922
7919,18.94,0.007,18.444,0.005,0.496,0.0086,3754.623,1699.961
7927,19.868,0.01,19.359,0.004,0.509,0.0108,3742.12,1789.212
7930,20.239,0.009,19.706,0.009,0.533,0.0127,3753.258,1789.328
7939,20.467,0.005,19.921,0.012,0.546,0.013,3751.386,1914.826
7941,20.392,0.015,19.809,0.037,0.583,0.0399,3762.564,1918.427
7944,20.601,0.009,20.037,0.005,0.564,0.0103,3746.472,1970.167
7945,20.403,0.015,19.842,0.003,0.561,0.0153,3759.712,1973.329
7946,19.399,0.005,18.907,0.007,0.492,0.0086,3765.55,1059.391
7947,19.748,0.01,19.229,0.009,0.519,0.0135,3773.284,1087.717
7950,18.891,0.008,18.379,0.004,0.512,0.0089,3776.385,1141.831
7953,20.003,0.009,19.481,0.006,0.522,0.0108,3784.555,1196.711
7954,20.527,0.003,19.958,0.014,0.569,0.0143,3767.985,1252.244
7955,20.344,0.007,19.79,0.008,0.554,0.0106,3785.459,1245.364
7957,18.898,0.003,18.402,0.009,0.496,0.0095,3774.259,1299.216
7959,19.945,0.005,19.426,0.005,0.519,0.0071,3776.259,1324.615
7960,19.97,0.007,19.443,0.008,0.527,0.0106,3781.311,1360.248
7961,20.57,0.02,19.966,0.003,0.604,0.0202,3786.144,1355.862
7963,19.482,0.015,18.964,0.011,0.518,0.0186,3783.58,1446.836
7964,20.377,0.018,19.823,0.004,0.554,0.0184,3786.606,1449.219
7965,19.979,0.006,19.448,0.008,0.531,0.01,3767.769,1485.698
7970,19.603,0.005,19.084,0.001,0.519,0.0051,3763.002,1544.249
7972,19.419,0.006,18.925,0.011,0.494,0.0125,3777.104,1542.306
7977,19.979,0.01,19.46,0.01,0.519,0.0141,3783.557,1648.265
7979,20.599,0.011,20.017,0.018,0.582,0.0211,3771.472,1670.55
7982,19.862,0.007,19.343,0.006,0.519,0.0092,3782.253,1737.957
7985,20.024,0.016,19.526,0.008,0.498,0.0179,3765.982,1781.578
7989,19.068,0.004,18.591,0.009,0.477,0.0098,3763.649,1827.701
7991,19.132,0.004,18.651,0.008,0.481,0.0089,3772.941,1832.045
7992,19.864,0.007,19.351,0.005,0.513,0.0086,3775.894,1814.347
7993,18.484,0.006,17.913,0.004,0.571,0.0072,3786.191,1818.231
7995,19.15,0.009,18.664,0.002,0.486,0.0092,3771.475,1844.558
7996,19.013,0.01,18.516,0.007,0.497,0.0122,3778.367,1852.925
7998,19.183,0.012,18.693,0.009,0.49,0.015,3771.835,1876.408
7999,19.073,0.013,18.582,0.006,0.491,0.0143,3772.731,1879.406
8001,19.565,0.006,19.095,0.011,0.47,0.0125,3782.315,1882.735
8003,20.314,0.005,19.773,0.007,0.541,0.0086,3765.66,1911.857
8005,19.69,0.01,19.191,0.003,0.499,0.0104,3779.194,1892.234
8012,19.91,0.005,19.398,0.008,0.512,0.0094,3772.223,1972.439
8013,18.555,0.009,17.991,0.004,0.564,0.0098,3793.78,1032.315
8016,19.424,0.003,18.935,0.007,0.489,0.0076,3809.977,1107.428
8020,19.774,0.004,19.259,0.01,0.515,0.0108,3802.704,1174.221
8021,19.407,0.009,18.918,0.008,0.489,0.012,3804.446,1271.793
8023,19.311,0.006,18.816,0.003,0.495,0.0067,3803.428,1352.875
8025,20.018,0.01,19.494,0.005,0.524,0.0112,3812.434,1352.68
8031,20.101,0.014,19.554,0.006,0.547,0.0152,3811.841,1477.916
8032,19.975,0.01,19.444,0.005,0.531,0.0112,3789.213,1495.544
8033,19.6,0.007,19.086,0.011,0.514,0.013,3800.644,1500.546
8038,19.817,0.021,19.305,0.008,0.512,0.0225,3790.488,1541.73
8039,20.603,0.011,20.028,0.005,0.575,0.0121,3793.181,1560.618
8041,20.381,0.012,19.808,0.005,0.573,0.013,3792.124,1566.724
8046,20.601,0.016,20.031,0.011,0.57,0.0194,3809.248,1669.696
8047,20.457,0.024,19.893,0.005,0.564,0.0245,3803.576,1712.49
8051,20.496,0.014,19.941,0.009,0.555,0.0166,3806.754,1732.869
8053,19.599,0.007,19.095,0.005,0.504,0.0086,3798.404,1761.958
8054,20.2,0.009,19.652,0.012,0.548,0.015,3809.326,1777.979
8055,19.394,0.014,18.917,0.009,0.477,0.0166,3806.05,1812.115
8058,20.418,0.008,19.885,0.005,0.533,0.0094,3806.587,1818.847
8060,19.894,0.008,19.362,0.011,0.532,0.0136,3809.63,1835.672
8067,19.951,0.022,19.482,0.014,0.469,0.0261,3802.177,1914.023
8068,19.996,0.01,19.472,0.011,0.524,0.0149,3797.289,1957.237
8069,20.465,0.01,19.847,0.014,0.618,0.0172,3803.605,1948.767
8070,19.551,0.003,19.049,0.007,0.502,0.0076,3804.072,1961.224
8073,20.504,0.018,19.941,0.024,0.563,0.03,3806.28,1978.076
8074,20.572,0.012,19.967,0.007,0.605,0.0139,3821.631,1012.908
8075,19.271,0.007,18.776,0.007,0.495,0.0099,3826.257,1005.386
8078,20.636,0.006,20.087,0.015,0.549,0.0162,3814.801,1053.928
8079,18.975,0.003,18.478,0.006,0.497,0.0067,3814.921,1078.308
8080,19.171,0.003,18.673,0.007,0.498,0.0076,3823.125,1073.442
8082,20.248,0.012,19.711,0.008,0.537,0.0144,3829.565,1183.943
8083,19.728,0.005,19.216,0.005,0.512,0.0071,3820.111,1195.738
8084,20.264,0.01,19.714,0.008,0.55,0.0128,3820.248,1234.661
8096,20.099,0.008,19.571,0.012,0.528,0.0144,3827.06,1459.972
8098,19.841,0.02,19.304,0.006,0.537,0.0209,3833.557,1481.314
8101,18.973,0.003,18.461,0.003,0.512,0.0042,3814.28,1542.716
8107,18.7,0.012,18.178,0.005,0.522,0.013,3833.073,1634.276
8110,20.274,0.018,19.73,0.003,0.544,0.0182,3832.307,1680.104
8111,17.585,0.005,16.894,0.0,0.691,0.005,3835.267,1691.641
8112,19.416,0.006,18.912,0.003,0.504,0.0067,3823.675,1691.523
8116,20.25,0.019,19.713,0.009,0.537,0.021,3837.13,1747.13
8118,20.291,0.009,19.764,0.009,0.527,0.0127,3824.839,1783.838
8121,19.334,0.008,18.83,0.005,0.504,0.0094,3813.283,1789.454
8123,18.921,0.006,18.387,0.006,0.534,0.0085,3821.799,1811.182
8124,20.422,0.015,19.867,0.005,0.555,0.0158,3824.413,1790.841
8128,20.495,0.005,19.928,0.014,0.567,0.0149,3830.565,1861.684
8129,19.159,0.009,18.685,0.006,0.474,0.0108,3815.257,1886.116
8130,18.769,0.013,18.259,0.005,0.51,0.0139,3820.944,1877.253
8131,19.222,0.021,18.727,0.007,0.495,0.0221,3823.338,1902.849
8135,20.591,0.022,19.997,0.011,0.594,0.0246,3827.999,1922.31
8137,19.869,0.008,19.351,0.002,0.518,0.0082,3834.05,1933.449
8139,20.485,0.007,19.92,0.018,0.565,0.0193,3826.09,1955.078
8140,20.433,0.003,19.876,0.012,0.557,0.0124,3828.988,1941.893
8141,20.206,0.003,19.677,0.002,0.529,0.0036,3813.722,1979.181
8143,18.394,0.007,17.79,0.003,0.604,0.0076,3829.71,1986.952
8144,19.133,0.005,18.64,0.005,0.493,0.0071,3834.88,1966.771
8145,20.449,0.008,19.91,0.019,0.539,0.0206,3840.074,1053.543
8146,20.607,0.012,20.039,0.008,0.568,0.0144,3862.002,1039.28
8147,17.635,0.006,16.954,0.002,0.681,0.0063,3851.884,1091.688
8154,20.528,0.014,19.95,0.014,0.578,0.0198,3858.077,1142.651
8155,16.841,0.0036,16.119,0.0038,0.722,0.0052,3853.619,1168.199
8158,19.859,0.01,19.345,0.006,0.514,0.0117,3850.144,1204.028
8164,20.569,0.008,20.01,0.007,0.559,0.0106,3855.958,1294.596
8165,19.53,0.006,19.031,0.004,0.499,0.0072,3850.451,1336.092
8168,20.537,0.009,19.972,0.006,0.565,0.0108,3839.566,1362.373
8169,20.62,0.015,20.037,0.013,0.583,0.0198,3842.157,1360.781
8170,19.563,0.011,19.068,0.002,0.495,0.0112,3845.637,1386.816
8176,19.835,0.005,19.315,0.004,0.52,0.0064,3858.983,1520.107
8180,18.793,0.006,18.268,0.007,0.525,0.0092,3840.98,1589.151
8182,20.391,0.006,19.837,0.003,0.554,0.0067,3846.621,1607.169
8184,17.142,0.0041,16.45,0.0044,0.692,0.006,3838.187,1636.813
8185,20.174,0.009,19.632,0.014,0.542,0.0166,3849.315,1671.658
8190,20.622,0.011,20.045,0.003,0.577,0.0114,3843.27,1744.301
8193,19.705,0.007,19.204,0.008,0.501,0.0106,3846.242,1802.087
8195,19.361,0.009,18.849,0.004,0.512,0.0098,3843.703,1827.594
8196,19.849,0.01,19.32,0.005,0.529,0.0112,3847.884,1832.068
8197,19.187,0.014,18.69,0.01,0.497,0.0172,3852.585,1878.837
8200,19.193,0.002,18.703,0.007,0.49,0.0073,3848.486,1912.177
8206,19.812,0.008,19.299,0.006,0.513,0.01,3880.436,991.26
8209,20.085,0.014,19.539,0.003,0.546,0.0143,3876.299,1092.038
8218,19.651,0.006,19.131,0.005,0.52,0.0078,3880.644,1256.547
8219,19.936,0.008,19.411,0.008,0.525,0.0113,3868.651,1263.396
8221,18.399,0.006,17.788,0.007,0.611,0.0092,3865.573,1360.72
8225,19.48,0.002,18.982,0.005,0.498,0.0054,3875.89,1368.44
8227,20.213,0.002,19.649,0.013,0.564,0.0132,3866.527,1419.702
8230,20.624,0.007,20.059,0.015,0.565,0.0166,3872.135,1539.1
8231,20.577,0.009,19.999,0.009,0.578,0.0127,3880.017,1548.329
8233,20.367,0.016,19.813,0.008,0.554,0.0179,3881.915,1574.327
8235,20.057,0.007,19.523,0.005,0.534,0.0086,3878.677,1604.043
8239,19.506,0.006,19.013,0.006,0.493,0.0085,3867.705,1703.784
8240,18.833,0.004,18.322,0.005,0.511,0.0064,3874.952,1697.87
8241,19.04,0.004,18.549,0.002,0.491,0.0045,3871.477,1720.084
8242,19.918,0.004,19.404,0.007,0.514,0.0081,3872.498,1725.898
8245,20.562,0.014,19.981,0.016,0.581,0.0213,3887.08,1781.131
8247,20.362,0.003,19.789,0.006,0.573,0.0067,3863.844,1830.89
8251,20.35,0.004,19.795,0.01,0.555,0.0108,3881.277,1841.609
8254,20.058,0.01,19.541,0.005,0.517,0.0112,3877.707,1918.235
8257,20.305,0.006,19.689,0.005,0.616,0.0078,3865.288,1969.813
8260,19.531,0.006,19.037,0.01,0.494,0.0117,3892.889,996.345
8261,20.435,0.014,19.859,0.02,0.576,0.0244,3899.269,1041.24
8263,18.893,0.006,18.399,0.001,0.494,0.0061,3903.801,1159.607
8267,20.28,0.007,19.723,0.01,0.557,0.0122,3900.303,1220.406
8268,19.705,0.007,19.195,0.002,0.51,0.0073,3893.614,1357.213
8272,20.388,0.005,19.836,0.012,0.552,0.013,3889.559,1381.198
8274,20.32,0.014,19.792,0.012,0.528,0.0184,3904.652,1376.263
8278,20.595,0.008,20.027,0.005,0.568,0.0094,3898.406,1500.982
8280,20.385,0.006,19.839,0.008,0.546,0.01,3912.209,1520.403
8289,18.607,0.004,18.068,0.002,0.539,0.0045,3892.18,1662.177
8290,19.637,0.006,19.134,0.01,0.503,0.0117,3911.194,1647.656
8292,20.632,0.011,20.059,0.015,0.573,0.0186,3889.74,1677.752
8296,19.701,0.003,19.188,0.011,0.513,0.0114,3911.948,1708.668
8298,20.06,0.009,19.547,0.018,0.513,0.0201,3909.318,1736.458
8299,19.376,0.005,18.883,0.004,0.493,0.0064,3899.409,1739.379
8301,20.599,0.011,20.056,0.005,0.543,0.0121,3912.156,1745.645
8302,19.178,0.007,18.689,0.006,0.489,0.0092,3890.879,1800.948
8304,19.294,0.004,18.808,0.01,0.486,0.0108,3911.924,1809.577
8308,19.036,0.005,18.529,0.005,0.507,0.0071,3891.656,1867.668
8311,20.135,0.006,19.57,0.003,0.565,0.0067,3900.993,1900.972
8316,19.803,0.009,19.286,0.015,0.517,0.0175,3908.016,1915.961
8332,20.299,0.004,19.737,0.008,0.562,0.0089,3920.541,1242.112
8333,19.564,0.005,19.07,0.008,0.494,0.0094,3922.546,1251.469
8334,20.008,0.001,19.474,0.005,0.534,0.0051,3926.241,1257.154
8338,20.338,0.009,19.769,0.01,0.569,0.0135,3923.112,1335.828
8340,20.429,0.012,19.847,0.006,0.582,0.0134,3915.174,1340.113
8341,18.863,0.007,18.355,0.001,0.508,0.0071,3919.809,1344.63
8342,20.505,0.002,19.904,0.033,0.601,0.0331,3921.513,1360.298
8345,19.337,0.005,18.832,0.003,0.505,0.0058,3921.106,1385.121
8350,20.026,0.013,19.489,0.01,0.537,0.0164,3915.627,1449.039
8357,20.147,0.007,19.612,0.007,0.535,0.0099,3919.819,1555.705
8359,18.939,0.014,18.433,0.007,0.506,0.0157,3924.577,1586.413
8360,20.432,0.014,19.845,0.01,0.587,0.0172,3925.104,1579.313
8363,18.725,0.005,18.195,0.001,0.53,0.0051,3922.701,1612.773
8368,20.453,0.006,19.872,0.019,0.581,0.0199,3919.244,1640.155
8375,19.601,0.012,19.091,0.014,0.51,0.0184,3926.793,1762.924
8377,18.2,0.005,17.55,0.005,0.65,0.0071,3932.816,1752.172
8378,19.493,0.008,19.003,0.005,0.49,0.0094,3924.377,1783.809
8379,20.15,0.006,19.591,0.008,0.559,0.01,3930.17,1774.477
8383,19.234,0.008,18.746,0.005,0.488,0.0094,3931.243,1822.355
8388,20.408,0.026,19.847,0.012,0.561,0.0286,3924.44,1888.07
8391,19.469,0.011,18.977,0.009,0.492,0.0142,3918.185,1919.053
8393,20.124,0.007,19.583,0.009,0.541,0.0114,3935.372,1930.481
8395,19.225,0.007,18.741,0.003,0.484,0.0076,3925.553,1968.631
8396,19.149,0.017,18.666,0.005,0.483,0.0177,3937.33,1968.148
8399,19.687,0.004,19.173,0.006,0.514,0.0072,3940.968,1031.216
8402,20.033,0.009,19.495,0.012,0.538,0.015,3959.013,1056.249
8403,19.655,0.005,19.149,0.005,0.506,0.0071,3944.042,1111.861
