,v,v_err,i,i_err,vi,vi_err,x,y
88,18.978,0.002,18.434,0.0024,0.5543495457494112,0.0031,2756.93,817.913
91,19.901,0.015,19.42,0.007,0.49281360456133155,0.0166,2753.086,940.629
92,19.974,0.002,19.491,0.014,0.4952128459063603,0.0141,2753.542,974.606
93,20.557,0.005,20.025,0.019,0.5445048305104021,0.0196,2756.416,967.562
96,20.131,0.0034,19.632,0.0041,0.5089713814922507,0.0054,2781.541,819.33
98,19.84,0.023,19.346,0.0,0.5053399305338091,0.023,2783.698,925.244
102,20.792,0.0047,20.222,0.0054,0.5802375168019878,0.0071,2789.53,853.715
105,18.049,0.0054,17.422,0.0061,0.6372375168019878,0.0082,2792.971,873.827
109,20.1,0.001,19.612,0.004,0.5006034397348593,0.0041,2788.898,941.532
110,20.846,0.012,20.268,0.008,0.5886651951596719,0.0144,2801.703,961.211
117,20.651,0.006,20.112,0.019,0.5489713814922508,0.0199,2816.802,887.959
118,18.9,0.0019,18.409,0.01,0.5007922658439647,0.0102,2835.395,894.3
121,19.347,0.0024,18.865,0.0029,0.4916063388422933,0.0037,2843.64,872.547
122,20.432,0.002,19.894,0.022,0.5497284054251106,0.0221,2855.68,938.75
128,19.57,0.0027,19.108,0.0032,0.47160633884229336,0.0042,2870.214,848.502
134,19.307,0.002,18.842,0.005,0.4745511377233915,0.0054,2885.509,945.963
136,19.846,0.003,19.364,0.0036,0.4935084103879506,0.0047,2897.5,793.73
139,19.449,0.002,18.989,0.001,0.469770209391005,0.0022,2888.79,879.961
144,19.988,0.0032,19.486,0.0038,0.5144765818969879,0.005,2934.502,783.497
145,20.655,0.0044,20.119,0.0051,0.5475084103879506,0.0067,2925.25,794.036
146,20.831,0.0047,20.278,0.0055,0.5636571728903719,0.0073,2920.31,826.379
149,20.095,0.106,19.547,0.029,0.5577769446349535,0.1099,2918.342,927.478
150,20.708,0.0045,20.156,0.014,0.5610446831042903,0.0147,2924.348,960.479
154,20.595,0.006,20.061,0.017,0.5469068813583522,0.018,2960.285,853.36
155,20.648,0.011,20.109,0.013,0.5496965175525057,0.017,2941.852,885.902
156,20.014,0.009,19.524,0.024,0.5017652189925994,0.0256,2944.831,868.616
161,19.755,0.0,19.284,0.006,0.48160697777856554,0.006,2941.116,972.933
162,19.993,0.001,19.511,0.006,0.49269651755250565,0.0061,2947.423,981.552
173,20.07,0.0033,19.584,0.004,0.5017798872039261,0.0052,2999.831,775.451
177,20.163,0.015,19.665,0.01,0.5113087907946199,0.018,2996.19,881.412
178,20.74,0.02,20.185,0.01,0.5683087907946199,0.0224,2996.855,879.22
183,20.748,0.016,20.205,0.019,0.5540035212689607,0.0248,2993.4,960.352
184,19.991,0.028,19.503,0.009,0.49900352126896064,0.0294,2993.865,957.113
187,19.032,0.0021,18.558,0.0025,0.48866466128264346,0.0032,3015.079,831.828
191,20.801,0.01,20.275,0.013,0.5390729151764679,0.0164,3031.0,902.944
195,20.323,0.002,19.811,0.005,0.5233852288961531,0.0054,3023.779,944.913
200,19.244,0.0023,18.831,0.0028,0.4283022190821083,0.0036,3041.24,800.487
203,19.689,0.015,19.228,0.017,0.47580879556280153,0.0227,3060.435,844.781
207,20.823,0.012,20.263,0.02,0.5734213393064721,0.0233,3044.706,899.657
208,18.996,0.002,18.508,0.023,0.501421339306472,0.0231,3054.867,903.454
213,20.59,0.005,20.054,0.017,0.5473852288961532,0.0177,3053.436,985.945
216,20.846,0.0048,20.296,0.0056,0.5631786769802597,0.0073,3078.409,763.557
218,19.975,0.017,19.477,0.012,0.5126646612826435,0.0208,3077.362,852.735
220,19.746,0.018,19.27,0.015,0.48930879079461986,0.0234,3076.405,885.945
222,20.632,0.004,20.097,0.002,0.5476554137707537,0.0045,3075.349,955.44
227,20.614,0.015,20.085,0.005,0.5423391954380535,0.0158,3100.904,859.143
231,19.979,0.003,19.496,0.004,0.4963391954380535,0.005,3088.936,904.74
237,20.467,0.004,19.951,0.0047,0.5306646612826436,0.0062,3123.968,729.805
243,20.029,0.007,19.545,0.003,0.4951237015394282,0.0076,3132.917,887.246
250,19.144,0.004,18.675,0.005,0.4798166978229732,0.0064,3121.781,973.19
252,20.742,0.0045,20.193,0.0053,0.5639184145842718,0.007,3162.92,769.019
255,19.253,0.011,18.785,0.011,0.47994640962292223,0.0156,3158.636,861.392
256,17.673,0.0045,17.018,0.005,0.6656219215435867,0.0068,3159.532,962.691
257,20.835,0.024,20.232,0.022,0.6159108288875856,0.0326,3184.69,805.782
259,20.2,0.0035,19.698,0.007,0.5145393680550427,0.0078,3164.414,827.014
264,20.47,0.016,19.949,0.011,0.5300751907866038,0.0194,3172.365,979.974
265,20.398,0.0039,19.878,0.0046,0.5354380038774491,0.006,3208.116,725.928
268,20.678,0.008,20.15,0.0052,0.5384962949195651,0.0095,3194.601,827.41
270,18.03,0.0053,17.387,0.006,0.6534962949195651,0.008,3197.67,886.412
276,19.65,0.004,19.181,0.004,0.4775701030743232,0.0057,3202.356,983.169
278,20.31,0.011,19.788,0.01,0.5312478659383264,0.0149,3231.573,856.291
279,20.106,0.0034,19.591,0.026,0.5242943227631571,0.0262,3227.459,864.114
281,20.657,0.005,20.117,0.013,0.549545591780426,0.0139,3230.215,925.988
284,20.601,0.0042,20.061,0.005,0.5544051525207221,0.0065,3248.642,711.598
286,20.648,0.005,20.046,0.01,0.6110459162468334,0.0112,3241.675,831.617
291,20.093,0.01,19.593,0.016,0.5090459162468335,0.0189,3239.249,907.052
293,20.139,0.005,19.652,0.011,0.4960923730716641,0.0121,3247.937,928.174
298,18.869,0.0019,18.367,0.0023,0.5150041338290885,0.003,3274.064,740.542
300,19.183,0.002,18.717,0.01,0.4767355759500198,0.0102,3264.574,811.709
301,20.089,0.003,19.581,0.006,0.5187355759500198,0.0067,3281.816,792.168
303,19.512,0.011,19.048,0.005,0.47378714179226855,0.0121,3281.434,839.484
312,20.323,0.003,19.811,0.002,0.523814551679548,0.0036,3292.079,824.495
313,19.587,0.003,19.113,0.006,0.4872024115755685,0.0067,3301.801,835.084
314,20.27,0.005,19.793,0.011,0.48984866173032127,0.0121,3304.209,856.206
316,19.739,0.004,19.277,0.007,0.47283055777377175,0.0081,3298.15,879.898
322,20.579,0.0042,20.053,0.0049,0.5408867959939563,0.0065,3314.584,718.641
323,19.545,0.0026,19.076,0.013,0.48200413382908847,0.0133,3323.759,787.596
324,19.797,0.008,19.334,0.011,0.4778307496491755,0.0136,3336.291,763.614
330,19.619,0.002,19.139,0.006,0.4908305577737717,0.0063,3337.275,906.529
333,19.355,0.0024,18.896,0.0029,0.4752676672807434,0.0038,3360.731,680.003
334,20.437,0.0039,19.93,0.0047,0.522289930816566,0.0061,3355.289,710.443
337,20.412,0.0039,19.88,0.0046,0.5468307496491754,0.006,3354.376,747.607
340,18.951,0.008,18.46,0.005,0.5062576667739813,0.0094,3341.992,835.7
342,20.061,0.001,19.564,0.01,0.5129313284532762,0.01,3356.771,829.26
343,20.046,0.003,19.561,0.013,0.5013207596875975,0.0133,3351.427,849.335
344,20.433,0.014,19.918,0.017,0.5279227510731295,0.022,3355.145,907.176
351,19.719,0.006,19.25,0.001,0.48493132845327613,0.0061,3369.504,804.73
354,20.363,0.004,19.837,0.01,0.5427377818594936,0.0108,3386.736,830.687
356,20.131,0.011,19.616,0.095,0.5298391190075128,0.0956,3370.081,892.993
357,19.568,0.023,19.116,0.009,0.4669028587078048,0.0247,3384.536,908.99
359,20.61,0.004,20.085,0.008,0.5360740148013827,0.0089,3376.694,978.638
363,20.332,0.038,19.824,0.001,0.5239313284532762,0.038,3388.025,783.759
364,20.042,0.007,19.56,0.0039,0.49793132845327615,0.008,3393.124,791.634
365,20.523,0.001,20.008,0.02,0.531240093626545,0.02,3403.594,815.268
366,20.74,0.007,20.191,0.009,0.5653207596875975,0.0114,3392.869,874.653
371,20.638,0.006,20.115,0.007,0.5365770340464391,0.0092,3410.07,937.841
372,20.461,0.005,19.954,0.008,0.5201113987152819,0.0094,3400.025,947.893
376,19.331,0.0024,18.86,0.0028,0.48693132845327614,0.0037,3419.551,695.625
377,20.029,0.0032,19.502,0.0038,0.5424567084237637,0.005,3422.11,714.79
378,20.137,0.0034,19.643,0.0041,0.5099313284532762,0.0053,3432.84,715.699
380,19.753,0.0029,19.281,0.013,0.48832075968759747,0.0133,3436.83,800.299
382,20.055,0.007,19.571,0.009,0.5004927768612901,0.0114,3425.313,860.643
384,17.889,0.005,17.248,0.0056,0.6535547572643872,0.0075,3417.205,965.526
388,19.676,0.005,19.22,0.015,0.4730314074053048,0.0158,3460.043,772.461
389,20.203,0.014,19.711,0.026,0.5083207596875975,0.0295,3456.978,810.537
394,19.568,0.004,19.104,0.004,0.4772601178852591,0.0057,3459.846,968.06
397,18.962,0.003,18.464,0.001,0.5153351511348668,0.0032,3464.956,768.604
399,20.676,0.0044,20.146,0.009,0.546240093626545,0.01,3464.978,797.945
400,19.839,0.005,19.365,0.011,0.4903207596875975,0.0121,3466.743,809.522
401,20.414,0.002,19.912,0.009,0.518240093626545,0.0092,3480.522,827.755
402,20.665,0.0181,20.137,0.007,0.5435396091903977,0.0194,3485.334,885.355
404,20.358,0.007,19.879,0.019,0.49452931241931675,0.0202,3465.406,902.981
409,20.565,0.0042,20.029,0.0049,0.5526588032822327,0.0064,3507.967,639.023
414,19.457,0.004,18.998,0.008,0.47605080603474603,0.0089,3500.163,736.652
416,20.515,0.016,19.994,0.003,0.5370877228230324,0.0163,3490.823,766.485
419,17.236,0.0037,16.556,0.004,0.6950183183146155,0.0055,3490.856,886.526
420,20.697,0.008,20.187,0.015,0.5255396091903977,0.017,3502.178,885.657
423,20.327,0.007,19.819,0.011,0.5235293124193168,0.013,3488.037,930.861
427,20.092,0.0033,19.604,0.004,0.5034729835425301,0.0052,3523.709,634.055
428,20.51,0.004,19.999,0.0048,0.5269573954308804,0.0063,3522.572,637.938
433,19.751,0.001,19.276,0.011,0.4913305515464351,0.011,3517.144,775.361
436,20.779,0.004,20.244,0.008,0.5515074540979134,0.0089,3531.707,859.91
438,19.706,0.006,19.231,0.005,0.48924833870600104,0.0078,3529.427,949.954
439,17.268,0.0037,16.584,0.0041,0.6972601178852591,0.0055,3513.572,986.035
440,20.336,0.006,19.829,0.006,0.5209100927902652,0.0085,3518.209,973.643
441,20.561,0.005,20.041,0.008,0.5336664870430587,0.0094,3527.851,967.275
442,19.603,0.0027,19.13,0.0032,0.488289930816566,0.0042,3554.111,668.586
446,19.226,0.0,18.757,0.012,0.48605080603474604,0.012,3554.929,766.708
447,19.072,0.008,18.597,0.011,0.49165880328223266,0.0136,3550.517,804.995
450,19.383,0.0024,18.9,0.0029,0.49808055917004707,0.0038,3573.55,646.584
451,20.61,0.0042,20.042,0.0049,0.5834729835425301,0.0065,3571.823,681.542
453,20.329,0.007,19.811,0.015,0.5343305515464352,0.0166,3565.878,747.651
454,19.64,0.0027,19.166,0.006,0.4901152964772307,0.0066,3571.21,743.676
459,19.501,0.008,19.018,0.004,0.49691009279026516,0.0089,3570.49,921.519
460,20.567,0.006,20.047,0.007,0.533541587214219,0.0092,3564.935,953.75
461,19.509,0.0025,19.052,0.0031,0.47173079853377103,0.004,3599.442,649.014
469,20.493,0.004,19.941,0.0047,0.5665353192948752,0.0062,3628.668,625.873
470,20.642,0.002,20.108,0.01,0.5485353192948752,0.0102,3635.761,712.994
472,20.047,0.003,19.561,0.005,0.5006600130158962,0.0058,3624.782,780.088
474,20.715,0.006,20.171,0.009,0.5580137557756757,0.0108,3615.448,869.626
477,20.36,0.005,19.843,0.003,0.5291896557883828,0.0058,3622.261,915.277
479,20.238,0.011,19.739,0.008,0.5095001225308214,0.0136,3637.975,966.932
483,17.993,0.0052,17.36,0.0059,0.6472539323456804,0.0078,3659.714,730.753
484,19.243,0.006,18.781,0.016,0.47579158816752726,0.0171,3639.219,800.571
485,18.809,0.002,18.292,0.011,0.5307915881675273,0.0112,3645.886,804.256
489,17.001,0.0033,16.316,0.0036,0.6961745015435319,0.0049,3661.481,890.291
493,19.554,0.0026,19.085,0.0031,0.48343710152606023,0.0041,3666.325,629.081
494,19.651,0.0027,19.18,0.0033,0.4851390529127222,0.0043,3677.754,630.639
498,20.415,0.003,19.914,0.006,0.5147915881675272,0.0067,3680.394,734.911
500,19.837,0.003,19.349,0.017,0.5020900571440932,0.0173,3680.138,780.11
502,20.777,0.01,20.252,0.009,0.5386000346449179,0.0135,3683.638,810.526
503,20.307,0.007,19.796,0.014,0.5246000346449179,0.0157,3687.392,803.819
505,20.577,0.007,20.046,0.013,0.5440255886513146,0.0148,3677.523,886.428
507,19.661,0.007,19.172,0.008,0.49950012253082143,0.0106,3681.244,901.411
508,20.009,0.005,19.52,0.001,0.49950012253082143,0.0051,3663.909,930.509
509,19.87,0.003,19.388,0.003,0.49195968429762027,0.0042,3676.933,962.771
512,19.302,0.003,18.831,0.011,0.4844149022146177,0.0114,3709.232,697.8
514,19.029,0.003,18.55,0.011,0.4924149022146177,0.0114,3712.249,714.829
516,18.876,0.006,18.326,0.005,0.5636000346449179,0.0078,3703.641,868.344
522,20.339,0.005,19.827,0.014,0.5254149022146177,0.0149,3722.722,700.823
525,19.508,0.002,19.03,0.007,0.4917915881675272,0.0073,3736.316,817.915
526,18.122,0.0055,17.463,0.0061,0.6727915881675273,0.0082,3715.863,851.656
527,19.326,0.009,18.86,0.005,0.4790255886513145,0.0103,3728.18,886.078
528,20.643,0.008,20.102,0.013,0.5516576531568137,0.0153,3718.768,897.472
532,18.214,0.0058,17.602,0.0016,0.6255550676450159,0.006,3741.616,691.167
538,18.929,0.055,18.476,0.008,0.46695588373234237,0.0556,3740.429,756.69
540,18.549,0.0067,17.968,0.004,0.5945550676450159,0.0078,3762.034,796.829
541,20.76,0.012,20.215,0.012,0.5584647993417049,0.017,3753.564,826.313
542,19.475,0.004,19.006,0.004,0.4820255886513145,0.0057,3745.664,886.097
544,19.934,0.007,19.441,0.007,0.5047956598219555,0.0099,3755.775,870.848
548,18.097,0.0055,17.461,0.0061,0.6492675267542739,0.0082,3778.349,599.327
549,17.064,0.0034,16.387,0.0037,0.6906881737369264,0.005,3784.012,624.132
552,18.369,0.0062,17.737,0.0017,0.6455550676450159,0.0064,3769.49,690.332
553,20.197,0.002,19.693,0.013,0.5177309729325669,0.0132,3782.477,748.828
554,20.31,0.049,19.838,0.048,0.4853830813420056,0.0686,3779.698,807.509
557,18.883,0.004,18.377,0.002,0.5192932946198704,0.0045,3770.622,842.013
558,19.575,0.008,19.088,0.004,0.4994032949880477,0.0089,3782.02,850.069
561,20.111,0.004,19.621,0.006,0.5004751595610184,0.0072,3778.478,881.489
564,20.735,0.02,20.171,0.008,0.5750464430844077,0.0215,3769.782,940.337
565,17.152,0.0035,16.464,0.0039,0.7012675267542738,0.0052,3807.082,586.753
569,19.999,0.002,19.517,0.0,0.4953830813420056,0.002,3808.135,745.419
572,18.792,0.005,18.265,0.005,0.5380464430844077,0.0071,3792.892,884.139
575,18.389,0.0062,17.756,0.004,0.6433988213001778,0.0074,3794.653,913.388
581,20.47,0.009,19.952,0.006,0.5295710759182495,0.0108,3836.514,737.659
585,20.435,0.0039,19.898,0.0046,0.5506826122100338,0.006,3851.443,611.917
589,20.793,0.01,20.238,0.013,0.5665710759182494,0.0164,3855.424,802.07
594,19.671,0.002,19.194,0.011,0.4901203055006349,0.0112,3845.6,847.278
595,18.954,0.008,18.455,0.003,0.5108550886780454,0.0085,3845.099,880.101
596,20.633,0.002,20.084,0.005,0.5597314065062071,0.0054,3847.1,936.841
597,20.749,0.001,20.212,0.007,0.5472777191711875,0.0071,3857.709,955.404
599,19.499,0.005,19.026,0.007,0.48313294023143677,0.0086,3857.565,966.416
600,19.932,0.0031,19.429,0.0037,0.5148691061336856,0.0048,3869.172,557.254
601,19.464,0.0025,18.935,0.0029,0.5405918513579688,0.0038,3884.314,550.925
610,20.318,0.005,19.788,0.019,0.5409356163594279,0.0196,3882.492,833.041
611,19.613,0.004,19.142,0.003,0.4819356163594279,0.005,3887.75,826.961
612,19.386,0.007,18.916,0.01,0.48348961071269764,0.0122,3881.353,873.394
619,20.814,0.003,20.265,0.009,0.5589298640290628,0.0095,3895.812,724.651
620,20.762,0.009,20.217,0.004,0.5543602650738241,0.0098,3911.715,788.272
623,19.739,0.006,19.259,0.005,0.4901329402314368,0.0078,3910.808,898.106
624,19.4,0.006,18.928,0.005,0.4812286488937776,0.0078,3889.936,982.038
626,20.84,0.0047,20.285,0.0054,0.565364626880986,0.0072,3926.371,555.315
628,19.791,0.001,19.318,0.014,0.4830444089749301,0.014,3913.467,718.465
630,20.066,0.007,19.573,0.011,0.5022051996521064,0.013,3918.969,742.604
631,18.991,0.005,18.509,0.006,0.491360265073824,0.0078,3930.382,755.121
635,19.034,0.002,18.54,0.014,0.5045126559840127,0.0141,3913.983,841.28
636,18.723,0.011,18.165,0.006,0.5685126559840128,0.0125,3929.371,865.169
637,19.862,0.01,19.376,0.008,0.4953819157857477,0.0128,3934.959,892.089
638,19.839,0.005,19.364,0.01,0.4847239224829552,0.0112,3917.484,914.061
639,20.287,0.0036,19.782,0.0043,0.5156265971940712,0.0056,3955.76,533.37
640,20.445,0.0039,19.934,0.0046,0.5216265971940712,0.0061,3951.383,549.296
642,19.973,0.006,19.49,0.01,0.4922051996521064,0.0117,3959.749,786.311
643,20.479,0.01,19.958,0.008,0.5305675166410805,0.0128,3955.624,829.9
644,20.686,0.02,20.131,0.018,0.5651329402314369,0.0269,3947.803,856.201
645,20.469,0.01,19.945,0.022,0.5341329402314368,0.0242,3945.917,857.416
647,20.276,0.014,19.773,0.002,0.5122902950221493,0.0141,3962.733,884.21
649,19.882,0.006,19.389,0.008,0.5021586788421029,0.01,3960.128,922.532
654,20.051,0.007,19.569,0.017,0.4903899546612285,0.0184,3957.828,984.791
658,20.09,0.014,19.599,0.018,0.5008480255820413,0.0228,3973.679,684.157
660,19.655,0.002,19.172,0.008,0.4923799019340634,0.0082,3978.334,721.574
668,20.06,0.004,19.574,0.005,0.4939209814174228,0.0064,3974.949,977.759
671,20.71,0.012,20.177,0.014,0.5436265971940712,0.0184,4005.549,683.203
674,20.165,0.004,19.638,0.007,0.5345756072567542,0.0081,3996.219,952.446
676,20.443,0.004,19.922,0.005,0.5289209814174228,0.0064,4010.105,970.223
677,19.486,0.0025,19.024,0.003,0.47122041323550673,0.0039,4023.933,554.142
678,20.16,0.012,19.659,0.017,0.5110444089749302,0.0208,4026.402,623.593
679,20.525,0.006,20.006,0.01,0.5285675166410805,0.0117,4013.545,728.153
681,20.063,0.005,19.568,0.005,0.5025028241409817,0.0071,4020.61,809.161
683,20.123,0.004,19.595,0.004,0.5353390614687146,0.0057,4021.698,917.124
693,19.75,0.005,19.264,0.004,0.49281245533600715,0.0064,4054.865,983.721
695,20.72,0.002,20.175,0.006,0.555364626880986,0.0063,4083.643,690.999
697,20.637,0.007,20.097,0.006,0.5490440887995456,0.0092,4070.241,750.152
698,19.222,0.009,18.743,0.003,0.4876654106847975,0.0095,4084.915,784.923
699,20.111,0.009,19.606,0.013,0.5125756072567542,0.0158,4066.372,805.019
702,19.715,0.006,19.299,0.005,0.4230353579587141,0.0078,4077.586,880.993
703,19.484,0.008,19.005,0.008,0.48633906146871453,0.0113,4085.866,922.421
704,19.498,0.002,19.027,0.003,0.4781017403086663,0.0036,4063.298,957.264
705,19.777,0.006,19.293,0.008,0.49148786931810146,0.01,4081.425,983.562
706,20.307,0.028,19.799,0.014,0.5180444089749301,0.0313,4104.688,615.246
710,20.726,0.003,20.157,0.003,0.57904440897493,0.0042,4098.482,699.245
712,20.66,0.011,20.117,0.01,0.5530444089749302,0.0149,4108.241,749.838
715,19.606,0.011,19.143,0.005,0.4701376379992186,0.0121,4103.485,904.206
717,18.377,0.0062,17.748,0.006,0.6363742332537936,0.0086,4106.624,931.772
719,18.832,0.001,18.262,0.003,0.5770576879747771,0.0032,4105.863,940.219
721,19.153,0.0021,18.686,0.0026,0.47704440897493017,0.0034,4132.529,636.953
724,19.313,0.007,18.845,0.011,0.47804440897493017,0.013,4124.549,663.798
728,20.311,0.011,19.782,0.008,0.5399332600765246,0.0136,4116.528,802.104
732,20.303,0.004,19.792,0.007,0.5180576879747771,0.0081,4114.172,917.311
733,19.756,0.0028,19.273,0.0034,0.49392112547370937,0.0044,4146.878,529.723
734,20.637,0.003,20.098,0.02,0.5493959156583347,0.0202,4158.38,625.161
735,20.408,0.005,19.899,0.019,0.5193959156583347,0.0196,4160.063,640.638
748,20.69,0.0043,20.153,0.0051,0.5479211254737094,0.0067,4175.553,519.616
749,20.331,0.0037,19.817,0.0044,0.5249211254737094,0.0057,4183.294,520.132
750,20.613,0.008,20.09,0.019,0.5333959156583347,0.0206,4170.626,607.278
752,20.628,0.003,20.084,0.007,0.5549332600765247,0.0076,4167.337,789.014
754,20.349,0.004,19.842,0.01,0.5146702219098389,0.0108,4178.519,894.3
756,19.924,0.007,19.442,0.002,0.49067595915765,0.0073,4170.975,923.913
759,20.331,0.0037,19.806,0.0043,0.5357865113993507,0.0057,4206.587,531.657
761,20.54,0.014,20.007,0.011,0.543769321069866,0.0178,4208.565,740.285
763,20.637,0.002,20.093,0.009,0.551670221909839,0.0092,4195.417,904.233
764,20.343,0.006,19.83,0.004,0.5206702219098389,0.0072,4205.129,908.536
770,18.695,0.005,18.136,0.02,0.5719340665724839,0.0206,4225.735,584.962
771,20.071,0.004,19.58,0.003,0.5016626658118004,0.005,4234.723,699.17
774,20.476,0.006,19.959,0.004,0.5246702219098389,0.0072,4236.616,894.984
775,20.789,0.009,20.224,0.014,0.5726286123721546,0.0166,4233.095,978.063
777,19.885,0.003,19.396,0.0036,0.5010028643685376,0.0047,4244.174,514.218
791,19.85,0.02,19.369,0.022,0.4924641711085014,0.0297,4265.75,543.304
793,20.736,0.003,20.189,0.016,0.5599428256376444,0.0163,4274.431,621.456
797,18.579,0.008,17.979,0.007,0.6074789887692913,0.0106,4272.86,912.771
799,20.734,0.0044,20.196,0.0052,0.5500028643685377,0.0068,4309.058,498.846
802,20.03,0.004,19.54,0.005,0.5020352298752355,0.0064,4312.731,579.656
803,20.485,0.007,19.973,0.004,0.5249428256376443,0.0081,4305.8,600.824
806,19.011,0.006,18.53,0.013,0.4930352298752355,0.0143,4312.286,663.955
813,19.485,0.008,19.014,0.005,0.4775447996534467,0.0094,4302.993,947.561
814,20.184,0.0034,19.701,0.0041,0.4950352298752355,0.0054,4337.72,473.634
815,19.919,0.013,19.425,0.033,0.5060352298752355,0.0355,4333.67,535.54
820,20.791,0.01,20.232,0.004,0.5666433917812171,0.0108,4333.156,859.846
825,19.546,0.009,19.082,0.016,0.47603522987523555,0.0184,4345.925,513.19
826,20.717,0.008,20.166,0.014,0.5618144702156439,0.0161,4344.551,599.969
829,18.467,0.0064,17.859,0.008,0.6148135762718019,0.0102,4353.862,867.643
830,19.545,0.009,19.064,0.007,0.48811860718987105,0.0114,4341.148,870.801
835,20.667,0.011,20.124,0.016,0.5550352298752356,0.0194,4367.653,623.731
837,20.41,0.007,19.889,0.007,0.5330352298752355,0.0099,4372.042,653.366
838,20.278,0.004,19.762,0.012,0.5258297413800608,0.0126,4366.734,799.859
842,20.841,0.004,20.273,0.013,0.5757206114139081,0.0136,4387.802,847.182
847,20.496,0.012,19.948,0.031,0.5606121698984595,0.0332,4403.184,521.258
853,20.532,0.011,19.996,0.008,0.5465142109850604,0.0136,4390.306,777.907
854,20.666,0.013,20.141,0.014,0.5349533493660426,0.0191,4412.739,766.8
859,19.794,0.007,19.306,0.015,0.4957206114139081,0.0166,4399.307,863.039
862,18.637,0.004,18.042,0.008,0.6006784684493334,0.0089,4396.849,987.884
863,20.638,0.007,20.127,0.03,0.5258386461255331,0.0308,4421.558,531.431
867,19.424,0.002,18.964,0.01,0.474855002458677,0.0102,4434.714,589.283
