v,v_err,i,i_err,vi,vi_err,x,y
16.27,0.012,15.675,0.005,0.595,0.013,2005.202,2582.598
16.766,0.002,16.144,0.008,0.622,0.0082,1992.753,2711.319
17.887,0.007,17.197,0.007,0.69,0.0099,2009.702,2747.445
17.384,0.003,16.741,0.001,0.643,0.0032,1996.899,2894.137
16.15,0.007,15.534,0.003,0.616,0.0076,2025.492,2133.034
15.879,0.005,15.242,0.006,0.637,0.0078,2026.782,2159.455
15.318,0.002,14.573,0.005,0.745,0.0054,2015.027,2236.443
17.433,0.008,16.788,0.01,0.645,0.0128,2018.443,2263.44
17.786,0.012,17.108,0.011,0.678,0.0163,2014.88,2303.701
16.678,0.011,16.082,0.005,0.596,0.0121,2024.25,2407.069
17.888,0.007,17.197,0.01,0.691,0.0122,2028.694,2398.844
17.202,0.007,16.582,0.005,0.62,0.0086,2029.008,2423.459
17.06,0.01,16.447,0.004,0.613,0.0108,2015.236,2457.224
17.118,0.005,16.492,0.008,0.626,0.0094,2014.067,2596.053
17.872,0.005,17.169,0.003,0.703,0.0058,2026.266,2824.806
15.688,0.004,15.018,0.005,0.67,0.0064,2019.989,2921.247
16.971,0.01,16.347,0.013,0.624,0.0164,2024.86,2916.177
17.095,0.005,16.462,0.002,0.633,0.0054,2030.899,2983.679
17.597,0.004,16.923,0.005,0.674,0.0064,2040.885,2012.691
17.931,0.008,17.215,0.006,0.716,0.01,2052.039,2098.426
18.186,0.003,17.461,0.016,0.725,0.0163,2039.529,2137.131
17.297,0.009,16.639,0.014,0.658,0.0166,2053.072,2141.637
16.553,0.014,15.953,0.002,0.6,0.0141,2044.804,2209.06
16.768,0.012,16.139,0.005,0.629,0.013,2054.267,2821.315
18.109,0.002,17.399,0.004,0.71,0.0045,2042.33,2869.561
18.032,0.007,17.323,0.005,0.709,0.0086,2047.958,2970.684
17.041,0.009,16.418,0.01,0.623,0.0135,2056.748,2969.643
18.108,0.012,17.396,0.01,0.712,0.0156,2064.295,2358.603
16.938,0.01,16.328,0.009,0.61,0.0135,2074.185,2387.415
15.954,0.012,15.344,0.006,0.61,0.0134,2079.389,2567.863
18.089,0.014,17.36,0.008,0.729,0.0161,2085.544,2725.726
17.07,0.011,16.439,0.005,0.631,0.0121,2079.931,2755.665
16.755,0.004,16.142,0.003,0.613,0.005,2080.199,2892.061
17.429,0.006,16.777,0.006,0.652,0.0085,2102.634,2267.856
15.856,0.004,15.211,0.006,0.645,0.0072,2103.735,2336.989
17.487,0.006,16.833,0.007,0.654,0.0092,2109.688,2384.537
17.027,0.018,16.391,0.01,0.636,0.0206,2106.574,2854.286
17.391,0.007,16.751,0.01,0.64,0.0122,2102.615,2930.811
17.325,0.005,16.668,0.006,0.657,0.0078,2131.74,2121.873
16.174,0.008,15.553,0.007,0.621,0.0106,2130.46,2183.852
16.123,0.002,15.521,0.005,0.602,0.0054,2117.179,2642.992
15.717,0.006,15.041,0.002,0.676,0.0063,2135.607,2687.985
18.246,0.013,17.507,0.013,0.739,0.0184,2121.414,2855.318
17.253,0.016,16.606,0.006,0.647,0.0171,2155.943,1991.624
16.333,0.007,15.728,0.009,0.605,0.0114,2159.9,2311.299
17.566,0.003,16.907,0.011,0.659,0.0114,2157.948,2363.522
16.793,0.004,16.187,0.005,0.606,0.0064,2144.086,2409.165
16.484,0.01,15.884,0.006,0.6,0.0117,2143.273,2527.731
16.134,0.006,15.543,0.003,0.591,0.0067,2155.309,2553.42
16.773,0.021,16.149,0.004,0.624,0.0214,2142.071,2568.474
17.524,0.022,16.87,0.016,0.654,0.0272,2140.625,2569.559
17.068,0.01,16.432,0.006,0.636,0.0117,2150.781,2602.324
17.915,0.006,17.211,0.005,0.704,0.0078,2154.927,2721.313
16.883,0.009,16.117,0.011,0.766,0.0142,2157.385,2805.242
16.688,0.014,16.064,0.003,0.624,0.0143,2147.873,2823.401
17.369,0.005,16.715,0.008,0.654,0.0094,2141.121,2891.099
16.262,0.006,15.661,0.005,0.601,0.0078,2148.221,2924.823
16.57,0.023,15.978,0.006,0.592,0.0238,2157.385,2932.157
16.223,0.003,15.596,0.005,0.627,0.0058,2178.165,2135.911
16.497,0.008,15.89,0.005,0.607,0.0094,2175.967,2254.745
16.565,0.011,15.962,0.004,0.603,0.0117,2168.152,2291.782
17.504,0.01,16.835,0.002,0.669,0.0102,2173.282,2323.138
17.19,0.006,16.563,0.005,0.627,0.0078,2167.195,2344.038
17.326,0.008,16.675,0.013,0.651,0.0153,2172.709,2350.387
17.018,0.012,16.389,0.009,0.629,0.015,2178.404,2687.985
17.084,0.008,16.431,0.012,0.653,0.0144,2166.534,2837.356
17.36,0.014,16.689,0.007,0.671,0.0157,2180.959,2837.698
17.65,0.004,16.976,0.012,0.674,0.0126,2168.131,2981.179
15.975,0.002,15.331,0.005,0.644,0.0054,2198.832,2034.913
17.826,0.014,17.139,0.009,0.687,0.0166,2188.164,2260.873
15.461,0.011,14.722,0.004,0.739,0.0117,2205.24,2342.773
18.07,0.009,17.356,0.005,0.714,0.0103,2195.751,2379.919
17.018,0.013,16.402,0.005,0.616,0.0139,2198.617,2364.673
16.392,0.007,15.792,0.006,0.6,0.0092,2206.774,2446.011
15.739,0.002,15.076,0.002,0.663,0.0028,2198.129,2466.784
16.882,0.013,16.261,0.006,0.621,0.0143,2203.576,2708.07
17.991,0.017,17.269,0.004,0.722,0.0175,2188.569,2917.99
15.556,0.004,14.813,0.011,0.743,0.0117,2207.574,2934.521
17.555,0.011,16.869,0.032,0.686,0.0338,2200.146,2943.575
17.051,0.013,16.41,0.007,0.641,0.0148,2188.381,2977.701
17.215,0.01,16.561,0.003,0.654,0.0104,2212.988,2973.375
17.545,0.003,16.87,0.014,0.675,0.0143,2213.592,2079.327
18.15,0.017,17.431,0.009,0.719,0.0192,2224.495,2089.219
15.906,0.011,15.266,0.005,0.64,0.0121,2219.971,2432.871
17.423,0.003,16.765,0.007,0.658,0.0076,2236.701,2504.556
17.346,0.009,16.684,0.003,0.662,0.0095,2229.76,2868.517
16.996,0.003,16.367,0.007,0.629,0.0076,2250.691,1993.213
15.758,0.002,15.078,0.005,0.68,0.0054,2241.215,2078.17
17.578,0.009,16.917,0.001,0.661,0.0091,2255.224,2393.863
16.977,0.01,16.352,0.007,0.625,0.0122,2245.07,2496.417
18.098,0.01,17.332,0.007,0.766,0.0122,2252.924,2642.296
17.325,0.007,16.652,0.003,0.673,0.0076,2239.716,2805.131
16.683,0.005,16.058,0.006,0.625,0.0078,2248.62,2886.26
18.01,0.009,17.288,0.011,0.722,0.0142,2246.978,2923.218
16.734,0.002,16.116,0.009,0.618,0.0092,2285.08,2020.279
17.92,0.017,17.201,0.009,0.719,0.0192,2269.41,2121.769
17.896,0.005,17.189,0.009,0.707,0.0103,2273.802,2349.139
16.882,0.012,16.259,0.001,0.623,0.012,2264.021,2424.895
15.477,0.003,14.746,0.003,0.731,0.0042,2268.85,2467.754
17.791,0.01,17.102,0.016,0.689,0.0189,2268.247,2622.818
17.737,0.009,17.042,0.013,0.695,0.0158,2280.02,2664.796
18.21,0.019,17.476,0.014,0.734,0.0236,2283.803,2681.072
17.823,0.007,17.105,0.006,0.718,0.0092,2282.023,2796.791
14.532,0.0048,13.705,0.0049,0.827,0.0069,2285.756,2919.108
17.963,0.006,17.251,0.012,0.712,0.0134,2281.125,2965.032
16.783,0.006,16.155,0.003,0.628,0.0067,2281.27,2974.43
17.393,0.007,16.724,0.006,0.669,0.0092,2308.155,1999.108
16.496,0.005,15.885,0.004,0.611,0.0064,2301.796,2080.987
16.539,0.007,15.921,0.004,0.618,0.0081,2302.708,2311.515
17.607,0.011,16.925,0.009,0.682,0.0142,2304.711,2297.869
18.053,0.009,17.334,0.007,0.719,0.0114,2300.722,2330.471
17.281,0.012,16.638,0.007,0.643,0.0139,2310.86,2417.175
16.849,0.005,16.227,0.006,0.622,0.0078,2304.062,2502.151
17.025,0.008,16.394,0.004,0.631,0.0089,2308.019,2522.847
16.2,0.007,15.575,0.006,0.625,0.0092,2301.467,2598.712
16.442,0.011,15.82,0.005,0.622,0.0121,2312.621,2610.229
17.163,0.005,16.519,0.005,0.644,0.0071,2292.346,2630.346
17.211,0.007,16.554,0.006,0.657,0.0092,2307.286,2712.936
16.063,0.004,15.415,0.006,0.648,0.0072,2308.843,2756.664
17.324,0.009,16.652,0.008,0.672,0.012,2302.504,2835.654
17.924,0.008,17.211,0.004,0.713,0.0089,2300.548,2848.158
17.542,0.004,16.86,0.009,0.682,0.0098,2311.3,2957.484
17.745,0.005,17.058,0.015,0.687,0.0158,2295.109,2975.058
17.571,0.015,16.904,0.004,0.667,0.0155,2323.906,2053.335
17.718,0.011,17.018,0.016,0.7,0.0194,2324.145,2194.808
17.658,0.009,16.97,0.01,0.688,0.0135,2334.996,2270.864
17.775,0.008,17.069,0.003,0.706,0.0085,2334.963,2278.96
18.166,0.014,17.45,0.006,0.716,0.0152,2331.621,2434.924
15.841,0.006,15.18,0.007,0.661,0.0092,2333.675,2460.085
16.116,0.002,15.5,0.002,0.616,0.0028,2313.687,2472.907
17.597,0.018,16.905,0.01,0.692,0.0206,2313.459,2872.527
16.292,0.006,15.68,0.004,0.612,0.0072,2342.731,2343.668
17.456,0.008,16.784,0.008,0.672,0.0113,2345.029,2364.005
18.053,0.012,17.324,0.004,0.729,0.0126,2346.527,2376.952
17.388,0.006,16.734,0.006,0.654,0.0085,2340.675,2453.301
16.23,0.007,15.613,0.003,0.617,0.0076,2358.641,2686.164
17.302,0.007,16.618,0.011,0.684,0.013,2351.564,2722.471
16.106,0.008,15.471,0.004,0.635,0.0089,2340.806,2848.591
16.645,0.005,16.012,0.006,0.633,0.0078,2345.835,2854.081
16.11,0.002,15.492,0.004,0.618,0.0045,2349.295,2982.231
17.674,0.018,16.977,0.012,0.697,0.0216,2385.984,2199.826
16.123,0.01,15.506,0.005,0.617,0.0112,2383.656,2299.829
17.948,0.011,17.241,0.006,0.707,0.0125,2374.131,2320.343
17.834,0.013,17.134,0.007,0.7,0.0148,2374.447,2531.076
15.846,0.007,15.186,0.004,0.66,0.0081,2383.886,2596.813
15.977,0.004,15.301,0.007,0.676,0.0081,2371.73,2793.323
16.837,0.012,16.21,0.008,0.627,0.0144,2404.107,2138.117
16.186,0.015,15.571,0.005,0.615,0.0158,2391.446,2196.302
17.82,0.009,17.124,0.013,0.696,0.0158,2391.2,2258.199
16.568,0.007,15.963,0.007,0.605,0.0099,2395.338,2502.195
16.996,0.002,16.36,0.003,0.636,0.0036,2400.807,2599.174
17.175,0.003,16.51,0.003,0.665,0.0042,2397.238,2720.773
17.565,0.006,16.879,0.009,0.686,0.0108,2405.773,2758.002
16.562,0.016,15.942,0.007,0.62,0.0175,2398.743,2763.983
17.76,0.01,17.068,0.006,0.692,0.0117,2396.111,2852.438
18.014,0.003,17.293,0.009,0.721,0.0095,2411.587,2877.323
15.849,0.004,15.172,0.003,0.677,0.005,2418.557,2186.095
15.536,0.003,14.801,0.003,0.735,0.0042,2421.429,2331.308
17.031,0.007,16.398,0.004,0.633,0.0081,2413.308,2434.583
16.614,0.006,15.992,0.007,0.622,0.0092,2432.459,2426.476
16.841,0.006,16.215,0.005,0.626,0.0078,2417.201,2499.499
17.98,0.008,17.255,0.002,0.725,0.0082,2431.392,2522.214
15.874,0.004,15.2,0.007,0.674,0.0081,2428.45,2556.553
18.078,0.012,17.344,0.003,0.734,0.0124,2425.784,2587.689
18.16,0.009,17.428,0.01,0.732,0.0135,2437.502,2625.055
17.277,0.007,16.616,0.009,0.661,0.0114,2424.989,2681.723
16.719,0.003,16.073,0.003,0.646,0.0042,2429.848,2780.993
17.265,0.007,16.6,0.007,0.665,0.0099,2435.813,2765.971
16.786,0.009,16.141,0.008,0.645,0.012,2424.762,2797.716
17.577,0.008,16.885,0.008,0.692,0.0113,2422.029,2860.012
14.3,0.0043,13.475,0.0044,0.825,0.0062,2435.465,2885.966
16.595,0.008,15.978,0.005,0.617,0.0094,2418.621,2967.236
17.962,0.003,17.261,0.015,0.701,0.0153,2458.163,2153.748
18.212,0.014,17.459,0.012,0.753,0.0184,2443.679,2276.667
17.737,0.008,17.042,0.01,0.695,0.0128,2441.543,2292.469
17.346,0.004,16.688,0.007,0.658,0.0081,2455.011,2317.299
18.232,0.016,17.475,0.008,0.757,0.0179,2452.674,2875.994
18.073,0.02,17.344,0.005,0.729,0.0206,2460.01,2984.926
15.641,0.009,14.913,0.003,0.728,0.0095,2468.251,2315.704
17.949,0.005,17.231,0.007,0.718,0.0086,2480.245,2360.313
18.225,0.009,17.475,0.012,0.75,0.015,2487.394,2356.329
15.549,0.007,14.79,0.003,0.759,0.0076,2475.726,2397.612
17.645,0.008,16.957,0.013,0.688,0.0153,2475.896,2473.42
17.285,0.007,16.627,0.004,0.658,0.0081,2463.737,2616.055
17.191,0.011,16.54,0.001,0.651,0.011,2469.906,2677.697
17.788,0.01,17.084,0.015,0.704,0.018,2478.679,2780.008
17.406,0.007,16.731,0.008,0.675,0.0106,2474.274,2811.764
18.087,0.006,17.346,0.005,0.741,0.0078,2484.65,2833.98
15.19,0.01,14.406,0.01,0.784,0.0141,2467.521,2856.952
17.485,0.004,16.805,0.01,0.68,0.0108,2498.845,1990.163
16.835,0.004,16.217,0.003,0.618,0.005,2512.29,2012.368
17.378,0.01,16.731,0.01,0.647,0.0141,2491.031,2039.048
16.519,0.01,15.919,0.005,0.6,0.0112,2512.146,2062.821
17.446,0.01,16.782,0.007,0.664,0.0122,2505.386,2153.957
17.321,0.006,16.661,0.008,0.66,0.01,2498.514,2187.927
18.164,0.007,17.431,0.009,0.733,0.0114,2510.68,2265.186
17.709,0.009,17.022,0.011,0.687,0.0142,2507.109,2340.923
18.208,0.015,17.466,0.012,0.742,0.0192,2493.435,2579.994
15.057,0.0016,14.268,0.0016,0.789,0.0023,2490.763,2641.899
17.112,0.006,16.467,0.01,0.645,0.0117,2506.535,2850.504
17.606,0.004,16.93,0.005,0.676,0.0064,2495.416,2893.105
17.194,0.014,16.54,0.008,0.654,0.0161,2495.468,2914.083
15.843,0.006,15.185,0.008,0.658,0.01,2499.455,2963.243
17.863,0.009,17.166,0.003,0.697,0.0095,2523.707,2049.525
18.094,0.008,17.367,0.007,0.727,0.0106,2522.168,2252.429
18.147,0.014,17.403,0.005,0.744,0.0149,2522.85,2358.171
16.863,0.005,16.237,0.001,0.626,0.0051,2516.269,2389.041
16.079,0.004,15.437,0.003,0.642,0.005,2527.175,2460.416
17.38,0.014,16.702,0.012,0.678,0.0184,2527.382,2476.246
17.407,0.011,16.737,0.002,0.67,0.0112,2516.51,2512.732
17.551,0.007,16.88,0.012,0.671,0.0139,2514.842,2530.68
16.521,0.013,15.884,0.009,0.637,0.0158,2534.547,2598.141
16.947,0.013,16.31,0.003,0.637,0.0133,2519.019,2650.733
18.165,0.015,17.429,0.008,0.736,0.017,2537.08,2738.174
17.03,0.112,16.267,0.033,0.763,0.1168,2527.873,2793.211
17.761,0.013,17.073,0.013,0.688,0.0184,2530.384,2864.094
17.484,0.006,16.809,0.008,0.675,0.01,2534.612,2967.004
16.363,0.01,15.76,0.002,0.603,0.0102,2540.22,2154.741
17.168,0.011,16.518,0.017,0.65,0.0202,2557.288,2267.35
17.367,0.004,16.702,0.004,0.665,0.0057,2549.454,2348.011
15.741,0.005,15.043,0.004,0.698,0.0064,2550.606,2420.162
17.055,0.003,16.413,0.004,0.642,0.005,2560.955,2430.12
17.917,0.008,17.196,0.007,0.721,0.0106,2550.849,2534.615
17.641,0.008,16.95,0.013,0.691,0.0153,2560.898,2549.994
14.096,0.004,13.273,0.0041,0.823,0.0057,2545.0,2640.023
17.87,0.009,17.157,0.011,0.713,0.0142,2542.964,2661.857
16.016,0.01,15.371,0.013,0.645,0.0164,2551.63,2645.759
17.553,0.016,16.88,0.003,0.673,0.0163,2554.542,2737.53
16.834,0.009,16.173,0.007,0.661,0.0114,2558.665,2776.348
17.859,0.006,17.161,0.004,0.698,0.0072,2543.701,2897.897
17.394,0.003,16.737,0.005,0.657,0.0058,2557.03,2899.97
16.82,0.008,16.191,0.008,0.629,0.0113,2549.041,2916.223
16.613,0.007,15.999,0.006,0.614,0.0092,2543.808,2946.416
16.443,0.004,15.833,0.009,0.61,0.0098,2562.77,2953.295
15.691,0.005,15.013,0.001,0.678,0.0051,2573.403,2049.08
15.914,0.004,15.295,0.006,0.619,0.0072,2577.4,2182.753
17.087,0.012,16.448,0.009,0.639,0.015,2570.651,2193.27
18.186,0.014,17.487,0.017,0.699,0.022,2563.146,2281.489
17.922,0.008,17.199,0.008,0.723,0.0113,2586.178,2532.372
17.315,0.007,16.647,0.011,0.668,0.013,2571.129,2635.648
16.803,0.016,16.156,0.008,0.647,0.0179,2571.405,2614.361
18.227,0.011,17.484,0.018,0.743,0.0211,2574.252,2756.286
16.7,0.005,16.08,0.004,0.62,0.0064,2574.163,2873.282
17.663,0.014,16.978,0.003,0.685,0.0143,2582.026,2895.917
17.054,0.012,16.434,0.004,0.62,0.0126,2570.425,2983.933
16.597,0.005,15.995,0.003,0.602,0.0058,2594.414,2059.985
17.896,0.012,17.207,0.011,0.689,0.0163,2608.098,2101.655
17.557,0.012,16.874,0.01,0.683,0.0156,2608.015,2255.037
18.258,0.015,17.494,0.012,0.764,0.0192,2599.263,2268.656
17.009,0.01,16.382,0.007,0.627,0.0122,2602.01,2263.765
17.026,0.018,16.378,0.003,0.648,0.0182,2601.664,2476.531
16.879,0.012,16.233,0.005,0.646,0.013,2608.802,2591.116
16.298,0.011,15.663,0.009,0.635,0.0142,2593.027,2751.655
18.16,0.023,17.422,0.007,0.738,0.024,2611.992,2757.493
14.52,0.0048,13.692,0.0049,0.828,0.0069,2589.345,2775.483
17.869,0.01,17.161,0.01,0.708,0.0141,2595.916,2834.256
17.434,0.014,16.758,0.034,0.676,0.0368,2597.269,2881.812
17.389,0.002,16.722,0.006,0.667,0.0063,2594.303,2918.961
16.844,0.011,16.237,0.002,0.607,0.0112,2631.185,2097.679
18.24,0.004,17.483,0.007,0.757,0.0081,2624.583,2290.065
17.848,0.024,17.12,0.006,0.728,0.0247,2613.143,2537.859
17.558,0.004,16.876,0.009,0.682,0.0098,2615.82,2549.446
17.487,0.013,16.803,0.007,0.684,0.0148,2635.432,2585.896
16.534,0.013,15.919,0.006,0.615,0.0143,2634.191,2643.492
18.054,0.005,17.321,0.013,0.733,0.0139,2626.101,2694.845
17.936,0.014,17.219,0.01,0.717,0.0172,2633.762,2744.464
16.685,0.011,16.043,0.004,0.642,0.0117,2632.804,2817.499
18.238,0.007,17.485,0.014,0.753,0.0157,2620.763,2851.381
16.772,0.008,16.143,0.006,0.629,0.01,2624.212,2840.639
16.585,0.002,15.982,0.007,0.603,0.0073,2624.485,2962.271
15.665,0.007,14.963,0.009,0.702,0.0114,2625.51,2951.989
17.033,0.002,16.435,0.005,0.598,0.0054,2658.758,2080.67
17.329,0.011,16.678,0.005,0.651,0.0121,2650.149,2231.865
16.464,0.016,15.849,0.005,0.615,0.0168,2650.264,2289.057
17.603,0.013,16.926,0.003,0.677,0.0133,2659.479,2301.162
16.992,0.001,16.347,0.005,0.645,0.0051,2643.043,2469.712
13.914,0.0036,13.069,0.0037,0.845,0.0052,2649.486,2518.849
17.329,0.004,16.654,0.004,0.675,0.0057,2643.373,2532.809
16.249,0.013,15.631,0.006,0.618,0.0143,2641.402,2605.796
17.456,0.01,16.781,0.002,0.675,0.0102,2656.961,2615.205
17.43,0.012,16.763,0.011,0.667,0.0163,2638.54,2725.558
17.96,0.005,17.239,0.013,0.721,0.0139,2648.003,2787.297
16.913,0.014,16.266,0.007,0.647,0.0157,2649.279,2812.989
18.054,0.018,17.322,0.014,0.732,0.0228,2655.903,2822.996
17.171,0.022,16.503,0.005,0.668,0.0226,2656.374,2816.622
17.876,0.011,17.17,0.005,0.706,0.0121,2638.175,2923.587
16.68,0.02,16.066,0.001,0.614,0.02,2646.842,2959.089
17.267,0.021,16.641,0.01,0.626,0.0233,2648.04,2958.608
17.99,0.009,17.281,0.003,0.709,0.0095,2648.788,2973.696
17.866,0.008,17.176,0.01,0.69,0.0128,2648.805,2980.768
17.782,0.009,17.098,0.016,0.684,0.0184,2685.579,2013.039
17.007,0.001,16.386,0.008,0.621,0.0081,2667.107,2108.764
17.588,0.023,16.919,0.013,0.669,0.0264,2678.632,2156.747
17.78,0.012,17.081,0.009,0.699,0.015,2667.653,2318.562
17.024,0.012,16.381,0.006,0.643,0.0134,2678.808,2321.511
17.705,0.011,17.015,0.004,0.69,0.0117,2667.787,2355.638
17.31,0.02,16.646,0.006,0.664,0.0209,2667.498,2420.649
17.302,0.014,16.625,0.004,0.677,0.0146,2680.191,2575.353
17.613,0.02,16.924,0.015,0.689,0.025,2664.136,2603.082
17.695,0.004,17.004,0.009,0.691,0.0098,2674.169,2609.072
17.123,0.009,16.468,0.011,0.655,0.0142,2663.334,2649.427
17.964,0.006,17.246,0.009,0.718,0.0108,2687.795,2704.092
16.64,0.016,16.024,0.009,0.616,0.0184,2672.969,2729.644
15.291,0.005,14.521,0.006,0.77,0.0078,2678.265,2728.874
16.929,0.019,16.283,0.002,0.646,0.0191,2667.84,2795.515
17.877,0.002,17.173,0.006,0.704,0.0063,2685.824,2869.376
17.915,0.008,17.209,0.008,0.706,0.0113,2666.003,2893.63
17.162,0.011,16.522,0.005,0.64,0.0121,2681.138,2929.853
16.218,0.006,15.606,0.008,0.612,0.01,2687.095,2935.573
18.011,0.008,17.305,0.003,0.706,0.0085,2664.375,2962.155
17.56,0.008,16.907,0.007,0.653,0.0106,2665.871,2958.29
17.873,0.006,17.177,0.009,0.696,0.0108,2682.584,2948.368
17.345,0.006,16.701,0.009,0.644,0.0108,2684.226,2975.378
16.983,0.004,16.358,0.005,0.625,0.0064,2697.734,2007.159
17.816,0.018,17.136,0.007,0.68,0.0193,2689.749,2110.401
17.525,0.008,16.845,0.007,0.68,0.0106,2699.472,2385.317
17.878,0.011,17.161,0.013,0.717,0.017,2708.95,2659.235
17.454,0.023,16.787,0.004,0.667,0.0233,2702.419,2774.995
16.532,0.028,15.903,0.011,0.629,0.0301,2704.224,2777.315
17.489,0.017,16.691,0.011,0.798,0.0202,2705.288,2821.914
17.564,0.006,16.915,0.007,0.649,0.0092,2690.391,2859.908
17.096,0.005,16.456,0.012,0.64,0.013,2698.088,2909.417
16.613,0.009,16.003,0.008,0.61,0.012,2709.754,2904.608
16.849,0.01,16.229,0.009,0.62,0.0135,2706.191,2914.122
15.393,0.008,14.636,0.009,0.757,0.012,2694.983,2978.824
15.93,0.007,15.294,0.006,0.636,0.0092,2710.092,2983.967
17.679,0.01,16.901,0.008,0.778,0.0128,2710.965,2972.606
17.957,0.004,17.246,0.007,0.711,0.0081,2729.918,2070.133
17.801,0.008,17.102,0.007,0.699,0.0106,2728.208,2138.719
16.933,0.008,16.303,0.005,0.63,0.0094,2731.592,2345.985
18.143,0.015,17.404,0.008,0.739,0.017,2737.509,2501.673
17.738,0.016,17.051,0.008,0.687,0.0179,2737.227,2628.751
18.236,0.013,17.497,0.011,0.739,0.017,2725.704,2699.075
16.816,0.021,16.172,0.003,0.644,0.0212,2721.646,2785.617
17.497,0.01,16.833,0.009,0.664,0.0135,2714.205,2919.324
17.257,0.019,16.621,0.019,0.636,0.0269,2713.661,2960.943
16.594,0.005,15.974,0.016,0.62,0.0168,2719.714,2961.001
16.758,0.013,16.134,0.009,0.624,0.0158,2733.213,2956.096
17.253,0.004,16.618,0.009,0.635,0.0098,2737.057,2937.993
16.977,0.009,16.338,0.01,0.639,0.0135,2729.351,2973.528
17.578,0.007,16.914,0.008,0.664,0.0106,2751.465,2015.754
17.412,0.009,16.759,0.012,0.653,0.015,2751.902,2093.521
16.837,0.013,16.208,0.008,0.629,0.0153,2742.409,2243.381
17.504,0.007,16.839,0.004,0.665,0.0081,2746.624,2335.125
17.109,0.012,16.464,0.008,0.645,0.0144,2745.773,2481.351
17.542,0.012,16.861,0.008,0.681,0.0144,2757.276,2477.206
15.581,0.005,14.845,0.007,0.736,0.0086,2739.37,2512.591
17.117,0.01,16.478,0.008,0.639,0.0128,2753.467,2559.453
15.46,0.01,14.698,0.005,0.762,0.0112,2762.933,2558.379
16.76,0.012,16.14,0.009,0.62,0.015,2754.817,2621.087
17.535,0.016,16.859,0.019,0.676,0.0248,2752.586,2649.268
17.348,0.014,16.683,0.011,0.665,0.0178,2758.276,2725.149
17.691,0.017,16.999,0.013,0.692,0.0214,2753.449,2751.291
14.341,0.0044,13.525,0.0046,0.816,0.0064,2741.13,2795.91
17.266,0.018,16.624,0.009,0.642,0.0201,2757.362,2851.276
17.214,0.014,16.582,0.014,0.632,0.0198,2761.562,2875.535
16.172,0.005,15.558,0.014,0.614,0.0149,2754.346,2894.042
17.131,0.006,16.482,0.008,0.649,0.01,2754.397,2899.218
17.498,0.003,16.838,0.007,0.66,0.0076,2745.296,2923.234
18.153,0.013,17.422,0.014,0.731,0.0191,2756.592,2932.546
17.503,0.006,16.852,0.015,0.651,0.0162,2742.344,2957.519
15.964,0.012,15.323,0.01,0.641,0.0156,2759.302,2954.489
16.929,0.012,16.302,0.012,0.627,0.017,2738.128,2976.533
16.227,0.006,15.612,0.005,0.615,0.0078,2781.844,2109.498
16.86,0.009,16.241,0.009,0.619,0.0127,2773.91,2179.887
17.012,0.004,16.386,0.005,0.626,0.0064,2780.18,2178.508
17.452,0.011,16.793,0.002,0.659,0.0112,2767.775,2246.387
18.136,0.011,17.411,0.012,0.725,0.0163,2780.491,2284.158
16.547,0.011,15.936,0.004,0.611,0.0117,2778.109,2402.589
16.398,0.006,15.783,0.006,0.615,0.0085,2779.47,2519.779
18.204,0.01,17.466,0.011,0.738,0.0149,2776.68,2620.784
17.089,0.011,16.439,0.007,0.65,0.013,2774.263,2803.384
17.053,0.007,16.404,0.005,0.649,0.0086,2779.256,2799.124
16.534,0.011,15.915,0.006,0.619,0.0125,2765.468,2826.609
18.147,0.018,17.398,0.018,0.749,0.0255,2786.49,2822.672
18.109,0.011,17.382,0.016,0.727,0.0194,2777.392,2845.198
17.401,0.017,16.758,0.009,0.643,0.0192,2779.273,2850.589
17.416,0.011,16.755,0.004,0.661,0.0117,2773.26,2904.863
16.926,0.021,16.299,0.014,0.627,0.0252,2785.058,2901.4
16.223,0.004,15.612,0.007,0.611,0.0081,2768.727,2921.213
16.902,0.009,16.271,0.002,0.631,0.0092,2774.312,2930.524
17.461,0.003,16.802,0.009,0.659,0.0095,2778.114,2916.555
16.798,0.004,16.126,0.009,0.672,0.0098,2779.892,2943.92
17.96,0.004,17.231,0.012,0.729,0.0126,2809.013,2071.079
14.215,0.0042,13.387,0.0043,0.828,0.006,2800.607,2173.378
14.253,0.0043,13.44,0.0044,0.813,0.0062,2792.053,2307.349
14.339,0.0045,13.548,0.0046,0.791,0.0064,2791.242,2350.596
17.838,0.009,17.142,0.011,0.696,0.0142,2793.211,2565.514
16.834,0.017,16.164,0.004,0.67,0.0175,2792.718,2582.523
16.949,0.018,16.313,0.011,0.636,0.0211,2798.346,2589.344
16.354,0.008,15.737,0.005,0.617,0.0094,2808.316,2598.792
15.533,0.015,14.79,0.006,0.743,0.0162,2810.75,2670.944
17.803,0.017,17.111,0.006,0.692,0.018,2799.305,2690.566
18.228,0.019,17.484,0.011,0.744,0.022,2795.128,2713.987
18.143,0.022,17.391,0.008,0.752,0.0234,2799.09,2736.282
18.213,0.02,17.483,0.023,0.73,0.0305,2800.975,2720.613
17.845,0.027,17.122,0.019,0.723,0.033,2806.175,2723.731
17.126,0.011,16.477,0.006,0.649,0.0125,2805.049,2741.062
17.633,0.018,16.945,0.012,0.688,0.0216,2791.023,2777.795
16.913,0.013,16.269,0.012,0.644,0.0177,2807.186,2802.932
