,v,v_err,i,i_err,vi,vi_err,x,y
8215,18.047,0.008,17.519,0.004,0.528,0.0089,3118.649,1008.247
8216,17.232,0.014,16.709,0.01,0.523,0.0172,3118.375,1015.278
8222,17.812,0.012,17.28,0.006,0.532,0.0134,3136.344,1070.55
8224,18.328,0.003,17.717,0.009,0.611,0.0095,3129.69,1102.59
8227,17.494,0.008,16.979,0.004,0.515,0.0089,3126.879,1146.145
8228,18.787,0.007,18.202,0.006,0.585,0.0092,3119.825,1181.645
8229,18.078,0.004,17.539,0.006,0.539,0.0072,3123.868,1169.956
8230,18.341,0.002,17.797,0.006,0.544,0.0063,3113.123,1215.453
8231,18.977,0.008,18.372,0.011,0.605,0.0136,3113.428,1226.145
8232,18.019,0.007,17.491,0.003,0.528,0.0076,3123.146,1213.245
8233,18.071,0.007,17.545,0.005,0.526,0.0086,3130.562,1259.996
8234,18.68,0.004,18.068,0.009,0.612,0.0098,3134.127,1240.004
8236,18.931,0.005,18.316,0.013,0.615,0.0139,3129.165,1317.567
8237,17.622,0.003,17.11,0.002,0.512,0.0036,3113.849,1340.772
8238,18.782,0.014,18.154,0.006,0.628,0.0152,3123.379,1358.025
8242,18.913,0.012,18.294,0.016,0.619,0.02,3113.559,1406.392
8243,17.569,0.005,17.049,0.019,0.52,0.0196,3114.283,1388.502
8244,17.862,0.001,17.346,0.012,0.516,0.012,3120.304,1412.516
8246,18.688,0.009,18.1,0.015,0.588,0.0175,3124.493,1399.725
8247,17.76,0.003,17.24,0.005,0.52,0.0058,3135.283,1394.31
8249,18.238,0.004,17.696,0.007,0.542,0.0081,3135.451,1435.981
8250,17.571,0.003,17.044,0.002,0.527,0.0036,3119.247,1449.401
8251,18.028,0.004,17.502,0.008,0.526,0.0089,3121.705,1441.843
8256,18.556,0.01,17.973,0.01,0.583,0.0141,3126.73,1470.528
8257,16.879,0.003,16.229,0.005,0.65,0.0058,3126.878,1481.412
8261,18.435,0.003,17.823,0.008,0.612,0.0085,3120.21,1506.939
8263,18.55,0.018,17.988,0.001,0.562,0.018,3118.899,1533.951
8264,18.098,0.014,17.555,0.006,0.543,0.0152,3122.749,1533.826
8265,18.457,0.006,17.884,0.01,0.573,0.0117,3133.621,1527.724
8267,18.126,0.008,17.539,0.006,0.587,0.01,3117.709,1545.352
8271,17.355,0.003,16.822,0.009,0.533,0.0095,3128.979,1581.214
8273,18.912,0.01,18.3,0.009,0.612,0.0135,3113.366,1647.795
8274,18.07,0.004,17.533,0.003,0.537,0.005,3114.17,1643.206
8275,17.72,0.004,17.196,0.006,0.524,0.0072,3117.928,1658.555
8276,17.025,0.005,16.438,0.007,0.587,0.0086,3123.466,1662.766
8277,18.858,0.015,18.243,0.01,0.615,0.018,3125.609,1638.863
8279,18.48,0.006,17.909,0.006,0.571,0.0085,3127.704,1682.983
8280,18.92,0.01,18.311,0.009,0.609,0.0135,3128.066,1676.062
8286,17.409,0.006,16.889,0.007,0.52,0.0092,3134.635,1706.417
8287,17.239,0.004,16.695,0.002,0.544,0.0045,3113.436,1730.482
8288,17.071,0.003,16.524,0.004,0.547,0.005,3115.038,1725.266
8291,16.026,0.016,15.413,0.007,0.613,0.0175,3127.747,1723.904
8293,16.671,0.007,16.012,0.003,0.659,0.0076,3113.524,1745.109
8295,17.951,0.002,17.422,0.012,0.529,0.0122,3124.104,1749.256
8296,18.751,0.008,18.147,0.013,0.604,0.0153,3125.951,1738.04
8297,18.417,0.013,17.843,0.013,0.574,0.0184,3131.661,1751.145
8298,18.495,0.011,17.904,0.012,0.591,0.0163,3121.519,1749.305
8300,18.289,0.004,17.731,0.011,0.558,0.0117,3135.352,1776.135
8301,17.833,0.006,17.299,0.003,0.534,0.0067,3115.92,1802.577
8302,18.391,0.002,17.787,0.006,0.604,0.0063,3116.828,1798.351
8305,17.285,0.005,16.744,0.002,0.541,0.0054,3131.564,1799.784
8307,18.902,0.002,18.298,0.007,0.604,0.0073,3128.872,1832.576
8308,17.35,0.006,16.824,0.005,0.526,0.0078,3114.113,1839.11
8309,18.311,0.044,17.749,0.005,0.562,0.0443,3116.289,1853.348
8310,17.395,0.005,16.867,0.01,0.528,0.0112,3117.595,1846.619
8312,17.655,0.004,17.134,0.004,0.521,0.0057,3114.176,1877.502
8314,15.112,0.0035,14.392,0.0038,0.72,0.0052,3114.94,1905.356
8315,18.226,0.007,17.666,0.013,0.56,0.0148,3119.191,1892.191
8316,17.43,0.006,16.896,0.004,0.534,0.0072,3123.34,1912.507
8317,18.216,0.007,17.666,0.003,0.55,0.0076,3128.024,1910.882
8318,17.884,0.004,17.337,0.006,0.547,0.0072,3129.19,1904.948
8319,18.13,0.007,17.589,0.008,0.541,0.0106,3133.854,1893.28
8320,18.617,0.008,18.009,0.012,0.608,0.0144,3134.438,1896.209
8323,18.618,0.004,18.03,0.006,0.588,0.0072,3116.645,1918.868
8324,17.583,0.006,17.059,0.004,0.524,0.0072,3119.885,1930.597
8325,18.55,0.012,17.928,0.016,0.622,0.02,3123.744,1915.516
8326,18.004,0.006,17.456,0.005,0.548,0.0078,3127.407,1913.406
8327,18.174,0.006,17.587,0.008,0.587,0.01,3132.495,1917.725
8328,18.434,0.012,17.872,0.003,0.562,0.0124,3137.784,1933.628
8330,17.185,0.005,16.632,0.003,0.553,0.0058,3119.514,1963.725
8337,18.07,0.011,17.519,0.002,0.551,0.0112,3144.229,1066.795
8341,18.232,0.011,17.673,0.014,0.559,0.0178,3159.924,1113.779
8342,18.499,0.005,17.927,0.009,0.572,0.0103,3161.415,1132.581
8343,18.187,0.006,17.641,0.013,0.546,0.0143,3151.313,1144.828
8344,18.496,0.005,17.925,0.008,0.571,0.0094,3161.73,1150.8
8345,18.201,0.021,17.648,0.004,0.553,0.0214,3142.484,1178.307
8351,18.03,0.003,17.496,0.005,0.534,0.0058,3143.461,1260.147
8352,17.632,0.008,17.111,0.006,0.521,0.01,3151.761,1260.335
8353,17.412,0.004,16.891,0.009,0.521,0.0098,3152.434,1244.164
8354,18.426,0.012,17.862,0.006,0.564,0.0134,3156.018,1260.609
8355,18.153,0.005,17.604,0.003,0.549,0.0058,3144.945,1282.576
8356,18.818,0.013,18.214,0.008,0.604,0.0153,3148.023,1293.298
8357,18.987,0.007,18.356,0.003,0.631,0.0076,3153.625,1293.807
8358,18.884,0.012,18.283,0.008,0.601,0.0144,3161.018,1303.764
8359,18.824,0.006,18.237,0.009,0.587,0.0108,3157.145,1350.25
8360,18.903,0.005,18.295,0.013,0.608,0.0139,3148.078,1383.371
8365,17.421,0.003,16.906,0.001,0.515,0.0032,3152.026,1438.413
8366,18.636,0.005,18.035,0.008,0.601,0.0094,3157.407,1444.529
8367,17.259,0.004,16.74,0.001,0.519,0.0041,3153.593,1473.445
8371,18.905,0.005,18.309,0.004,0.596,0.0064,3150.243,1495.424
8373,17.953,0.009,17.421,0.008,0.532,0.012,3161.443,1499.833
8375,18.005,0.002,17.472,0.003,0.533,0.0036,3145.07,1555.551
8376,17.708,0.008,17.191,0.003,0.517,0.0085,3142.371,1570.325
8377,18.465,0.006,17.909,0.004,0.556,0.0072,3142.457,1586.756
8378,18.685,0.014,18.076,0.006,0.609,0.0152,3146.011,1567.587
8381,18.577,0.004,18.004,0.005,0.573,0.0064,3155.322,1579.233
8383,17.576,0.005,17.056,0.006,0.52,0.0078,3156.508,1612.844
8384,18.944,0.014,18.312,0.005,0.632,0.0149,3139.481,1622.724
8385,17.634,0.006,17.112,0.008,0.522,0.01,3148.164,1650.949
8386,18.56,0.004,17.97,0.002,0.59,0.0045,3160.542,1641.353
8389,18.662,0.011,18.044,0.012,0.618,0.0163,3153.388,1665.328
8390,17.848,0.003,17.322,0.008,0.526,0.0085,3162.06,1665.19
8391,17.84,0.008,17.319,0.007,0.521,0.0106,3162.88,1668.209
8394,18.89,0.011,18.323,0.004,0.567,0.0117,3138.14,1716.998
8395,18.627,0.025,18.02,0.01,0.607,0.0269,3138.974,1729.845
8397,18.926,0.011,18.301,0.003,0.625,0.0114,3141.683,1713.542
8402,17.328,0.009,16.791,0.01,0.537,0.0135,3147.726,1749.159
8405,17.976,0.007,17.474,0.006,0.502,0.0092,3146.634,1772.825
8407,18.222,0.008,17.669,0.011,0.553,0.0136,3147.558,1820.264
8408,17.19,0.009,16.647,0.004,0.543,0.0098,3149.361,1831.969
8411,15.484,0.0042,14.781,0.0045,0.703,0.0061,3139.893,1862.18
8412,17.107,0.004,16.548,0.007,0.559,0.0081,3144.609,1849.656
8413,18.724,0.014,18.133,0.019,0.591,0.0236,3145.186,1853.537
8414,17.772,0.009,17.251,0.006,0.521,0.0108,3146.617,1857.459
8415,16.529,0.0015,15.846,0.006,0.683,0.0062,3140.941,1870.662
8416,18.843,0.007,18.234,0.009,0.609,0.0114,3138.672,1885.99
8417,17.817,0.012,17.281,0.011,0.536,0.0163,3148.689,1879.589
8418,17.153,0.007,16.603,0.006,0.55,0.0092,3153.363,1881.645
8419,18.112,0.003,17.561,0.008,0.551,0.0085,3154.692,1867.327
8421,18.973,0.006,18.345,0.005,0.628,0.0078,3160.032,1876.162
8428,18.364,0.002,17.798,0.003,0.566,0.0036,3149.697,1918.921
8430,17.753,0.008,17.228,0.004,0.525,0.0089,3157.956,1934.839
8431,18.823,0.017,18.201,0.007,0.622,0.0184,3159.937,1926.664
8434,17.61,0.003,17.091,0.005,0.519,0.0058,3147.84,1945.663
8435,18.506,0.011,17.926,0.008,0.58,0.0136,3156.161,1958.202
8437,17.803,0.006,17.264,0.004,0.539,0.0072,3143.535,1985.41
8439,17.991,0.007,17.447,0.013,0.544,0.0148,3152.478,1976.875
8440,18.478,0.008,17.891,0.004,0.587,0.0089,3153.749,1966.424
8443,18.221,0.006,17.685,0.006,0.536,0.0085,3179.965,997.249
8444,18.052,0.029,17.514,0.007,0.538,0.0298,3184.589,1005.146
8445,17.328,0.006,16.782,0.008,0.546,0.01,3187.394,988.632
8446,18.928,0.023,18.306,0.024,0.622,0.0332,3182.64,1005.235
8448,18.762,0.008,18.18,0.014,0.582,0.0161,3187.984,1042.53
8451,17.002,0.013,16.389,0.005,0.613,0.0139,3181.938,1097.803
8453,17.603,0.004,17.087,0.004,0.516,0.0057,3186.492,1133.917
8454,18.003,0.005,17.439,0.004,0.564,0.0064,3165.935,1156.557
8455,18.28,0.005,17.728,0.004,0.552,0.0064,3183.323,1163.618
8456,19.005,0.006,18.393,0.008,0.612,0.01,3168.795,1211.607
8460,18.022,0.004,17.494,0.006,0.528,0.0072,3173.602,1303.697
8461,17.07,0.007,16.526,0.004,0.544,0.0081,3183.71,1294.163
8463,17.996,0.011,17.47,0.005,0.526,0.0121,3179.814,1334.356
8464,18.988,0.01,18.364,0.008,0.624,0.0128,3181.502,1332.235
8467,17.847,0.007,17.316,0.009,0.531,0.0114,3173.141,1389.385
8468,18.079,0.004,17.554,0.008,0.525,0.0089,3180.554,1411.366
8469,18.222,0.009,17.662,0.004,0.56,0.0098,3173.184,1430.031
8471,17.112,0.003,16.58,0.003,0.532,0.0042,3187.904,1454.826
8472,17.507,0.004,16.992,0.003,0.515,0.005,3178.918,1464.883
8473,18.791,0.01,18.201,0.015,0.59,0.018,3167.763,1494.962
8474,18.915,0.01,18.302,0.011,0.613,0.0149,3172.534,1497.246
8476,18.924,0.01,18.32,0.006,0.604,0.0117,3180.767,1509.161
8477,16.074,0.0054,15.397,0.006,0.677,0.0081,3171.932,1527.6
8478,18.945,0.006,18.298,0.014,0.647,0.0152,3164.927,1524.626
8479,18.904,0.009,18.29,0.016,0.614,0.0184,3173.111,1517.016
8481,18.115,0.003,17.581,0.002,0.534,0.0036,3178.589,1552.312
8482,17.926,0.003,17.391,0.008,0.535,0.0085,3176.963,1571.428
8483,18.216,0.006,17.665,0.006,0.551,0.0085,3187.603,1565.32
8484,16.185,0.0057,15.494,0.0062,0.691,0.0085,3177.641,1604.706
8486,17.538,0.001,17.01,0.004,0.528,0.0041,3183.25,1602.838
8487,18.798,0.013,18.206,0.005,0.592,0.0139,3177.459,1628.649
8490,16.96,0.003,16.356,0.004,0.604,0.005,3177.835,1647.549
8491,17.658,0.006,17.132,0.005,0.526,0.0078,3185.285,1666.585
8492,17.82,0.007,17.288,0.005,0.532,0.0086,3163.156,1696.151
8494,16.976,0.008,16.358,0.003,0.618,0.0085,3166.841,1725.1
8495,18.347,0.006,17.787,0.002,0.56,0.0063,3187.96,1719.616
8496,18.631,0.006,18.04,0.008,0.591,0.01,3185.144,1748.979
8499,18.654,0.007,18.059,0.014,0.595,0.0157,3179.232,1781.916
8500,18.426,0.004,17.867,0.008,0.559,0.0089,3170.29,1802.741
8501,17.075,0.004,16.526,0.006,0.549,0.0072,3177.879,1796.636
8502,17.353,0.005,16.828,0.005,0.525,0.0071,3178.753,1789.01
8503,17.484,0.004,16.963,0.004,0.521,0.0057,3171.344,1832.036
8504,17.119,0.002,16.569,0.005,0.55,0.0054,3177.247,1836.246
8505,18.535,0.014,17.984,0.008,0.551,0.0161,3167.636,1843.406
8506,17.443,0.006,16.924,0.005,0.519,0.0078,3173.776,1862.686
8507,18.405,0.01,17.85,0.006,0.555,0.0117,3178.887,1841.027
8508,17.983,0.009,17.437,0.002,0.546,0.0092,3180.454,1876.065
8509,18.411,0.006,17.851,0.007,0.56,0.0092,3185.524,1868.677
8510,18.592,0.01,18.015,0.01,0.577,0.0141,3185.917,1863.865
8511,18.909,0.005,18.3,0.003,0.609,0.0058,3175.328,1909.176
8514,18.634,0.01,18.058,0.006,0.576,0.0117,3167.146,1924.579
8515,17.094,0.007,16.54,0.006,0.554,0.0092,3172.983,1936.384
8516,18.846,0.007,18.247,0.011,0.599,0.013,3179.599,1930.567
8518,17.124,0.005,16.581,0.002,0.543,0.0054,3163.608,1941.778
8519,18.495,0.002,17.918,0.002,0.577,0.0028,3175.775,1943.8
8520,18.437,0.004,17.877,0.009,0.56,0.0098,3178.509,1955.38
8522,18.43,0.009,17.844,0.008,0.586,0.012,3187.183,1961.396
8524,18.09,0.012,17.54,0.005,0.55,0.013,3174.318,1971.3
8526,17.43,0.004,16.898,0.003,0.532,0.005,3176.921,1974.179
8527,17.418,0.004,16.896,0.006,0.522,0.0072,3179.122,1985.692
8528,18.262,0.002,17.707,0.012,0.555,0.0122,3179.569,1974.908
8529,17.193,0.004,16.655,0.006,0.538,0.0072,3181.725,1977.654
8530,18.616,0.005,18.033,0.006,0.583,0.0078,3182.634,1969.39
8533,18.924,0.009,18.319,0.016,0.605,0.0184,3190.788,1035.392
8534,18.454,0.011,17.883,0.01,0.571,0.0149,3205.026,1040.68
8535,17.734,0.004,17.22,0.005,0.514,0.0064,3205.777,1077.573
8536,17.307,0.003,16.787,0.004,0.52,0.005,3201.994,1111.763
8538,17.671,0.007,17.149,0.006,0.522,0.0092,3199.071,1123.316
8539,18.774,0.007,18.166,0.01,0.608,0.0122,3188.353,1152.006
8542,18.156,0.012,17.617,0.014,0.539,0.0184,3211.923,1212.133
8543,18.324,0.002,17.768,0.005,0.556,0.0054,3200.12,1213.458
8544,18.975,0.007,18.346,0.009,0.629,0.0114,3190.99,1229.472
8546,18.687,0.003,18.109,0.016,0.578,0.0163,3201.126,1239.979
8548,18.898,0.007,18.293,0.004,0.605,0.0081,3196.123,1282.466
8549,18.309,0.008,17.759,0.005,0.55,0.0094,3197.316,1275.391
8550,17.581,0.006,17.043,0.004,0.538,0.0072,3199.742,1280.41
8551,17.033,0.003,16.485,0.005,0.548,0.0058,3203.892,1265.647
8552,17.008,0.003,16.439,0.002,0.569,0.0036,3205.909,1284.887
8555,18.18,0.007,17.637,0.013,0.543,0.0148,3206.008,1294.857
8556,17.943,0.007,17.42,0.006,0.523,0.0092,3212.885,1306.609
8557,18.514,0.006,17.939,0.007,0.575,0.0092,3190.627,1376.626
8559,17.67,0.01,17.145,0.009,0.525,0.0135,3211.99,1378.227
8560,18.031,0.006,17.506,0.004,0.525,0.0072,3212.541,1394.936
8562,17.945,0.002,17.409,0.007,0.536,0.0073,3194.557,1390.467
8563,18.377,0.009,17.823,0.015,0.554,0.0175,3204.223,1395.175
8567,17.681,0.002,17.16,0.007,0.521,0.0073,3195.83,1437.997
8570,17.514,0.008,16.993,0.008,0.521,0.0113,3211.61,1508.686
8571,18.06,0.004,17.522,0.005,0.538,0.0064,3191.424,1500.492
8572,18.403,0.002,17.838,0.006,0.565,0.0063,3202.673,1498.415
8573,18.781,0.015,18.201,0.021,0.58,0.0258,3209.603,1506.903
8579,18.714,0.01,18.132,0.007,0.582,0.0122,3193.053,1595.95
8582,18.136,0.012,17.605,0.007,0.531,0.0139,3189.822,1643.514
8583,18.081,0.007,17.545,0.005,0.536,0.0086,3206.194,1651.347
8585,17.975,0.007,17.446,0.003,0.529,0.0076,3212.951,1655.004
8587,17.724,0.007,17.178,0.003,0.546,0.0076,3211.239,1686.771
8588,18.922,0.006,18.31,0.005,0.612,0.0078,3190.105,1700.665
8589,18.852,0.003,18.24,0.002,0.612,0.0036,3191.648,1689.021
8590,18.427,0.005,17.857,0.013,0.57,0.0139,3198.971,1700.283
8592,17.316,0.012,16.797,0.007,0.519,0.0139,3202.437,1701.232
8596,18.22,0.004,17.675,0.004,0.545,0.0057,3194.238,1749.939
8597,18.292,0.004,17.744,0.011,0.548,0.0117,3196.094,1746.478
8598,16.974,0.007,16.346,0.004,0.628,0.0081,3207.285,1753.013
8599,17.77,0.016,17.257,0.018,0.513,0.0241,3205.073,1752.936
8600,18.477,0.006,17.899,0.006,0.578,0.0085,3190.331,1782.837
8601,17.399,0.004,16.867,0.004,0.532,0.0057,3192.646,1786.135
8602,17.828,0.004,17.298,0.001,0.53,0.0041,3211.309,1769.104
8603,17.573,0.004,17.051,0.005,0.522,0.0064,3211.24,1777.215
8605,17.576,0.006,17.053,0.006,0.523,0.0085,3189.068,1793.258
8606,18.721,0.012,18.133,0.008,0.588,0.0144,3199.744,1794.642
8609,17.774,0.01,17.237,0.006,0.537,0.0117,3199.713,1837.221
8610,18.694,0.017,18.091,0.024,0.603,0.0294,3202.833,1835.368
8611,18.353,0.02,17.78,0.012,0.573,0.0233,3189.807,1859.336
8612,17.96,0.006,17.431,0.003,0.529,0.0067,3193.294,1861.714
8613,18.516,0.008,17.944,0.004,0.572,0.0089,3194.941,1840.577
8616,18.393,0.006,17.847,0.003,0.546,0.0067,3193.118,1871.778
8617,17.991,0.013,17.445,0.011,0.546,0.017,3207.131,1871.373
8618,17.867,0.007,17.301,0.006,0.566,0.0092,3210.302,1875.132
8619,18.265,0.007,17.711,0.013,0.554,0.0148,3211.269,1872.571
8620,17.232,0.012,16.683,0.014,0.549,0.0184,3193.103,1912.416
8621,17.9,0.002,17.368,0.005,0.532,0.0054,3198.975,1899.841
8622,18.718,0.01,18.132,0.011,0.586,0.0149,3196.345,1916.377
8623,18.466,0.01,17.889,0.01,0.577,0.0141,3201.352,1921.503
8624,17.627,0.004,17.097,0.002,0.53,0.0045,3208.146,1925.382
8625,18.381,0.006,17.82,0.005,0.561,0.0078,3210.409,1931.032
8626,17.253,0.005,16.722,0.005,0.531,0.0071,3191.752,1943.743
8628,17.949,0.0131,17.408,0.0153,0.541,0.0201,3206.928,1967.308
8631,15.754,0.017,15.101,0.007,0.653,0.0184,3219.614,989.134
8635,18.176,0.003,17.638,0.004,0.538,0.005,3223.393,1076.312
8637,18.25,0.007,17.709,0.006,0.541,0.0092,3215.03,1097.787
8638,18.941,0.006,18.332,0.008,0.609,0.01,3231.564,1101.446
8640,18.018,0.008,17.494,0.007,0.524,0.0106,3221.029,1134.934
8643,18.174,0.008,17.635,0.005,0.539,0.0094,3237.142,1116.331
8644,16.867,0.001,16.225,0.003,0.642,0.0032,3222.862,1160.875
8647,18.107,0.002,17.583,0.01,0.524,0.0102,3222.557,1216.372
8649,19.015,0.007,18.388,0.005,0.627,0.0086,3217.462,1247.677
8650,18.313,0.007,17.776,0.01,0.537,0.0122,3220.361,1256.762
8652,18.766,0.009,18.177,0.003,0.589,0.0095,3236.73,1250.73
8653,18.4,0.004,17.824,0.007,0.576,0.0081,3229.304,1291.731
8655,18.482,0.002,17.921,0.01,0.561,0.0102,3234.889,1308.035
8658,16.655,0.0013,15.992,0.003,0.663,0.0033,3223.227,1344.727
8659,18.021,0.042,17.484,0.015,0.537,0.0446,3221.939,1343.239
8661,18.341,0.002,17.794,0.004,0.547,0.0045,3228.954,1361.459
8664,18.219,0.008,17.686,0.004,0.533,0.0089,3228.885,1368.271
8665,16.423,0.0063,15.76,0.002,0.663,0.0067,3213.638,1390.762
8666,18.746,0.005,18.169,0.004,0.577,0.0064,3225.629,1411.152
8668,18.956,0.009,18.357,0.005,0.599,0.0103,3229.98,1443.346
8669,18.892,0.004,18.268,0.012,0.624,0.0126,3222.452,1474.763
8670,16.237,0.0058,15.534,0.0063,0.703,0.0086,3213.515,1512.82
8672,15.937,0.0051,15.252,0.0056,0.685,0.0075,3216.858,1536.387
8674,18.354,0.005,17.786,0.005,0.568,0.0071,3224.755,1524.967
8675,18.546,0.004,17.957,0.006,0.589,0.0072,3229.513,1520.337
8676,17.506,0.006,16.959,0.006,0.547,0.0085,3232.316,1534.95
8678,18.574,0.004,17.996,0.009,0.578,0.0098,3224.81,1586.793
8679,17.822,0.012,17.303,0.006,0.519,0.0134,3232.915,1574.839
8681,17.35,0.008,16.82,0.004,0.53,0.0089,3214.671,1595.784
8682,17.12,0.005,16.58,0.005,0.54,0.0071,3227.789,1602.268
8683,18.189,0.002,17.637,0.002,0.552,0.0028,3220.375,1637.67
8685,18.914,0.007,18.277,0.006,0.637,0.0092,3225.931,1635.077
8686,17.968,0.012,17.439,0.003,0.529,0.0124,3236.728,1636.838
8687,17.926,0.012,17.374,0.004,0.552,0.0126,3217.079,1640.985
8688,17.195,0.009,16.642,0.001,0.553,0.0091,3220.227,1645.906
8689,18.435,0.014,17.863,0.008,0.572,0.0161,3220.341,1655.584
8691,18.727,0.008,18.143,0.009,0.584,0.012,3226.243,1650.327
8694,17.706,0.002,17.189,0.003,0.517,0.0036,3224.626,1671.391
8696,16.668,0.006,16.014,0.01,0.654,0.0117,3231.043,1685.384
8697,17.999,0.018,17.446,0.025,0.553,0.0308,3228.937,1687.776
8698,18.368,0.008,17.807,0.007,0.561,0.0106,3236.657,1707.757
8700,18.496,0.01,17.964,0.009,0.532,0.0135,3222.042,1734.967
8701,17.253,0.006,16.724,0.005,0.529,0.0078,3235.342,1734.916
8702,18.355,0.01,17.785,0.008,0.57,0.0128,3220.753,1735.013
8703,18.143,0.01,17.598,0.005,0.545,0.0112,3217.014,1753.301
8704,17.107,0.004,16.562,0.004,0.545,0.0057,3219.452,1759.711
8706,16.083,0.0055,15.398,0.006,0.685,0.0081,3222.665,1780.434
8707,18.155,0.0035,17.617,0.014,0.538,0.0144,3223.864,1783.13
8708,18.741,0.008,18.161,0.005,0.58,0.0094,3232.182,1786.632
8709,17.965,0.004,17.429,0.008,0.536,0.0089,3232.235,1778.255
8711,18.154,0.004,17.596,0.003,0.558,0.005,3227.169,1798.015
8714,16.323,0.0015,15.643,0.006,0.68,0.0062,3220.619,1837.568
8715,18.235,0.009,17.684,0.014,0.551,0.0166,3217.683,1824.31
8718,18.877,0.008,18.257,0.016,0.62,0.0179,3221.786,1856.969
8720,18.497,0.006,17.918,0.018,0.579,0.019,3233.371,1839.238
8724,17.307,0.011,16.788,0.006,0.519,0.0125,3225.474,1909.519
8726,18.194,0.004,17.638,0.004,0.556,0.0057,3214.117,1922.052
8727,16.762,0.004,16.097,0.005,0.665,0.0064,3218.184,1914.51
8729,18.147,0.009,17.6,0.003,0.547,0.0095,3221.428,1927.155
8730,17.134,0.012,16.594,0.007,0.54,0.0139,3231.904,1919.886
8731,17.72,0.007,17.198,0.007,0.522,0.0099,3234.815,1924.134
8734,18.866,0.009,18.291,0.015,0.575,0.0175,3213.892,1961.711
8736,18.883,0.014,18.266,0.017,0.617,0.022,3225.215,1955.552
8737,18.511,0.005,17.93,0.011,0.581,0.0121,3231.563,1949.289
8738,18.4,0.007,17.839,0.007,0.561,0.0099,3232.243,1944.346
8739,17.73,0.007,17.2,0.008,0.53,0.0106,3234.297,1951.311
8741,18.781,0.008,18.175,0.028,0.606,0.0291,3232.249,1964.274
8742,18.421,0.01,17.86,0.018,0.561,0.0206,3259.877,1036.956
8744,17.597,0.013,17.082,0.006,0.515,0.0143,3246.321,1082.869
8745,17.308,0.01,16.775,0.007,0.533,0.0122,3247.551,1077.151
8746,17.592,0.005,17.071,0.009,0.521,0.0103,3242.01,1112.564
8747,17.107,0.004,16.57,0.002,0.537,0.0045,3247.031,1111.57
8748,17.063,0.004,16.522,0.004,0.541,0.0057,3253.146,1089.238
8749,18.06,0.002,17.533,0.001,0.527,0.0022,3239.229,1113.322
8751,18.942,0.007,18.343,0.004,0.599,0.0081,3252.494,1163.963
8755,17.269,0.004,16.75,0.004,0.519,0.0057,3258.989,1216.28
8756,17.99,0.005,17.463,0.007,0.527,0.0086,3244.863,1284.156
8757,17.42,0.009,16.908,0.004,0.512,0.0098,3255.184,1282.486
8759,18.673,0.013,18.087,0.003,0.586,0.0133,3244.644,1307.677
8760,18.671,0.005,18.09,0.003,0.581,0.0058,3240.472,1337.669
8761,18.036,0.007,17.509,0.003,0.527,0.0076,3260.823,1354.232
8762,18.3,0.007,17.749,0.004,0.551,0.0081,3248.048,1382.044
8763,18.67,0.009,18.096,0.004,0.574,0.0098,3243.126,1392.57
8764,17.514,0.003,17.003,0.002,0.511,0.0036,3254.362,1410.139
8766,17.915,0.006,17.394,0.005,0.521,0.0078,3242.783,1435.49
8769,17.074,0.001,16.517,0.006,0.557,0.0061,3242.918,1458.771
8770,18.13,0.009,17.591,0.004,0.539,0.0098,3243.486,1453.168
8772,18.444,0.007,17.889,0.008,0.555,0.0106,3253.559,1481.803
8773,18.044,0.003,17.504,0.003,0.54,0.0042,3249.274,1505.357
8774,17.587,0.005,17.067,0.002,0.52,0.0054,3254.687,1488.28
8775,17.828,0.026,17.303,0.026,0.525,0.0368,3262.346,1509.641
8778,17.054,0.003,16.501,0.002,0.553,0.0036,3255.282,1525.792
8779,17.123,0.007,16.583,0.001,0.54,0.0071,3260.219,1532.929
8780,16.104,0.0055,15.442,0.0061,0.662,0.0082,3262.802,1557.961
8782,17.823,0.006,17.306,0.005,0.517,0.0078,3254.404,1570.27
8785,17.452,0.013,16.929,0.007,0.523,0.0148,3254.3,1623.057
8786,18.603,0.012,18.02,0.007,0.583,0.0139,3259.574,1626.474
8787,18.657,0.013,18.076,0.009,0.581,0.0158,3260.191,1623.76
8789,17.921,0.007,17.386,0.011,0.535,0.013,3239.52,1640.84
8790,18.792,0.013,18.177,0.003,0.615,0.0133,3242.438,1646.441
8793,17.763,0.014,17.234,0.008,0.529,0.0161,3238.911,1711.617
8794,16.887,0.007,16.233,0.002,0.654,0.0073,3240.303,1690.959
8798,18.252,0.005,17.697,0.006,0.555,0.0078,3243.679,1759.337
8801,18.499,0.012,17.883,0.009,0.616,0.015,3247.688,1781.727
8802,17.544,0.013,17.029,0.003,0.515,0.0133,3255.4,1779.991
8803,18.669,0.005,18.089,0.006,0.58,0.0078,3258.115,1781.96
8806,17.963,0.007,17.424,0.009,0.539,0.0114,3252.951,1792.41
8807,17.132,0.007,16.571,0.004,0.561,0.0081,3242.21,1813.251
8808,17.024,0.006,16.47,0.013,0.554,0.0143,3247.436,1814.281
8809,17.624,0.008,17.099,0.01,0.525,0.0128,3247.484,1822.065
8810,17.595,0.005,17.075,0.005,0.52,0.0071,3260.048,1833.323
8811,18.358,0.012,17.795,0.006,0.563,0.0134,3240.692,1840.823
8812,18.833,0.006,18.212,0.012,0.621,0.0134,3244.781,1845.913
8815,16.988,0.007,16.406,0.005,0.582,0.0086,3239.995,1863.318
