v,vi
13.52,0.8341665686479596
13.555175879396984,0.8309281392051362
13.59035175879397,0.8274842586159125
13.625527638190954,0.8238769483283964
13.660703517587939,0.8201482297906961
13.695879396984925,0.8163401244509191
13.731055276381909,0.8124946537571736
13.766231155778893,0.8086538391575673
13.80140703517588,0.8048597021002084
13.836582914572864,0.8011542640332049
13.87175879396985,0.7975795464046644
13.906934673366834,0.7941775706626952
13.942110552763818,0.7909903582554051
13.977286432160804,0.7880583488665239
14.012462311557789,0.7853849398722978
14.047638190954773,0.7829361149427057
14.082814070351759,0.7806762017012747
14.117989949748743,0.7785695277715323
14.153165829145728,0.7765804207770051
14.188341708542714,0.7746732083412211
14.223517587939698,0.7728122180877066
14.258693467336682,0.7709617776399893
14.293869346733668,0.769086214621596
14.329045226130653,0.7671498566560543
14.364221105527637,0.765117031366891
14.399396984924623,0.7629520664735878
14.434572864321607,0.7606307094414235
14.469748743718593,0.7581716310369245
14.504924623115578,0.755603585019306
14.540100502512562,0.7529553251477825
14.575276381909546,0.7502556051815688
14.610452261306532,0.7475331788798794
14.645628140703517,0.7448168000019293
14.680804020100503,0.7421352223069331
14.715979899497487,0.7395171995541058
14.751155778894471,0.7369914855026624
14.786331658291457,0.7345868339118168
14.821507537688442,0.7323319985407846
14.856683417085426,0.7302544193382382
14.891859296482412,0.7283568948673684
14.927035175879396,0.7266203319018671
14.96221105527638,0.7250248757384012
14.997386934673367,0.7235506716736378
15.032562814070351,0.7221778650042446
15.067738693467337,0.7208866010268885
15.102914572864321,0.7196570250382371
15.138090452261306,0.7184692823349575
15.17326633165829,0.7173035182137172
15.208442211055276,0.7161398779711828
15.24361809045226,0.7149585069040221
15.278793969849247,0.7137395855287386
15.31396984924623,0.7124705176287702
15.349145728643215,0.7111547051570443
15.384321608040201,0.7097976965694928
15.419497487437186,0.7084050403220469
15.45467336683417,0.7069822848706387
15.489849246231156,0.7055349786712003
15.52502512562814,0.7040686701796629
15.560201005025124,0.7025889078519583
15.59537688442211,0.7011012401440188
15.630552763819095,0.6996112155117754
15.665728643216081,0.6981243824111604
15.700904522613065,0.6966462892981055
15.73608040201005,0.6951824846285422
15.771256281407034,0.6937385168584025
15.80643216080402,0.692319934443618
15.841608040201004,0.6909322858401201
15.87678391959799,0.6895811195038414
15.911959798994975,0.688271983890713
15.947135678391959,0.6870104274566671
15.982311557788943,0.6858019986576348
16.017487437185927,0.6846522459495487
16.052663316582915,0.6835667177883398
16.0878391959799,0.6825509626299401
16.123015075376884,0.6816105289302816
16.15819095477387,0.6807508876599788
16.193366834170853,0.6799682967833097
16.22854271356784,0.6792412080924198
16.263718592964825,0.6785460396339675
16.29889447236181,0.677859209454611
16.334070351758793,0.677157135601009
16.369246231155778,0.6764162361198197
16.404422110552762,0.6756129290577016
16.43959798994975,0.674723632461313
16.474773869346734,0.6737247643773124
16.50994974874372,0.6725927428523586
16.545125628140703,0.6713039859331094
16.580301507537687,0.6698349116662234
16.61547738693467,0.6681702238409087
16.65065326633166,0.6663607368311236
16.685829145728643,0.6644889166891412
16.721005025125628,0.6626374275646751
16.756180904522612,0.6608889336074402
16.791356783919596,0.6593260989671507
16.826532663316584,0.6578745426016308
16.86170854271357,0.6534275175484803
16.896884422110553,0.6401367644313414
16.932060301507537,0.6126661295603498
16.96723618090452,0.5806861671420019
17.002412060301506,0.5644727809068838
17.037587939698493,0.5579068581963704
17.072763819095478,0.5523508290685998
17.107939698492462,0.547310846388654
17.143115577889446,0.5427682846869482
17.17829145728643,0.5387045184938972
17.213467336683415,0.5351009223399162
17.248643216080403,0.5319388707554201
17.283819095477387,0.5291997382708242
17.31899497487437,0.5268648994165435
17.354170854271356,0.524915728722993
17.38934673366834,0.5233336007205877
17.424522613065328,0.5220998899397424
17.459698492462312,0.5211959709108729
17.494874371859297,0.5206032181643933
17.53005025125628,0.5203030062307193
17.565226130653265,0.5202767096402656
17.600402010050253,0.5205057029234476
17.635577889447234,0.52097136061068
17.67075376884422,0.521655057232378
17.705929648241206,0.5225381673189567
17.74110552763819,0.5236020654008309
17.776281407035174,0.524828126008416
17.81145728643216,0.5261977236721268
17.846633165829147,0.5276922329223785
17.88180904522613,0.529293028289586
17.916984924623115,0.5309818431963649
17.9521608040201,0.5327493728433165
17.987336683417084,0.5345956856825851
18.02251256281407,0.5365212914052196
18.057688442211056,0.5385266997022686
18.09286432160804,0.5406124202647806
18.128040201005025,0.5427789627838044
18.16321608040201,0.5450268369503888
18.198391959798997,0.5473565524555828
18.233567839195977,0.5497686189904338
18.268743718592965,0.5522635462459923
18.30391959798995,0.5548418439133057
18.339095477386934,0.5575040216834227
18.374271356783918,0.5602505892473928
18.409447236180903,0.563082056296264
18.44462311557789,0.5659989325210854
18.479798994974875,0.5690017276129052
18.51497487437186,0.5720909512627724
18.550150753768843,0.5752671131617356
18.585326633165828,0.5785307230008437
18.620502512562815,0.5818822904711454
18.6556783919598,0.585322325263689
18.690854271356784,0.5888513370695233
18.72603015075377,0.5924698355796969
18.761206030150753,0.5961783304852588
18.796381909547737,0.599977367720726
18.83155778894472,0.603867917630751
18.86673366834171,0.6078512258425239
18.901909547738693,0.6119285426377525
18.937085427135678,0.6161011182981462
18.972261306532662,0.6203702031054138
19.007437185929646,0.6247370473412639
19.042613065326634,0.6292029012874064
19.07778894472362,0.6337690152255486
19.112964824120603,0.6384366394374001
19.148140703517587,0.6432070242046697
19.18331658291457,0.6480814198090662
19.21849246231156,0.653061076532299
19.253668341708543,0.6581472446560759
19.288844221105528,0.663341174462106
19.324020100502512,0.6686441162320986
19.359195979899496,0.6740573202477624
19.39437185929648,0.6795820367908061
19.429547738693465,0.6852195161429385
19.464723618090453,0.6909710085858695
19.499899497487437,0.696837764401306
19.53507537688442,0.702821033870958
19.570251256281406,0.7089220672765342
19.60542713567839,0.7151421148997433
19.640603015075378,0.7214824270222949
19.675778894472362,0.7279435343319572
19.710954773869346,0.7345213774745541
19.74613065326633,0.741210093806655
19.781306532663315,0.7480038163971775
19.816482412060303,0.7548966783150386
19.851658291457287,0.7618828126291538
19.88683417085427,0.7689563524084408
19.922010050251256,0.7761114307218167
19.95718592964824,0.7833421806381984
19.992361809045224,0.7906427352265022
20.02753768844221,0.7980072275556459
20.062713567839197,0.8054297906945469
20.09788944723618,0.81290455771212
20.133065326633165,0.8204256616772837
20.16824120603015,0.8279872356589542
20.203417085427134,0.8355834127260489
20.23859296482412,0.8432083259474853
20.273768844221106,0.8508561083921787
20.30894472361809,0.8585208931290469
20.344120603015075,0.8661968132270068
20.37929648241206,0.8738780017549752
20.414472361809047,0.8815585917818701
20.44964824120603,0.8892327163766063
20.484824120603015,0.896894508608102
20.52,0.9045381015452738
