#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   447.631836      -10.8909998             747  0.986789942    
   447.631836      -11.4258327             650  0.975975990    
   447.631836      -11.9606667             683  0.986994207    
   447.631836      -12.4955006             666  0.985207081    
   447.631836      -13.0303335             713  0.991655052    
   447.631836      -13.5651665             690  0.988538682    
   447.631836      -14.1000004             164  0.987951815    
   447.631836      -14.2273340             186  0.994652390    
   447.631836      -14.3546667             158  0.987500012    
   447.631836      -14.4820004             155  0.987261176    
   447.631836      -14.6093340             158   1.00000000    
   447.631836      -14.7366667             171  0.988439322    
   656.526733      -10.8909998             426   1.00000000    
   656.526733      -11.4258327             410  0.995145619    
   656.526733      -11.9606667             436  0.997711658    
   656.526733      -12.4955006             391  0.997448981    
   656.526733      -13.0303335             399   1.00000000    
   656.526733      -13.5651665             414   1.00000000    
   656.526733      -14.1000004              93   1.00000000    
   656.526733      -14.2273340              95   1.00000000    
   656.526733      -14.3546667              94  0.989473701    
   656.526733      -14.4820004             103   1.00000000    
   656.526733      -14.6093340             103   1.00000000    
   656.526733      -14.7366667              95   1.00000000    
   865.421631      -10.8909998             388  0.994871795    
   865.421631      -11.4258327             413   1.00000000    
   865.421631      -11.9606667             418   1.00000000    
   865.421631      -12.4955006             420  0.995260656    
   865.421631      -13.0303335             459   1.00000000    
   865.421631      -13.5651665             425  0.997652590    
   865.421631      -14.1000004             100   1.00000000    
   865.421631      -14.2273340              98   1.00000000    
   865.421631      -14.3546667             107   1.00000000    
   865.421631      -14.4820004              94   1.00000000    
   865.421631      -14.6093340             108   1.00000000    
   865.421631      -14.7366667             101   1.00000000    
   1074.31653      -10.8909998             410   1.00000000    
   1074.31653      -11.4258327             407   1.00000000    
   1074.31653      -11.9606667             421  0.997630358    
   1074.31653      -12.4955006             418  0.995238066    
   1074.31653      -13.0303335             416   1.00000000    
   1074.31653      -13.5651665             446   1.00000000    
   1074.31653      -14.1000004              93   1.00000000    
   1074.31653      -14.2273340             105   1.00000000    
   1074.31653      -14.3546667              88   1.00000000    
   1074.31653      -14.4820004              98   1.00000000    
   1074.31653      -14.6093340              88   1.00000000    
   1074.31653      -14.7366667             122   1.00000000    
   1283.21143      -10.8909998             389  0.997435868    
   1283.21143      -11.4258327             425   1.00000000    
   1283.21143      -11.9606667             421  0.997630358    
   1283.21143      -12.4955006             421   1.00000000    
   1283.21143      -13.0303335             438   1.00000000    
   1283.21143      -13.5651665             414   1.00000000    
   1283.21143      -14.1000004              95   1.00000000    
   1283.21143      -14.2273340              91   1.00000000    
   1283.21143      -14.3546667             112   1.00000000    
   1283.21143      -14.4820004              96   1.00000000    
   1283.21143      -14.6093340             101   1.00000000    
   1283.21143      -14.7366667             110   1.00000000    
   1492.10632      -10.8909998             393   1.00000000    
   1492.10632      -11.4258327             402   1.00000000    
   1492.10632      -11.9606667             399   1.00000000    
   1492.10632      -12.4955006             427   1.00000000    
   1492.10632      -13.0303335             420   1.00000000    
   1492.10632      -13.5651665             410   1.00000000    
   1492.10632      -14.1000004             112   1.00000000    
   1492.10632      -14.2273340              96   1.00000000    
   1492.10632      -14.3546667              87   1.00000000    
   1492.10632      -14.4820004             106   1.00000000    
   1492.10632      -14.6093340              90   1.00000000    
   1492.10632      -14.7366667              94   1.00000000    
   1701.00122      -10.8909998             438   1.00000000    
   1701.00122      -11.4258327             420   1.00000000    
   1701.00122      -11.9606667             391   1.00000000    
   1701.00122      -12.4955006             461   1.00000000    
   1701.00122      -13.0303335             421   1.00000000    
   1701.00122      -13.5651665             387   1.00000000    
   1701.00122      -14.1000004              87   1.00000000    
   1701.00122      -14.2273340             103   1.00000000    
   1701.00122      -14.3546667              90   1.00000000    
   1701.00122      -14.4820004             105   1.00000000    
   1701.00122      -14.6093340              95   1.00000000    
   1701.00122      -14.7366667             105   1.00000000    
   1909.89612      -10.8909998             398   1.00000000    
   1909.89612      -11.4258327             429   1.00000000    
   1909.89612      -11.9606667             427  0.997663558    
   1909.89612      -12.4955006             406   1.00000000    
   1909.89612      -13.0303335             425   1.00000000    
   1909.89612      -13.5651665             446   1.00000000    
   1909.89612      -14.1000004             107   1.00000000    
   1909.89612      -14.2273340              77   1.00000000    
   1909.89612      -14.3546667              96   1.00000000    
   1909.89612      -14.4820004              95   1.00000000    
   1909.89612      -14.6093340             125   1.00000000    
   1909.89612      -14.7366667              99   1.00000000    
   2118.79102      -10.8909998             363   1.00000000    
   2118.79102      -11.4258327             390   1.00000000    
   2118.79102      -11.9606667             411   1.00000000    
   2118.79102      -12.4955006             391   1.00000000    
   2118.79102      -13.0303335             394   1.00000000    
   2118.79102      -13.5651665             417   1.00000000    
   2118.79102      -14.1000004              80   1.00000000    
   2118.79102      -14.2273340              89   1.00000000    
   2118.79102      -14.3546667              92   1.00000000    
   2118.79102      -14.4820004             121   1.00000000    
   2118.79102      -14.6093340             116   1.00000000    
   2118.79102      -14.7366667              83  0.988095224    
   2984.21240      -10.8909998             431  0.997685194    
   2984.21240      -11.4258327             408   1.00000000    
   2984.21240      -11.9606667             437  0.997716904    
   2984.21240      -12.4955006             398   1.00000000    
   2984.21240      -13.0303335             451  0.997787595    
   2984.21240      -13.5651665             455  0.997807026    
   2984.21240      -14.1000004             107   1.00000000    
   2984.21240      -14.2273340             110   1.00000000    
   2984.21240      -14.3546667             103   1.00000000    
   2984.21240      -14.4820004              92  0.978723407    
   2984.21240      -14.6093340              94  0.989473701    
   2984.21240      -14.7366667             101   1.00000000    
