#      Nradbin      Nmagbin
          10          12
# outboundRad     minMagBound            Nstar  Completenss
   439.179504      -10.8290997             293  0.996598661    
   439.179504      -11.3820829             286   1.00000000    
   439.179504      -11.9350662             241   1.00000000    
   439.179504      -12.4880505             216  0.995391726    
   439.179504      -13.0410337             203   1.00000000    
   439.179504      -13.5940170             220   1.00000000    
   439.179504      -14.1470003              61   1.00000000    
   439.179504      -14.2881002              60   1.00000000    
   439.179504      -14.4292002              66   1.00000000    
   439.179504      -14.5703001              60   1.00000000    
   439.179504      -14.7114000              51   1.00000000    
   439.179504      -14.8525000              54   1.00000000    
   644.129944      -10.8290997             313  0.996815264    
   644.129944      -11.3820829             274   1.00000000    
   644.129944      -11.9350662             266   1.00000000    
   644.129944      -12.4880505             241   1.00000000    
   644.129944      -13.0410337             230   1.00000000    
   644.129944      -13.5940170             272   1.00000000    
   644.129944      -14.1470003              72   1.00000000    
   644.129944      -14.2881002              73   1.00000000    
   644.129944      -14.4292002              65   1.00000000    
   644.129944      -14.5703001              49   1.00000000    
   644.129944      -14.7114000              64   1.00000000    
   644.129944      -14.8525000              58   1.00000000    
   849.080383      -10.8290997             460   1.00000000    
   849.080383      -11.3820829             377   1.00000000    
   849.080383      -11.9350662             370   1.00000000    
   849.080383      -12.4880505             306   1.00000000    
   849.080383      -13.0410337             356  0.997198880    
   849.080383      -13.5940170             362   1.00000000    
   849.080383      -14.1470003              96   1.00000000    
   849.080383      -14.2881002              94   1.00000000    
   849.080383      -14.4292002             106   1.00000000    
   849.080383      -14.5703001              99  0.990000010    
   849.080383      -14.7114000             112   1.00000000    
   849.080383      -14.8525000              84  0.988235295    
   1054.03076      -10.8290997             504   1.00000000    
   1054.03076      -11.3820829             544   1.00000000    
   1054.03076      -11.9350662             468   1.00000000    
   1054.03076      -12.4880505             389   1.00000000    
   1054.03076      -13.0410337             399   1.00000000    
   1054.03076      -13.5940170             474   1.00000000    
   1054.03076      -14.1470003             118   1.00000000    
   1054.03076      -14.2881002             125   1.00000000    
   1054.03076      -14.4292002             144   1.00000000    
   1054.03076      -14.5703001             114   1.00000000    
   1054.03076      -14.7114000             133   1.00000000    
   1054.03076      -14.8525000             123   1.00000000    
   1258.98120      -10.8290997             591   1.00000000    
   1258.98120      -11.3820829             550   1.00000000    
   1258.98120      -11.9350662             531   1.00000000    
   1258.98120      -12.4880505             447   1.00000000    
   1258.98120      -13.0410337             438   1.00000000    
   1258.98120      -13.5940170             505   1.00000000    
   1258.98120      -14.1470003             113   1.00000000    
   1258.98120      -14.2881002             136   1.00000000    
   1258.98120      -14.4292002             138   1.00000000    
   1258.98120      -14.5703001             130   1.00000000    
   1258.98120      -14.7114000             127   1.00000000    
   1258.98120      -14.8525000             109   1.00000000    
   1463.93164      -10.8290997             576  0.998266876    
   1463.93164      -11.3820829             542  0.998158395    
   1463.93164      -11.9350662             530  0.998116732    
   1463.93164      -12.4880505             426   1.00000000    
   1463.93164      -13.0410337             433   1.00000000    
   1463.93164      -13.5940170             476   1.00000000    
   1463.93164      -14.1470003             133   1.00000000    
   1463.93164      -14.2881002             115   1.00000000    
   1463.93164      -14.4292002             122   1.00000000    
   1463.93164      -14.5703001             119   1.00000000    
   1463.93164      -14.7114000             128   1.00000000    
   1463.93164      -14.8525000             133   1.00000000    
   1668.88208      -10.8290997             564   1.00000000    
   1668.88208      -11.3820829             529   1.00000000    
   1668.88208      -11.9350662             526   1.00000000    
   1668.88208      -12.4880505             420   1.00000000    
   1668.88208      -13.0410337             404   1.00000000    
   1668.88208      -13.5940170             540   1.00000000    
   1668.88208      -14.1470003             109   1.00000000    
   1668.88208      -14.2881002             132   1.00000000    
   1668.88208      -14.4292002             126   1.00000000    
   1668.88208      -14.5703001             145   1.00000000    
   1668.88208      -14.7114000             146   1.00000000    
   1668.88208      -14.8525000             129   1.00000000    
   1873.83252      -10.8290997             580  0.998278856    
   1873.83252      -11.3820829             532   1.00000000    
   1873.83252      -11.9350662             504   1.00000000    
   1873.83252      -12.4880505             457  0.997816622    
   1873.83252      -13.0410337             447   1.00000000    
   1873.83252      -13.5940170             504   1.00000000    
   1873.83252      -14.1470003             135   1.00000000    
   1873.83252      -14.2881002             105   1.00000000    
   1873.83252      -14.4292002             128   1.00000000    
   1873.83252      -14.5703001             108   1.00000000    
   1873.83252      -14.7114000             126   1.00000000    
   1873.83252      -14.8525000             154   1.00000000    
   2078.78296      -10.8290997             565   1.00000000    
   2078.78296      -11.3820829             544   1.00000000    
   2078.78296      -11.9350662             472   1.00000000    
   2078.78296      -12.4880505             439  0.997727275    
   2078.78296      -13.0410337             424   1.00000000    
   2078.78296      -13.5940170             465   1.00000000    
   2078.78296      -14.1470003             105   1.00000000    
   2078.78296      -14.2881002             114   1.00000000    
   2078.78296      -14.4292002             118   1.00000000    
   2078.78296      -14.5703001             122   1.00000000    
   2078.78296      -14.7114000             122   1.00000000    
   2078.78296      -14.8525000             118  0.983333349    
   2927.86353      -10.8290997             619  0.998387098    
   2927.86353      -11.3820829             625  0.998402536    
   2927.86353      -11.9350662             610  0.998363316    
   2927.86353      -12.4880505             506  0.998027623    
   2927.86353      -13.0410337             496   1.00000000    
   2927.86353      -13.5940170             597  0.998327732    
   2927.86353      -14.1470003             161   1.00000000    
   2927.86353      -14.2881002             136  0.992700756    
   2927.86353      -14.4292002             144   1.00000000    
   2927.86353      -14.5703001             133  0.992537320    
   2927.86353      -14.7114000             128  0.934306562    
   2927.86353      -14.8525000             150  0.949367106    
