,v,v_err,i,i_err,vi,vi_err,x,y
208,19.732,0.0028,19.318,0.0034,0.4214283724733905,0.0043,3040.67,704.24
210,21.144,0.0053,20.662,0.0062,0.48942837247339044,0.0082,3126.293,675.916
211,20.149,0.0033,19.732,0.0041,0.4250371064395876,0.0053,3128.833,669.849
214,19.726,0.0027,19.293,0.0033,0.4404283724733905,0.0043,3156.984,696.358
218,19.441,0.0024,19.011,0.0029,0.4374283724733905,0.0038,3192.871,731.678
221,18.087,0.161,17.493,0.0,0.6008377326482752,0.161,3235.313,874.454
222,18.087,0.161,17.493,0.0,0.6008377326482752,0.161,3235.313,874.454
223,19.241,0.001,18.77,0.018,0.4750385678139899,0.018,3228.851,949.837
226,21.084,0.04,20.608,0.012,0.4823246575911723,0.0418,3257.543,814.173
227,19.425,0.024,18.979,0.017,0.4530744505860773,0.0294,3269.177,821.46
229,20.439,0.024,20.005,0.012,0.44032465759117234,0.0268,3285.537,873.374
230,21.23,0.0055,20.727,0.0064,0.5100424611908521,0.0084,3302.992,780.159
232,20.219,0.0034,19.8,0.018,0.42610941421815884,0.0183,3306.528,853.542
234,21.138,0.005,20.657,0.005,0.48932616052146605,0.0071,3364.421,983.856
237,20.76,0.0044,20.307,0.0053,0.46296528127086584,0.0069,3430.998,952.861
247,19.189,0.0021,18.715,0.0025,0.4838150503613577,0.0033,3533.312,851.626
249,20.326,0.0036,19.903,0.0044,0.43221249542105267,0.0057,3552.366,918.237
251,20.409,0.0037,19.991,0.0046,0.4275609793195484,0.0059,3609.779,858.659
252,19.175,0.0021,18.677,0.0025,0.5062717728094849,0.0033,3636.509,915.356
255,21.216,0.0054,20.722,0.0064,0.5040711881987532,0.0084,3745.822,970.39
256,20.379,0.0037,19.958,0.0045,0.430466566462862,0.0058,3824.358,983.334
258,21.219,0.0057,20.712,0.0067,0.5130588694382543,0.0088,1072.638,1913.188
259,20.368,0.0038,19.932,0.0046,0.4442908824569984,0.006,1089.235,1799.327
262,20.334,0.011,19.909,0.003,0.4303184869686958,0.0114,1149.841,1981.848
263,20.761,0.0046,20.306,0.0055,0.46173720296206877,0.0072,1174.953,1809.317
266,21.009,0.0051,20.54,0.0061,0.47635483166982273,0.008,1206.418,1544.292
267,19.727,0.0028,19.297,0.0034,0.43729393240986164,0.0045,1195.605,1583.263
269,20.252,0.0036,19.831,0.007,0.42509224639881044,0.0079,1194.882,1916.718
271,20.102,0.014,19.682,0.021,0.4273548316698228,0.0252,1214.65,1687.477
276,17.459,0.0034,16.816,0.0038,0.6509817705721008,0.005,1272.455,1410.96
279,21.258,0.0057,20.683,0.0065,0.5826070892863826,0.0087,1292.451,1375.217
282,20.649,0.01,20.203,0.013,0.45329393240986166,0.0164,1304.848,1616.817
283,20.812,0.01,20.344,0.009,0.47498756076808024,0.0135,1290.216,1733.416
284,20.909,0.005,20.438,0.012,0.4748774056938525,0.013,1309.553,1870.345
285,20.875,0.014,20.408,0.006,0.47186524766792265,0.0152,1301.304,1948.662
286,20.359,0.0038,19.909,0.0045,0.4572874309711149,0.0059,1326.395,1101.694
287,20.657,0.001,20.208,0.01,0.45690436495999437,0.01,1333.36,1429.659
288,20.368,0.009,19.936,0.018,0.43944485643659315,0.0201,1324.543,1526.984
290,20.284,0.01,19.859,0.016,0.43114971073064745,0.0189,1329.586,1717.014
291,20.582,0.006,20.136,0.013,0.4512385114290577,0.0143,1326.505,1770.48
296,20.877,0.035,20.415,0.008,0.4693860028323004,0.0359,1357.904,1316.39
298,20.768,0.007,20.305,0.015,0.4705523922086012,0.0166,1355.301,1510.089
299,20.433,0.013,20.001,0.008,0.4393548316698228,0.0153,1354.082,1683.844
303,20.233,0.033,19.824,0.025,0.41579760471303584,0.0414,1373.447,1275.223
305,20.083,0.007,19.62,0.01,0.471536666233267,0.0122,1378.293,1504.91
307,19.307,0.0023,18.846,0.0028,0.4682208571369799,0.0036,1396.783,1060.657
309,20.427,0.022,19.996,0.004,0.43697049324538706,0.0224,1404.251,1690.96
315,19.495,0.01,19.074,0.023,0.42815075823496607,0.0251,1415.178,1374.934
318,20.529,0.031,20.067,0.026,0.4679704932453871,0.0405,1418.988,1677.073
319,20.637,0.006,20.185,0.003,0.4581497107306475,0.0067,1424.231,1758.2
320,17.619,0.0036,16.973,0.0041,0.6504944603339959,0.0054,1437.885,1788.854
321,20.637,0.006,20.189,0.008,0.44929914298219475,0.01,1431.532,1848.71
323,20.216,0.005,19.79,0.011,0.426033699573228,0.0121,1422.353,1921.103
328,20.297,0.007,19.863,0.009,0.44089484309028176,0.0114,1456.361,1462.824
329,20.903,0.007,20.422,0.009,0.48815075823496606,0.0114,1442.694,1527.089
330,19.863,0.0,19.444,0.007,0.42520081605152027,0.007,1460.113,1533.327
333,19.756,0.008,19.338,0.006,0.41808583914786124,0.01,1454.744,1864.113
334,21.107,0.005,20.605,0.003,0.502033699573228,0.0058,1441.02,1987.931
335,21.177,0.003,20.678,0.025,0.5049048725674495,0.0252,1477.71,1028.781
336,19.815,0.01,19.4,0.014,0.42177010850405117,0.0172,1464.357,1065.286
337,20.628,0.024,20.187,0.001,0.44654942494505423,0.024,1470.018,1122.989
338,20.955,0.009,20.494,0.014,0.46654942494505425,0.0166,1480.344,1131.961
341,20.244,0.011,19.811,0.004,0.43552936266632447,0.0117,1484.616,1846.757
343,20.297,0.014,19.854,0.005,0.4433511275110582,0.0149,1484.763,1957.132
347,21.234,0.004,20.738,0.016,0.5004635471616385,0.0165,1521.15,1551.709
350,20.737,0.012,20.272,0.007,0.46503369957322804,0.0139,1514.722,1973.515
352,18.952,0.008,18.371,0.012,0.5872253195711065,0.0144,1541.666,1295.514
353,19.004,0.004,18.44,0.02,0.5691442573061467,0.0204,1547.497,1386.692
355,20.132,0.009,19.709,0.006,0.4257079231149618,0.0108,1559.618,1584.68
357,20.629,0.004,20.197,0.006,0.4344629512698758,0.0072,1546.514,1649.198
358,21.094,0.013,20.599,0.005,0.49494996512468914,0.0139,1556.147,1766.716
360,20.818,0.003,20.37,0.005,0.45200589287542636,0.0058,1565.31,993.883
362,19.67,0.012,19.246,0.007,0.4278637404930973,0.0139,1565.101,1515.176
363,21.269,0.01,20.767,0.003,0.5044629512698757,0.0104,1580.517,1559.348
369,20.968,0.016,20.488,0.008,0.48386374049309727,0.0179,1612.831,1523.672
370,19.333,0.005,18.879,0.008,0.4558301310417455,0.0094,1590.304,1688.234
372,20.679,0.005,20.222,0.004,0.45413632538437754,0.0064,1598.617,1780.715
374,20.808,0.009,20.343,0.009,0.4694689101838029,0.0127,1621.941,1288.821
376,21.276,0.013,20.768,0.012,0.5095685267616687,0.0177,1634.976,1592.371
378,20.668,0.011,20.208,0.009,0.46336619081794433,0.0142,1638.018,1058.954
380,19.936,0.008,19.459,0.006,0.47856852676166867,0.01,1640.531,1621.366
383,20.773,0.013,20.313,0.01,0.46427733471479593,0.0164,1669.031,1323.491
386,19.066,0.008,18.536,0.003,0.5320708563635731,0.0085,1685.967,1521.849
388,19.682,0.0094,19.226,0.0114,0.4575685267616687,0.0148,1667.692,1613.946
391,21.277,0.008,20.776,0.01,0.5044090262531253,0.0128,1698.066,1293.761
392,20.459,0.009,20.026,0.004,0.4334259934747742,0.0098,1706.813,1680.849
395,19.97,0.01,19.547,0.01,0.42029923702840194,0.0141,1692.856,1826.084
403,20.712,0.006,20.244,0.008,0.46317877295390875,0.01,1733.537,1910.067
404,21.13,0.014,20.63,0.011,0.49623501766843087,0.0178,1725.499,1931.825
406,21.003,0.015,20.523,0.009,0.48336433926613687,0.0175,1744.358,1189.139
407,20.699,0.021,20.213,0.027,0.48833279320045586,0.0342,1738.359,1446.34
408,20.789,0.01,20.33,0.018,0.46133279320045584,0.0206,1742.788,1500.389
411,18.184,0.0047,17.568,0.0053,0.613299237028402,0.0071,1740.665,1778.53
414,20.122,0.012,19.698,0.01,0.4273643392661369,0.0156,1765.489,1226.115
416,21.126,0.004,20.633,0.01,0.49532985280509245,0.0108,1764.981,1331.026
422,20.652,0.004,20.191,0.018,0.46300831334891823,0.0184,1797.663,1086.906
425,20.368,0.012,19.924,0.009,0.4424566150469547,0.015,1801.322,1622.358
426,21.083,0.013,20.58,0.015,0.500404958143195,0.0198,1811.242,1660.565
427,20.455,0.011,20.007,0.005,0.44500970268417894,0.0121,1810.77,1875.28
432,21.24,0.007,20.73,0.006,0.5101665970190572,0.0092,1818.122,989.689
433,20.554,0.021,20.109,0.009,0.44666643728797173,0.0228,1826.604,1088.953
434,20.285,0.011,19.85,0.01,0.4366664372879717,0.0149,1828.836,1106.505
437,20.205,0.011,19.778,0.011,0.4296238179186791,0.0156,1831.638,1361.189
438,19.687,0.007,19.265,0.012,0.4186606583284837,0.0139,1825.432,1687.438
439,20.305,0.017,19.866,0.008,0.43600970268417893,0.0188,1813.371,1701.792
441,20.195,0.007,19.769,0.008,0.4234352848198655,0.0106,1832.765,1866.851
442,19.832,0.009,19.411,0.011,0.4233359037081095,0.0142,1861.061,1131.622
443,19.72,0.015,19.289,0.009,0.4311887742825152,0.0175,1850.483,1446.087
444,18.994,0.012,18.435,0.008,0.5558235699725081,0.0144,1851.877,1560.363
446,19.432,0.006,18.982,0.012,0.4482617672852007,0.0134,1857.859,1800.995
448,20.501,0.019,20.106,0.006,0.39211493472330716,0.0199,1848.923,1920.805
449,20.404,0.009,19.957,0.01,0.4438319773471504,0.0135,1860.111,1940.242
450,20.513,0.013,20.065,0.01,0.44938337475352597,0.0164,1878.338,1082.027
452,19.705,0.007,19.285,0.006,0.42331015484613715,0.0092,1869.388,1210.712
454,20.553,0.012,20.105,0.012,0.4513101548461372,0.017,1887.487,1239.796
459,19.617,0.014,19.191,0.009,0.4238114365740592,0.0166,1882.136,1783.378
462,19.262,0.006,18.781,0.006,0.478885615531007,0.0085,1863.725,1897.472
463,20.901,0.018,20.418,0.017,0.48397355383092744,0.0248,1904.968,1106.597
464,20.066,0.011,19.638,0.008,0.4303359037081095,0.0136,1905.498,1185.695
465,21.2,0.016,20.702,0.007,0.49690927117541817,0.0175,1902.936,1757.973
471,18.246,0.0048,17.627,0.0054,0.616726559797607,0.0073,1935.669,1699.447
472,19.894,0.015,19.472,0.012,0.42092256563637914,0.0192,1919.411,1744.969
476,20.727,0.009,20.269,0.015,0.4591284842812078,0.0175,1953.451,1150.765
477,20.488,0.001,20.007,0.007,0.4794854190515767,0.0071,1940.995,1395.438
481,19.442,0.007,18.995,0.013,0.4427247738795539,0.0148,1947.671,1633.148
482,20.055,0.007,19.625,0.009,0.4283587675501952,0.0114,1955.754,1736.178
483,20.853,0.008,20.377,0.013,0.47492256563637913,0.0153,1942.063,1762.886
484,21.055,0.018,20.565,0.01,0.48890927117541816,0.0206,1946.909,1788.059
485,20.277,0.009,19.839,0.009,0.436675988141639,0.0127,1960.055,1986.18
489,20.357,0.009,19.916,0.008,0.4433359037081095,0.012,1978.333,1090.607
491,20.453,0.01,20.015,0.012,0.4396188168113581,0.0156,1972.447,1127.138
493,20.584,0.007,20.13,0.003,0.4539489926132242,0.0076,1966.614,1320.158
495,19.286,0.012,18.805,0.008,0.477744692240529,0.0144,1982.9,1437.208
496,21.173,0.021,20.66,0.015,0.5087247738795538,0.0258,1982.45,1599.508
499,19.906,0.015,19.487,0.013,0.41472477387955387,0.0198,1983.054,1615.777
502,21.069,0.011,20.574,0.004,0.4969549541827605,0.0117,2012.132,1029.692
504,20.165,0.012,19.74,0.007,0.4273112473759094,0.0139,2006.449,1214.716
506,20.985,0.015,20.51,0.004,0.4734164507405584,0.0155,1989.884,1361.658
508,21.191,0.014,20.68,0.026,0.505920112446791,0.0295,2003.382,1514.502
510,17.831,0.004,17.171,0.0044,0.6560239423507548,0.0059,1989.017,1601.943
512,20.258,0.003,19.823,0.007,0.4333587675501952,0.0076,2010.908,1769.677
514,20.668,0.013,20.21,0.007,0.4579054358805331,0.0148,1992.826,1942.658
515,20.533,0.006,20.082,0.011,0.4520932967904805,0.0125,2034.037,1095.172
516,20.189,0.007,19.765,0.009,0.4263112473759094,0.0114,2021.065,1250.726
518,19.906,0.008,19.487,0.008,0.415744692240529,0.0113,2032.008,1411.9
522,20.746,0.009,20.274,0.022,0.47359073872333535,0.0238,2056.557,1060.535
525,20.519,0.024,20.066,0.019,0.45009209937666855,0.0306,2044.611,1407.824
528,20.492,0.013,20.045,0.009,0.44235958452177027,0.0158,2061.722,1441.811
530,20.854,0.006,20.373,0.023,0.4753913079869041,0.0238,2054.856,1539.912
531,20.419,0.005,19.925,0.006,0.4893595845217702,0.0078,2052.893,1563.709
538,20.347,0.014,19.912,0.006,0.43392256563637915,0.0152,2085.822,1794.362
540,20.565,0.015,20.126,0.004,0.44095495418276043,0.0155,2095.685,1046.768
541,19.82,0.009,19.394,0.01,0.42817063107621073,0.0135,2103.686,1109.198
542,19.558,0.004,19.128,0.013,0.4303405098636655,0.0136,2090.563,1158.35
543,18.426,0.0016,17.816,0.01,0.6110932967904805,0.0101,2110.303,1197.669
549,21.0,0.005,20.5,0.011,0.49788132329376844,0.0121,2088.377,1943.152
550,20.923,0.005,20.432,0.007,0.4885428856053578,0.0086,2102.633,1957.76
551,20.475,0.007,20.036,0.016,0.4400932967904805,0.0175,2135.868,1010.846
553,19.619,0.007,19.195,0.007,0.4258064156167856,0.0099,2116.62,1180.442
554,20.629,0.005,20.123,0.015,0.5057516717575831,0.0158,2128.221,1298.374
556,19.592,0.007,19.161,0.007,0.4271489900762787,0.0099,2118.28,1421.364
557,20.486,0.009,20.032,0.011,0.44982278775318524,0.0142,2131.089,1681.937
561,19.705,0.006,19.278,0.008,0.42380557092987625,0.01,2133.953,1809.685
563,20.722,0.009,20.238,0.023,0.48072601086440214,0.0247,2136.604,1984.532
567,18.358,0.0015,17.75,0.008,0.6042692390731147,0.0081,2153.022,1537.893
568,19.193,0.013,18.691,0.007,0.49659324907275093,0.0148,2146.069,1572.564
569,19.89,0.007,19.458,0.007,0.42585733388122315,0.0099,2153.164,1586.953
571,20.327,0.009,19.889,0.008,0.4326112602793831,0.012,2159.438,1616.544
574,20.979,0.008,20.496,0.012,0.47893321512473935,0.0144,2143.857,1802.861
575,20.526,0.007,20.074,0.009,0.44800363107165486,0.0114,2139.779,1862.236
577,21.273,0.011,20.765,0.007,0.5098064156167856,0.013,2186.095,1105.398
580,21.001,0.014,20.521,0.01,0.48109329679048046,0.0172,2166.684,1271.715
585,21.008,0.008,20.522,0.014,0.48183665879255366,0.0161,2186.908,1937.26
586,20.815,0.005,20.357,0.012,0.45383665879255364,0.013,2178.175,1943.257
587,21.206,0.02,20.714,0.01,0.48831647152178587,0.0224,2171.146,1974.778
588,20.054,0.008,19.623,0.006,0.42786295475415365,0.01,2184.616,1985.132
594,21.2,0.02,20.682,0.012,0.5153960507110609,0.0233,2209.334,1768.912
596,20.613,0.013,20.1,0.005,0.5093164715217859,0.0139,2199.884,1958.117
598,18.502,0.008,17.897,0.006,0.6060932967904804,0.01,2232.482,1235.923
599,20.475,0.005,20.041,0.011,0.4350932967904805,0.0121,2230.135,1226.593
601,20.166,0.017,19.73,0.006,0.432834310464803,0.018,2226.225,1556.776
611,20.759,0.01,20.301,0.002,0.45711947395109,0.0102,2255.821,1783.062
614,21.145,0.01,20.642,0.018,0.505903375133523,0.0206,2284.206,1048.485
616,19.719,0.007,19.284,0.018,0.43333240668387596,0.0193,2263.183,1589.644
617,20.868,0.009,20.393,0.019,0.4738720316096575,0.021,2280.555,1625.845
620,20.134,0.009,19.717,0.013,0.41990337513352294,0.0158,2305.043,1138.106
621,20.602,0.004,20.155,0.014,0.44880641561678564,0.0146,2304.382,1226.388
623,20.127,0.015,19.707,0.011,0.4224456141358974,0.0186,2314.204,1226.306
628,19.823,0.009,19.399,0.014,0.42338549888289034,0.0166,2320.638,1590.423
630,20.894,0.006,20.436,0.012,0.46098475036087433,0.0134,2319.58,1912.8
632,19.919,0.008,19.509,0.01,0.41308886089444097,0.0128,2349.057,1073.016
633,21.007,0.016,20.523,0.015,0.48690400436672365,0.0219,2356.121,1137.229
634,20.297,0.014,19.866,0.003,0.4338706801438172,0.0143,2342.572,1304.482
636,19.91,0.008,19.487,0.011,0.4258556486209704,0.0136,2348.013,1462.433
638,20.706,0.006,20.246,0.01,0.46013442450851527,0.0117,2341.536,1659.964
639,21.222,0.006,20.708,0.011,0.5145002642191453,0.0125,2344.473,1686.557
643,19.164,0.002,18.665,0.005,0.5003128272837857,0.0054,2338.182,1862.098
644,21.13,0.03,20.649,0.01,0.48599429411065515,0.0316,2360.649,1949.748
645,20.919,0.004,20.452,0.006,0.4719942941106552,0.0072,2360.417,1960.994
651,20.759,0.013,20.301,0.008,0.4591438346610287,0.0153,2365.054,1662.933
653,20.715,0.015,20.253,0.013,0.46526702927004215,0.0198,2398.073,1238.039
657,20.552,0.019,20.098,0.011,0.45685564862097044,0.022,2405.537,1479.496
658,19.88,0.006,19.459,0.007,0.42214383466102867,0.0092,2409.81,1605.883
659,20.013,0.006,19.587,0.01,0.4276014860903802,0.0117,2410.931,1700.111
660,20.348,0.008,19.914,0.008,0.43847065331766255,0.0113,2412.812,1751.214
662,21.058,0.018,20.566,0.006,0.49679917188838146,0.019,2391.774,1885.347
663,21.07,0.025,20.589,0.015,0.4860718876815953,0.0292,2392.448,1940.083
664,19.587,0.005,19.151,0.004,0.4413425414963136,0.0064,2409.25,1943.738
665,20.304,0.029,19.881,0.011,0.42957707453206573,0.031,2425.878,1016.142
668,18.242,0.0047,17.625,0.0016,0.6201984604243673,0.005,2436.712,1363.367
669,20.957,0.015,20.486,0.01,0.47301570099097123,0.018,2428.673,1528.361
670,21.171,0.006,20.667,0.005,0.5056014860903802,0.0078,2422.458,1545.221
672,20.612,0.009,20.164,0.008,0.4496014860903802,0.012,2424.751,1583.046
673,20.254,0.005,19.825,0.009,0.4310157009909712,0.0103,2426.762,1595.035
674,19.171,0.01,18.664,0.004,0.5081438346610287,0.0108,2420.964,1636.878
678,20.999,0.009,20.518,0.018,0.4854713055874154,0.0201,2445.59,1149.739
681,20.491,0.01,20.049,0.006,0.4440157009909712,0.0117,2440.625,1664.378
683,20.434,0.013,19.995,0.005,0.4434114827145969,0.0139,2451.051,1726.844
684,21.205,0.015,20.702,0.022,0.5074114827145969,0.0266,2452.362,1728.762
688,19.831,0.005,19.414,0.005,0.42179917188838145,0.0071,2447.566,1825.753
689,20.912,0.021,20.469,0.012,0.44807188768159534,0.0242,2438.622,1874.883
690,20.978,0.007,20.504,0.007,0.47917208089693897,0.0099,2449.124,1880.58
692,21.127,0.008,20.651,0.005,0.48126776682946026,0.0094,2462.413,1864.195
694,20.472,0.013,20.013,0.003,0.46302429104567155,0.0133,2479.845,1101.859
695,20.808,0.021,20.354,0.011,0.4571984604243674,0.0237,2484.538,1344.601
699,20.299,0.012,19.867,0.011,0.4359809310643308,0.0163,2486.807,1684.987
700,20.901,0.009,20.418,0.016,0.48779917188838146,0.0184,2485.482,1822.985
702,20.976,0.013,20.49,0.009,0.4911307891298442,0.0158,2492.982,1211.981
704,20.999,0.003,20.524,0.009,0.4781984604243673,0.0095,2501.996,1334.067
706,19.691,0.005,19.27,0.006,0.424054624393646,0.0078,2494.809,1517.059
707,20.711,0.01,20.253,0.01,0.4612767927268704,0.0141,2508.619,1523.106
708,20.984,0.016,20.52,0.008,0.4679809310643308,0.0179,2505.613,1619.416
713,19.328,0.008,18.866,0.009,0.4669198556031203,0.012,2533.179,1141.921
715,21.118,0.01,20.628,0.01,0.49327679272687036,0.0141,2533.462,1532.321
716,18.08,0.0044,17.462,0.005,0.6222207145154969,0.0066,2531.751,1634.104
723,20.172,0.011,19.745,0.009,0.4298706801438172,0.0142,2543.284,1474.544
724,19.81,0.006,19.391,0.007,0.42227679272687035,0.0092,2540.183,1519.605
727,20.059,0.008,19.643,0.004,0.42047065331766253,0.0089,2558.207,1726.669
728,20.282,0.009,19.842,0.002,0.4448693747865444,0.0092,2538.237,1746.632
730,20.646,0.004,20.202,0.005,0.44962800826546123,0.0064,2552.164,1921.856
731,19.585,0.006,19.165,0.007,0.4249198556031203,0.0092,2577.631,1101.862
732,20.949,0.014,20.475,0.012,0.4771858534641602,0.0184,2568.018,1235.208
735,20.127,0.007,19.699,0.005,0.4315811747525209,0.0086,2571.351,1428.148
